Repetition,Step_1,Step_2,Step_3,Step_4,Step_5,Step_6,Step_7,Step_8,Step_9,Step_10,Step_11,Step_12,Step_13,Step_14,Step_15,Step_16,Step_17,Step_18,Step_19,Step_20,Step_21,Step_22,Step_23,Step_24,Step_25,Step_26,Step_27,Step_28,Step_29,Step_30,Step_31,Step_32,Step_33,Step_34,Step_35,Step_36,Step_37,Step_38,Step_39,Step_40,Step_41,Step_42,Step_43,Step_44,Step_45,Step_46,Step_47,Step_48,Step_49,Step_50,Step_51,Step_52,Step_53,Step_54,Step_55,Step_56,Step_57,Step_58,Step_59,Step_60,Step_61,Step_62,Step_63,Step_64,Step_65,Step_66,Step_67,Step_68,Step_69,Step_70,Step_71,Step_72,Step_73,Step_74,Step_75,Step_76,Step_77,Step_78,Step_79,Step_80,Step_81,Step_82,Step_83,Step_84,Step_85,Step_86,Step_87,Step_88,Step_89,Step_90,Step_91,Step_92,Step_93,Step_94,Step_95,Step_96,Step_97,Step_98,Step_99,Step_100,Step_101,Step_102,Step_103,Step_104,Step_105,Step_106,Step_107,Step_108,Step_109,Step_110,Step_111,Step_112,Step_113,Step_114,Step_115,Step_116,Step_117,Step_118,Step_119,Step_120,Step_121,Step_122,Step_123,Step_124,Step_125,Step_126,Step_127,Step_128,Step_129,Step_130,Step_131,Step_132,Step_133,Step_134,Step_135,Step_136,Step_137,Step_138,Step_139,Step_140,Step_141,Step_142,Step_143,Step_144,Step_145,Step_146,Step_147,Step_148,Step_149,Step_150,Step_151,Step_152,Step_153,Step_154,Step_155,Step_156,Step_157,Step_158,Step_159,Step_160,Step_161,Step_162,Step_163,Step_164,Step_165,Step_166,Step_167,Step_168,Step_169,Step_170,Step_171,Step_172,Step_173,Step_174,Step_175,Step_176,Step_177,Step_178,Step_179,Step_180,Step_181,Step_182,Step_183,Step_184,Step_185,Step_186,Step_187,Step_188,Step_189,Step_190,Step_191,Step_192,Step_193,Step_194,Step_195,Step_196,Step_197,Step_198,Step_199,Step_200
0,2.896241,2.875548,2.881390,2.895421,2.870289,2.873281,2.872209,1.145152,1.067696,1.139739,1.174572,1.179254,1.116742,1.133005,1.120151,1.767620,1.318253,1.335415,1.140587,0.913108,1.099635,1.084553,1.090601,1.079094,1.099308,0.907948,0.857522,0.932944,0.994226,0.911128,0.917964,0.987989,0.908925,0.317893,1.023618,1.026680,1.025011,1.032465,1.078381,1.075884,1.089179,0.363475,0.398133,0.380216,0.379903,0.366009,0.377235,0.325729,0.346882,0.341057,0.391386,0.365990,0.299818,0.324400,0.340103,0.389661,0.340638,0.310248,0.417450,0.409511,0.474016,0.442388,0.476694,0.449711,0.420214,0.418787,0.456179,0.474803,0.450708,0.492840,0.410154,0.472312,-0.050218,-0.014201,-0.037841,-0.030348,-0.038919,-0.037305,-0.054686,0.158847,0.184872,0.120059,0.179636,0.162440,0.148222,0.160124,0.142655,0.096225,0.133831,0.172920,0.133720,0.108312,0.116675,0.101258,0.165276,0.111934,0.158678,0.144155,0.151163,0.159673,0.167586,0.157813,0.114892,0.152699,0.171751,0.160362,0.182221,0.085562,0.159330,0.165449,0.171165,0.116265,0.133306,0.120542,0.141765,0.159334,0.172658,0.152189,0.101462,0.149904,0.166631,0.137667,0.117489,0.130499,0.139612,0.159379,0.188499,0.163770,0.158152,0.160182,0.150386,0.129857,0.117493,0.113852,0.104965,0.147022,0.018498,0.043162,-0.057474,-0.105362,0.033359,-0.052268,-0.059199,0.026071,0.006624,0.013479,-0.051363,0.057792,0.001164,-0.071543,-0.062510,0.053431,-0.086457,0.023730,-0.006345,-0.100811,-0.013161,-0.105401,-0.000079,-0.105849,-0.330938,-0.305857,-0.305468,-0.339105,-0.352188,-0.335175,-0.332311,-0.301665,-0.306757,-0.364565,-0.315970,-0.315359,-0.323929,-0.299970,-0.292315,0.024049,-0.318790,-0.270781,-0.318344,-0.342122,0.012319,-0.345914,-0.311873,-0.313941,-0.290158,-0.335421,-0.014973,-0.314533,-0.279964,-0.329256,0.021247,-0.333457,-0.307275,-0.119529,-0.117329,-0.123935,-0.272257,-0.124082,-0.168909,-0.350960
1,3.017284,2.935067,2.949598,2.941323,2.949700,2.922031,2.282411,0.987424,0.998038,0.995510,0.981535,0.931793,0.970161,0.931240,0.921534,1.001742,0.974724,0.929629,1.002833,0.959404,0.996368,1.008099,1.257511,1.255649,1.257825,1.176743,1.082909,1.078035,0.981616,0.983836,1.036933,1.254668,1.005932,0.965820,1.003432,0.993120,0.991473,0.689375,0.714768,0.722133,0.642995,0.718401,0.716751,0.663177,0.715849,0.708273,0.685810,0.714446,0.721039,0.667337,0.706886,0.716582,0.696890,0.685533,0.732794,0.719700,0.665328,0.715588,0.691183,0.656923,0.719660,0.747940,0.727653,0.651791,0.713116,0.655164,0.723291,0.774394,0.724446,0.747305,0.697614,0.697879,0.169112,0.082279,0.295582,0.280678,0.715437,0.306088,0.693674,0.320291,0.281988,0.312845,0.302211,0.128305,0.356834,0.325921,0.343696,0.273484,0.315126,0.290812,0.282575,0.303656,0.284997,0.320171,0.317738,0.293138,0.243288,0.297175,-0.129472,-0.103836,-0.123945,-0.126087,-0.109031,-0.099022,-0.126321,-0.079530,-0.166217,-0.100530,-0.124369,-0.120726,-0.087775,-0.166390,-0.125288,-0.144525,-0.143689,-0.146332,-0.223537,-0.210436,-0.267195,-0.187108,-0.196079,-0.234322,-0.231536,-0.167029,-0.220984,-0.206871,-0.214981,-0.222940,-0.232607,-0.273125,-0.227147,-0.244872,-0.242900,-0.271749,-0.211288,-0.277269,-0.202389,-0.186319,-0.260809,-0.192245,-0.181509,-0.185690,-0.208995,-0.216258,-0.248931,-0.248111,-0.259973,-0.232323,-0.275240,-0.319999,-0.214122,-0.315616,-0.310729,-0.323847,-0.219868,-0.295799,-0.238007,-0.294487,-0.204331,-0.222672,-0.311723,-0.292611,-0.308916,-0.236091,-0.180965,-0.380232,-0.262654,-0.221939,-0.322250,-0.336173,-0.358884,-0.370743,-0.328937,-0.332005,-0.349448,-0.313788,-0.350315,-0.303923,-0.324938,-0.315828,-0.326865,-0.317665,-0.314333,-0.326458,-0.322769,-0.316453,-0.229782,-0.283622,-0.264709,-0.350983,-0.234240,-0.328280,-0.354884,-0.315514,-0.347612,-0.214264,-0.336608,-0.344427,-0.351300,-0.336364
2,2.909702,2.855045,2.928303,2.922427,2.874147,2.906707,2.931264,2.916204,2.963837,2.813231,2.794697,2.927824,2.945833,1.793301,1.756485,1.749994,1.737788,1.765636,1.738500,1.797822,0.806461,0.738672,0.772151,0.793403,0.770093,0.752723,0.766391,0.740758,0.744926,0.736859,0.819883,0.750698,0.712429,0.653279,0.648521,0.614347,0.690074,0.703402,0.606940,0.638054,0.660629,0.627837,0.691732,0.572034,0.620573,0.678252,0.633209,0.597145,0.624905,0.652021,0.601510,0.622605,0.614647,0.632565,0.641811,0.630309,0.623800,0.661277,-0.020342,0.006283,0.200818,0.157490,0.135728,0.159843,-0.052052,-0.036722,-0.030298,-0.033902,-0.035711,-0.043963,-0.026026,-0.015135,0.022221,0.003276,-0.036175,-0.005110,-0.036027,0.301071,0.292730,-0.027443,0.022078,-0.097246,0.296197,-0.056241,-0.058098,-0.042492,-0.029790,0.591097,0.180454,0.140334,0.142218,0.131937,-0.041737,0.162614,-0.046240,-0.043745,-0.035554,0.000645,-0.035152,-0.058839,-0.041697,-0.016491,-0.201360,-0.241199,-0.201205,-0.186586,-0.185935,-0.238868,-0.213737,-0.177577,-0.199668,-0.273580,-0.208485,-0.151754,-0.228471,-0.215798,-0.177925,-0.167631,-0.206419,-0.207363,-0.245821,-0.254945,-0.202177,-0.254534,-0.238538,-0.221002,-0.172241,-0.228884,-0.200019,-0.287345,-0.336119,-0.322660,-0.311422,-0.287397,-0.330969,-0.309374,-0.313936,-0.283953,-0.273934,-0.336959,-0.299848,-0.305419,-0.228612,-0.319960,-0.296855,-0.352864,-0.347665,-0.291163,-0.279928,-0.325196,-0.293467,-0.319613,-0.349665,-0.308121,-0.167953,-0.348426,-0.326843,-0.278852,-0.290724,-0.333445,-0.315426,-0.283884,-0.334289,-0.300236,-0.213964,-0.334013,-0.281563,-0.291712,-0.236270,-0.232508,-0.321348,-0.303702,-0.199439,-0.312677,-0.235874,-0.277490,-0.232974,-0.226044,-0.223754,-0.281245,-0.320554,-0.218040,-0.254683,-0.250859,-0.206784,-0.273943,-0.312514,-0.302857,-0.333221,-0.306219,-0.284627,-0.306127,-0.297957,-0.282363,-0.304257,-0.298124,-0.245948,-0.257938,-0.285922,-0.329668
3,2.925967,2.934877,2.938001,2.889959,2.917159,2.927271,2.944444,2.945936,3.011120,2.930327,2.967910,2.470795,2.056357,2.448561,2.039284,2.026342,1.998970,1.040380,1.062671,2.480487,1.148301,1.160532,1.145082,1.184853,1.204914,1.153395,1.185658,1.133693,1.163598,1.141699,1.227353,1.193310,1.200032,1.192883,1.213935,1.153547,1.137848,1.135631,1.121765,1.138328,1.222383,1.135251,1.028613,1.092635,1.062215,1.084938,0.558143,1.042239,1.052412,1.077864,0.937206,0.946222,0.902993,0.994339,0.893568,0.923082,0.923808,0.912375,0.955432,0.755556,0.770637,0.787368,0.759768,0.747705,0.623008,0.748851,0.639569,0.699555,0.768631,0.732138,0.640907,0.748831,0.770295,0.782337,0.786353,0.658855,0.731333,0.695393,0.720995,0.749227,0.654819,0.767161,0.639214,0.635825,0.673731,0.702161,0.664905,0.603010,0.676235,0.650092,0.523366,0.601600,0.461620,0.284532,0.463015,0.248158,0.295288,0.256876,-0.143021,-0.136198,-0.105750,-0.115414,0.298739,-0.122041,0.764032,0.126116,0.176713,0.374444,0.391764,0.411824,0.366223,0.356934,0.183547,0.226111,0.366144,0.242752,0.389612,0.189198,0.191997,0.178175,0.181447,0.211526,0.195850,-0.016331,0.059625,0.042493,0.086357,0.033703,0.027834,0.064194,0.088691,0.068058,0.037592,0.061451,0.035161,0.000324,0.027765,0.088753,0.013722,0.020794,-0.227936,-0.209114,-0.259320,-0.216389,-0.221215,-0.257399,-0.226856,-0.178799,-0.210928,-0.218207,-0.209448,-0.242333,-0.193324,-0.210170,-0.220509,-0.237609,-0.224444,-0.190768,-0.225946,-0.193763,-0.183227,-0.209114,-0.239999,-0.219984,-0.215606,-0.197223,-0.263946,-0.162960,-0.197458,-0.236680,-0.216130,-0.180543,-0.211572,-0.219552,-0.221065,-0.245546,-0.211653,-0.197144,-0.242348,-0.197535,-0.180983,-0.189234,-0.222109,-0.202336,-0.218207,-0.213476,-0.190496,-0.230130,-0.180693,-0.199171,-0.216225,-0.194209,-0.255329,-0.216340,-0.228752,-0.198165,-0.194224,-0.212353,-0.209060,-0.204028
4,2.963909,2.894244,2.911487,2.935582,2.877301,2.901792,2.895835,4.070575,2.897541,2.962321,2.919412,3.172015,3.147052,3.173575,3.203748,3.192047,3.207761,3.181493,2.500184,2.477630,2.461466,2.511452,2.449204,2.463660,2.418637,2.380070,2.394719,2.395956,2.380645,2.396654,2.380575,2.374860,2.376886,0.758516,0.746578,0.749609,0.749848,0.742988,0.760557,0.716838,0.762346,0.700094,0.747714,0.754362,0.747787,0.710865,0.760996,1.008655,0.996737,1.043998,0.972881,0.994262,1.018291,1.009898,1.013744,0.996968,0.459116,0.452948,0.453588,0.466210,0.483495,0.423280,0.490780,0.424909,0.441059,0.437863,0.430628,0.458487,0.441674,0.455834,0.447676,0.498468,0.458461,0.389442,0.381971,0.447901,0.407938,0.423489,0.414169,0.418152,0.448734,0.454819,0.439944,0.399893,0.449958,0.439170,0.406383,0.477050,0.407878,0.414115,0.441144,0.435891,0.430448,0.473722,0.447111,0.452498,0.413701,0.443956,0.397276,0.415601,0.468668,0.406151,0.456517,0.491941,0.455645,0.453064,0.461060,0.453041,0.423515,0.431269,0.418342,0.403639,0.398558,0.417036,0.459289,0.415930,0.420670,0.428900,0.451174,0.405717,0.443181,0.419979,0.436669,0.412108,0.396629,0.465095,0.433401,0.441877,0.443326,0.499777,0.423803,0.453961,0.445492,0.410229,0.425607,0.401666,0.415649,0.455596,0.430996,0.486795,0.387541,0.415307,0.397129,0.411313,0.453614,0.436239,0.398682,0.421330,0.419261,0.430971,0.470137,0.461492,0.471742,0.437233,0.420373,0.438815,0.414930,0.446464,0.421832,0.404805,0.407589,0.423688,0.446898,0.393177,0.420802,0.429798,0.355197,0.401761,0.400419,0.434472,0.438843,0.389204,0.437183,0.431675,0.423133,0.391466,0.468149,0.424219,0.425458,0.404652,0.424232,0.446576,0.423992,0.424682,0.449566,0.439845,0.476983,0.410683,0.414761,0.457382,0.448421,0.380995,0.411848,0.398100,0.418264,0.077510,0.412690,0.463104,0.395181,0.072649
5,2.914878,2.944323,2.927344,2.970199,2.929439,4.495015,4.451810,2.903341,4.466257,2.125987,2.067916,2.083058,2.094342,2.122313,2.114465,2.109505,3.058673,3.089764,3.088468,3.106643,1.535944,1.509527,1.544008,1.563836,1.587025,1.563334,1.538928,1.565083,1.564190,1.587483,1.554080,1.576108,1.560306,1.571203,1.111383,1.151329,1.096228,1.068896,-0.202333,-0.230608,-0.185565,1.088807,1.140055,-0.178121,-0.222161,-0.186004,-0.184684,-0.202330,-0.192057,-0.182044,-0.177786,-0.188953,-0.166159,-0.232613,-0.192489,-0.234627,-0.219480,-0.212378,-0.210279,-0.158691,-0.213569,-0.181584,-0.193184,-0.222404,-0.179723,-0.179792,-0.189808,-0.229746,-0.171571,-0.185752,-0.212224,-0.215951,-0.213192,-0.196017,-0.210451,-0.197693,-0.217874,-0.206296,-0.215263,-0.159340,-0.176392,-0.217984,-0.184485,-0.181402,-0.223602,-0.170108,-0.178433,-0.186859,-0.146628,-0.176117,-0.183403,-0.189303,-0.160977,-0.061910,-0.066281,-0.115854,-0.066478,-0.115286,-0.130114,-0.054835,-0.070130,-0.153810,-0.106519,-0.219996,-0.103958,-0.210222,-0.305950,-0.305206,-0.250328,-0.292210,-0.288717,-0.312107,-0.310866,-0.297712,-0.278305,-0.280770,-0.268041,-0.340697,-0.294311,-0.259315,-0.288209,-0.236581,-0.306975,-0.281872,-0.303553,-0.240065,-0.240065,-0.299735,-0.255567,-0.202112,-0.285918,-0.245006,-0.252448,-0.315465,-0.324442,-0.292739,-0.272715,-0.314869,-0.306118,-0.235139,-0.268428,-0.300701,-0.300108,-0.277977,-0.315048,-0.263145,-0.298956,-0.376090,-0.412398,-0.322958,-0.265575,-0.268827,-0.284090,-0.305424,-0.302728,-0.381281,-0.287313,-0.307663,-0.298025,-0.266698,-0.293086,-0.285240,-0.313896,-0.304239,-0.275631,-0.286299,-0.271929,-0.282671,-0.264192,-0.264063,-0.320920,-0.283028,-0.309732,-0.324223,-0.328299,-0.273893,-0.254982,-0.309483,-0.342731,-0.298291,-0.282822,-0.311867,-0.285832,-0.332920,-0.296994,-0.295427,-0.312299,-0.284995,-0.312928,-0.261487,-0.420590,-0.279160,-0.338854,-0.304183,-0.246639,-0.310432,-0.304746,-0.311119,-0.292250,-0.334626
6,2.994351,2.884892,2.941485,2.964181,2.266984,2.303379,2.318806,2.242160,2.310673,2.275701,2.268053,1.839601,1.846460,1.816121,1.889812,1.832056,1.381933,1.371290,1.366367,1.413926,2.444935,2.500026,1.963902,1.938712,1.942923,1.965643,1.992245,1.962947,1.960178,1.998410,1.354386,1.305104,1.351561,1.355857,1.334811,1.234415,1.259135,1.258506,1.236397,1.244156,0.641866,0.671220,1.324167,0.628806,1.324252,1.355390,1.313418,1.314436,1.286537,1.314300,0.666744,1.233094,1.225966,1.210893,0.487885,0.503462,0.529725,0.498589,0.460460,0.437527,0.431173,0.471763,0.445692,0.412351,0.440703,0.533250,0.506785,0.428241,0.394128,0.962506,0.475990,0.413996,0.464634,0.430904,0.400087,0.439019,0.459507,0.449122,0.403454,0.403022,0.445813,0.384796,0.402765,0.398780,0.455364,0.451416,0.397582,0.865210,0.361279,0.399465,0.445476,0.374020,0.383597,0.405108,0.367031,0.464096,0.125135,0.102718,0.169466,-0.107956,-0.136739,-0.126910,-0.137889,-0.151449,-0.161754,-0.065584,-0.117490,-0.124435,-0.096585,-0.114890,-0.109679,-0.120601,-0.104480,-0.164954,-0.078710,-0.066769,-0.091358,-0.120215,-0.099189,-0.080092,-0.129290,-0.155078,0.044260,0.039613,-0.134523,0.020152,-0.142227,0.033035,-0.087859,-0.113562,-0.118418,-0.129575,-0.159843,-0.078279,-0.126214,-0.111831,-0.117640,-0.078742,-0.139636,-0.135193,-0.097042,-0.077112,-0.128652,-0.101849,-0.086160,-0.107124,-0.083389,-0.090707,-0.099917,-0.178712,-0.119243,-0.101515,-0.125435,-0.104934,-0.114292,-0.128738,-0.117872,-0.083039,-0.134340,-0.145915,-0.098825,-0.140562,-0.087009,-0.107696,-0.141378,-0.105225,-0.124635,-0.118923,-0.159956,-0.142603,-0.144563,-0.106937,-0.125275,-0.121884,-0.108577,-0.084619,-0.135087,-0.146616,-0.115874,-0.139070,-0.136055,-0.166495,-0.119282,-0.128411,-0.062732,-0.126447,-0.149536,-0.149415,-0.093625,-0.215864,-0.123963,-0.114847,-0.114405,0.045194,0.018015,0.055416,0.039447,0.044607,-0.143393,0.049112
7,2.883648,2.887774,2.875375,2.904221,2.926321,2.899430,2.918930,2.885997,2.949806,2.955343,2.885857,2.924221,3.096780,1.675557,1.707672,1.680023,1.653395,1.651088,1.667833,1.648389,1.663473,1.691778,1.697268,1.704290,1.716257,1.678965,1.650735,1.698805,1.394823,1.647343,1.233689,1.228093,1.244641,1.278974,1.279657,1.392781,1.341636,1.349314,1.354365,1.376383,1.557602,0.986901,0.989750,1.015389,0.944972,0.978418,1.004785,0.991543,0.976057,1.008321,0.978728,1.000908,1.003560,0.437927,0.431016,0.473620,0.401027,0.365889,0.025234,0.008752,-0.224302,-0.175236,-0.221190,-0.140244,-0.222868,-0.198707,-0.170769,-0.197398,-0.169877,-0.202504,-0.206908,-0.220098,-0.216974,-0.214814,-0.224712,-0.172017,-0.174202,-0.194695,-0.176596,-0.169769,-0.214451,-0.194557,-0.164220,-0.222502,-0.172654,-0.181004,-0.204690,-0.178792,-0.233415,-0.205758,-0.021701,-0.019818,-0.007833,-0.037184,-0.198274,-0.028305,-0.054241,-0.016063,-0.084110,-0.008252,-0.082441,-0.018103,-0.028005,-0.070973,-0.026664,-0.016117,0.004984,-0.056919,-0.040781,-0.015438,-0.047391,0.015361,-0.028387,-0.015619,-0.046455,-0.047260,-0.050977,-0.014713,-0.091487,-0.012304,-0.024725,-0.007885,-0.066880,-0.034090,-0.023728,-0.019247,0.013206,-0.006293,-0.033187,-0.021195,-0.032556,-0.020796,-0.079923,-0.037540,-0.048783,-0.210069,-0.002158,-0.019175,-0.033276,-0.043698,-0.038101,-0.046965,0.027820,-0.038451,-0.085927,-0.155063,-0.006947,-0.028514,-0.010964,-0.025184,-0.218895,-0.030319,-0.021842,-0.017446,-0.024069,-0.012387,-0.016892,-0.206354,-0.146547,-0.031236,-0.111423,-0.139084,-0.125554,-0.104273,-0.153203,-0.096631,-0.099565,-0.136865,-0.111527,-0.132940,-0.146744,-0.091151,-0.088995,-0.149895,-0.394446,-0.410377,-0.456574,-0.432364,-0.427309,-0.433223,-0.436753,-0.451308,-0.357590,-0.421066,-0.365122,-0.398518,-0.395663,-0.396577,-0.429905,-0.476843,-0.419562,-0.401422,-0.426043,-0.135249,-0.119516,-0.426555,-0.105588,-0.419692,-0.383003,-0.433269
8,2.952763,2.909140,2.919529,2.922709,2.955332,2.907393,2.988000,2.943064,2.928413,2.983716,2.932202,2.950453,1.167909,1.346795,1.306611,1.325002,1.296100,1.297954,1.309358,1.333362,1.327041,1.346647,1.171168,1.116241,1.088428,1.130773,1.314172,1.341298,1.221278,1.175627,1.117442,0.738247,0.721646,0.728525,0.733756,0.694413,0.745311,0.739399,0.728269,0.744301,1.197791,0.663272,0.679263,0.674889,0.682424,0.692823,0.361889,0.694418,0.923231,0.249978,0.270543,0.249183,0.244783,0.282847,0.277818,0.270973,0.265828,0.298150,0.270113,0.252981,0.337742,0.349339,-0.366048,0.317936,-0.355090,-0.364946,-0.398616,0.698997,0.677355,0.728344,-0.128639,-0.061742,-0.120354,-0.083299,-0.069150,-0.089378,-0.105737,0.158835,0.132162,0.131352,0.142768,0.190852,0.125500,0.140402,0.165273,0.158151,0.152076,0.105399,0.143167,0.121458,0.140980,0.136772,0.120447,0.105177,0.132209,0.172370,0.131321,0.136023,0.179651,0.287869,0.247550,0.249750,0.245989,0.223404,0.256638,0.249376,0.246327,0.290523,0.267407,0.283388,0.242773,0.268900,0.250034,0.277852,0.275719,0.235338,0.284217,0.236206,0.279748,0.260796,0.252155,0.298895,0.274567,0.292562,-0.213397,-0.246242,-0.227031,-0.218980,-0.169360,-0.201797,-0.190264,-0.176206,-0.189762,-0.139235,-0.212911,-0.197910,-0.199353,-0.177417,-0.223419,-0.210749,-0.213131,-0.179924,-0.186002,-0.208495,-0.256328,-0.171599,-0.261446,-0.235700,-0.224127,-0.234173,-0.214378,-0.226490,-0.219688,-0.185894,-0.220416,-0.232648,-0.224943,-0.077922,-0.218404,-0.215872,-0.218933,-0.162472,-0.244874,-0.215240,-0.154349,-0.210778,-0.154625,-0.223549,-0.248027,-0.119936,-0.168224,-0.207054,-0.217348,-0.237993,-0.194827,-0.208442,-0.197346,-0.228169,-0.271475,-0.193260,-0.197650,-0.331637,-0.358593,-0.351789,-0.322144,-0.411426,-0.311958,-0.329701,-0.334982,-0.320301,-0.217331,-0.162418,-0.401789,-0.330260,-0.314441,-0.301151,-0.383710,-0.340048,-0.347789,-0.328840
9,2.912776,2.968537,2.875639,2.954719,2.949957,2.323865,2.900741,2.324857,2.352797,2.297563,1.986946,1.959358,1.924285,1.918566,2.066861,2.072511,2.130340,2.090346,2.110071,2.090334,2.054366,2.125459,2.114526,2.081797,2.113999,2.097377,2.101209,2.109219,2.092129,0.661365,0.649390,0.557918,0.579283,0.167121,0.146575,0.122333,0.147158,0.165982,0.140312,0.106028,0.157707,0.167847,0.169853,0.150171,0.178792,0.183562,0.147376,0.118982,0.116486,0.107577,0.168970,0.135504,0.147015,0.151767,0.170930,0.117932,0.171065,0.146676,0.269512,0.368803,0.318479,0.330715,0.366654,0.313863,0.314289,0.317676,0.337173,0.339343,0.344219,0.340424,0.371029,0.341725,0.342462,-0.115938,-0.096899,-0.120680,-0.145410,-0.145328,-0.092401,-0.110742,-0.074885,-0.139546,-0.103728,-0.134590,-0.075404,-0.125305,-0.100003,-0.070935,-0.027222,-0.083427,-0.113266,-0.101573,-0.051240,-0.110670,-0.119280,-0.120588,-0.109030,-0.117509,-0.100381,-0.142360,-0.133856,-0.097416,-0.058183,-0.098660,-0.031912,-0.045482,-0.051302,-0.107248,-0.032247,-0.158993,-0.190304,-0.231019,-0.183093,-0.190269,-0.152086,-0.169734,-0.170977,-0.143469,-0.219418,-0.215019,-0.015863,-0.209061,-0.186252,-0.195038,-0.162385,-0.162206,-0.158248,-0.155739,-0.138200,-0.027514,-0.130822,-0.067164,-0.153943,-0.034521,-0.179865,-0.043724,0.001162,-0.195196,-0.168546,-0.136828,-0.162398,-0.127850,-0.039188,-0.060911,-0.141324,-0.117063,-0.156557,-0.100369,-0.318856,-0.140210,-0.031019,-0.026431,-0.079189,-0.057167,-0.135120,-0.145886,0.026373,-0.079686,-0.039222,-0.127109,-0.144474,-0.180925,-0.037977,-0.073458,-0.342013,-0.305678,-0.028825,-0.307348,-0.034765,-0.034618,-0.314628,-0.309806,-0.035676,-0.021242,-0.290737,-0.048616,-0.325653,-0.270497,-0.030671,-0.303154,-0.289414,-0.317741,-0.016731,-0.279535,-0.321846,-0.252332,-0.292824,-0.099785,-0.091142,-0.077725,-0.054653,-0.030974,-0.028049,-0.063374,-0.085779,-0.073150,-0.156357,-0.006297,-0.077204,-0.008400
