Repetition,Step_1,Step_2,Step_3,Step_4,Step_5,Step_6,Step_7,Step_8,Step_9,Step_10,Step_11,Step_12,Step_13,Step_14,Step_15,Step_16,Step_17,Step_18,Step_19,Step_20,Step_21,Step_22,Step_23,Step_24,Step_25,Step_26,Step_27,Step_28,Step_29,Step_30,Step_31,Step_32,Step_33,Step_34,Step_35,Step_36,Step_37,Step_38,Step_39,Step_40,Step_41,Step_42,Step_43,Step_44,Step_45,Step_46,Step_47,Step_48,Step_49,Step_50,Step_51,Step_52,Step_53,Step_54,Step_55,Step_56,Step_57,Step_58,Step_59,Step_60,Step_61,Step_62,Step_63,Step_64,Step_65,Step_66,Step_67,Step_68,Step_69,Step_70,Step_71,Step_72,Step_73,Step_74,Step_75,Step_76,Step_77,Step_78,Step_79,Step_80,Step_81,Step_82,Step_83,Step_84,Step_85,Step_86,Step_87,Step_88,Step_89,Step_90,Step_91,Step_92,Step_93,Step_94,Step_95,Step_96,Step_97,Step_98,Step_99,Step_100,Step_101,Step_102,Step_103,Step_104,Step_105,Step_106,Step_107,Step_108,Step_109,Step_110,Step_111,Step_112,Step_113,Step_114,Step_115,Step_116,Step_117,Step_118,Step_119,Step_120,Step_121,Step_122,Step_123,Step_124,Step_125,Step_126,Step_127,Step_128,Step_129,Step_130,Step_131,Step_132,Step_133,Step_134,Step_135,Step_136,Step_137,Step_138,Step_139,Step_140,Step_141,Step_142,Step_143,Step_144,Step_145,Step_146,Step_147,Step_148,Step_149,Step_150,Step_151,Step_152,Step_153,Step_154,Step_155,Step_156,Step_157,Step_158,Step_159,Step_160,Step_161,Step_162,Step_163,Step_164,Step_165,Step_166,Step_167,Step_168,Step_169,Step_170,Step_171,Step_172,Step_173,Step_174,Step_175,Step_176,Step_177,Step_178,Step_179,Step_180,Step_181,Step_182,Step_183,Step_184,Step_185,Step_186,Step_187,Step_188,Step_189,Step_190,Step_191,Step_192,Step_193,Step_194,Step_195,Step_196,Step_197,Step_198,Step_199,Step_200
0,4.358128,2.718960,2.696432,4.922015,3.918867,4.328091,4.280319,4.244857,4.617728,3.974740,5.512340,3.823888,3.674412,4.090596,3.573193,2.803100,2.779559,2.783268,3.707717,3.324209,3.289659,3.332105,3.180028,3.278592,3.136337,2.271577,2.167697,2.124189,1.669212,1.256918,1.463817,1.545319,1.371499,1.915887,1.215823,1.210757,1.191573,1.217834,0.613908,1.561740,1.188879,1.220754,1.215323,1.175117,0.957566,0.537089,0.611549,0.388686,0.379858,0.391908,-0.178767,-0.235666,-0.259079,-0.220067,0.342191,0.373170,0.352209,0.333250,0.294090,0.192756,0.232370,0.210837,0.246929,0.259456,0.218466,0.301956,0.336925,0.924609,0.418814,-0.314285,0.368051,0.367510,0.654043,0.352261,0.339146,0.377043,0.411165,0.416591,0.373789,0.372378,0.052775,0.037035,0.033540,0.045117,0.031607,0.394714,0.382305,-0.154836,-0.166083,-0.151447,-0.189295,-0.186736,-0.083150,-0.128465,-0.083394,-0.109697,-0.071442,-0.087405,-0.068696,-0.076851,-0.085465,-0.081544,-0.095831,0.197434,0.206383,-0.125024,-0.111827,-0.073227,0.704842,0.710869,0.750170,0.705140,0.717447,0.770226,0.676782,0.689270,0.691683,0.713836,0.729638,0.710140,0.731747,0.908606,0.949933,0.947283,0.938277,0.932802,0.900521,0.945158,0.889928,-0.081145,-0.108086,-0.091066,-0.093605,-0.062427,-0.087856,0.938098,0.977198,0.877821,0.294397,0.321131,-0.101021,-0.091669,-0.072601,-0.095247,-0.091199,-0.091292,-0.112912,0.005291,-0.004881,0.114967,0.078483,0.077226,0.058504,0.025375,0.078864,0.115891,0.103776,0.103299,0.068777,0.085014,0.077973,-0.092950,-0.094969,0.090889,0.065052,0.058483,-0.109125,0.101281,0.099721,0.091640,0.101169,0.119204,0.000317,0.006174,0.011548,-0.016352,0.086690,0.054052,0.109840,0.069641,0.056418,0.132626,0.037145,0.100796,0.081898,0.089263,0.081883,0.106740,-0.192630,-0.234099,-0.212793,-0.200306,-0.199405,-0.263329,-0.230446,-0.243530,-0.246499,-0.181303,-0.206431,-0.275214
1,3.044536,1.497892,2.446299,2.718621,3.080660,2.545906,1.710861,1.905815,1.638849,2.238424,2.606527,2.177075,1.336614,0.294721,1.664466,1.554248,1.659726,1.666791,1.323195,1.691064,1.691284,2.101250,2.319494,2.315457,2.301270,1.974150,1.761111,1.640791,1.362801,1.361384,1.746836,1.723446,0.525318,0.541854,0.733699,0.748607,0.755972,0.783272,0.644510,0.680640,0.668230,0.643986,0.688632,0.679967,0.672456,0.553894,0.620398,0.539710,0.548736,0.663799,0.549656,0.500934,0.529926,0.497636,0.692416,0.639407,0.657400,0.669154,0.664342,0.659165,0.645559,0.692211,0.677704,0.667135,0.677079,0.671362,0.662935,0.631791,0.662577,0.640291,0.638560,0.625592,0.667540,0.664302,0.570951,0.520393,0.504253,0.532974,1.113149,0.536728,0.490504,0.566626,0.518630,0.501341,0.498837,0.505565,0.497120,1.030698,0.483522,0.525816,0.547433,0.533287,0.538955,0.502848,0.543693,0.668641,0.661476,0.652398,0.527020,0.623830,0.533499,0.489548,0.557624,0.535476,0.502150,0.522109,0.513492,0.474723,0.517061,0.520571,0.502756,0.509943,0.577018,0.496036,0.562527,0.514185,0.539474,0.576227,0.508573,0.517648,0.521422,0.515105,0.487294,0.515212,0.533400,0.531596,0.512141,0.495933,0.535795,0.472540,0.547581,0.541222,0.550124,0.534558,0.553704,0.541399,0.544667,0.541279,0.510300,0.516773,0.569295,0.586255,0.551133,0.481658,0.520349,0.501169,0.520226,0.496033,0.492351,0.478406,0.527262,0.535095,0.543063,0.538467,0.545576,0.522102,0.503112,0.518456,0.563133,0.518828,0.531718,0.529914,0.536375,0.521300,0.532520,0.514608,0.548598,0.554482,0.506720,0.543063,0.529364,0.514332,0.520070,0.512231,0.494206,0.519536,0.557183,0.522374,0.519005,0.499844,-0.045638,-0.046288,-0.026710,-0.032563,-0.076476,-0.055517,-0.030614,-0.000736,-0.039392,-0.030105,0.026420,-0.071999,-0.027138,0.002044,-0.035904,-0.060518,-0.017834,-0.058289,-0.070668,-0.001466
2,2.027978,2.157369,1.285561,1.900852,1.965201,3.230097,3.203014,3.197023,3.215127,2.431327,2.447853,2.242052,2.227572,2.919353,2.580144,2.131143,1.694153,1.714140,1.569795,1.517625,1.574298,1.363616,1.406815,1.416933,1.171930,0.501381,0.682260,0.515207,0.819425,0.852136,0.652084,0.825431,0.803686,0.845872,0.813316,1.408062,1.389023,0.852565,0.827972,0.812218,0.845733,0.851563,0.825901,0.808893,0.832164,1.570163,1.649705,1.643335,1.599954,1.613258,1.638405,1.627477,0.499118,0.516387,0.483257,0.518318,0.483313,0.479492,0.486001,0.433507,0.496600,0.452637,0.494208,0.484948,-0.025481,-0.077204,-0.101487,-0.024658,0.493935,0.514279,0.509373,0.444651,0.467574,-0.034586,0.487346,0.479867,0.033602,0.482162,-0.034557,-0.027432,0.010614,-0.019852,0.002901,0.030618,0.011993,0.476955,0.503309,0.481866,0.470602,0.505475,0.495070,0.469438,0.463289,0.488341,0.523335,0.463615,0.459873,0.469075,0.490656,0.516742,0.483741,0.479812,0.488569,0.493055,0.552957,0.456660,0.480660,0.471137,0.468568,0.484973,0.481998,0.476789,0.447633,0.492310,0.516006,0.489359,0.470765,0.521477,0.491940,0.479386,0.453059,0.474869,0.491536,0.472069,0.517149,0.446174,0.462532,0.465090,0.446903,0.493404,0.478097,0.736349,0.467320,0.481005,0.797031,0.724841,0.707846,0.771048,0.471841,0.462188,0.466565,0.464092,0.459117,0.520871,0.831991,0.788380,0.817383,0.499934,0.452216,0.522190,0.451863,0.452002,0.505969,0.466421,0.489152,0.487309,0.509763,0.470696,0.510689,0.488414,0.462032,0.480731,0.477299,0.485123,0.507565,0.459350,0.514578,0.477531,0.472599,0.490734,0.795212,0.851712,0.461810,0.434576,0.527082,0.489201,0.509600,0.481878,0.487413,0.514398,0.445379,0.491189,0.483409,0.467100,0.464266,0.504625,0.475890,0.457684,0.450334,0.477478,0.478451,0.477147,0.474019,0.501046,0.443125,0.493081,0.473296,-0.007622,-0.002318,0.004417
3,1.822677,1.671705,2.179942,1.459128,1.561154,1.579117,1.576430,1.187458,1.826217,1.160005,1.051365,1.041521,1.030873,1.064792,1.675258,1.895248,1.898750,1.861812,1.437000,1.445199,-0.035443,-0.059028,-0.029505,-0.062793,-0.019654,-0.018369,1.161178,-0.010723,0.894004,-0.009707,-0.023829,0.290353,0.300347,0.314647,0.274573,0.320397,0.297242,0.279917,0.272224,0.285620,0.327833,0.264533,0.361826,0.326394,0.273323,0.297552,0.038980,0.015740,-0.027438,0.034296,0.001101,-0.008375,-0.001783,-0.020205,0.012519,0.067556,0.063581,0.048440,0.062884,0.117388,0.059472,0.055081,0.079547,0.086359,0.075366,0.070153,0.105997,0.088617,0.137603,0.087355,0.063701,0.060267,0.058538,0.114913,0.081785,0.030941,0.078613,0.039679,-0.042464,-0.066864,-0.057017,0.064274,0.072356,0.082357,0.099782,0.078330,0.085850,0.062485,0.057357,0.099572,0.082271,0.108749,0.099362,0.298011,0.070733,0.107522,-0.057395,-0.102109,-0.057664,-0.060070,-0.087719,-0.029442,-0.054764,-0.087467,-0.033389,-0.060073,-0.097839,-0.067696,-0.024140,-0.057017,-0.057077,-0.074831,-0.036550,-0.110022,-0.012632,-0.061042,-0.086065,-0.058639,-0.090264,-0.076112,-0.057339,-0.042361,-0.087933,-0.103197,-0.083744,-0.093707,-0.078815,-0.042468,-0.036528,-0.028837,-0.050620,-0.070785,-0.030519,-0.080835,-0.033373,-0.064669,-0.051617,-0.013453,0.010083,-0.073953,-0.092086,-0.054756,-0.048851,-0.121248,-0.033443,-0.098399,-0.075937,-0.078209,-0.050197,-0.073732,-0.107044,-0.065683,-0.080468,-0.059205,-0.077212,-0.102563,-0.059794,-0.039624,-0.014305,-0.086291,-0.055599,-0.063808,-0.032562,-0.050906,-0.054374,-0.049312,-0.099107,-0.053106,-0.074626,-0.031608,-0.035311,-0.067300,-0.061764,-0.075175,-0.062534,-0.073797,-0.103718,-0.106345,-0.114043,-0.054514,-0.052921,-0.072825,-0.078977,-0.064897,-0.071395,-0.084339,-0.074039,-0.090392,-0.062337,-0.036336,-0.078544,-0.067200,-0.124723,-0.059204,-0.068156,-0.087198,-0.074147,-0.109478,-0.046698,-0.088779
4,3.537231,2.331026,1.812447,2.671662,3.132334,3.130929,2.681328,2.317186,2.144493,3.314790,2.910443,2.505174,2.495039,2.122936,2.196329,2.709158,2.483236,1.909874,1.707486,1.892085,1.841604,1.927848,2.273394,1.596855,1.421106,1.946014,2.611699,2.582368,1.850557,2.195803,1.826458,1.771466,0.828291,0.845133,0.882429,0.859710,1.101781,0.667893,0.479430,1.456147,1.328509,1.319033,1.021092,1.119065,1.062654,1.050611,1.007838,1.023591,1.120963,0.479043,0.502820,1.014429,0.536519,0.986881,0.949518,1.310679,1.311439,0.764244,0.541429,0.433370,0.477461,0.434763,1.202852,1.294027,0.692234,0.694240,0.355332,0.354076,0.386896,0.363288,0.373909,0.330437,0.332223,0.560514,0.559452,0.585409,0.537890,0.434874,0.546497,0.546162,0.401085,0.442043,0.410497,0.403462,0.363264,0.365108,0.414595,0.365665,0.403573,0.351605,0.384380,0.396607,0.394903,0.500369,0.355095,0.429253,0.437131,0.425583,0.385183,0.368625,0.363567,0.393323,0.417377,0.394678,0.398430,0.346927,0.354453,0.407294,0.384415,0.397805,0.403038,0.393890,0.412734,0.402555,0.445216,0.432482,0.420107,0.415995,0.373792,0.439877,0.345471,0.416986,0.419435,0.366866,0.408777,0.370994,0.420304,0.403097,0.387138,0.401982,0.403922,0.405295,0.414857,0.404741,0.419749,0.410365,0.392004,0.350470,0.386513,0.389905,0.413234,0.406928,0.374483,0.413710,0.399848,0.415299,0.430210,0.389982,0.392804,0.416520,0.387644,0.402041,0.418724,0.406658,0.418265,0.430821,0.400565,0.424808,0.391633,0.431068,0.429539,0.387585,0.391349,0.425485,0.390462,0.448485,0.412353,0.380015,0.405585,0.372085,0.397043,0.376030,0.422270,0.414698,0.383332,0.381845,0.368918,0.425938,0.413896,0.403157,0.406042,0.385680,0.398675,0.389682,0.400230,0.384336,0.399570,0.413584,0.399579,0.436414,0.395251,0.404889,0.401433,0.354679,0.435936,0.394066,0.354780,0.416115,0.398794,0.390286
5,1.867031,1.582616,2.593625,1.862587,1.886607,1.486254,1.039270,1.498057,1.753104,1.172819,0.687235,0.641659,0.606281,0.529768,1.126847,0.941968,2.063196,1.326516,1.335641,1.299875,1.271505,0.933957,0.636130,0.373627,0.999436,1.033292,0.330160,0.355163,0.362086,0.585771,0.386626,0.604302,0.593799,0.643472,1.132271,2.570935,2.549660,0.635075,0.627268,1.104101,0.380299,0.967364,1.003982,0.986118,0.159904,0.131049,0.166962,0.793127,0.802405,0.932970,0.799795,0.785542,0.785185,0.779304,0.902558,0.753153,0.764300,0.747090,0.773816,0.207889,0.152794,0.158488,0.234711,0.444068,0.438701,0.383587,0.367620,0.388360,0.396449,0.339589,0.403914,0.810892,0.380762,0.394260,0.425463,0.421768,0.400680,0.437311,0.391166,0.407179,0.415039,0.695240,0.424643,0.407777,0.410294,0.364788,0.311886,0.315202,0.267244,0.297235,0.359210,0.415769,0.352177,0.242111,0.234163,0.262089,0.279107,0.362133,0.386249,0.344845,0.441677,0.325702,0.320388,0.337442,0.359276,0.385983,0.021358,0.051013,0.256731,0.284820,0.388008,0.058537,0.114509,0.037067,0.078768,-0.288374,0.104810,0.053068,0.031055,0.017389,-0.278587,-0.306621,-0.323144,-0.247383,-0.302588,-0.310079,-0.269499,-0.292058,-0.229289,-0.275577,-0.265364,-0.278107,-0.272617,-0.310085,-0.317511,-0.359573,0.058477,0.053295,0.053314,0.052254,0.102132,0.104303,-0.269927,-0.302528,-0.274031,-0.088299,-0.139246,-0.203808,-0.159477,-0.310039,-0.117721,-0.286052,0.075911,0.058064,-0.306004,0.072716,0.055720,0.049394,0.038247,-0.220852,-0.231375,-0.184570,-0.126564,-0.141871,-0.135965,-0.172578,-0.129767,-0.134759,-0.145280,-0.143651,-0.128960,-0.171370,-0.153194,-0.149901,-0.164510,-0.153922,-0.103845,-0.205858,-0.125548,-0.165954,-0.129445,-0.183110,-0.063248,-0.034763,-0.011051,-0.044839,-0.092158,-0.106815,-0.077612,-0.006553,-0.100349,-0.085486,-0.076804,-0.054766,-0.040019,-0.062492,-0.055351,-0.029188,-0.277144,-0.192698
6,2.032527,3.706065,3.170426,2.673080,2.820007,3.402923,3.903545,2.813360,3.320520,2.191241,1.888388,1.700092,1.344109,1.324699,1.554872,1.569290,1.555952,1.467701,0.912117,0.933439,1.388710,1.260691,1.095126,1.088084,0.613662,1.053430,1.497203,0.759756,0.689953,0.738540,0.801763,0.083614,0.508150,0.497168,0.498391,0.894398,0.891379,0.711493,0.692232,0.661851,0.694071,0.672226,0.677342,0.443472,0.573518,0.469646,0.571093,0.710740,0.630950,0.649242,0.570930,0.578543,0.598278,0.579398,0.617885,0.571943,0.588823,0.535425,0.618972,0.545736,0.595763,0.513728,0.455026,0.414248,0.486562,0.466820,0.457944,0.476487,0.498650,0.451462,0.445500,0.456947,0.445860,0.465402,0.490457,0.442953,0.478255,0.440232,0.484400,0.492304,0.459603,0.433808,0.450251,0.458967,0.463495,0.197297,0.165385,0.193621,0.489299,0.453122,0.417808,0.440175,0.465497,0.443832,0.436367,0.130826,0.175484,0.450066,0.137253,0.162789,0.140110,0.183755,0.432376,0.499705,0.508504,0.407922,0.469083,0.546860,0.198818,0.151747,0.133258,0.145101,0.116889,0.478034,0.427846,0.620274,0.426389,0.467548,0.429579,0.214193,0.211622,0.593717,0.130352,0.464515,0.460259,0.463715,0.476673,0.443877,0.470399,0.160311,0.147377,0.430209,0.453523,0.170625,0.165033,0.465926,0.447975,0.488536,0.428572,0.416518,0.462638,0.447956,0.476222,0.436058,0.477750,0.263793,0.258333,0.259880,0.233987,0.220945,0.174701,0.152265,0.152347,0.172324,0.126397,-0.135783,0.100741,-0.158115,-0.145511,-0.095881,-0.145051,0.132260,0.159071,0.116260,-0.198391,-0.198646,-0.189579,-0.137659,-0.148469,-0.167305,-0.170461,-0.196017,-0.190288,-0.145508,-0.124485,-0.131130,-0.144218,-0.127100,-0.140090,-0.164658,-0.201563,-0.152569,-0.253002,-0.112877,-0.140556,-0.183060,-0.158640,-0.118630,-0.119415,-0.108778,-0.136523,-0.143861,-0.148446,-0.144799,-0.127940,-0.109682,-0.126952,-0.144833,-0.125780,-0.159930
7,2.740142,3.726166,3.326447,3.688335,3.289670,3.125940,3.193663,3.035671,2.939420,2.920025,3.245291,2.417211,2.478731,2.444300,2.858071,2.834074,2.732723,2.554382,2.195232,2.283912,1.658555,2.174219,2.159260,2.129721,2.078369,2.114818,1.344912,2.156435,2.124278,1.334294,1.375705,1.958528,1.926495,1.913381,1.913397,1.950711,1.320166,1.310194,1.920645,1.931347,1.865612,1.911084,1.930824,1.915193,1.974268,1.404702,1.882684,1.887791,1.298971,1.301911,1.268251,1.291530,1.280012,1.368505,1.335429,2.013270,1.967720,2.013361,2.001752,2.026438,1.966239,1.999380,1.400075,1.744283,1.402861,1.468536,1.507162,1.458485,1.482267,1.391688,1.343673,1.372583,1.437412,1.451189,1.444294,1.473149,1.437079,1.411753,1.415845,0.410754,0.408630,0.389199,0.424582,0.389892,1.397191,1.356463,1.352863,1.347331,1.371289,1.360975,1.340629,1.350312,1.334246,1.343513,1.341176,1.341072,1.326916,1.335188,1.365011,1.355159,1.333363,1.338427,1.369083,1.373277,1.389915,1.345107,1.328881,0.325989,0.362981,0.410279,0.366291,0.344960,0.366665,0.316639,0.356118,0.372227,0.326363,0.371956,0.391639,0.402051,0.379590,0.342681,0.371623,0.332443,0.374458,0.358950,0.359327,0.391814,0.369013,-0.098261,-0.097712,-0.544186,0.050171,-0.117777,-0.068776,-0.075232,-0.595258,-0.624274,-0.601068,-0.604162,-0.602507,-0.607619,-0.598798,-0.583390,-0.198180,-0.601048,-0.597887,-0.616104,-0.584518,-0.601790,-0.560967,-0.620815,-0.301832,-0.291195,-0.308097,-0.326290,-0.596923,-0.564613,-0.593030,-0.356369,-0.350854,-0.300432,-0.298632,-0.431142,-0.441516,-0.464445,-0.474446,-0.437908,-0.395440,-0.419513,-0.401487,-0.423525,-0.415184,-0.321191,-0.325729,-0.496052,-0.450995,-0.324872,-0.330413,-0.295488,-0.353732,-0.317804,-0.693817,-0.648780,-0.676323,-0.651528,-0.616400,-0.495798,-0.383802,-0.473226,-0.551380,-0.304832,-0.315707,-0.380565,-0.325391,-0.331102,-0.311265,-0.292374,-0.315945,-0.316766
8,2.455665,3.430077,2.746471,5.146725,5.105278,3.760757,3.304121,3.583213,3.175269,1.296109,1.263888,1.260950,0.942168,0.904961,-0.096484,0.498486,0.001817,0.333317,0.118923,0.507690,-0.305396,0.683411,0.730934,0.731204,0.889341,0.856318,0.672900,0.669509,0.407489,0.342709,0.409255,0.410659,0.050349,0.294332,0.007195,0.570721,0.235201,0.268699,0.253953,0.250948,0.282639,0.260201,-0.273802,-0.258398,-0.314131,-0.043369,-0.083156,-0.083467,0.520944,0.562187,0.532899,0.472138,-0.006893,-0.037192,-0.030014,0.025749,-0.013542,-0.018470,-0.054752,-0.028187,-0.017955,-0.023604,-0.038763,-0.273156,-0.271687,-0.246040,-0.000199,-0.281814,-0.193048,-0.284781,-0.046183,-0.295974,-0.315100,-0.306438,-0.266857,-0.084609,-0.049322,0.286320,-0.032439,-0.007176,-0.029042,0.322393,0.265215,0.014183,-0.048649,-0.058065,-0.057804,-0.047742,-0.002029,-0.037106,-0.055461,-0.040496,-0.031477,0.009641,-0.057414,-0.257475,-0.291707,-0.283719,-0.260937,-0.307610,-0.269345,-0.290705,-0.255934,-0.274967,-0.268641,-0.275325,-0.239177,0.365639,0.307744,0.298103,0.282663,0.339385,0.270333,0.328838,0.307250,0.330788,-0.288502,-0.239911,-0.218371,0.023608,-0.001440,0.035437,0.021919,0.313702,0.044036,0.042676,-0.267738,-0.278136,-0.242372,-0.283050,-0.022644,0.004347,-0.252749,0.273458,-0.099314,-0.045839,-0.318060,-0.295841,-0.268707,-0.074710,-0.036972,-0.297789,-0.226782,-0.307402,-0.350707,-0.303868,-0.262479,-0.255892,-0.227890,-0.281911,-0.272806,-0.275401,-0.239444,-0.257750,-0.273347,-0.310777,-0.267003,-0.294654,-0.315623,-0.277915,-0.269624,-0.269758,-0.283035,-0.302690,-0.284068,-0.263551,-0.269975,-0.262577,-0.219742,-0.257851,-0.244598,-0.217533,-0.292704,-0.246192,-0.306761,-0.277590,-0.301000,-0.251113,-0.298522,-0.273398,-0.306259,0.017509,-0.049201,-0.008283,-0.004275,-0.029898,-0.012076,-0.036086,-0.000581,-0.035275,-0.071560,-0.067939,0.001150,-0.047859,-0.012496,-0.052890,-0.035855,-0.037263,-0.011273,-0.024754
9,4.719775,2.997380,4.765011,4.355879,4.312134,4.933583,3.290211,3.269049,1.272500,0.527719,0.701393,1.724451,1.487866,1.540788,1.055050,1.229224,1.200063,1.671226,2.166943,2.360139,2.047691,3.581980,2.170819,2.174999,2.139479,2.578997,1.881032,1.354322,1.374760,1.399544,0.551953,0.568510,0.509129,0.485250,0.441515,0.492933,0.493057,1.287066,0.511494,0.473267,0.506770,0.451150,0.480095,0.487909,0.471649,0.465500,0.701300,0.505546,0.491360,0.401338,0.538403,0.508374,0.752868,0.702300,0.660966,0.702755,0.724084,0.731088,0.699053,0.671105,0.719668,0.672580,0.751191,0.719649,0.719631,0.737420,0.813163,0.786739,0.764243,0.517349,0.558526,0.515370,0.243412,0.522842,0.334053,0.316065,0.352210,0.323488,0.293415,0.218577,0.560451,-0.024105,0.552142,0.523789,0.297991,0.296753,0.553731,0.544747,0.225953,0.278683,0.283773,0.269325,0.221996,0.261683,0.275928,0.262809,0.252380,0.289933,0.251132,0.375571,0.388863,0.363914,0.377642,0.046172,-0.023353,-0.067826,-0.035597,-0.011839,-0.047928,-0.045431,-0.012580,-0.059054,-0.056959,-0.018313,-0.081968,-0.028351,0.009800,0.074716,0.110700,-0.010992,0.045041,-0.038985,-0.027499,-0.051885,-0.011614,0.022667,-0.067675,-0.058392,-0.082828,0.027257,0.044168,0.040124,0.096390,0.042671,0.026429,-0.082079,-0.043628,0.007325,-0.012867,-0.029434,0.071407,0.021813,0.226625,0.045889,0.070455,0.228830,0.205541,0.296152,0.200113,0.250062,0.237818,-0.002490,0.022125,0.031419,0.062658,0.037342,0.073197,0.075599,-0.001259,0.017548,0.044214,0.061981,0.036953,0.033657,0.076296,0.062891,0.043930,0.023705,-0.017904,0.042473,0.019768,0.070939,0.025542,0.005264,0.007435,0.049268,0.053600,0.039301,0.017971,0.022767,0.017726,0.032869,0.061490,-0.005386,0.027402,0.018760,0.047899,0.042810,0.018293,0.000397,0.071934,0.036420,0.030334,0.047671,-0.008961,-0.003000,0.033728,0.056972,0.021427,0.071812
