Repetition,Step_1,Step_2,Step_3,Step_4,Step_5,Step_6,Step_7,Step_8,Step_9,Step_10,Step_11,Step_12,Step_13,Step_14,Step_15,Step_16,Step_17,Step_18,Step_19,Step_20,Step_21,Step_22,Step_23,Step_24,Step_25,Step_26,Step_27,Step_28,Step_29,Step_30,Step_31,Step_32,Step_33,Step_34,Step_35,Step_36,Step_37,Step_38,Step_39,Step_40,Step_41,Step_42,Step_43,Step_44,Step_45,Step_46,Step_47,Step_48,Step_49,Step_50,Step_51,Step_52,Step_53,Step_54,Step_55,Step_56,Step_57,Step_58,Step_59,Step_60,Step_61,Step_62,Step_63,Step_64,Step_65,Step_66,Step_67,Step_68,Step_69,Step_70,Step_71,Step_72,Step_73,Step_74,Step_75,Step_76,Step_77,Step_78,Step_79,Step_80,Step_81,Step_82,Step_83,Step_84,Step_85,Step_86,Step_87,Step_88,Step_89,Step_90,Step_91,Step_92,Step_93,Step_94,Step_95,Step_96,Step_97,Step_98,Step_99,Step_100,Step_101,Step_102,Step_103,Step_104,Step_105,Step_106,Step_107,Step_108,Step_109,Step_110,Step_111,Step_112,Step_113,Step_114,Step_115,Step_116,Step_117,Step_118,Step_119,Step_120,Step_121,Step_122,Step_123,Step_124,Step_125,Step_126,Step_127,Step_128,Step_129,Step_130,Step_131,Step_132,Step_133,Step_134,Step_135,Step_136,Step_137,Step_138,Step_139,Step_140,Step_141,Step_142,Step_143,Step_144,Step_145,Step_146,Step_147,Step_148,Step_149,Step_150,Step_151,Step_152,Step_153,Step_154,Step_155,Step_156,Step_157,Step_158,Step_159,Step_160,Step_161,Step_162,Step_163,Step_164,Step_165,Step_166,Step_167,Step_168,Step_169,Step_170,Step_171,Step_172,Step_173,Step_174,Step_175,Step_176,Step_177,Step_178,Step_179,Step_180,Step_181,Step_182,Step_183,Step_184,Step_185,Step_186,Step_187,Step_188,Step_189,Step_190,Step_191,Step_192,Step_193,Step_194,Step_195,Step_196,Step_197,Step_198,Step_199,Step_200
0,4.357283,3.246444,2.925302,5.529338,2.557934,2.374341,3.228929,1.145152,1.263707,1.931388,2.259422,2.927041,2.155442,1.800008,2.337054,2.456477,1.672554,2.590605,1.378975,0.913108,1.099635,1.364028,1.436642,1.433997,1.107233,1.531884,0.857522,1.804734,0.615927,1.030518,1.505031,0.515772,0.295977,1.555577,1.023618,0.418432,0.991579,1.037755,1.453745,1.591991,0.355747,0.363475,0.600998,2.002498,0.726660,0.837005,1.100097,0.325729,0.989465,0.334668,1.287357,0.427059,1.116842,0.821899,1.009319,1.183951,0.095203,1.267796,0.417450,0.524752,0.816602,0.910237,0.383646,1.074495,0.558333,0.600438,0.276879,0.543047,0.630172,0.372906,0.620822,1.180298,-0.050218,0.992291,0.512623,0.380318,0.341629,0.382313,0.597940,0.158847,0.168874,1.136563,0.590171,0.494975,0.998357,0.339122,0.443124,0.988852,0.177512,0.288356,0.668644,0.531170,1.146048,0.072483,-0.038843,0.677297,-0.004272,0.227534,0.707570,0.160667,0.433874,0.522247,0.228044,0.561405,0.110787,0.130744,0.294586,1.348278,0.442211,0.140800,0.754145,0.516116,0.710787,0.002038,0.128507,0.774328,0.173791,-0.042441,0.551030,0.106238,0.730013,0.605139,0.080631,-0.054795,0.146600,0.114357,1.046500,0.260879,0.381526,0.062172,0.183284,0.273562,0.030646,1.016024,0.022583,0.251994,0.694418,1.185418,-0.057474,0.513953,0.204882,0.067582,0.331094,0.282856,0.168527,0.119289,0.308287,0.168571,0.635396,0.719705,0.657419,0.261237,0.342160,0.308136,0.401220,0.183943,0.298007,0.078287,-0.039516,-0.397163,-0.330938,0.350026,-0.021680,0.741045,0.086331,0.168334,0.184218,0.146245,0.495599,0.499195,0.382284,0.150230,0.511719,0.464709,0.735231,0.157660,0.195700,-0.220773,0.294097,0.002854,0.750977,0.009369,-0.125948,0.631070,0.459329,0.181987,0.140533,0.231991,0.023387,0.446964,-0.416586,0.267955,0.256480,-0.119529,0.120780,-0.139035,-0.186753,0.131235,0.207913,-0.031591
1,3.252728,5.105841,5.675240,4.000380,2.190171,4.340727,2.282411,0.987424,2.635887,2.157381,2.287558,4.048749,4.430119,2.207569,2.825348,2.824462,4.692891,2.613194,1.935139,2.919891,2.017788,1.897327,1.257511,3.288961,3.057348,1.176743,3.565888,1.881845,2.006026,1.059754,1.975972,3.252352,2.088817,1.586753,1.003432,2.021675,2.286805,0.689375,1.120661,1.425085,0.600045,1.552794,1.768538,0.586236,0.838592,0.659074,1.882385,1.867798,0.765588,2.324934,1.593186,1.217292,1.950371,1.217147,1.354081,0.732749,1.703157,1.419978,1.019775,1.546456,0.645683,2.043212,0.995351,1.610538,1.154525,1.298896,2.434874,0.576130,0.735726,0.677321,1.209516,0.121801,2.301666,0.260347,1.200676,0.372095,0.804705,0.794176,0.724219,0.960071,0.550064,1.255184,0.675247,1.102017,0.844384,1.807660,0.752033,1.048982,1.139182,0.227430,0.223692,1.449297,1.234093,1.210125,1.643813,0.290817,-0.137146,0.316156,-0.129472,0.952231,0.147446,0.881458,1.561912,1.479014,0.211299,0.781485,0.361515,1.042123,1.075492,2.005344,0.658149,1.032441,0.389021,0.655446,0.325574,0.119829,-0.223537,0.260237,0.856200,0.150515,0.604309,0.724895,0.258138,-0.007886,0.293947,0.080778,0.218897,0.580825,0.170436,0.189169,0.137104,0.123278,0.606167,-0.125395,0.064213,0.400912,0.677085,0.176621,0.083108,0.448746,1.105437,0.074404,0.220378,0.550132,0.359803,0.551742,0.813621,0.073217,0.334432,-0.319999,0.054440,0.467268,0.216586,0.662353,-0.150381,1.040837,0.183122,0.427500,-0.065514,0.893446,0.784087,1.137917,0.908706,0.412398,-0.075360,0.964843,0.061522,0.856474,0.043216,0.389405,-0.056127,0.231100,0.167199,-0.092050,-0.003773,-0.313788,0.492332,-0.042479,0.778166,-0.188337,1.059959,0.334310,-0.320032,0.550872,0.591579,0.130265,-0.070545,0.228061,0.045974,0.062298,0.104259,0.467356,0.861014,0.710349,-0.116624,0.690547,-0.328421,0.642269,0.283136,0.686802
2,3.748091,3.081192,2.050881,3.734470,2.353958,1.961581,4.044190,2.334919,2.799238,3.986165,3.496091,3.309373,3.558950,1.793301,2.494365,2.012179,1.934770,2.035102,1.018016,1.416806,0.806461,2.061941,1.905205,1.475286,2.561030,1.023863,1.588892,1.782683,1.454403,2.267832,1.437222,0.757104,1.900255,0.653279,1.946212,1.248899,1.877439,1.336410,2.034352,1.285583,1.716720,0.449160,1.399768,1.734991,1.014021,1.539782,1.531571,0.690374,0.665777,0.510512,1.239388,0.869241,1.665201,1.089944,0.267012,0.936229,0.958366,0.360647,-0.020342,1.347467,0.200818,0.366476,0.279049,0.581596,-0.052052,0.415395,0.658778,0.617633,0.411742,0.112319,0.639416,0.421620,0.241673,0.860257,0.398273,0.720980,0.376659,0.301071,0.546643,0.751282,0.659284,0.734186,1.553997,0.137874,0.727007,0.550563,0.277378,1.182080,1.457279,0.868715,0.691988,0.729830,0.588012,1.056864,-0.046240,0.260031,0.756028,0.301189,0.271748,0.022534,0.297974,0.497267,-0.201360,0.752187,0.394340,-0.090088,0.125350,0.734428,0.002137,0.303832,0.369895,0.324204,-0.208485,0.518712,0.158665,0.394562,0.944372,0.215226,0.556797,0.099450,1.068558,0.468261,0.545322,0.504772,0.365832,0.358410,0.312729,0.683638,0.288406,-0.287345,0.150549,-0.057850,-0.227433,-0.115219,0.149985,0.209188,0.205686,0.027612,0.146918,0.477378,0.383492,0.004628,0.110281,-0.002912,0.300572,0.197661,0.037856,0.541495,0.687871,0.024763,-0.171165,0.001822,0.081199,-0.007270,0.275250,0.441341,0.475026,-0.279439,0.281966,0.061086,0.568987,0.169108,0.531137,0.171397,-0.027830,-0.096033,0.551498,0.276404,-0.140015,0.124550,0.472338,-0.226563,0.462919,0.218396,-0.139687,0.242688,0.043813,0.747484,0.849181,0.306489,-0.330217,0.731405,0.010854,-0.060462,-0.121663,0.265384,0.243044,0.620754,0.579712,-0.164643,0.145400,0.587718,0.220171,0.064114,1.149461,0.273320,0.074761,-0.011064,0.309268,-0.037746
3,4.242601,5.240258,6.636920,2.469929,4.501775,5.631783,4.023285,3.454197,3.173222,2.992546,2.638565,2.470795,2.056357,4.638721,3.299111,2.865224,3.463738,1.040380,1.023546,2.480487,1.148301,1.287706,1.574563,1.783368,1.434539,1.984145,1.236444,1.150193,1.324230,1.961166,1.227353,1.914137,3.033055,1.999422,1.335064,1.733747,1.205925,1.970042,1.421264,0.764898,1.222383,0.989950,1.028613,0.898942,0.603609,2.026791,1.309440,1.880392,1.052412,1.077864,0.937206,1.661784,0.626789,1.293956,1.690965,0.980199,1.477661,0.254251,0.769177,0.652656,0.680691,2.017727,1.288042,0.536300,1.099626,1.247232,0.715682,1.106342,0.348998,0.946681,0.837817,0.769980,0.971389,0.595706,1.597767,1.216844,0.784019,0.865692,0.288394,0.899789,0.441621,0.862339,0.269964,0.578496,1.294523,1.005280,0.664905,0.302784,0.286424,0.963672,0.523366,1.282087,0.588075,0.765032,0.229281,1.508558,0.299942,0.721135,-0.143021,0.863587,1.445530,1.167174,1.031184,0.443398,1.060330,0.126116,0.634655,0.374444,0.645627,0.427559,0.723146,0.696850,0.614625,0.672244,0.090524,1.000361,0.566782,0.257557,0.873121,0.634756,0.726297,0.211526,0.344856,-0.016331,1.005477,0.284516,0.935959,1.044640,0.189924,0.342193,0.589940,0.658757,1.040378,0.037679,1.113397,0.409468,0.291972,0.873439,0.384996,1.120643,-0.227936,0.211708,0.964349,0.815990,0.164083,0.341659,0.423658,0.854114,0.554915,0.405485,0.768800,0.355369,0.594427,0.253892,0.364677,0.603402,0.493515,0.683672,0.409838,0.486592,0.603037,0.473631,0.843462,0.715770,0.470343,0.168137,0.375722,0.116696,1.057459,0.815452,0.411861,0.190221,0.389039,0.068996,0.430191,0.538015,0.837370,0.744672,0.569695,0.396986,0.667870,0.150279,0.647441,0.412928,0.523319,0.590207,0.837730,0.322906,0.086114,0.283878,0.206594,0.157339,-0.064783,0.676183,0.605436,0.775851,0.833458,0.258871,-0.135222,0.530202
4,4.166754,5.251771,5.607441,5.206099,4.327982,2.738425,3.857229,4.070575,4.108738,3.197669,2.907345,2.780881,3.924890,4.822668,2.366640,3.954224,3.922749,4.108140,2.500184,1.593520,2.676678,3.170883,3.342123,2.206255,2.418637,2.567618,2.394719,2.970276,4.192758,2.933753,3.726436,2.666690,2.350951,0.758516,4.706308,3.896347,3.278284,2.423482,2.686744,1.631508,2.620382,2.586488,4.124117,1.916773,2.152192,1.002038,1.746042,1.008655,1.814582,2.386963,1.835235,2.551825,2.002060,0.981585,0.658813,1.681144,0.459116,1.079216,2.541242,1.532475,2.516165,1.769565,1.371764,1.771048,3.130128,1.520587,1.920736,1.257033,1.084449,1.189417,2.364060,1.448840,2.055542,0.894478,1.875718,1.436331,0.439045,0.922056,1.719645,1.056954,2.918074,1.489119,0.439944,1.254865,0.200168,1.570030,0.748238,1.885933,0.407878,0.780081,0.225955,2.226478,0.696042,0.800716,0.302820,1.186374,1.460367,0.932898,0.738399,0.406020,1.169356,1.275633,0.335246,0.661330,1.245992,0.947710,0.904149,1.242928,1.281714,0.661867,1.340148,1.169063,0.570850,0.227070,0.877933,0.672530,0.881172,0.997376,0.785816,2.055007,0.321180,0.166355,0.913824,1.214917,0.313072,0.795436,0.223454,0.846769,0.711092,0.533315,0.448515,0.945887,0.435812,0.612577,0.627856,0.645982,0.712117,0.195192,0.813125,0.914061,0.095057,0.223849,0.711645,0.566293,0.543309,0.303365,0.528561,0.514326,0.869906,0.561163,1.191221,0.690823,0.758230,0.350689,0.240607,0.761137,1.171726,0.827498,0.762454,0.409138,0.349567,0.261997,0.431421,1.348786,1.020916,0.583754,0.664988,0.845916,1.250139,0.692551,0.480986,0.840930,0.370480,0.538360,0.952622,0.358252,0.130103,0.186259,-0.147439,0.936742,0.596534,0.406325,0.147528,0.255397,0.484630,0.474048,0.176347,0.711863,0.885084,0.314134,0.632881,-0.023533,0.434429,-0.228022,0.394625,0.360668,0.555916,1.162156,0.136653,0.868611
5,2.804610,4.478539,4.125724,2.681034,3.031073,3.991188,3.374824,3.914091,3.212259,2.125987,4.168810,3.879823,4.109383,3.084556,3.274746,2.790213,3.058673,2.976210,2.210294,1.662299,1.535944,3.323248,1.833856,3.174576,3.300099,3.025744,3.008513,1.452003,1.905058,1.813403,2.298801,1.800965,1.440294,1.453901,1.111383,1.238932,1.032248,2.189914,-0.202333,2.487703,2.307924,3.165941,2.008920,2.139227,4.075249,1.864118,1.557109,3.336493,2.443730,0.444189,0.975700,1.411224,0.322407,1.572694,0.499697,1.583403,1.755579,0.986243,1.355149,1.183146,0.882925,1.800125,0.713885,1.278787,0.452783,0.766953,0.773816,0.868836,0.760095,0.774081,2.899920,1.966772,0.382453,0.816753,1.001511,0.991449,1.116432,1.164593,1.228403,0.703718,1.106568,0.672956,1.420519,0.936672,0.701770,2.095879,1.525082,1.266783,0.833587,0.932193,1.515937,0.234993,1.410799,-0.061910,1.817525,0.679623,0.653201,1.529235,1.130757,-0.172839,-0.164719,0.779110,1.469432,0.356623,0.959943,0.600693,-0.305950,1.652682,0.234073,0.518370,0.786720,-0.030846,0.180849,0.133215,-0.359926,0.402717,0.533431,0.112066,0.073197,0.699464,0.004968,0.605779,0.315676,0.145361,0.087074,0.569388,-0.055736,0.291502,-0.164868,0.592463,0.660046,-0.000024,0.838982,0.057344,0.671831,-0.006111,0.456636,0.769232,0.369780,-0.073236,1.100046,1.233187,0.282518,0.063838,1.801732,0.073075,-0.399638,0.470106,0.715136,0.069037,-0.110896,1.070032,0.851934,1.025333,-0.155838,0.113278,1.056361,0.269004,1.345504,0.815995,0.548115,0.667033,0.264577,0.342203,0.708033,-0.083943,0.168686,0.670125,-0.119940,0.202694,-0.088889,0.396210,0.821206,0.905632,0.646305,1.295226,0.093806,1.085785,0.132584,0.361650,0.717530,-0.244685,0.674599,0.491136,0.824468,0.472775,0.227565,-0.218179,-0.222076,-0.084589,-0.135789,0.040173,0.110086,0.252681,0.218925,0.288104,1.366793,0.035747,0.534039,-0.015272
6,4.059901,4.733578,2.885901,2.423967,2.266984,3.724910,3.810131,3.030076,1.680590,4.738656,2.749370,1.839601,3.465560,2.344080,1.407615,5.071471,3.759963,4.091424,2.673793,2.851919,2.444935,1.270785,1.963902,2.207225,1.071692,1.719891,2.389139,2.150033,1.344730,2.425064,1.354386,4.553943,1.263509,1.363548,1.757986,1.708665,1.022041,1.101220,1.291273,2.498815,0.641866,1.342764,2.068454,2.965053,2.338595,1.871435,0.779286,0.920048,0.627822,1.211206,1.483598,1.125162,1.097840,1.054375,0.487885,0.503462,1.175220,0.638745,0.696613,0.803595,2.152943,0.709039,1.268159,0.820369,0.927453,0.597537,1.059313,1.163397,1.051549,0.544237,1.495416,0.463309,1.177781,1.012017,0.982806,0.604077,0.711229,1.216107,0.798766,0.895366,1.394217,0.460080,0.870038,0.806951,0.490570,1.208512,0.590887,0.623405,0.361279,0.914200,0.851179,0.443349,1.302299,0.630835,0.863076,0.818257,0.125135,1.082089,0.179279,-0.107956,0.529692,1.359143,0.027543,0.652029,0.802787,-0.065584,0.033635,1.061363,0.562706,0.765318,1.532464,1.083670,0.437337,0.653676,0.826805,0.397089,0.741873,1.032955,0.952086,0.904598,0.231386,1.374019,0.044260,0.582922,1.229822,0.692788,0.216052,1.265459,1.495827,1.034194,0.248276,1.222139,0.474646,0.556503,0.532514,0.581871,0.354541,1.308074,0.287739,0.909960,0.968526,1.132100,0.687022,1.185012,0.599269,0.898364,0.775256,0.446236,0.954516,0.471278,0.794357,0.395833,0.821154,1.676883,0.460090,0.726179,0.616386,2.310088,0.527366,0.749907,0.371853,0.473947,1.347113,0.326882,1.485063,0.621595,1.837471,1.470572,0.225236,0.845508,0.738160,0.666416,0.600324,1.655463,0.134179,0.148688,0.124961,0.059562,0.584349,0.874499,0.063873,-0.009397,0.157047,0.664681,0.822369,0.610638,0.217981,0.747716,0.036670,0.230934,0.523404,0.064780,0.650276,0.045194,1.166007,0.790842,0.503320,0.424137,0.054266,0.969304
7,3.786070,3.522839,4.452782,2.432000,2.118510,2.329535,4.500032,3.532342,2.090338,3.074747,1.658709,2.679946,2.865160,1.700504,5.974078,1.901173,1.993021,2.718191,2.173120,1.672999,2.544151,2.201402,1.697268,1.398181,2.502471,3.059019,1.602612,0.992038,2.528880,1.212970,2.237058,2.459567,0.352791,0.585555,1.406951,1.392781,0.508772,2.574193,1.888945,1.530988,1.557602,0.986901,1.324863,1.549910,0.493511,0.589102,0.935009,2.041344,0.847280,1.589986,1.177186,1.143628,0.796825,0.437927,1.554749,1.628259,-0.022425,0.365889,0.929066,0.743492,-0.224302,1.456004,0.611971,0.465587,0.890430,0.498625,1.056325,0.573096,0.063411,0.863506,1.177023,0.638718,0.525311,0.913550,0.849453,0.181630,0.341681,0.102756,0.564401,0.882136,0.271724,-0.304921,0.493399,0.419437,0.401897,0.643073,0.772061,0.508056,0.284337,0.438822,-0.021701,0.391419,0.568772,0.585552,-0.215665,0.268078,0.001546,-0.017503,0.088598,0.292933,-0.334844,0.327110,0.075344,0.193322,-0.121217,0.289601,0.328461,1.024202,-0.153027,0.449485,0.656199,0.134725,0.086641,0.649301,0.379394,0.158039,0.150631,-0.100598,-0.132240,0.010685,0.082080,0.137481,0.257001,0.720221,0.125384,0.256074,0.421875,-0.018704,0.353893,0.195259,-0.066464,0.535988,-0.036806,0.367925,-0.011634,0.146826,-0.109616,-0.018516,0.048216,0.260703,0.160445,-0.200636,-0.159674,0.265169,0.121659,0.459534,0.114859,0.419562,-0.230355,0.045018,0.183211,0.061230,-0.012302,-0.196412,-0.190120,0.191901,-0.045248,-0.206354,-0.081141,-0.073298,-0.111423,0.010855,0.134120,-0.104273,0.368225,-0.154379,0.470911,-0.057891,0.121059,-0.126024,0.262866,0.332017,-0.012627,0.113484,-0.394446,0.631983,0.115385,-0.218332,0.280916,0.440664,0.665869,-0.174316,0.541522,0.129201,0.127783,-0.035322,0.131215,0.357434,-0.172898,0.104669,0.100717,0.510931,-0.052359,0.235529,-0.058462,-0.198391,-0.106634,-0.012791,-0.013238,0.567747
8,4.382265,1.891322,5.543306,3.708133,4.301425,3.911199,2.275797,4.109499,1.126239,4.108904,2.644664,5.543069,1.372917,2.103139,3.382575,2.149328,1.931438,3.581276,3.102709,1.727502,3.144615,2.144104,2.040910,2.947414,1.384877,1.579731,3.376781,1.441202,2.558372,0.736605,1.317938,1.801768,1.161643,1.213836,0.759475,2.981278,1.226666,0.514430,1.560440,2.426058,1.197791,0.663272,0.970345,1.501167,0.395711,1.469529,1.454055,2.186550,0.744424,0.249978,0.726338,1.195045,1.597049,0.672482,1.127042,1.506714,1.332937,0.775802,0.465258,1.322020,0.337742,-0.384489,1.651084,0.324323,0.578620,0.694495,0.660245,1.199342,0.496439,0.859898,-0.128639,0.606356,1.082542,0.203977,0.595870,0.423508,0.718262,0.158835,0.740061,0.605619,0.400947,0.434250,1.539718,0.521140,0.903351,0.484000,0.017851,0.709732,0.645385,0.766656,0.807279,0.999273,0.743727,1.147206,0.747364,0.803002,0.511473,1.126763,0.282822,0.313516,0.124243,0.537362,0.182995,0.644623,0.272742,0.425558,1.244973,1.338094,0.853277,0.510928,1.188028,0.492376,0.984897,0.826354,0.686361,1.140012,0.930461,0.398081,0.192482,1.321720,1.350734,0.817486,0.933458,0.405399,-0.213397,0.149991,0.196761,1.342888,-0.169360,0.119358,0.349414,0.895386,0.807905,0.018914,0.330359,0.734104,0.662547,0.303449,0.553872,0.209787,0.488312,0.280664,0.558162,0.378853,-0.087762,0.295670,0.511861,0.039588,0.533929,0.140265,0.224216,0.860689,0.352810,0.367936,0.444089,0.396919,0.373548,0.004684,0.053200,0.439476,1.040118,0.729882,-0.016385,0.703419,0.860523,0.137466,0.397219,-0.023957,0.241869,0.555982,0.748569,0.529801,0.453395,0.258860,0.227400,0.774518,-0.077022,0.257656,1.245873,0.025630,0.086180,-0.331637,-0.039602,0.698368,0.344662,0.608523,0.666591,-0.008879,0.274674,0.495185,0.265861,0.881181,0.150952,0.823521,0.370541,0.604903,0.208982,0.360025,-0.269879,-0.138460
9,5.006294,5.190690,4.817668,2.404683,3.199823,2.323865,3.133783,2.108560,3.189114,3.663772,1.986946,2.816044,2.310806,3.501018,2.066861,2.107628,2.164220,3.037129,1.452231,4.176368,2.128489,2.791550,2.577134,2.649282,2.575229,2.283083,1.621448,1.962232,1.800432,0.661365,2.065911,1.800367,1.775781,0.167121,0.564922,1.392091,1.885493,0.621299,1.435462,0.044682,1.076600,1.064457,0.693556,1.098180,0.789048,0.960175,0.231736,0.151419,0.157913,0.200518,1.425360,0.757521,1.224826,0.524774,0.215611,1.648539,0.617646,0.514617,0.804891,0.368803,1.609277,0.237125,0.888621,0.579728,0.761813,0.620518,1.071296,0.529602,0.653253,0.511491,0.318572,0.978760,0.888911,-0.115938,0.412896,0.182807,0.590712,0.979514,1.113658,1.234443,0.257371,0.239235,0.288012,0.328566,0.830052,0.705939,1.194493,-0.014430,0.631827,0.661179,0.744373,0.035818,0.033014,0.238788,-0.228603,0.935665,0.506765,0.946355,1.245287,0.227256,1.891466,0.786409,0.248717,0.640641,-0.031912,0.225233,0.159205,-0.405093,0.475522,-0.158993,-0.315673,0.146940,0.231436,0.138546,0.234387,0.745656,0.491870,0.376901,0.121304,-0.043864,0.115263,0.358449,0.480418,0.298427,0.571537,0.438725,0.645359,0.331609,0.028417,0.159182,-0.038721,0.038110,0.362465,0.690888,0.341746,1.044543,0.286578,0.319414,0.266655,0.335062,0.402673,0.353197,0.239187,0.144178,0.211303,0.647111,0.084244,-0.216609,0.604424,-0.266815,0.245877,-0.108528,-0.012242,-0.003789,-0.354522,0.359241,0.545948,0.149979,0.142707,0.675932,0.188803,0.424973,-0.004142,0.943120,0.297526,0.086213,0.175439,0.545624,0.231783,-0.038526,0.596687,-0.151285,0.598617,1.540108,0.242712,-0.112235,-0.036735,0.528270,-0.160732,0.011271,-0.070294,-0.147176,0.384601,-0.114971,-0.135282,0.270472,-0.050371,1.052318,0.068786,-0.077725,0.002330,-0.001250,0.250097,0.739071,0.102155,0.401053,-0.069947,0.461714,-0.143212,-0.139002
