Repetition,Step_1,Step_2,Step_3,Step_4,Step_5,Step_6,Step_7,Step_8,Step_9,Step_10,Step_11,Step_12,Step_13,Step_14,Step_15,Step_16,Step_17,Step_18,Step_19,Step_20,Step_21,Step_22,Step_23,Step_24,Step_25,Step_26,Step_27,Step_28,Step_29,Step_30,Step_31,Step_32,Step_33,Step_34,Step_35,Step_36,Step_37,Step_38,Step_39,Step_40,Step_41,Step_42,Step_43,Step_44,Step_45,Step_46,Step_47,Step_48,Step_49,Step_50,Step_51,Step_52,Step_53,Step_54,Step_55,Step_56,Step_57,Step_58,Step_59,Step_60,Step_61,Step_62,Step_63,Step_64,Step_65,Step_66,Step_67,Step_68,Step_69,Step_70,Step_71,Step_72,Step_73,Step_74,Step_75,Step_76,Step_77,Step_78,Step_79,Step_80,Step_81,Step_82,Step_83,Step_84,Step_85,Step_86,Step_87,Step_88,Step_89,Step_90,Step_91,Step_92,Step_93,Step_94,Step_95,Step_96,Step_97,Step_98,Step_99,Step_100,Step_101,Step_102,Step_103,Step_104,Step_105,Step_106,Step_107,Step_108,Step_109,Step_110,Step_111,Step_112,Step_113,Step_114,Step_115,Step_116,Step_117,Step_118,Step_119,Step_120,Step_121,Step_122,Step_123,Step_124,Step_125,Step_126,Step_127,Step_128,Step_129,Step_130,Step_131,Step_132,Step_133,Step_134,Step_135,Step_136,Step_137,Step_138,Step_139,Step_140,Step_141,Step_142,Step_143,Step_144,Step_145,Step_146,Step_147,Step_148,Step_149,Step_150
0,9.746883,10.076636,7.667501,5.333109,11.101955,8.737689,9.589362,4.647623,5.085059,5.089192,5.256086,4.969257,4.958224,4.335837,2.900315,2.995992,4.973998,4.403367,4.439512,3.952015,4.195781,4.188973,4.142013,4.267197,4.269660,4.283096,4.273839,4.260525,3.970963,4.243673,4.234503,4.249783,4.283458,4.256101,4.269877,4.269823,4.258198,4.261375,4.266297,4.238907,4.252479,4.238328,4.197567,4.259899,3.957716,4.266647,4.002202,4.247424,4.111320,4.244968,4.060046,3.906470,3.928384,3.918938,3.985247,3.977733,3.962417,3.979182,3.962302,3.946062,3.977341,3.961971,4.121053,4.071399,4.087230,3.783323,4.058593,3.681617,3.945777,4.162412,4.117244,3.883038,4.255231,4.289769,4.264116,4.172837,4.162832,4.164241,4.172929,4.162200,3.952863,3.952833,3.951649,3.960700,3.936410,3.974737,3.948132,3.956270,3.980914,3.961827,3.965665,3.956203,3.980067,3.972319,3.968159,3.972303,3.950148,3.952404,3.957160,3.970853,3.949564,3.968678,3.930038,3.982764,3.967251,3.936026,3.971928,3.957616,3.963626,3.984019,3.967869,3.978179,3.953243,3.935752,3.949481,3.971719,3.962003,3.971137,3.975422,3.948787,3.951050,3.983451,3.968347,3.974310,3.957833,3.979961,3.974953,3.952754,3.966477,3.993739,3.954814,3.966049,3.957514,3.980698,3.973143,3.943204,3.912717
1,4.091473,9.205482,11.492319,4.882655,9.325206,5.078708,4.481775,8.584675,4.373268,3.964276,2.091749,4.317442,2.101329,2.665831,4.674060,3.987728,3.802315,4.083842,3.907804,3.888282,3.921126,3.914908,3.906503,3.595688,3.629651,3.525028,3.572355,3.542139,3.595395,3.610095,3.865690,3.897761,3.711745,3.900260,3.911643,3.900428,3.932958,3.922901,3.920231,3.902515,3.877836,2.126763,3.768154,3.921621,3.918973,3.920791,3.897955,2.140044,2.115482,2.136698,2.165797,2.154693,2.159630,2.168795,2.145153,2.167654,2.179387,2.152828,2.175152,2.153205,2.177785,2.160149,2.165362,2.179940,2.149029,2.182478,2.171147,2.180864,2.191023,2.176116,2.160291,2.191278,2.160915,2.180862,2.159949,2.184669,2.191595,2.177183,2.171072,2.140387,2.158617,2.152225,2.177632,2.157196,2.149545,2.163200,2.108142,2.175070,2.161251,2.180087,2.177745,2.167886,2.160791,1.905014,2.175594,2.175186,2.161304,2.151690,2.176468,2.162615,2.168811,2.165314,2.156962,2.150079,2.157218,2.168231,2.164338,2.175041,2.191092,2.145395,2.174001,2.144892,2.168221,2.164031,2.135146,2.155976,2.147034,2.165604,2.178646,2.169749,2.120017,2.165370,2.164119,2.144522,2.168422,2.164602,2.147030,2.063491,2.160597,2.161891,2.171176,2.152833,2.159197,2.151002,2.176394,2.173761,2.166971
2,9.575238,8.233822,13.283114,9.157553,5.182215,6.167691,7.218138,2.851393,7.780530,6.668978,7.794622,4.320703,3.803747,3.283867,4.382641,4.479280,4.168606,4.554200,2.651287,3.964161,4.140132,3.792821,3.928124,3.917876,3.870011,3.933428,3.434265,3.716633,3.172713,3.512791,3.369502,3.981248,3.980899,3.281398,3.384850,3.522083,3.713641,3.764396,3.951979,3.949527,3.940908,3.950117,3.912993,3.949354,3.935511,3.969236,3.961228,3.963017,3.886640,3.948705,3.967941,3.497594,3.901072,3.573199,3.854593,3.765786,3.828634,3.835325,3.829371,3.875757,3.564117,3.814835,3.826782,3.932913,3.530337,3.827954,3.918826,3.853978,3.887915,3.858016,3.846250,3.851721,3.682451,3.835231,3.911336,3.604994,3.848024,3.881697,3.869895,3.944005,3.948566,3.930650,3.884156,3.868710,3.888065,3.895493,3.959632,3.867902,3.869871,3.859619,3.826271,3.818540,3.180238,3.781855,3.905406,3.514873,3.893652,3.962611,3.479793,3.873637,3.850819,3.745267,3.865725,3.819969,3.899527,3.890126,3.844678,3.865157,3.957941,3.893901,3.885352,3.875255,3.866178,3.496863,3.913613,3.827116,3.930036,3.956247,3.827099,3.836294,3.819877,3.917447,3.581988,3.846921,3.899701,2.043753,3.800805,3.978140,3.876341,3.861595,3.842158,3.507262,3.868287,3.932959,3.588813,3.847518,3.859008
3,9.747883,11.762919,4.323018,10.509661,8.762992,3.009985,2.621003,2.689212,5.139469,3.106513,3.005238,2.795808,2.412003,4.180502,4.072619,4.068237,4.150639,4.151816,4.179447,2.368124,2.555210,5.222011,4.041215,4.145511,2.284816,4.109803,2.383581,2.385431,2.396250,4.150337,4.082109,4.102125,4.183473,4.085883,4.162645,3.946133,3.755897,4.109489,4.087891,4.169799,4.190686,2.268849,2.099902,2.281633,2.211328,2.201599,2.237195,2.205168,2.226027,2.206315,2.223794,2.209117,2.208234,2.232975,2.227904,2.225894,2.198093,2.209843,2.224143,1.632737,1.659148,1.655064,1.626006,1.620362,1.631498,1.618535,1.615719,1.626350,1.630472,1.618224,1.641149,1.629104,1.683936,1.661686,1.659029,1.677491,1.658239,1.651424,1.664984,1.661106,1.678372,1.671731,1.666200,1.672433,1.667469,1.679421,1.668207,1.678336,1.658422,1.688174,1.663157,1.700125,1.658302,1.657212,1.661545,1.681306,1.657234,1.685656,1.688673,1.667643,1.691719,1.687445,1.689613,1.655418,1.662808,1.670022,1.644203,1.673293,1.708631,1.471414,1.660354,1.685072,1.653858,1.693497,1.683051,1.672832,1.707974,1.672538,1.679900,1.680573,1.688100,1.657944,1.659235,1.684778,1.691842,1.682048,1.689429,1.689000,1.654281,1.648564,1.624098,1.667597,1.633798,1.640396,1.490962,1.693898,1.668931
4,7.593469,9.781336,12.054512,12.636821,4.332770,8.370263,7.584629,7.541015,9.399169,8.095626,6.103742,4.280850,4.305189,4.130219,4.051636,4.209881,4.315268,4.375307,4.435878,4.558728,2.183069,3.368179,2.848038,4.345590,4.229753,3.969087,4.142985,4.236129,4.223233,4.237084,4.259918,4.210248,4.204267,4.207547,4.228643,4.233706,4.218042,4.232050,4.247258,4.227080,4.249666,4.229962,4.113594,4.256533,4.097875,3.980509,3.957925,4.110506,4.051107,4.114264,4.055190,4.052119,3.966448,3.860556,3.986308,3.886116,3.957581,3.990629,3.951355,3.961082,3.882314,3.973559,3.946806,3.998138,3.928681,3.950114,3.989829,3.950935,4.062338,4.076074,4.099719,4.079717,4.092742,4.081443,3.996266,3.947443,3.936854,3.967736,3.952254,3.993299,3.976663,3.968198,3.974846,3.966656,3.971301,3.970232,3.971928,3.960438,3.965854,3.988315,3.974657,3.970704,4.004228,3.949983,3.968618,3.942291,3.716208,3.614821,4.024298,3.940830,3.978065,4.073348,3.670963,4.062548,4.095112,3.659546,3.979186,3.941542,3.980967,3.982550,3.958912,3.978233,3.962004,3.963392,3.955003,3.983267,3.974625,3.985294,3.937620,3.953778,3.963376,3.986427,3.967368,3.996781,3.974045,3.959651,3.938822,3.951766,3.962654,3.980749,3.968394,3.963480,3.967894,3.959606,3.971580,3.987646,3.949334
5,8.473583,12.949451,8.216438,12.511315,3.981722,3.521574,4.928306,4.496486,2.805849,4.446908,3.641744,4.060658,3.822526,3.912275,3.726518,3.810759,3.774162,3.666748,4.366904,4.381704,4.135363,4.395658,4.458837,4.593124,4.596290,4.550456,4.551711,4.619160,4.491843,4.597560,4.350601,4.511829,4.589678,4.618375,4.620093,4.687128,4.596593,4.503476,4.593096,4.623226,4.051000,4.616615,4.603775,4.617713,4.494668,4.553499,4.417995,4.511363,4.497675,4.505660,4.616867,4.501175,4.603409,4.613463,4.598357,4.513178,4.521040,4.582630,4.524584,4.612798,4.490958,4.489272,4.519750,4.601231,4.618541,4.510175,2.589824,2.749973,2.743346,2.769971,2.705340,2.757751,2.732300,2.780996,2.330114,2.722533,2.380224,2.432098,2.451681,2.675228,2.708216,2.716420,2.760432,2.731702,2.758644,2.766708,2.748921,2.477792,2.739186,2.441386,2.464878,2.465781,2.457682,2.727546,2.465872,2.278736,2.592996,2.478481,2.670343,2.491762,2.450855,2.760415,2.761363,2.486712,2.477027,2.481158,2.751807,2.726622,2.737241,2.640205,2.639988,2.665115,2.434344,2.690827,2.394248,2.721639,2.698250,2.714256,2.636464,2.647469,2.627003,2.629418,2.694236,2.734135,2.722730,2.642044,2.644495,2.457904,2.731599,2.609206,2.709340,2.648364,2.608524,2.637059,2.725082,2.719282,2.713229
6,11.955105,10.691971,9.138268,4.575917,5.084442,4.489622,9.428026,4.294211,5.221973,5.482761,5.505091,5.283276,5.018673,3.012343,3.039931,2.719307,2.958183,3.028559,2.957651,2.919907,3.101277,2.645155,2.985256,3.013262,3.093565,2.467747,2.872249,3.047156,3.109946,2.918322,3.072817,3.054918,2.999396,3.026267,3.066869,2.490934,2.089810,3.097598,3.103409,3.029136,2.996210,2.768531,3.132282,2.980818,2.681616,2.766121,2.670934,2.767650,2.869719,2.875940,3.060095,3.104762,3.083040,2.840447,3.123203,3.029847,3.032415,3.106588,3.091903,3.114139,2.943644,2.969384,3.021923,3.026107,3.058609,3.011753,3.007203,2.662721,2.992361,2.666738,1.854094,1.845103,1.814326,2.081605,2.082892,2.104461,2.115045,2.026098,2.106227,2.102938,2.108240,2.084046,2.109216,2.101075,2.081048,2.124162,2.085016,2.095801,2.096991,2.110516,2.105217,2.109953,2.087827,2.107473,2.106828,2.077537,2.098865,2.116562,2.071972,2.112815,2.090452,2.098911,2.090137,2.101079,2.122254,2.076909,2.117689,2.119484,2.083300,2.090320,2.105997,2.106640,2.125789,2.083016,2.096081,2.102967,2.108505,2.095446,2.111426,2.091998,2.072148,2.132343,2.085654,2.100667,2.081915,2.107625,2.101029,2.113883,2.113753,2.080506,2.102586,2.130195,2.086748,2.081346,2.097782,2.090031,2.112742
7,7.671649,21.216294,9.883236,9.629300,8.652061,4.594725,9.134398,3.677951,9.077324,6.168607,4.806870,4.083996,3.233396,4.545666,8.078277,4.056923,5.473246,7.836115,4.021992,5.515389,3.642130,4.981278,5.483290,4.430742,5.143621,7.502518,7.582492,4.994184,5.062035,5.344057,5.329792,3.656172,4.322767,4.507118,6.758187,7.189157,7.850200,5.436196,5.511659,5.257228,7.138082,6.780330,8.031018,7.938017,5.549851,7.908284,5.387937,7.551763,5.426583,7.292831,7.580131,4.937468,7.302527,7.592241,7.346887,7.320980,7.287072,7.273048,7.285901,7.338335,6.837629,7.462492,7.273271,7.285307,7.565369,7.364249,5.194145,4.997986,5.027875,5.031082,5.055824,4.930017,5.257185,5.260894,5.156398,5.050590,5.058641,4.959211,4.920650,4.909500,4.932788,4.941622,4.921952,4.920349,4.937700,4.931881,4.948509,4.934183,5.060187,4.784296,5.050781,4.937064,4.933287,4.930087,4.925707,4.936013,4.867980,3.557129,3.609568,5.118282,4.921617,4.923273,4.915826,4.941363,4.925322,4.872776,4.935555,4.925479,4.916331,4.920134,4.902664,4.935603,4.883198,4.910409,2.821554,3.008657,3.007351,3.002713,3.042120,4.395781,3.017934,3.029802,3.030488,3.033627,3.003720,3.029810,3.009368,3.051098,3.027285,3.111297,3.124077,3.085364,2.936473,3.096332,3.033326,3.042665,3.035871
8,7.358317,6.924181,6.886985,11.568387,8.717673,9.046110,3.609444,5.622203,5.389003,4.632778,5.580628,5.744792,5.726314,5.788358,5.235083,3.920251,5.717921,5.338485,4.136180,4.851702,3.895048,4.097489,5.091789,3.898881,3.904341,3.974298,3.923789,3.078506,2.892468,2.928854,3.793721,3.120284,2.963434,2.948232,2.908862,3.848252,3.815703,3.866224,3.898670,3.853783,3.903118,3.068632,2.909522,2.850630,2.679467,3.171740,4.002200,3.958529,6.020334,3.982412,6.041099,4.012858,3.995260,3.967830,3.883236,3.882349,3.888895,3.977764,3.909281,3.994718,3.862188,4.029550,3.957423,4.013389,4.023438,3.907333,3.961473,3.957005,3.965851,3.976805,3.968348,3.971211,3.959132,3.960252,3.953793,3.934971,4.011534,3.935896,3.983713,3.923594,4.009020,3.961761,4.190434,4.011700,3.967694,3.986636,4.171050,3.843476,3.980880,3.847574,3.860414,3.895928,4.021480,3.889587,4.142257,3.961600,4.070806,3.847655,3.884496,3.894809,3.882605,3.870917,3.894174,4.032043,4.014504,4.038972,3.973917,4.052198,3.914611,4.071394,4.075181,3.794785,3.851977,3.872421,3.906326,4.047539,4.065061,3.894846,3.860320,4.110539,4.086192,4.071108,3.890445,3.894255,3.864434,3.835184,4.021858,3.987074,3.948404,3.941563,3.972041,4.005457,3.906839,3.874058,4.022163,4.022277,3.896536
9,11.887663,4.507342,7.473443,10.003842,9.210169,8.971183,7.185315,8.677852,5.310984,3.886425,3.792567,3.904358,5.278412,1.997355,2.701219,2.853418,2.755504,2.210235,2.429350,2.659420,2.645537,2.011293,2.644168,2.654651,2.083303,2.099322,2.114195,2.099318,2.092249,2.107732,2.092159,2.056171,2.090685,2.107083,2.080855,2.112404,2.110706,2.080472,2.096152,2.082147,2.117391,2.102114,2.124707,2.079118,2.133597,2.088647,2.100330,2.130976,2.102952,2.109584,2.108462,2.080066,2.131407,2.103895,2.102538,1.894535,2.131360,2.100375,2.101505,2.122667,2.108535,2.097208,2.109831,2.115968,2.113450,2.087115,2.099110,2.110214,2.123358,2.088136,2.066958,2.072718,2.110048,2.092955,2.072776,2.095406,2.087711,2.063866,2.111153,2.075415,1.907470,2.050876,2.073940,2.058324,2.067493,2.065051,1.900647,2.064712,2.093617,2.092629,2.105163,2.108820,2.109959,2.027471,1.892785,1.895688,1.903149,1.896554,1.902547,1.903071,1.907096,2.064269,2.056787,2.051648,2.039683,2.041333,2.075843,2.065826,2.092815,2.101766,2.070465,2.046472,1.821820,2.076424,2.039802,2.077187,2.130030,2.067725,2.019458,2.022913,2.016787,2.005296,2.029214,2.076843,2.064981,2.033585,2.045904,2.086592,2.060488,2.022545,2.002664,2.004358,1.997146,2.033167,2.010048,2.035981,2.010212
