Repetition,Step_1,Step_2,Step_3,Step_4,Step_5,Step_6,Step_7,Step_8,Step_9,Step_10,Step_11,Step_12,Step_13,Step_14,Step_15,Step_16,Step_17,Step_18,Step_19,Step_20,Step_21,Step_22,Step_23,Step_24,Step_25,Step_26,Step_27,Step_28,Step_29,Step_30,Step_31,Step_32,Step_33,Step_34,Step_35,Step_36,Step_37,Step_38,Step_39,Step_40,Step_41,Step_42,Step_43,Step_44,Step_45,Step_46,Step_47,Step_48,Step_49,Step_50,Step_51,Step_52,Step_53,Step_54,Step_55,Step_56,Step_57,Step_58,Step_59,Step_60,Step_61,Step_62,Step_63,Step_64,Step_65,Step_66,Step_67,Step_68,Step_69,Step_70,Step_71,Step_72,Step_73,Step_74,Step_75,Step_76,Step_77,Step_78,Step_79,Step_80,Step_81,Step_82,Step_83,Step_84,Step_85,Step_86,Step_87,Step_88,Step_89,Step_90,Step_91,Step_92,Step_93,Step_94,Step_95,Step_96,Step_97,Step_98,Step_99,Step_100,Step_101,Step_102,Step_103,Step_104,Step_105,Step_106,Step_107,Step_108,Step_109,Step_110,Step_111,Step_112,Step_113,Step_114,Step_115,Step_116,Step_117,Step_118,Step_119,Step_120,Step_121,Step_122,Step_123,Step_124,Step_125,Step_126,Step_127,Step_128,Step_129,Step_130,Step_131,Step_132,Step_133,Step_134,Step_135,Step_136,Step_137,Step_138,Step_139,Step_140,Step_141,Step_142,Step_143,Step_144,Step_145,Step_146,Step_147,Step_148,Step_149,Step_150,Step_151,Step_152,Step_153,Step_154,Step_155,Step_156,Step_157,Step_158,Step_159,Step_160,Step_161,Step_162,Step_163,Step_164,Step_165,Step_166,Step_167,Step_168,Step_169,Step_170,Step_171,Step_172,Step_173,Step_174,Step_175,Step_176,Step_177,Step_178,Step_179,Step_180,Step_181,Step_182,Step_183,Step_184,Step_185,Step_186,Step_187,Step_188,Step_189,Step_190,Step_191,Step_192,Step_193,Step_194,Step_195,Step_196,Step_197,Step_198,Step_199,Step_200
0,4.203581,3.924393,3.140528,3.083257,2.973643,2.809778,2.803333,2.797122,2.693415,2.780216,1.995175,1.968665,1.996238,2.096895,2.094993,2.056995,2.117132,1.980418,2.137841,2.118803,1.995234,1.988775,1.991365,2.084262,2.078028,2.053012,2.081793,0.164044,0.143825,0.159164,0.122176,0.130131,0.133390,0.141974,0.151406,0.152721,0.151061,0.135898,0.140551,0.159061,0.112731,0.145363,0.134012,0.131479,0.134286,0.137174,0.140462,0.134675,0.171046,0.146976,0.133019,0.136790,0.169189,0.126555,0.131730,0.144633,0.150157,0.130608,0.152883,0.133763,0.129561,0.122029,0.108687,0.160311,0.152047,0.115382,0.138651,0.125092,0.140799,0.124293,0.126476,0.135903,0.124031,0.136587,0.122524,0.152928,0.141098,0.128964,0.128442,0.144681,0.127567,0.134181,0.138720,0.139138,0.159540,0.026704,0.017517,0.005026,0.021666,0.019649,0.020569,-0.006058,0.010848,0.012768,0.015305,-0.013559,0.008969,0.005909,-0.007364,-0.017054,-0.019864,-0.011382,-0.012151,0.003788,-0.020298,-0.005382,-0.019642,-0.006091,-0.024205,-0.009647,-0.004340,0.004098,0.023963,-0.000886,0.029992,-0.003098,0.030523,0.027517,0.016072,0.023744,0.015753,0.023219,0.015395,0.018555,0.025753,0.006293,0.007948,0.009982,0.013503,0.029932,0.028689,0.013306,0.004963,0.025092,0.022063,0.031740,0.037870,0.013016,0.030751,0.021220,0.016332,0.018542,0.009541,0.038808,0.039811,0.026417,0.006099,0.033413,0.057253,0.054167,0.020771,0.023589,0.037351,0.065597,0.034264,0.029405,0.026358,0.000284,0.016170,-0.004196,0.018274,0.009882,-0.004897,0.009931,-0.026985,-0.034778,0.009042,-0.002586,-0.011551,0.022400,-0.001353,0.013940,0.011623,0.050853,0.044533,0.039037,-0.023364,-0.015118,0.014431,0.052820,0.007350,0.037905,0.036118,0.038772,0.051082,0.055342,0.027839,0.042377,0.049113,-0.002748,0.008439,0.030396,0.040537,0.005974,0.024040,0.011116,0.022495,0.017793,0.027443,0.021490
1,3.336956,3.188353,3.187002,0.832093,0.884861,0.281601,0.261279,0.329039,0.302008,0.309318,0.335661,0.306771,0.189823,0.157078,0.173307,0.159624,0.147748,0.154246,0.165427,0.156292,0.143445,0.133617,0.159304,0.157065,0.133907,0.149716,0.142939,0.151427,0.130700,0.130610,0.163778,0.148504,0.132126,0.149686,0.150527,0.138558,0.180143,0.182250,0.136792,0.150555,0.165284,0.146753,0.152799,0.142826,0.131425,0.156437,0.122604,0.143688,0.141679,0.154897,0.136208,0.141235,0.023844,0.050912,0.022178,0.029542,0.019441,0.010716,0.029669,0.031903,0.040086,0.029218,0.017859,0.035315,0.035369,0.027606,0.025562,0.021905,0.029765,0.007786,0.038895,0.031548,0.012647,0.037181,0.048594,0.028775,-0.011581,-0.002012,0.051095,0.036386,0.017470,0.041216,0.036750,0.031213,0.013799,-0.000156,-0.006563,-0.007679,0.017803,0.006574,0.023586,0.045112,0.034358,-0.003770,0.028635,0.019183,0.005828,0.006921,0.010196,0.020648,0.014215,0.018240,0.030645,0.006243,-0.010841,-0.008337,0.018972,0.028751,0.024546,0.010221,0.007584,0.037899,0.007528,0.029292,0.025514,0.011648,0.043183,0.001552,0.032899,0.012304,0.021328,0.015806,0.012516,0.031923,0.009919,0.028873,0.007673,0.011157,0.008315,0.033305,0.045492,0.027118,0.034734,0.038620,0.042256,0.044099,0.043542,0.021603,0.040456,0.029017,0.037302,0.044850,0.022735,0.039296,0.010113,0.019821,0.021539,0.027217,0.024776,0.014680,0.036391,0.028042,0.020008,0.031242,-0.001142,0.031124,0.017064,0.008100,0.013004,0.016435,0.023609,0.015050,0.031605,0.008796,0.034726,0.021555,0.019118,0.030994,0.034789,0.044985,0.014273,0.017749,0.019552,0.015881,0.017049,0.034545,0.029461,0.046169,0.013083,0.013592,0.010458,0.035770,0.024884,0.034081,0.009320,0.032230,-0.003049,0.015675,0.028228,0.045896,0.025983,0.044074,0.031033,0.039056,0.037220,0.008109,0.023151,-0.002140,0.012221,0.020928
2,3.451676,4.050841,3.473955,3.531316,3.530002,3.355254,3.322140,3.554292,3.368550,3.464339,3.311427,0.469611,0.374848,0.423214,0.374984,0.288014,0.348939,0.352591,0.288876,0.331657,0.342531,0.291052,0.304260,0.174212,0.170704,0.178310,0.146343,0.287514,0.157087,0.269816,0.371397,0.287978,0.269910,0.173556,0.179014,0.189272,0.144730,0.147182,0.156202,0.003987,0.011273,0.016641,0.017630,0.159007,0.021656,-0.002950,0.016520,0.019842,0.171458,0.173311,0.196485,0.160289,0.149417,0.180477,0.186807,0.149846,0.163483,0.180882,0.180021,0.161261,0.170623,0.181302,0.006400,0.017237,0.006770,0.017768,0.003181,0.043516,0.158621,0.162891,0.160717,0.004939,0.016067,0.016949,0.172082,0.005294,0.016902,0.019514,0.000490,-0.007559,0.020013,0.005222,0.003254,0.018580,0.032536,-0.007077,0.003131,0.018047,0.016365,0.021629,0.033517,0.004689,-0.016689,0.012800,0.027431,-0.002773,0.006146,0.000716,0.010150,0.044744,0.031504,-0.017883,0.032353,0.034508,0.005712,0.018244,0.015172,0.010998,0.017817,-0.002587,0.009361,0.019739,-0.002250,0.014733,0.012379,-0.004967,0.015594,0.025446,0.017395,0.023089,0.009888,0.023756,0.008529,-0.004175,0.019610,0.001365,0.011157,0.004121,0.013687,0.020204,0.013776,0.017399,-0.015972,0.003610,0.010445,0.024666,0.038938,0.033573,0.005427,0.019929,0.028098,-0.002652,0.024959,0.009957,0.002508,0.001454,0.020973,-0.009910,0.006091,0.051083,0.001724,0.023652,0.031361,0.021925,0.033863,0.029550,0.003088,0.006698,0.027774,0.015862,0.011405,0.020162,0.000856,-0.001677,0.026431,0.017984,0.010718,-0.003091,0.021865,0.018979,0.018331,0.002899,0.018446,0.011452,-0.012113,0.012206,0.004335,0.007996,0.015418,0.031256,0.003227,0.015499,0.020597,0.002119,-0.007965,0.021150,0.016062,0.019590,0.005343,0.029187,0.010731,0.002459,0.009311,0.011915,0.011306,0.017205,-0.011771,0.029336,0.041284,0.020227
3,0.912240,1.438428,1.478179,1.446906,1.481869,0.812865,0.819065,0.341837,0.332472,0.340794,0.333907,0.343024,0.303640,0.343384,0.204038,0.211871,0.225512,0.269550,0.224823,0.266554,0.159383,0.161732,0.195719,0.136777,0.178037,0.179100,0.183180,0.193379,0.178795,0.182089,0.177770,0.177898,0.192062,0.160201,0.148998,0.179920,0.179532,0.165000,0.175730,0.167810,0.151302,0.172539,0.171475,0.273742,0.177447,0.181602,0.184842,0.162982,0.172281,0.180669,0.170489,0.164141,0.179437,0.179063,0.187363,0.198387,0.170595,0.203762,0.190651,0.189508,0.174126,0.143451,0.164508,0.160346,0.160818,0.171593,0.182221,0.164002,0.185836,0.157661,0.175011,0.169647,0.174195,0.158502,0.197268,0.167079,0.190000,0.175284,0.152234,0.151270,0.172865,0.191420,0.180868,0.182548,0.169715,0.174667,0.180665,0.165698,0.171163,0.180237,0.172270,0.182399,0.197894,0.173253,0.175829,0.209860,0.178710,0.153873,0.196011,0.185447,0.154822,0.162064,0.182877,0.188764,0.168181,0.179234,0.170243,0.184312,0.203819,0.202101,0.156795,0.182032,0.190457,0.173855,0.183532,0.177138,0.186725,0.207340,0.181262,0.176683,0.182148,0.189367,0.163209,0.188609,0.163391,0.184692,0.178405,0.186840,0.194461,0.184549,0.197202,0.175796,0.199318,0.165446,0.180966,0.171507,0.173310,0.197525,0.193557,0.170269,0.178235,0.186588,0.187332,0.171666,0.190774,0.175768,0.177043,0.176007,0.190311,0.183044,0.165324,0.186404,0.197976,0.166970,0.197491,0.136293,0.183336,0.172626,0.203024,0.199416,0.172284,0.199529,0.012422,0.035584,0.010220,0.046171,0.005969,-0.001687,0.017031,0.019241,0.031047,0.038873,0.031900,0.027337,0.034255,0.018358,0.013919,0.017888,0.020207,0.019517,0.021591,0.021427,0.028586,0.001049,0.012882,0.025211,-0.005802,0.027730,0.021354,0.038634,0.011434,0.022306,0.004170,0.023880,0.027892,0.018705,0.002789,0.020963,0.029466,0.002478
4,5.057319,5.500064,1.533598,1.614662,1.270190,0.639477,0.623759,1.183316,0.507161,0.512103,0.498079,0.167261,0.299503,0.203126,0.181785,0.350779,0.367171,0.352723,0.327587,0.179777,0.197105,0.190266,0.215113,0.247065,0.196437,0.210938,0.222658,0.223788,0.206760,0.211074,0.227182,0.204242,0.205216,0.217781,0.218380,0.204751,0.206613,0.204447,0.191744,0.200478,0.215277,0.186387,0.206287,0.241746,0.226198,0.169343,0.189411,0.220606,0.202138,0.211161,0.198879,0.210115,0.230694,0.210080,0.221460,0.229263,0.231707,0.197473,0.210059,0.195726,0.219854,0.208013,0.206066,0.198364,0.226577,0.207920,0.219730,0.046918,0.070070,0.040266,0.079280,0.070658,0.192586,0.206662,0.212748,0.040872,0.039955,0.214961,0.054809,0.037079,0.221359,0.060316,0.051686,0.036250,0.029875,0.066747,0.040720,0.052143,0.052422,0.066155,0.236277,0.240188,0.215937,0.223818,0.216770,0.048348,0.040616,0.026811,0.050166,0.056249,0.050519,0.050387,0.056463,0.040410,0.067388,0.055756,0.066396,0.037623,0.045621,0.046345,0.060122,0.053366,0.054624,0.055499,0.053778,0.068393,0.039506,0.043970,0.054941,0.054563,0.035232,0.045489,0.055984,0.024571,0.068923,0.040794,0.041116,0.049167,0.075087,0.076926,0.055919,0.054810,0.039826,0.054223,0.077908,0.048837,0.060031,0.042058,0.044504,0.036519,0.043517,0.066965,0.062154,0.064269,0.070167,0.069865,0.046835,0.050617,0.054311,0.055902,0.043089,0.029325,0.024090,0.040348,0.026813,0.045404,0.042510,0.073571,0.017637,0.054559,0.060047,0.035212,0.017941,0.038098,0.058210,0.059387,0.064420,0.048371,0.035897,0.064185,0.052333,0.026223,0.018093,0.033942,0.037230,0.043073,0.027685,0.051291,0.049789,0.032490,0.014271,0.030127,0.020635,0.037366,0.044200,0.027082,0.019839,0.050922,0.021462,0.048332,0.039055,0.043137,0.023444,0.036354,0.020031,0.018026,-0.001520,0.036717,0.027886,0.008997
5,4.211657,0.846553,0.313093,0.772047,0.912608,0.757032,0.258186,0.276581,0.257528,0.260996,0.272617,0.152118,0.004027,0.023127,0.020780,0.015886,0.038200,0.032949,0.024270,0.031636,0.007656,0.044669,0.032755,0.052711,0.043558,0.025316,0.014356,0.039955,0.025105,0.020284,0.020171,0.017791,0.011958,0.026573,0.011565,0.035337,0.021948,0.032966,0.004859,0.055338,0.026607,0.016015,0.010826,0.008158,-0.009838,0.007561,-0.010823,-0.018521,0.009096,0.011975,0.020607,0.011541,0.021337,0.026555,0.018519,-0.017554,-0.007166,-0.030444,-0.000239,-0.001179,-0.020936,0.005763,0.002217,0.032387,0.013006,0.003414,-0.050778,0.010163,0.001545,0.009229,-0.003094,-0.007583,-0.030534,-0.001505,-0.026251,0.005258,-0.009379,0.006078,-0.027207,0.017231,0.009762,0.006853,-0.014743,-0.010819,-0.023403,-0.007737,-0.015002,-0.020630,0.004727,-0.029614,0.001700,0.019562,-0.027403,-0.005568,-0.006752,-0.003157,0.002735,0.004824,-0.016906,0.005211,0.022292,0.001770,-0.018619,0.004906,0.006697,0.001268,-0.022691,-0.017480,-0.005424,-0.002375,0.002173,0.008056,0.013437,0.003795,0.015682,0.000269,0.004058,-0.004334,-0.007813,-0.026825,-0.011173,-0.006140,-0.010540,-0.014452,-0.022544,-0.007351,-0.018625,0.013455,-0.012086,-0.001504,0.001050,0.005213,-0.015511,-0.027297,0.006066,0.000046,0.017668,-0.028107,-0.010718,-0.012462,-0.004490,-0.003006,-0.000086,-0.014036,-0.011505,-0.017140,-0.002668,-0.025110,-0.002173,-0.003088,0.009869,-0.019221,-0.010473,-0.007949,-0.033342,-0.022573,0.026463,-0.000319,0.000445,-0.015349,-0.002854,0.010738,0.027492,-0.002246,-0.017800,-0.011906,0.021889,0.003411,-0.015983,0.023046,0.007197,-0.011655,-0.000761,-0.013719,-0.009100,-0.013040,0.011575,-0.012757,0.024805,-0.016864,-0.002214,0.021463,-0.015888,0.001013,-0.002662,0.017038,-0.035787,-0.013911,0.017519,-0.004552,-0.017175,-0.018899,0.006149,0.002431,-0.004954,-0.015861,0.001310,-0.009773,-0.017512,0.015500
6,4.591367,2.859590,2.884348,2.250903,2.342765,3.309824,0.311933,0.401420,0.646502,0.754778,0.757879,0.799230,0.165968,0.162913,0.159521,0.189680,0.160763,0.181656,0.154564,0.198085,0.187596,0.172366,0.177686,0.204459,0.243092,0.014173,0.042182,0.028584,0.028743,-0.005469,0.004269,-0.014768,0.000289,-0.009980,0.158756,-0.001070,-0.012376,0.158320,0.032323,-0.009763,-0.002027,-0.008873,-0.021090,0.033830,0.014710,0.025009,0.034574,0.011564,0.026631,0.020464,0.022911,0.020706,0.041151,0.051692,0.005984,0.038729,0.020684,0.028650,0.033091,0.023052,0.023681,0.039369,0.035416,0.017625,0.024542,0.005945,0.037889,0.023196,0.054596,0.039880,0.017831,0.035125,0.022872,0.037278,0.025895,0.010117,0.022323,-0.026613,-0.002126,0.047200,-0.012360,-0.021266,0.010105,0.015948,0.010531,0.035785,0.016202,0.000959,0.037620,-0.018941,0.013672,0.002751,-0.013555,0.002582,0.014309,-0.004780,0.000224,-0.020998,0.007712,0.003518,-0.012335,-0.004574,0.011787,0.014525,0.014912,-0.013365,-0.004095,0.002684,-0.007060,-0.004258,0.006558,-0.014070,0.001966,0.025163,0.149808,0.171105,0.166928,0.172220,-0.010922,0.005665,-0.022366,-0.000621,0.026569,0.039944,-0.004781,0.034972,0.049473,0.041755,0.026673,0.028822,0.029037,0.026558,0.027001,-0.001888,0.025852,0.025589,0.043548,0.020339,-0.007633,0.016978,0.007728,-0.004162,0.026485,0.018849,0.030921,0.012843,0.036662,0.016277,0.015494,0.019368,0.025609,0.037615,0.013915,0.042961,0.024147,0.031584,0.020949,0.031803,0.023310,0.020670,0.020490,0.018061,0.021587,0.028558,0.007078,0.028613,0.012445,0.035425,0.022827,0.051644,0.052984,0.032422,0.016690,0.035167,0.024219,0.035460,-0.005526,0.027125,0.006864,0.007540,0.006867,0.007759,-0.015637,-0.011723,-0.008539,-0.001622,0.005723,-0.021547,-0.009998,0.010386,0.000679,0.009160,0.007326,-0.012531,-0.013357,0.008045,-0.005512,-0.000055,0.003840,-0.021325
7,3.217453,2.214023,2.198222,2.104196,2.076329,2.191425,2.163946,2.182253,1.933278,2.162083,2.135475,2.017962,2.090652,0.222545,0.133499,-0.003673,-0.015288,0.148806,0.112467,0.009417,0.112442,0.022768,-0.003658,0.143428,0.138267,0.166773,0.182833,0.002516,-0.011831,-0.012126,-0.017598,-0.000609,-0.005601,0.014256,-0.003822,0.015926,0.005936,-0.009237,0.017713,0.014634,-0.007005,-0.005386,0.008636,-0.008150,-0.000466,0.005159,-0.003312,-0.015824,0.015701,0.003471,0.019010,0.002553,-0.008518,-0.013511,-0.006840,0.015998,0.005678,0.004241,-0.012459,0.021589,-0.011325,-0.011150,-0.003743,0.000511,-0.003556,0.015441,0.012897,-0.002291,0.001421,-0.008009,0.006152,0.027159,0.018293,0.003223,-0.024394,-0.001205,-0.009810,0.002961,0.024262,0.017454,0.002732,-0.007383,-0.008076,0.003249,0.014106,-0.024727,0.011332,-0.016884,-0.014291,-0.003313,0.026397,0.013259,-0.026804,-0.000726,0.001724,0.022991,0.002503,-0.001989,0.016338,0.018341,0.024696,-0.007635,0.012571,0.007833,0.002698,-0.007220,-0.003920,-0.018826,0.009674,0.002714,-0.003907,0.010963,-0.017404,-0.006062,-0.001645,-0.015301,-0.005054,-0.004604,-0.004107,0.005544,0.011017,0.001408,0.012657,-0.012542,0.004948,-0.011543,-0.012773,0.010607,0.008853,0.005940,-0.029402,0.002040,0.005682,0.026031,0.004707,0.015608,-0.036168,-0.006418,0.002693,-0.012038,0.011915,-0.003868,-0.034091,0.027506,-0.035494,-0.001424,-0.012743,-0.004216,-0.012656,0.005106,-0.011612,0.002801,-0.004642,-0.003754,0.016641,0.005799,0.004429,0.001232,-0.012536,-0.013254,-0.044842,-0.007195,-0.001475,0.003068,0.010377,-0.017220,-0.001481,0.007986,0.008678,0.017882,-0.015455,-0.015580,0.002602,-0.009617,0.009733,-0.009424,-0.017003,-0.008208,0.008672,0.019060,-0.002796,-0.013402,-0.010649,-0.003775,0.011000,-0.015095,0.008456,0.005104,-0.001919,0.016965,0.001324,-0.002594,-0.008365,-0.022566,0.016800,-0.005536,0.038169,-0.000537,0.019714,-0.018225
8,3.267537,3.370476,3.296400,3.595701,3.131339,3.239779,3.136616,2.637669,0.569925,0.567070,0.591046,0.630953,0.659728,0.618494,0.618560,0.629407,0.641917,0.636181,0.627193,0.603859,0.597635,0.593503,0.551025,0.523075,0.536600,0.533381,0.525080,0.480384,0.535955,0.692090,0.494365,0.497588,0.483944,0.450932,0.461762,0.497990,0.483399,0.458371,0.484456,0.446791,0.460200,0.503051,0.474222,0.476445,0.466348,0.482971,0.465285,0.440254,0.463869,0.469097,0.449872,0.463243,0.462316,0.443790,0.451633,0.464479,0.456610,0.457563,0.470171,0.452148,0.467649,0.487210,0.475863,0.458857,0.433451,0.484507,0.452029,0.462219,0.470547,0.461742,0.465431,0.452554,0.456029,0.475080,0.474922,0.464925,0.460231,0.449547,0.444721,0.461262,0.447804,0.454710,0.428452,0.462952,0.459699,0.453484,0.441052,0.468674,0.461186,0.451718,0.459530,0.463825,0.444907,0.460202,0.476657,0.451441,0.441064,0.462976,0.488918,0.019977,0.028213,0.031269,0.048086,0.050091,0.042400,0.038494,0.030179,0.046108,0.041044,0.036277,0.008992,0.051716,0.036309,0.011390,-0.026526,0.018359,0.009605,0.015667,0.035850,0.022359,0.021419,-0.003267,0.035370,0.019695,0.057098,0.010601,0.017600,0.040738,0.020357,0.042925,0.023327,0.046804,0.022297,0.071131,0.019524,0.030331,0.014126,0.019047,0.040135,0.027469,0.038634,0.022546,0.033022,0.010213,0.026659,0.044272,0.010622,0.039499,0.040688,0.018131,0.008449,0.025937,0.025356,0.019132,0.042980,0.020441,0.002868,0.000954,0.017570,0.046728,0.022766,0.040403,0.040170,0.027342,0.030501,0.031710,0.027280,0.030130,0.027978,0.045966,0.031250,0.013201,0.033274,0.055630,0.026097,0.039924,0.013425,0.028822,-0.003173,0.040114,0.012067,0.025064,0.022883,0.035818,0.051085,0.030953,0.033592,0.038511,0.036967,0.030190,0.031958,0.000328,0.026692,0.040943,0.032305,0.036542,0.026523,0.005998,0.026405,0.026150
9,4.251042,7.362568,7.353932,5.755452,5.768793,3.961701,3.736803,2.762676,1.642239,1.894249,1.911015,1.929409,1.985559,0.185084,0.261475,0.194581,0.173853,0.172010,0.183740,0.184788,0.186007,0.173212,0.167421,0.185930,0.185118,0.155383,0.159960,0.172064,0.141299,0.135298,0.146018,0.168807,0.152108,0.127254,0.144509,0.140138,0.164854,0.157699,0.157962,0.158789,0.140906,0.163617,0.156575,0.148756,0.159878,0.122853,0.143512,0.137405,0.160408,0.136860,0.136727,0.140005,0.165327,0.181985,0.156178,0.153683,0.144593,0.169494,0.137397,0.155875,0.174637,0.147591,0.154024,0.125891,0.160443,0.147795,0.159293,0.143110,0.139613,0.154172,0.160138,0.154289,0.165128,0.142258,0.156984,0.153673,0.150770,0.155129,0.146837,0.140982,0.126459,0.157680,0.172789,0.145988,0.160141,0.170224,0.144891,0.151734,0.011686,0.002144,-0.007574,0.016013,-0.001987,0.011180,-0.040304,-0.016692,-0.010820,-0.015167,0.173860,0.148473,0.176847,0.170102,0.146095,0.167780,0.144356,0.142128,0.150232,0.146450,0.162842,0.151954,0.173606,0.165863,0.138838,0.155487,0.155353,0.138962,0.153790,0.169555,0.160019,0.139943,0.151076,0.149002,0.146288,0.163832,0.148554,0.164203,0.158309,0.160982,0.129358,0.151966,0.163207,0.134132,0.115222,0.149678,0.155645,0.144917,0.139154,0.160961,0.148782,0.160792,0.161875,0.148626,0.148889,0.175559,0.147895,0.130058,0.179176,0.140958,0.140128,0.165985,0.173579,0.161086,0.133253,0.149129,0.136255,0.152199,0.161996,0.185437,0.152618,0.135275,0.145935,0.134020,0.132976,0.161123,0.169706,0.160233,0.144974,0.148951,0.137810,0.174941,0.143230,0.144258,0.155955,0.145539,0.167518,0.156198,0.160219,0.161246,0.183243,0.126933,0.153860,0.152714,0.175872,0.153582,0.140632,0.148334,0.148763,0.170849,0.128637,0.124374,0.146782,0.177969,0.151666,0.148284,0.161009,0.142760,0.128235,0.156657,0.173127,0.143173
