Repetition,Step_1,Step_2,Step_3,Step_4,Step_5,Step_6,Step_7,Step_8,Step_9,Step_10,Step_11,Step_12,Step_13,Step_14,Step_15,Step_16,Step_17,Step_18,Step_19,Step_20,Step_21,Step_22,Step_23,Step_24,Step_25,Step_26,Step_27,Step_28,Step_29,Step_30,Step_31,Step_32,Step_33,Step_34,Step_35,Step_36,Step_37,Step_38,Step_39,Step_40,Step_41,Step_42,Step_43,Step_44,Step_45,Step_46,Step_47,Step_48,Step_49,Step_50,Step_51,Step_52,Step_53,Step_54,Step_55,Step_56,Step_57,Step_58,Step_59,Step_60,Step_61,Step_62,Step_63,Step_64,Step_65,Step_66,Step_67,Step_68,Step_69,Step_70,Step_71,Step_72,Step_73,Step_74,Step_75,Step_76,Step_77,Step_78,Step_79,Step_80,Step_81,Step_82,Step_83,Step_84,Step_85,Step_86,Step_87,Step_88,Step_89,Step_90,Step_91,Step_92,Step_93,Step_94,Step_95,Step_96,Step_97,Step_98,Step_99,Step_100,Step_101,Step_102,Step_103,Step_104,Step_105,Step_106,Step_107,Step_108,Step_109,Step_110,Step_111,Step_112,Step_113,Step_114,Step_115,Step_116,Step_117,Step_118,Step_119,Step_120,Step_121,Step_122,Step_123,Step_124,Step_125,Step_126,Step_127,Step_128,Step_129,Step_130,Step_131,Step_132,Step_133,Step_134,Step_135,Step_136,Step_137,Step_138,Step_139,Step_140,Step_141,Step_142,Step_143,Step_144,Step_145,Step_146,Step_147,Step_148,Step_149,Step_150,Step_151,Step_152,Step_153,Step_154,Step_155,Step_156,Step_157,Step_158,Step_159,Step_160,Step_161,Step_162,Step_163,Step_164,Step_165,Step_166,Step_167,Step_168,Step_169,Step_170,Step_171,Step_172,Step_173,Step_174,Step_175,Step_176,Step_177,Step_178,Step_179,Step_180,Step_181,Step_182,Step_183,Step_184,Step_185,Step_186,Step_187,Step_188,Step_189,Step_190,Step_191,Step_192,Step_193,Step_194,Step_195,Step_196,Step_197,Step_198,Step_199,Step_200
0,3.952052,3.245574,2.165503,2.866647,1.928334,0.794721,2.895512,1.797311,2.200273,0.167234,0.338509,0.140633,0.149199,0.149535,0.326675,0.252778,0.033482,0.130566,0.098945,0.156685,0.126592,0.155979,0.148969,0.123074,0.137363,0.035370,0.127060,0.049577,0.160973,0.047269,0.165050,0.040005,0.139182,0.040878,0.072227,0.024232,0.061720,0.077433,0.038410,0.027331,0.074711,0.045256,0.018658,0.046419,0.035374,0.047377,0.038889,0.009383,0.040833,0.030493,0.021273,0.020677,0.003421,0.037453,0.032374,0.027704,0.006690,0.057409,0.035530,0.037372,0.022035,0.014284,0.043078,0.051251,0.033738,0.038098,0.046928,0.009884,0.044620,0.025180,0.020451,0.011426,0.029142,0.050871,0.037017,0.001952,0.015680,0.047442,0.049312,0.030795,0.062274,0.014679,0.040620,0.017525,0.025708,0.035875,0.026899,0.033672,0.045609,0.041791,0.033515,0.025799,0.003213,0.022884,0.065811,0.022050,0.012309,0.053985,0.014171,0.060891,0.015436,0.019393,-0.013415,0.021812,0.008601,0.028820,0.012441,0.022558,0.052477,0.047257,0.018980,0.014300,0.031532,-0.038541,-0.006414,0.007021,0.038267,0.008375,0.002683,0.034335,0.034249,0.010998,0.012756,0.013542,0.009227,-0.000171,0.022175,0.041495,0.002944,0.007671,0.014764,0.014850,-0.015816,0.025881,0.020251,0.021601,0.007428,0.025220,-0.002237,-0.012253,0.019176,0.015056,0.026120,0.024525,0.030474,0.000314,0.014691,0.005523,-0.007588,0.017519,0.013932,0.017765,0.000798,0.011852,0.006392,0.025017,0.044107,0.002953,-0.025947,0.020196,0.028448,0.017161,0.005885,0.003506,0.011890,0.001527,0.007690,0.035923,0.013216,0.030625,0.014414,0.009632,0.006876,0.022300,0.024419,0.010715,0.020038,0.027425,0.014528,0.020527,0.017244,-0.009647,0.005580,0.014709,0.026569,0.000857,0.007547,0.007880,0.042965,0.003718,0.010191,0.013154,0.008249,0.024915,0.029578,0.007489,0.013334,0.027714,-0.001844,0.005230
1,2.792874,2.255672,3.775438,1.430495,0.363570,0.287168,0.043423,0.269605,0.243033,0.026252,0.036997,0.035944,0.108022,0.237026,0.037310,0.085550,0.025414,0.024027,0.024258,0.059815,0.007104,0.078721,0.014914,0.022689,0.004989,0.099712,-0.003667,0.026915,-0.007495,0.074841,-0.041394,0.014721,0.031330,0.019384,0.000819,0.017026,-0.006838,-0.010180,0.015394,0.038855,0.048970,0.028709,0.009208,0.008446,0.023064,0.041155,0.028672,0.025010,0.007262,0.022591,-0.010049,0.017555,0.042622,0.006488,0.029314,0.020509,0.012780,0.008320,0.021629,-0.013794,-0.009518,0.008973,-0.002154,-0.022349,0.001874,0.008164,0.026835,0.028170,0.025605,0.012354,0.010017,0.004992,0.005794,0.004675,0.029583,0.023196,-0.011055,-0.010147,-0.001968,0.024162,0.015777,0.032710,0.014734,0.006243,0.002766,0.001269,0.026856,-0.008790,0.001715,-0.000615,0.034821,0.009736,-0.019424,0.026967,0.028030,0.043167,0.000180,0.021019,0.023318,0.019085,0.010333,0.019591,0.017510,0.020410,0.027212,-0.013616,0.005871,0.016056,0.009962,0.014025,0.009345,-0.025682,-0.040360,0.001722,0.003091,0.011403,0.014493,0.011410,0.029049,-0.007094,0.034755,-0.043132,0.017301,-0.025768,0.039552,-0.005972,-0.006030,-0.007602,0.025846,-0.027422,-0.007310,0.020092,0.035474,0.009468,0.014416,0.012452,-0.001323,0.002303,0.046688,0.033142,0.027911,0.048371,0.033024,0.026744,-0.005162,0.025318,0.020365,0.009671,-0.011717,-0.033325,0.021783,0.037511,0.006221,0.017414,-0.014626,0.008598,-0.021036,0.015435,-0.025846,-0.016400,-0.042922,0.025288,-0.005864,0.010002,0.028439,-0.001056,0.030760,-0.015882,-0.015664,-0.039607,-0.004968,0.005415,-0.006196,0.006383,0.001838,-0.004754,0.030817,0.012968,-0.015649,-0.001086,0.003928,0.014307,0.042641,0.013592,0.004304,-0.037737,0.007905,-0.036477,-0.015404,-0.018355,0.007982,0.003950,0.007813,0.011561,0.031854,0.005091,0.014765,0.041314,0.002384,-0.000914
2,2.164373,6.982037,3.539314,1.577042,0.841648,0.857569,0.770887,0.680383,0.791013,0.228615,0.735732,0.749587,0.093733,0.273954,0.200292,0.319467,0.257339,0.117555,0.237369,0.201834,0.087537,0.116524,0.074829,0.219874,0.221612,0.090617,0.207560,0.055169,0.049141,0.079880,0.013440,0.042317,0.041370,0.087171,0.052968,0.013511,0.028481,0.021857,-0.013201,0.021878,-0.010557,0.040986,0.028932,0.098676,0.019734,0.035786,0.002549,-0.020380,0.045583,-0.013727,0.092679,0.064187,0.006310,0.075092,0.043863,-0.000858,0.002461,0.027776,0.000601,0.054588,0.018712,0.022389,0.017390,0.027333,-0.007264,0.057833,0.040671,0.052438,-0.009275,0.043639,0.014329,0.004249,0.002364,0.026692,0.026720,0.000105,0.005146,0.015127,-0.005850,0.000350,-0.017277,0.032377,0.006193,0.004589,-0.027451,0.054578,0.005208,-0.010482,0.008507,0.010070,0.029010,-0.003899,0.003602,0.055467,0.061356,0.013994,-0.008253,-0.000893,0.060705,0.021940,0.048504,0.015307,0.011925,-0.006461,-0.003250,0.005714,0.023707,0.018717,-0.024051,0.002997,0.004417,0.003721,0.053289,0.007246,0.004569,0.007139,0.021618,-0.001348,-0.003553,-0.014505,0.015867,0.022624,0.010611,0.015727,-0.003050,-0.000331,0.020541,-0.002429,0.036722,0.007507,-0.004137,0.027715,-0.010505,0.002944,-0.006564,-0.015768,-0.006973,0.001664,0.006117,-0.007632,0.030859,0.027907,0.027991,-0.015079,-0.014597,-0.005274,-0.004826,0.016739,-0.008229,0.046388,0.035690,0.001931,0.021177,0.030674,0.020470,0.012329,-0.016249,-0.000998,0.009468,-0.001803,0.026029,0.025211,0.011748,0.022920,0.018859,0.004406,0.005971,0.006812,-0.002260,0.009281,0.011089,0.047564,-0.017758,-0.023689,-0.006343,-0.015283,0.010765,0.005696,0.017587,0.016603,0.019235,-0.001791,-0.027806,0.018899,0.022893,-0.014385,-0.001969,0.021920,-0.004967,-0.004079,0.014944,-0.012472,-0.000300,-0.017822,-0.005057,0.004641,0.019951,0.011996,0.014136,0.021951
3,5.590306,4.396302,4.386322,4.337242,0.766106,0.676967,0.689296,0.213283,0.329648,0.334701,0.191611,0.037461,0.061833,0.193461,0.239358,0.229258,0.208491,0.252538,0.170502,0.194527,0.201222,0.078372,0.239895,0.045991,0.088505,0.016279,0.036995,0.052748,0.021789,0.063723,0.048315,0.019169,0.087315,-0.003784,0.015027,0.033168,0.003579,0.058319,0.075369,0.042452,0.039090,0.006207,0.015488,0.018207,0.026058,0.054495,0.020162,-0.025419,0.023257,0.041768,0.023110,0.008749,0.005582,0.028582,0.007221,0.037878,0.022464,0.043705,0.017968,0.018878,0.032094,0.017987,0.025853,0.003922,0.027920,0.049840,0.033554,0.033937,0.018920,-0.014202,0.032865,0.033561,-0.002363,0.005529,0.033658,0.016547,0.021833,0.007274,0.003875,0.011178,0.030058,0.027670,0.051817,-0.003939,0.041048,0.010083,0.014719,0.007360,-0.004523,0.028673,-0.014386,0.019802,-0.005941,0.035639,-0.002070,0.017172,0.017556,-0.009571,0.030155,-0.027243,0.004596,-0.001149,0.009951,0.013354,-0.009740,-0.030290,-0.030020,-0.008937,-0.000835,0.027326,-0.025128,-0.025658,-0.030680,-0.008335,-0.001221,-0.009874,-0.036236,0.034845,-0.038069,-0.000999,-0.020753,-0.008028,-0.006291,-0.005045,0.008687,-0.017010,0.021038,-0.021560,-0.011216,0.021975,-0.011710,-0.020483,-0.031712,-0.033135,0.004013,-0.000886,-0.008653,0.007002,0.011291,-0.016182,-0.005275,0.026711,0.002832,-0.010547,0.004006,0.004207,-0.015768,-0.010601,-0.008421,0.001752,0.007969,-0.004927,-0.002493,-0.026282,-0.001813,-0.014110,-0.040164,-0.005507,-0.013380,-0.019441,-0.012411,-0.007990,-0.011891,-0.022016,-0.005102,-0.013429,-0.002904,0.000350,-0.014254,-0.011960,0.012390,0.005314,-0.002428,-0.008007,-0.027578,-0.023786,-0.037419,0.001209,-0.028821,-0.016762,0.004738,-0.002351,-0.006355,0.003668,-0.021035,0.006673,0.000231,0.002059,-0.017798,-0.041821,0.000253,0.009688,-0.007207,0.001553,-0.007994,-0.019356,-0.001711,-0.004128,0.000941,-0.021833
4,3.746034,4.017987,1.157378,0.764815,0.796261,2.376838,0.848819,0.459784,0.881560,0.424467,0.323127,0.152013,0.368327,0.645249,0.192411,-0.002879,0.202855,0.030014,-0.010683,0.026165,0.044140,0.202414,0.020308,0.002560,0.126386,0.165865,-0.014970,0.006762,-0.016273,0.002082,0.186296,0.009084,-0.009019,0.036420,0.034224,0.026929,-0.014007,-0.000422,-0.030709,0.044198,0.031944,0.010156,-0.006017,0.002439,-0.017014,0.034114,0.023783,-0.001945,0.029166,-0.006219,-0.006307,-0.001514,-0.002556,-0.015535,0.007535,0.002050,-0.009644,0.007808,-0.027959,0.014763,-0.016408,0.007100,0.028239,0.019182,-0.000538,0.014216,0.001557,-0.029004,0.008436,-0.004597,-0.020580,-0.005543,0.034448,-0.002407,-0.008943,-0.016024,-0.000578,0.000067,-0.009717,-0.008965,-0.003169,-0.009864,0.008613,-0.019092,-0.016800,0.001867,0.020235,-0.013050,0.005671,0.010084,-0.040540,0.024660,-0.019094,-0.011242,0.002938,-0.028399,-0.008284,0.011742,-0.010739,-0.024499,0.039496,-0.002982,-0.021894,-0.025831,0.004242,0.009187,-0.002073,-0.003800,-0.006923,-0.031872,-0.027597,-0.016978,-0.012749,-0.027555,0.001498,-0.042659,-0.001484,-0.043668,-0.011340,-0.005351,-0.005029,-0.029098,-0.018652,-0.016953,-0.015615,-0.014305,-0.006138,-0.021880,-0.007703,0.007343,-0.011989,-0.015597,-0.039288,-0.013319,-0.038951,-0.021572,0.031742,-0.012368,-0.003233,-0.009328,-0.016400,-0.010978,-0.023635,-0.023961,-0.007242,-0.001340,-0.011479,-0.020651,0.029447,0.011599,0.006409,0.007823,-0.027639,-0.017361,-0.049520,-0.011417,-0.002374,0.001511,-0.019404,-0.005565,0.006405,0.010300,-0.018100,-0.005798,-0.059734,-0.013667,-0.050372,-0.026017,-0.011681,-0.009950,-0.027529,-0.019556,-0.026466,0.017048,-0.035140,-0.029996,-0.040754,-0.028574,-0.027783,0.020363,-0.044399,-0.016914,-0.039112,-0.017793,-0.004091,0.017033,0.000600,-0.010426,-0.018850,-0.013585,-0.000531,-0.018121,0.005224,-0.026242,-0.008936,-0.009823,-0.004387,0.009861,-0.019094,-0.015978
5,3.921102,4.664497,4.318643,0.806684,0.756051,0.233921,0.397220,0.264013,0.197773,0.198048,0.244683,0.229112,0.528505,0.367832,0.265532,0.213309,0.185794,0.224331,0.230394,0.172589,0.228634,0.177496,0.271571,0.045653,0.195367,0.208337,0.230264,0.207784,0.208638,0.052359,0.207407,0.046560,0.193884,0.214400,0.007036,0.158422,0.020405,-0.017915,0.040427,0.016390,0.014755,0.006524,0.017118,-0.010966,0.019364,0.052139,0.213467,0.192988,-0.007626,0.000452,0.002537,0.192065,0.049988,-0.006782,-0.001860,-0.003863,-0.020761,0.183747,0.008045,0.028543,0.029517,0.009322,0.041215,0.048443,-0.001820,0.005798,0.038018,-0.000154,0.008361,0.054930,-0.034724,-0.010224,0.013758,-0.025283,0.071818,0.036055,0.007671,-0.000837,-0.005955,-0.011466,-0.015090,-0.011998,-0.006738,-0.015541,-0.007002,0.017411,0.012422,-0.007615,0.018390,0.004757,-0.013236,-0.000585,0.010160,-0.003015,0.005626,0.003001,-0.025875,-0.004503,0.016874,-0.025287,-0.019943,-0.005584,-0.008691,-0.023584,-0.017918,-0.008515,0.033810,-0.016679,-0.022433,-0.016322,-0.007114,-0.018962,0.024505,-0.002036,-0.014076,0.017190,-0.010531,-0.004071,-0.015859,-0.009413,0.007754,-0.031831,-0.020621,0.000606,0.020701,0.042427,-0.006851,0.001193,0.019585,0.004289,-0.015055,-0.015143,0.083292,-0.007887,0.006453,0.002979,-0.010598,0.010708,0.020112,0.013853,-0.000062,-0.002073,-0.007324,0.046743,-0.009482,0.002136,-0.004225,0.004632,0.003579,-0.008574,0.004543,0.003333,0.008707,-0.019056,0.015780,-0.020594,-0.015775,0.017826,0.005248,-0.005672,-0.028672,-0.003398,-0.020838,-0.012980,-0.011094,-0.023791,0.011596,0.014610,0.016983,-0.000551,0.004871,0.008785,-0.028416,0.009567,-0.001314,-0.009303,-0.026058,0.009341,0.026975,-0.030400,-0.017276,-0.002928,0.010878,0.000084,-0.016107,0.014459,0.020047,-0.015273,-0.017648,0.016443,0.018071,-0.013690,-0.003175,-0.004657,0.014940,0.005525,-0.004999,-0.011961,-0.012495,-0.008525
6,4.289709,1.924641,0.879095,0.259199,0.270921,0.239801,0.630196,0.313252,0.215834,0.257926,1.961852,0.199812,0.044639,-0.017948,0.075138,0.204822,0.213467,0.196412,0.222533,0.201977,0.185758,0.009192,0.174235,-0.000707,0.157942,0.272968,0.008640,0.210102,0.016543,0.028421,0.014216,-0.013051,0.015341,-0.020588,0.016857,0.028003,0.003681,0.036363,0.014562,0.021044,-0.001289,0.026666,-0.014233,0.148142,0.000986,0.216028,0.016816,-0.013147,0.211560,0.004156,0.008195,-0.021091,0.025123,-0.020639,-0.023971,0.025302,0.019732,0.020451,0.000417,-0.013476,0.024559,-0.025032,0.022507,-0.013046,0.009969,-0.006128,0.016858,-0.010812,-0.030513,0.004137,-0.014743,-0.006079,-0.012731,0.015464,-0.000450,0.001075,-0.010401,-0.005008,0.001291,-0.001525,0.004411,-0.007094,-0.043902,0.002329,0.016485,-0.007705,-0.000789,0.013390,0.021212,0.085629,-0.002975,-0.004070,0.025630,0.003753,0.001275,-0.007945,-0.011348,0.000547,0.018838,-0.021467,-0.011280,0.001173,-0.013019,-0.001843,-0.011967,-0.015152,0.005452,0.002076,0.005405,-0.019219,-0.002880,-0.007677,-0.036907,-0.015924,-0.009742,0.027286,0.013716,0.003443,-0.004623,-0.011984,-0.013535,-0.010775,0.009651,-0.012624,0.012215,-0.014955,-0.017490,-0.009628,-0.041014,-0.021199,0.009024,-0.041064,-0.029836,-0.022576,0.017214,-0.033813,-0.012966,-0.018369,0.014047,0.035174,-0.032986,-0.025331,-0.019535,-0.002985,-0.031155,0.004836,0.189856,-0.005605,-0.015187,-0.038473,-0.044179,-0.013029,-0.025841,-0.005245,-0.013611,0.018252,0.003511,-0.011775,-0.010389,0.013002,-0.018174,-0.008986,0.008324,0.008331,0.013753,-0.004500,0.008609,0.006371,-0.007967,-0.035568,0.001338,-0.017914,-0.004317,0.004059,0.000891,0.010049,-0.013085,0.003007,-0.019942,-0.015103,0.019848,0.008091,0.002151,-0.016686,-0.022295,-0.018817,-0.029467,-0.022076,-0.000159,-0.004882,-0.001110,-0.012517,-0.005730,-0.023899,0.018540,-0.000888,0.002143,-0.012416,0.004603,-0.009976
7,4.305701,2.788858,2.149907,3.727885,3.956541,0.260009,0.235197,0.765487,0.649988,0.366579,0.327614,0.212121,0.394665,0.213281,0.140830,0.020308,0.012475,0.203861,0.156304,0.158543,0.184542,0.214344,0.039442,0.179164,0.239371,0.246089,0.163951,0.176574,0.027439,0.055894,0.014381,0.082619,0.050879,0.158850,0.186226,0.034923,0.015319,0.034847,0.021179,0.063387,0.021656,0.040119,0.046922,0.034522,-0.013014,0.017472,0.043839,0.017504,0.005388,0.040907,0.030633,0.050786,0.032698,0.013429,0.048140,0.038328,0.014703,0.002276,0.014714,0.010168,0.059766,0.027187,0.006098,0.057786,0.036416,0.059150,0.043035,0.014497,0.036740,0.009005,-0.003853,0.069441,0.055543,0.015763,0.050501,0.046371,0.014043,0.007798,0.049842,0.016719,0.032751,0.037261,0.049579,0.024243,0.047057,0.018330,0.032481,0.060732,0.003806,0.047644,0.028264,0.007399,0.021232,-0.000240,0.015234,0.016607,0.005907,0.019736,0.011692,0.021888,0.051664,0.051887,0.043185,0.012530,0.040410,0.020473,0.038015,0.012434,0.020279,0.043874,0.011603,0.021736,-0.012016,0.021453,0.011254,0.033479,0.024735,0.037064,0.022986,0.013183,0.045889,0.013496,0.013417,0.015919,0.029827,0.016397,0.022732,0.010533,0.011895,0.063534,0.029798,0.035965,0.015337,-0.008649,0.032444,0.002829,0.025239,0.037692,0.015103,0.025476,-0.028412,0.026246,0.054038,-0.009849,0.006262,0.021954,0.031022,0.027467,0.006134,0.011491,0.027384,0.026372,0.011387,0.011664,-0.004961,-0.003461,-0.001295,0.006834,0.001324,0.031966,0.018188,0.009587,-0.000554,0.014448,-0.018110,0.032622,-0.003781,-0.013814,-0.003060,-0.000835,0.008931,0.022220,0.022277,-0.008406,0.027898,0.005498,-0.014306,0.015455,-0.004267,0.017921,0.045485,0.042760,0.039188,0.009483,-0.024245,0.019034,0.006320,0.003234,0.013164,-0.027641,-0.002927,0.027888,0.018591,0.015987,-0.028920,0.025616,0.004948,0.015768,0.000197,0.031131
8,4.010440,3.926559,1.461794,2.986724,3.647645,0.405072,0.362536,0.219834,0.174248,0.139222,0.210315,0.053284,0.245050,0.175418,0.071027,0.025431,0.074132,0.290998,0.065536,0.002628,0.002634,0.062654,0.046302,0.025632,0.048691,0.067750,0.026108,0.045467,0.170644,0.011817,0.048432,0.028864,0.004442,0.065302,0.057665,0.019111,0.006685,-0.007298,0.032573,0.071402,0.080207,0.013040,0.012436,0.043614,0.058199,0.005016,0.023852,0.069197,0.071372,0.063540,0.025872,0.049889,0.013274,0.046048,0.016487,-0.015984,0.025190,0.006580,0.011855,0.029897,0.035461,0.069391,0.031568,0.038214,0.018911,0.154054,0.046188,0.035956,0.049876,0.053997,0.026081,0.049144,0.045046,0.005418,0.022805,0.043301,0.041559,0.061106,0.005558,0.018697,0.047465,0.032703,0.015281,0.026039,0.036393,0.013486,0.056104,0.033855,0.048355,0.031732,0.043192,0.028887,-0.000374,0.020501,0.045029,-0.000329,0.049227,0.024511,0.034945,0.031552,0.031264,0.021706,0.051445,0.034800,0.035862,0.047440,0.028765,0.024962,0.009084,0.036162,0.023995,0.013625,0.018290,0.022631,0.057251,0.022402,0.038770,0.038904,-0.009758,0.064880,0.050861,0.052015,0.040196,0.027209,0.054326,0.046499,0.032829,0.021224,0.050204,0.014863,0.026113,0.033921,0.025681,0.017510,0.040765,0.049711,0.003404,0.056900,0.014291,0.024527,-0.005942,0.023287,0.007166,0.021132,0.035915,0.021498,-0.005510,0.020515,0.022793,-0.002326,0.048062,-0.005943,0.012305,0.029559,0.016813,0.018434,0.021868,-0.004983,0.027864,-0.016313,0.018157,-0.010993,-0.000544,0.025576,0.003680,0.014703,0.016641,-0.000671,0.013607,0.018015,-0.000250,0.000097,-0.005698,0.008232,-0.000226,0.000817,0.036446,0.004713,-0.015205,-0.006481,-0.013253,0.028483,-0.013393,0.018213,0.011814,-0.010932,0.004081,-0.009027,-0.000389,-0.001935,0.020646,0.020359,-0.010515,0.037431,0.014649,-0.005353,0.004751,-0.014473,0.046742,0.037395
9,3.373696,4.243157,0.223721,1.378638,0.055127,0.803357,0.267310,-0.020197,0.478058,0.210741,0.034078,0.180897,0.005313,-0.003329,0.083917,0.006292,0.007577,-0.000302,0.033756,0.008776,-0.016060,0.025076,0.016191,0.019168,0.038614,0.001375,-0.020376,0.015747,0.018838,0.000220,0.064480,0.004772,-0.016186,-0.032860,0.018072,-0.023921,0.031778,0.006175,-0.039006,-0.027026,-0.005441,0.036141,0.025982,-0.009391,-0.023547,0.010512,-0.036793,-0.027255,-0.025934,-0.019868,-0.033792,-0.033438,-0.009740,-0.061458,0.003026,0.020565,-0.008842,-0.024156,-0.033305,0.028000,0.016637,-0.025462,-0.024270,-0.006257,0.000689,-0.007574,-0.008505,0.008527,0.004755,0.049926,-0.005699,0.001910,-0.040134,0.005671,-0.024942,-0.015956,-0.005707,-0.069606,-0.048080,0.025207,-0.051693,-0.020360,0.019169,-0.011795,0.010394,-0.032250,-0.010260,-0.018619,-0.016788,-0.019931,-0.019125,-0.033147,0.005740,-0.039902,-0.027085,-0.022531,-0.013576,-0.022810,-0.027224,-0.029907,0.005854,-0.028303,-0.031378,-0.016065,-0.015990,-0.030360,-0.038878,-0.036353,-0.001987,-0.019032,-0.015080,-0.003571,-0.018503,-0.049207,0.009402,-0.011711,-0.018420,-0.012974,-0.028971,-0.037491,-0.048656,-0.040545,0.014545,-0.035458,-0.012162,-0.013636,-0.014542,-0.056724,-0.003163,0.004632,-0.019865,-0.035375,-0.003908,-0.036950,-0.028109,-0.036439,-0.041139,-0.028624,-0.015319,-0.015094,-0.027898,-0.016202,-0.011783,-0.017590,-0.018380,-0.017410,-0.046152,-0.037274,-0.013160,-0.037210,-0.011610,-0.056937,-0.033241,-0.016852,-0.032541,-0.042619,0.003634,-0.013854,-0.042385,-0.033716,-0.039646,-0.029079,-0.015868,-0.042091,-0.045161,-0.007988,-0.050962,-0.045716,-0.028954,-0.023350,-0.000703,-0.046302,-0.046893,-0.043994,-0.010429,-0.015389,-0.027696,-0.029604,-0.029938,-0.005031,-0.045577,-0.015707,0.004237,-0.014388,-0.033253,-0.041023,-0.028137,-0.051753,-0.025082,-0.029080,-0.040656,-0.051122,-0.026187,-0.017085,0.008208,-0.019632,-0.053140,-0.066976,-0.038468,-0.060970
