Repetition,Step_1,Step_2,Step_3,Step_4,Step_5,Step_6,Step_7,Step_8,Step_9,Step_10,Step_11,Step_12,Step_13,Step_14,Step_15,Step_16,Step_17,Step_18,Step_19,Step_20,Step_21,Step_22,Step_23,Step_24,Step_25,Step_26,Step_27,Step_28,Step_29,Step_30,Step_31,Step_32,Step_33,Step_34,Step_35,Step_36,Step_37,Step_38,Step_39,Step_40,Step_41,Step_42,Step_43,Step_44,Step_45,Step_46,Step_47,Step_48,Step_49,Step_50,Step_51,Step_52,Step_53,Step_54,Step_55,Step_56,Step_57,Step_58,Step_59,Step_60,Step_61,Step_62,Step_63,Step_64,Step_65,Step_66,Step_67,Step_68,Step_69,Step_70,Step_71,Step_72,Step_73,Step_74,Step_75,Step_76,Step_77,Step_78,Step_79,Step_80,Step_81,Step_82,Step_83,Step_84,Step_85,Step_86,Step_87,Step_88,Step_89,Step_90,Step_91,Step_92,Step_93,Step_94,Step_95,Step_96,Step_97,Step_98,Step_99,Step_100,Step_101,Step_102,Step_103,Step_104,Step_105,Step_106,Step_107,Step_108,Step_109,Step_110,Step_111,Step_112,Step_113,Step_114,Step_115,Step_116,Step_117,Step_118,Step_119,Step_120,Step_121,Step_122,Step_123,Step_124,Step_125,Step_126,Step_127,Step_128,Step_129,Step_130,Step_131,Step_132,Step_133,Step_134,Step_135,Step_136,Step_137,Step_138,Step_139,Step_140,Step_141,Step_142,Step_143,Step_144,Step_145,Step_146,Step_147,Step_148,Step_149,Step_150,Step_151,Step_152,Step_153,Step_154,Step_155,Step_156,Step_157,Step_158,Step_159,Step_160,Step_161,Step_162,Step_163,Step_164,Step_165,Step_166,Step_167,Step_168,Step_169,Step_170,Step_171,Step_172,Step_173,Step_174,Step_175,Step_176,Step_177,Step_178,Step_179,Step_180,Step_181,Step_182,Step_183,Step_184,Step_185,Step_186,Step_187,Step_188,Step_189,Step_190,Step_191,Step_192,Step_193,Step_194,Step_195,Step_196,Step_197,Step_198,Step_199,Step_200
0,1.624388,0.847384,0.441585,0.171661,1.196286,1.007587,1.012679,1.796579,0.880482,0.619540,0.816676,0.908061,0.510980,0.767522,0.926578,0.976049,0.654451,1.057343,0.673261,0.601786,0.852321,0.568817,0.509518,0.681493,0.654266,0.745357,0.732131,0.940106,0.570468,0.855509,0.323238,0.657185,0.336537,0.316057,0.520480,0.460932,0.445179,0.426804,0.440737,0.436471,0.410617,0.286280,0.283843,0.256480,0.102806,0.021055,0.257188,0.216668,0.257385,0.219140,0.234808,0.212642,0.467200,0.177661,0.244361,0.386687,0.401679,0.308004,0.232341,-0.132963,-0.116723,0.121158,-0.078155,-0.101460,-0.053416,-0.085653,-0.006024,-0.039715,0.095368,0.248363,0.083052,0.249242,0.050866,0.040669,0.070315,0.075979,0.047149,0.069385,0.096193,-0.156406,0.064192,-0.121195,-0.157196,-0.143747,-0.090153,0.245700,0.252046,0.254098,0.310253,0.280976,0.291766,0.244319,0.307221,0.328688,-0.122310,-0.148330,0.069349,0.083060,0.133958,0.289105,0.293405,0.359005,0.296318,0.191160,0.320909,0.522938,0.528261,0.532829,0.193328,0.191697,0.149430,0.151567,0.141161,0.182105,1.154646,1.156957,1.125614,1.133823,0.205171,0.136819,0.162815,1.130046,0.328704,0.348182,0.148487,0.129111,0.142825,0.138312,0.103380,0.100923,0.109683,0.127037,0.135929,0.119591,0.126839,-0.020886,0.149552,0.126168,0.177652,0.099504,0.124871,0.125236,0.142477,0.159000,0.153204,0.150154,0.163396,0.158099,0.161578,0.120120,0.158698,0.159598,0.123660,-0.224364,-0.047926,-0.038355,0.175468,0.167259,0.169698,0.153726,-0.215903,-0.208672,-0.192258,-0.241652,-0.195182,0.087765,0.063657,-0.237640,-0.222135,-0.218908,-0.209626,0.107086,0.102390,0.093976,0.080750,0.094409,0.090618,0.110921,-0.005542,-0.101440,-0.163923,-0.233714,-0.076143,-0.046767,-0.226464,-0.232226,-0.199777,-0.230845,-0.219049,-0.257395,-0.212193,-0.014861,-0.229827,-0.233835,-0.216947,-0.235073,-0.228924,-0.229454,-0.246239,-0.243852
1,1.247584,0.996781,0.544762,0.459194,0.445240,0.148438,0.156538,0.322215,0.201394,0.419250,0.568841,0.500422,0.573330,0.606160,0.573404,0.620196,0.435570,0.384559,0.543842,0.808007,0.535751,0.890192,0.858568,0.940648,0.948937,0.573812,0.684689,0.458573,0.466787,0.501703,0.485674,0.431837,0.184094,0.036413,0.043037,0.382990,0.186653,0.190316,0.104474,0.509360,0.585681,0.484346,0.471296,0.796185,0.869315,0.187060,0.408579,0.341010,0.170043,0.526022,0.536510,0.514778,0.679762,0.657474,1.065146,1.095439,0.718065,0.501090,0.518887,0.707822,0.342907,0.247522,0.234716,0.231122,0.243085,-0.012466,0.109976,-0.044928,-0.009203,-0.007661,0.008380,0.006328,0.034383,0.279253,0.104479,0.168807,0.189624,-0.185273,0.125965,0.189363,0.160258,0.172589,-0.084160,-0.047723,-0.069803,-0.077109,-0.074768,-0.212674,-0.177999,-0.028860,-0.025636,0.037344,-0.023819,-0.002867,0.031866,0.014593,-0.156672,-0.209928,-0.169508,-0.184204,-0.202418,-0.161372,0.244107,-0.206026,-0.174255,0.217173,0.248777,0.211855,0.304867,0.247383,0.246966,0.224447,0.239209,0.205266,0.333463,0.216327,0.334380,0.212810,-0.208850,-0.193030,-0.192009,-0.195866,-0.175692,-0.191257,-0.013857,0.098367,-0.159273,-0.168352,0.065434,0.099415,0.079778,0.093557,-0.161553,0.194999,-0.175211,-0.134994,-0.167065,-0.141785,-0.129128,-0.154417,0.066036,0.074807,0.198741,0.090026,0.185177,0.100182,0.064847,0.105894,0.072349,0.054750,0.090537,0.063454,0.065316,0.106371,0.090613,0.097750,0.053829,0.083968,0.073926,0.092816,0.068030,-0.181261,0.211125,0.203554,0.033607,0.187142,0.209433,0.205245,0.107789,0.139288,-0.198656,0.006483,-0.019209,-0.005213,0.023278,-0.008591,-0.006769,0.205109,0.037845,0.078781,0.045573,0.000082,0.030811,0.038858,0.031151,0.010161,0.051639,0.028526,0.036665,0.027466,0.030133,0.021845,0.047845,0.011226,-0.089046,-0.085337,0.001549,0.003586,-0.045073,-0.038802
2,0.991823,0.244037,0.599774,2.650716,0.904604,0.919669,1.710817,1.411780,0.968071,1.017904,0.758512,0.599773,0.481230,0.911889,0.830059,0.593940,0.533424,0.704999,0.459533,0.627210,0.624481,0.596793,0.379903,0.678760,0.637649,0.030472,0.691789,0.739809,0.615966,0.483253,0.462421,0.602893,0.921883,0.951471,0.993339,1.040945,0.937211,0.929430,0.897920,0.916172,0.918909,0.790195,0.306401,0.320503,0.767193,0.998792,0.919576,0.952810,0.961887,0.922226,0.797020,0.669105,0.666276,0.618238,0.214093,0.271452,0.261967,0.238755,0.232158,0.239939,0.237892,0.227238,0.237904,0.216487,0.266360,0.699420,0.623511,0.578900,0.574671,0.562649,0.582440,0.772666,0.469199,0.815136,0.778168,0.760402,0.761038,1.109073,1.106049,0.865866,0.839947,0.838697,0.849885,0.837062,0.850272,0.837267,0.830454,0.883413,0.825996,1.096808,0.878133,1.114758,0.311047,0.847130,0.312659,0.330849,0.861192,0.338610,0.223660,0.291673,0.299329,0.313347,0.305773,0.879516,0.859000,0.300954,0.319982,0.281608,0.277133,0.285445,0.311393,0.306981,0.263749,0.283537,0.277848,0.280278,0.291488,0.548576,0.522127,0.356048,0.298678,0.298654,0.320566,0.081202,0.087408,0.055872,0.070558,0.114162,0.345006,0.077286,0.052826,0.385292,0.101827,0.305275,0.401600,0.385891,0.931055,0.731908,0.749984,0.323244,0.897741,0.540121,0.365878,0.534111,0.357595,0.751165,0.924704,0.395736,0.904304,0.931145,0.905800,0.597209,0.900199,0.932263,0.585838,0.585560,0.632542,0.618058,1.171985,1.142772,1.142836,1.201480,0.852177,0.314081,0.296052,0.336536,0.330761,0.648395,0.320559,0.309305,0.686007,0.696609,0.213788,0.562536,0.699806,0.579260,0.579961,0.346939,0.140260,0.359675,0.360797,0.346092,-0.034297,-0.005165,-0.027572,0.021391,0.023615,-0.031828,-0.019199,0.790042,0.187071,0.210218,0.331159,0.351430,0.131784,0.118583,0.117638,0.128842,0.122454,0.115560
3,0.873263,0.944671,0.380966,0.507472,0.511838,0.941053,0.993592,1.002681,1.122767,0.746669,0.344564,0.303152,0.800513,1.149429,1.164476,0.891680,1.104901,1.099351,0.419814,0.441297,0.425095,0.306948,0.333901,1.060253,1.095445,1.096800,0.827965,0.331637,1.089680,0.903031,1.118326,1.046781,1.168185,1.148299,1.152787,1.485124,1.189790,1.144262,1.226520,1.168507,1.127333,1.164632,0.605228,0.636281,0.679197,1.066958,1.043279,1.306080,1.236768,1.306011,1.101172,0.622962,0.609120,0.716999,0.740839,0.151734,0.083654,0.061956,0.089625,0.074330,0.200740,0.223884,0.248022,0.214565,0.202423,0.194605,0.308242,0.228180,0.321539,0.349476,0.119211,0.172417,0.441455,0.432957,0.126100,0.096306,0.117689,0.339148,0.852720,0.514637,1.181816,0.803301,0.159081,0.153813,0.069313,0.085201,0.067332,-0.093387,-0.053159,-0.132474,-0.137819,-0.141976,0.215767,-0.123075,-0.124909,-0.115082,-0.139586,-0.117111,-0.120229,-0.097647,-0.153881,0.195548,-0.182668,-0.123384,0.147286,0.161325,0.199937,-0.138832,-0.141361,-0.159638,-0.147296,0.017608,0.025163,0.018879,0.021074,-0.109346,-0.112822,-0.139266,-0.159821,-0.123813,-0.109114,0.030091,0.026414,0.022054,0.024723,0.009424,0.018884,-0.009765,0.053414,0.026876,0.082254,0.103742,0.291673,0.269637,0.281307,0.101016,0.120552,0.116577,-0.074654,-0.073964,0.258742,0.181580,-0.057101,-0.073246,-0.048626,0.431824,0.433949,0.498182,0.441224,0.467983,0.508996,0.459699,0.420550,0.457345,0.481336,0.467018,0.442528,0.476567,0.464342,0.440549,0.298820,0.271812,0.451878,0.283080,0.292749,0.279900,0.262260,0.267163,0.285217,0.282851,0.252567,0.266764,0.280541,0.272371,0.268711,0.288573,0.275750,0.253431,0.279651,0.270693,0.168834,0.180692,0.196264,0.281441,-0.066687,-0.082636,-0.084015,-0.083097,-0.084244,-0.087612,0.304054,0.260981,0.284668,0.256352,0.279346,0.259232,0.268426,0.295115,0.253072,0.269908
4,0.423036,0.483860,0.339047,0.299031,1.201606,1.439552,1.151969,0.665604,0.307495,0.595226,0.450638,0.771484,0.591428,0.461497,0.570095,0.857568,1.154649,0.771661,0.230162,1.599319,0.574905,0.576463,0.075444,0.128626,0.136174,0.083661,0.521875,0.666059,0.653003,0.117591,0.411707,-0.103794,-0.131331,-0.107789,0.122483,0.218284,0.431343,0.789749,0.463526,0.445069,0.500518,0.539724,0.493181,0.531354,0.677420,0.669027,0.645664,0.661828,0.683042,0.683859,0.670950,0.778556,0.673542,0.726362,0.731816,0.709809,0.728858,1.099841,1.130572,1.165241,1.134032,1.088606,1.110181,1.076408,1.113524,1.084449,1.075351,1.076468,0.931126,1.143627,0.899421,0.932666,0.513639,0.947148,0.983213,0.942468,0.950800,0.587610,0.592111,0.602553,0.581159,0.290860,0.430050,0.606259,0.577414,0.582428,0.614026,0.619307,0.606334,0.578232,0.615544,0.915972,0.942843,0.897762,0.950011,0.580678,1.003426,0.928269,0.963522,0.953972,0.967294,0.973607,0.954246,0.959552,0.933312,0.969394,0.944185,0.960671,0.960987,0.978288,0.963199,0.957390,0.969083,1.004736,1.037141,0.877796,0.962666,0.959033,0.933596,0.316098,-0.021439,-0.005734,-0.031192,-0.023083,0.043426,0.299720,-0.005007,0.247960,0.279614,0.270866,0.312992,0.306414,0.264991,0.277135,0.311144,0.310902,0.008946,-0.025235,0.011803,0.010130,-0.081165,-0.074833,-0.085356,-0.088101,-0.068150,-0.098918,-0.094679,-0.101849,-0.091318,-0.091653,-0.054418,-0.058031,-0.076540,-0.080292,-0.089376,-0.089351,-0.014466,-0.062128,-0.112932,-0.105578,-0.058329,-0.059834,-0.052835,-0.078022,-0.067706,-0.031139,-0.050782,0.286835,0.349455,0.341522,0.300477,0.311570,0.275778,0.278041,0.259820,0.268945,0.345373,0.402202,0.411109,0.386503,0.412313,0.373694,0.389033,0.393480,0.410966,0.389627,0.389075,0.385800,0.362973,0.397611,0.403173,0.417363,0.406357,0.379576,0.415848,0.413149,0.414076,0.342197,0.298271,0.093949
5,0.034360,1.306690,0.755625,0.779137,0.999717,0.606763,1.499759,1.353745,1.351451,1.439830,1.666513,0.703569,0.331219,0.318146,0.374626,0.192374,0.420391,0.458098,0.655959,0.896946,0.795334,0.892978,1.292813,1.195590,1.002945,0.235275,1.103548,0.302478,0.147752,1.074628,1.159915,0.772020,0.630087,0.491285,0.940975,0.741073,0.985020,1.001008,0.954875,1.030882,1.409009,1.065541,1.017900,0.945383,0.794486,1.070224,1.065328,1.096798,0.586926,0.695116,0.795423,0.765209,0.534075,0.503411,0.756960,0.741416,0.681808,0.761543,0.966738,0.976650,0.987319,1.087233,0.970869,0.334644,0.381667,0.188193,0.187316,0.402305,0.412416,0.285745,0.315747,0.130449,0.283926,0.116887,0.201262,0.195752,0.189957,0.209470,0.174482,0.116630,0.148819,0.172410,0.174841,0.094085,0.091134,0.114783,0.153817,0.189914,0.176638,0.136002,0.107877,-0.028733,-0.036582,-0.015783,0.118461,-0.013037,0.153653,0.211471,0.158813,0.120625,0.412728,0.333832,-0.022787,-0.086327,0.124643,0.063244,0.105519,0.154291,0.101740,0.047216,0.128042,0.155777,0.081341,0.184747,0.215079,0.210751,0.138776,0.007104,0.107407,0.122756,0.030632,-0.010612,-0.149461,-0.164114,0.025345,0.040751,0.019928,-0.081401,-0.095223,-0.108428,0.215788,0.158613,0.017117,0.124519,-0.048146,0.078878,0.051481,0.080155,0.058062,0.081257,-0.225613,-0.172560,-0.206329,-0.209774,-0.209165,-0.231677,-0.265447,-0.290280,-0.275722,-0.284147,-0.288975,-0.319895,-0.368612,-0.353039,-0.533621,-0.583258,-0.340898,-0.310839,-0.347799,-0.382839,-0.333896,-0.328515,-0.362252,-0.397265,-0.341184,-0.342426,-0.373702,-0.338563,-0.336623,-0.355727,-0.328870,-0.382040,-0.374102,-0.363853,-0.363657,-0.391032,-0.403889,-0.400274,-0.348837,-0.364611,-0.376373,-0.366474,-0.342164,-0.345137,-0.345880,-0.370673,-0.369665,-0.344737,-0.334006,-0.225478,-0.260888,-0.126619,-0.211515,-0.141371,-0.212254,-0.152975,-0.161960,-0.147406,-0.014984,-0.328736
6,0.815206,0.678057,0.761923,0.632470,0.046438,0.268981,0.243641,0.359075,0.182485,0.283298,0.392255,0.405710,0.693606,0.745553,0.925471,0.881623,0.760217,0.701601,0.568841,0.324746,0.577985,0.537827,0.735816,0.760582,1.180399,0.727773,1.163324,1.281970,0.488529,0.545396,0.590031,1.347183,0.242293,0.263529,0.433992,0.916453,0.542012,1.117989,1.196697,1.061006,1.094200,0.710745,0.735996,0.578950,0.349390,0.720479,0.750787,0.643641,0.635772,0.416306,0.401288,0.413397,0.523455,0.431298,1.596346,0.521587,0.496672,1.035721,1.100822,1.051606,1.220977,1.587259,1.566673,1.554060,1.237906,0.515497,0.531230,0.504642,0.505494,0.504752,0.508600,0.548532,0.648190,0.769893,0.810896,1.725730,1.717832,1.727060,1.724994,1.723455,1.692964,1.705673,1.716863,1.541918,1.542397,1.703640,1.722139,1.728068,1.723041,1.319540,1.713639,1.721139,1.307556,1.732847,1.704526,1.276802,1.256464,1.406189,1.422571,1.030115,1.031502,1.176961,1.600385,0.993745,1.172080,0.972814,0.980559,1.004388,0.959207,0.971212,1.450778,1.007259,1.334593,0.967713,0.618869,1.458882,0.727552,0.716750,0.741086,0.752581,0.730690,0.725574,1.483587,0.948993,0.748115,0.611476,0.579538,0.591083,0.586324,0.611917,0.617178,0.596902,0.414216,0.567787,0.577477,1.241396,0.702142,0.732634,0.709481,0.658469,0.703780,0.678458,0.934620,0.598327,0.895392,1.021401,1.008004,0.506670,0.466053,0.700526,0.681560,0.974437,0.943716,0.951630,1.000107,0.973023,0.948115,0.971405,0.545048,0.956123,0.501957,0.487885,0.633828,0.643354,0.642226,0.500956,0.483876,0.521416,0.506715,1.011784,0.846592,0.884618,0.822077,1.070684,0.941484,0.944489,0.942604,0.963530,0.970116,0.668343,0.760729,0.854729,0.756755,0.718986,0.832560,1.008354,0.406848,0.836047,0.791773,0.841874,0.816129,0.810174,0.723728,0.763439,0.821327,0.793463,0.846890,0.929941,0.368631,0.225033
7,1.889510,1.074284,1.307873,0.655421,0.415823,0.383767,0.320164,0.520233,0.512135,0.335290,0.307786,0.737098,0.327266,0.164796,0.379152,0.307576,0.464638,0.274033,0.811013,0.800689,0.787511,0.475691,0.465412,0.489898,0.464183,0.267914,0.027531,0.247012,0.276677,0.050384,0.082944,0.273314,0.013173,0.013360,0.019008,0.037083,0.062578,0.073342,0.124980,0.123428,0.098742,0.110679,0.086533,0.113257,0.320252,0.262360,0.097667,0.274706,0.273687,0.071242,0.059467,0.054395,0.509061,0.530184,0.223175,0.020163,0.000075,0.061504,0.485185,0.513183,0.040961,0.518899,0.546548,0.515630,0.661133,0.527793,0.680546,0.690198,0.716714,0.730746,0.719774,0.094555,0.077226,0.072920,0.050888,0.105827,-0.062698,-0.087861,-0.075968,-0.076889,-0.135978,-0.057665,-0.256520,-0.220890,-0.259578,-0.224004,-0.188139,-0.002842,-0.194605,-0.197655,-0.106543,-0.197048,0.748425,0.666947,0.632436,0.649091,1.077403,1.271733,0.422240,0.418661,1.258721,0.839601,0.572707,0.547229,0.521459,0.511043,0.519282,0.235670,0.249416,0.175185,0.125303,0.203896,0.499477,0.908132,0.934077,0.774425,0.545680,0.526703,0.512382,0.832952,0.524764,0.520834,0.533308,0.514737,0.559211,0.414828,0.410569,0.250451,0.233388,0.423906,0.399802,1.124448,0.399127,1.128556,1.121785,1.133265,1.102105,1.109863,0.525462,1.125021,0.366197,0.410276,0.396849,0.392976,0.394984,0.411523,0.556786,0.514176,0.522173,0.519543,0.510118,0.528788,0.517052,0.533984,0.520342,0.540610,0.428932,0.427419,0.356932,0.349604,0.348036,0.347491,0.380408,0.333223,0.340927,0.011559,0.026873,-0.006497,0.443841,0.450953,0.381837,0.399046,0.403746,0.435045,0.435135,0.457850,0.475141,-0.113901,-0.073757,-0.085905,0.419052,0.430772,0.415295,0.410047,0.447066,0.459838,0.443442,0.425613,0.627856,0.622606,0.592929,0.559883,0.450781,0.485048,0.501973,0.490465,0.071314,0.609008,0.632971,0.636652
8,0.929110,0.504120,0.707474,1.978947,0.478104,0.743646,0.583428,0.623768,0.670469,-0.056266,-0.044495,0.383464,0.438106,0.124651,0.175630,-0.011326,-0.007235,0.344560,0.320415,0.367494,0.314998,0.333470,0.560302,0.433649,0.430241,0.430191,0.423133,0.430655,0.344304,0.393850,0.470179,0.446955,0.431978,0.463186,0.315722,0.343063,0.342934,0.593320,0.618256,0.397815,0.413197,0.437905,0.450719,0.550842,0.742699,0.565191,0.736392,0.887466,0.958122,0.724999,0.733452,0.920009,0.743722,0.740670,0.700128,0.630515,0.587346,0.497985,0.483410,0.497147,0.368320,0.517849,0.525860,0.524355,0.517870,0.704408,0.732274,0.500245,0.495851,0.698110,0.499001,0.941943,0.410050,0.237666,0.646883,0.619014,0.648005,0.082057,0.316760,0.837506,0.334838,0.250435,0.839886,0.852505,0.572181,0.804047,0.423964,0.319607,0.337389,0.351109,0.424014,0.254524,0.254893,0.268800,0.133175,0.304089,0.327897,0.302428,0.303837,0.189738,0.347812,0.227754,0.109034,0.128685,0.114387,0.138943,0.143306,0.110278,0.128498,0.129950,0.125134,-0.118632,-0.057590,-0.070065,0.065332,0.130633,0.094245,0.118442,-0.042683,0.123830,0.009574,0.299146,0.311179,0.155944,0.054715,0.341391,0.301299,0.305293,0.078695,0.307756,0.056343,0.074957,0.324538,0.294368,0.297191,0.314692,0.155183,0.248186,0.009412,0.272523,0.057422,0.298049,0.262467,0.279910,0.283005,0.213445,0.295558,0.273076,0.742751,0.680368,0.366969,0.199858,0.226443,0.221055,0.726397,0.718789,0.096086,0.048883,0.055726,0.566301,0.534056,0.573760,0.555837,0.530457,0.465530,0.277442,0.294521,0.798424,0.798971,0.801938,0.815249,0.795209,0.530003,0.838597,0.821623,0.567164,0.782404,0.330108,0.282440,0.279515,0.294036,0.169794,0.179276,0.196962,0.186937,0.229801,0.191881,-0.003501,0.160939,0.130741,0.182759,0.278828,0.241076,0.347155,0.681567,0.591101,0.507384,0.513985,0.519796,0.535765
9,1.296311,1.791406,1.296527,1.379919,1.248607,0.913085,2.112502,1.094897,0.707117,0.924702,1.120791,0.704240,1.135085,1.130613,0.765708,0.461641,0.869249,0.859977,0.290863,0.864734,0.117042,0.158030,0.049228,0.101026,0.190232,0.181736,0.302305,0.102935,0.097908,0.087102,-0.263431,-0.211264,-0.268328,0.009219,0.046957,0.062873,-0.012121,0.041895,0.026919,0.005046,0.039793,-0.014356,-0.073145,0.131241,0.068099,-0.294436,-0.248292,-0.175394,-0.028332,-0.219625,-0.250280,-0.244080,-0.213002,-0.199482,-0.221707,-0.270722,-0.254427,-0.310553,-0.277712,-0.244348,-0.220827,-0.230832,-0.250325,-0.230684,-0.112945,-0.121384,-0.128000,0.305481,0.250618,0.274360,-0.261436,-0.243717,0.046900,0.062166,0.072389,-0.344302,-0.338455,0.081593,0.069625,0.054750,0.076649,0.047666,0.043395,0.062344,0.053339,0.089924,0.038300,0.069213,0.073332,0.099844,0.053053,0.062365,0.508605,0.709279,0.046501,0.460754,0.438574,0.517876,0.472067,0.589896,0.385989,0.516843,0.509701,0.258990,0.814420,0.830085,0.802950,0.831702,0.433530,0.406331,0.372006,0.360377,0.378926,0.383594,0.407865,0.363681,0.383587,0.384268,0.268669,0.260305,0.284369,0.433295,0.207737,0.535666,0.530237,0.553774,0.782555,0.343944,0.358786,0.339304,0.078844,0.100791,0.436458,0.453904,0.502628,0.303894,0.371372,0.300178,0.498984,0.498615,0.317751,0.228369,0.224362,0.339979,0.351589,0.371184,0.373600,0.359552,0.350604,0.353138,0.315475,0.203779,0.172472,0.232519,0.458067,0.380814,0.376630,0.409208,0.387166,0.431430,0.433384,0.423298,0.466131,0.425984,0.432277,0.352472,0.286301,0.341891,0.318069,0.360049,0.368473,0.397956,0.336161,0.357548,0.335052,0.450936,0.448069,0.431866,0.220979,0.232531,-0.194826,-0.172150,-0.163311,-0.159217,-0.147103,0.008181,0.005047,0.375447,-0.045045,-0.061435,-0.032128,0.405212,0.371907,0.386765,0.340513,0.372313,-0.012708,0.014961,-0.001240,-0.028940
