Repetition,Step_1,Step_2,Step_3,Step_4,Step_5,Step_6,Step_7,Step_8,Step_9,Step_10,Step_11,Step_12,Step_13,Step_14,Step_15,Step_16,Step_17,Step_18,Step_19,Step_20,Step_21,Step_22,Step_23,Step_24,Step_25,Step_26,Step_27,Step_28,Step_29,Step_30,Step_31,Step_32,Step_33,Step_34,Step_35,Step_36,Step_37,Step_38,Step_39,Step_40,Step_41,Step_42,Step_43,Step_44,Step_45,Step_46,Step_47,Step_48,Step_49,Step_50,Step_51,Step_52,Step_53,Step_54,Step_55,Step_56,Step_57,Step_58,Step_59,Step_60,Step_61,Step_62,Step_63,Step_64,Step_65,Step_66,Step_67,Step_68,Step_69,Step_70,Step_71,Step_72,Step_73,Step_74,Step_75,Step_76,Step_77,Step_78,Step_79,Step_80,Step_81,Step_82,Step_83,Step_84,Step_85,Step_86,Step_87,Step_88,Step_89,Step_90,Step_91,Step_92,Step_93,Step_94,Step_95,Step_96,Step_97,Step_98,Step_99,Step_100,Step_101,Step_102,Step_103,Step_104,Step_105,Step_106,Step_107,Step_108,Step_109,Step_110,Step_111,Step_112,Step_113,Step_114,Step_115,Step_116,Step_117,Step_118,Step_119,Step_120,Step_121,Step_122,Step_123,Step_124,Step_125,Step_126,Step_127,Step_128,Step_129,Step_130,Step_131,Step_132,Step_133,Step_134,Step_135,Step_136,Step_137,Step_138,Step_139,Step_140,Step_141,Step_142,Step_143,Step_144,Step_145,Step_146,Step_147,Step_148,Step_149,Step_150,Step_151,Step_152,Step_153,Step_154,Step_155,Step_156,Step_157,Step_158,Step_159,Step_160,Step_161,Step_162,Step_163,Step_164,Step_165,Step_166,Step_167,Step_168,Step_169,Step_170,Step_171,Step_172,Step_173,Step_174,Step_175,Step_176,Step_177,Step_178,Step_179,Step_180,Step_181,Step_182,Step_183,Step_184,Step_185,Step_186,Step_187,Step_188,Step_189,Step_190,Step_191,Step_192,Step_193,Step_194,Step_195,Step_196,Step_197,Step_198,Step_199,Step_200
0,1.828591,0.544183,1.391472,1.137355,0.475739,1.111353,2.315936,1.310116,0.061157,2.133748,0.667714,0.609253,0.360757,1.780906,1.383769,0.895468,0.950491,0.257799,0.377177,0.680790,0.576356,1.616271,0.648560,0.543407,0.246701,0.470458,0.815884,0.526779,0.762854,0.688054,1.232238,1.357463,1.441345,1.650500,1.472257,1.406175,0.386468,0.864972,1.070534,0.883272,0.533609,1.255684,0.661000,0.634903,1.254698,0.442657,0.069181,-0.018681,1.556923,0.335152,0.670207,0.578601,0.486707,1.374680,1.491798,0.921176,0.308457,1.612197,0.933140,1.183010,0.325533,1.106450,0.895646,1.068658,0.155184,0.041518,0.880562,0.999443,0.410780,0.666515,0.816126,0.388269,0.807772,0.849751,0.672414,-0.055437,0.236788,0.787519,-0.114447,0.404302,0.171321,0.055526,0.325725,0.905026,0.851056,0.018826,0.448660,0.306628,0.320272,0.883196,0.362928,0.346913,0.655367,0.971245,1.015557,0.344514,-0.180928,1.080113,1.296244,0.168443,0.955257,1.400401,1.537039,0.441417,0.833487,0.669085,0.975124,0.673756,1.354119,0.446032,1.166749,0.709676,0.412265,0.531472,1.297712,0.370759,1.174381,1.095166,0.584778,0.901720,0.722137,0.602813,0.965624,0.315842,0.999500,0.973705,0.403523,1.015343,-0.106456,0.613683,0.614662,0.635668,0.866653,0.140009,0.607776,0.073329,1.009780,0.238227,0.386893,1.047516,0.883434,1.184678,0.429058,0.159105,0.735205,0.862343,0.311788,0.377112,0.940789,0.117422,0.596878,1.035953,0.195251,1.026728,0.462065,1.012555,0.750447,0.326132,0.305146,0.632494,0.690569,0.627210,0.244179,0.246762,0.267097,0.361081,0.058546,0.319018,0.192934,1.088572,0.527433,0.856083,0.366843,0.945897,0.513242,0.545488,0.681456,0.306968,1.175113,0.800991,-0.174315,1.084738,1.091707,0.731051,0.642528,0.807893,0.468429,0.180146,1.079902,1.004716,0.184876,0.615389,1.050462,0.309591,0.331378,1.246791,1.005591,0.809527,0.138671,1.123101
1,2.975425,2.320417,1.054259,0.662149,0.574409,0.914758,0.552358,3.996300,0.867604,0.619247,1.099616,2.087809,0.541695,1.549207,1.036094,1.112918,1.024149,0.466161,1.113531,0.718927,0.743001,0.821764,0.212555,0.669252,0.651667,0.989779,0.603313,0.674900,0.666569,0.198820,0.424062,1.297648,0.407232,0.774456,0.487090,0.741209,1.167520,0.846856,0.547200,0.408097,0.934460,0.748212,1.215021,0.968257,1.018738,0.639308,0.527676,1.720808,0.904117,0.664886,1.047388,0.929076,0.129779,1.460187,0.165081,0.584512,0.315050,0.290095,0.795940,0.533099,0.647976,0.641181,0.499804,0.400130,0.881338,0.914150,0.673441,0.382019,0.839041,0.364960,1.526255,0.566520,0.428872,0.308598,0.692769,0.502628,1.441598,-0.142457,0.805561,0.620767,0.741275,0.869668,0.790662,1.336799,-0.029060,0.143802,0.827832,0.060823,0.120098,0.300027,0.908858,0.086214,1.293742,0.850571,0.732244,1.328854,0.117512,1.054528,-0.131168,0.257731,0.458718,-0.021403,0.793143,0.594409,0.646620,0.544302,-0.322453,0.310069,0.876880,0.905246,0.938793,0.726233,0.991387,0.464290,0.835189,0.472901,0.682855,1.259272,-0.013100,0.376818,0.012699,0.425554,0.338780,0.662824,0.913464,0.305457,0.794220,0.371408,0.242124,0.415048,0.526803,0.706157,0.431868,0.417498,-0.056945,0.552910,-0.062987,0.989082,-0.232817,0.254662,0.125198,0.281388,1.088323,0.364442,0.508259,0.211875,0.088348,-0.187025,1.116281,0.033477,0.235381,0.729363,0.357403,-0.021201,0.601519,0.371344,0.308412,0.711779,-0.025611,0.495781,1.001280,0.411593,0.143536,0.746150,0.956204,-0.034600,0.059963,0.133839,0.483418,-0.171538,-0.107406,0.508962,-0.082976,0.761632,0.684205,0.249692,0.457361,1.103745,0.498768,0.302173,0.549538,0.397767,0.092094,0.522441,0.085282,0.500259,0.478977,1.311022,0.732365,0.532001,0.994725,0.284160,-0.207963,0.805386,0.624068,0.087391,0.053614,0.810885,0.454192,0.530078
2,1.286608,1.142859,1.116847,1.521456,1.235244,0.790294,0.892801,0.924132,0.697383,1.026866,0.347908,0.858453,1.275656,0.451935,0.547273,0.444557,1.770630,0.814801,0.535842,2.236870,1.374238,0.478731,0.846073,1.234716,0.764369,0.717330,1.501437,2.008316,1.518488,1.011401,0.924384,1.405319,0.449420,0.375346,1.187909,1.404800,0.729595,0.259497,0.017341,1.365643,0.566808,1.292433,0.483709,1.003045,1.203896,1.623574,1.353515,1.228958,0.937086,1.629115,1.178502,1.381589,1.013711,0.745730,0.403920,1.510040,1.113933,0.770055,0.563993,0.515319,-0.079185,0.650850,0.887684,0.125134,0.537102,0.900293,0.613322,1.279409,1.055758,0.867642,1.503879,0.670149,0.302778,0.668687,1.006606,0.753285,0.901311,0.844519,1.007014,0.712662,0.432821,0.946713,0.523014,0.786694,0.055043,0.721419,0.388694,1.036287,1.440285,1.165175,0.521100,1.662573,0.543147,0.433432,0.673219,0.905045,0.390791,1.583101,0.617647,0.982086,0.016530,0.263391,0.522571,1.114060,0.355001,0.812132,1.007569,1.388431,0.256108,0.158091,1.030109,0.923740,0.747032,0.334274,0.490732,0.588031,-0.049939,0.421261,0.163898,0.275131,0.791368,0.423902,0.133878,0.148555,1.077485,0.100894,1.377127,0.875821,1.304446,0.205200,0.889258,0.680345,1.049888,-0.053916,1.411542,0.690587,0.943955,1.168697,0.514003,1.051001,0.432181,0.487898,0.240187,0.716882,-0.129230,0.953012,0.590483,0.549508,0.100366,1.405418,0.480928,1.677706,1.009085,0.668480,1.085603,0.413581,0.505962,0.620567,0.384610,0.399775,1.292063,0.827134,0.926113,0.774046,0.446236,1.183154,0.618273,0.325501,1.057903,0.520331,-0.066445,0.508396,0.141053,0.093251,0.415300,0.265472,0.251535,0.700326,0.085409,0.200627,0.214775,0.644125,1.051701,0.914392,1.034372,0.480607,0.245682,1.199781,0.599113,0.641701,0.831086,0.530553,0.350715,0.185148,-0.011394,0.496481,0.424356,0.336604,-0.129768,0.138710
3,0.812313,0.787788,0.996054,2.766406,1.429291,0.893930,1.226816,1.079283,2.569135,2.123207,0.366539,1.172818,0.486619,0.824664,1.384841,0.702364,0.956082,0.904526,0.399890,0.449056,1.583742,0.568676,0.768515,1.495422,0.931433,0.291496,0.559438,0.224504,1.241141,0.920376,0.745935,0.648710,0.605367,1.274189,0.684192,0.591055,1.017748,0.599996,1.390055,1.639139,1.114118,1.259381,1.441030,0.672882,1.423774,0.569951,0.748028,1.073368,0.608433,0.484201,1.831022,0.708892,0.402616,0.355284,0.664830,0.735941,0.230877,0.116359,0.859889,0.608180,0.207146,0.394589,0.247044,1.109895,0.069717,1.424104,0.485814,0.286500,0.354523,0.513242,1.706101,1.529714,1.314272,0.632111,1.282767,0.798361,0.859584,0.261291,1.030288,0.831190,0.434804,0.105421,0.639607,0.816558,0.771851,0.164754,0.381124,0.614912,0.279369,0.948807,0.814714,-0.238747,0.598802,0.705211,0.296794,0.286144,1.643617,0.451467,0.166817,-0.017467,0.615142,0.028737,0.306238,0.288078,0.570614,0.637039,0.373184,0.141331,0.211387,0.659332,0.365459,0.213386,0.952809,0.455684,0.189180,0.009657,0.989693,0.021636,1.313153,0.505372,1.574774,0.243127,0.415380,0.235842,0.084494,0.644652,0.537780,0.072898,0.169010,0.401024,0.531263,0.172706,0.460155,0.743076,0.587337,0.602901,1.544985,0.549470,0.426559,0.211998,0.512666,0.790782,0.339540,0.401495,0.778858,0.104749,-0.024496,0.596492,0.420216,0.725661,0.838239,-0.023561,0.162761,1.343062,0.202370,0.455328,0.052122,0.119499,0.085436,-0.262656,0.470837,0.500574,0.600306,0.228810,0.505156,0.417282,0.005448,0.556528,0.743795,0.551614,0.810487,-0.162853,0.181386,-0.295633,0.197140,0.438860,-0.229582,0.218970,-0.146443,0.024813,0.406303,0.088893,0.106439,0.777029,0.467784,0.155453,0.399292,-0.428480,0.115725,0.505863,-0.037089,0.758197,0.672785,0.382100,0.096539,0.113208,0.120071,0.304826,0.206337,0.568563
4,0.727855,0.810936,0.308583,0.721798,1.318490,0.550408,0.707257,0.650786,1.207267,1.552419,-0.036152,1.385598,0.839416,0.994825,0.888307,0.666287,0.702868,0.189157,0.283595,1.237379,0.634741,0.705318,0.835750,1.321197,0.003209,1.026690,0.335714,0.959088,1.085039,0.654180,-0.042307,1.178942,0.337689,0.564274,1.047159,0.644518,0.886035,0.528571,0.638109,1.070188,0.764913,0.983777,1.649607,0.948029,1.096942,0.958354,0.678979,1.214930,0.902517,0.358728,0.517173,0.701898,1.225511,1.003761,1.491576,0.547224,1.155820,0.637728,0.934671,1.014566,0.638268,0.168830,0.629214,0.919028,0.759507,0.122246,1.101017,0.599084,1.262394,0.345540,0.892800,1.303532,0.120798,0.576964,1.535246,0.607527,0.927311,0.540697,0.569024,0.702822,0.913717,0.574583,1.000470,0.841232,0.064027,0.991121,0.564039,1.376488,0.192418,0.492026,0.646375,0.518945,0.197420,0.112687,0.659207,0.480591,0.400562,0.933019,1.009132,0.437913,0.871882,0.663831,0.868433,0.147560,0.844170,0.533037,0.669626,0.414264,0.292157,0.687108,0.730616,1.062771,0.298242,0.644252,0.689651,0.439076,0.817585,0.882713,0.519525,0.627765,0.203740,0.560988,0.392167,0.645187,1.368990,0.892910,0.668430,0.540833,0.630201,1.022585,0.929736,0.540310,0.403088,0.239515,0.503691,0.996388,0.588445,0.835222,0.502576,0.294257,0.237633,0.514373,0.875087,0.424861,0.191053,0.104100,0.416633,-0.292457,0.303299,0.375430,0.105009,0.489653,0.172725,0.634964,0.538518,0.465689,0.715388,0.823615,0.887248,0.486056,0.611126,0.626129,-0.392939,0.260035,0.263461,0.140715,0.212162,0.472354,0.374536,0.349827,0.198267,-0.059166,0.584917,0.716789,0.084120,0.898208,0.285455,0.159659,0.429648,0.442003,-0.003740,1.452130,1.018925,0.993172,0.329727,1.186733,0.395861,0.044983,0.205390,0.904758,1.286605,0.441568,0.793930,1.186433,0.456484,0.408139,1.475914,1.139230,0.430094,0.507971
5,1.519121,0.933688,1.142012,1.085315,1.396904,0.670988,0.768981,0.878491,1.001066,1.572433,0.643944,1.570613,1.184425,1.285466,1.196274,1.511673,0.779922,0.679599,0.877305,1.403988,0.736524,0.891222,0.603451,0.580239,0.285071,1.586749,0.669422,0.770163,0.593528,1.332090,0.291726,0.858918,0.448828,1.064203,1.376826,1.829519,0.810148,0.738721,0.490702,0.726208,0.760793,1.635575,0.534798,1.034875,0.455163,0.897905,1.467096,0.847552,0.873229,0.592604,1.516394,0.843736,1.045751,0.059127,1.062757,1.114829,1.319705,0.629015,0.880347,0.702634,0.643688,0.565191,0.160480,0.288324,0.938853,0.496783,0.373166,1.399890,1.005360,0.724990,1.073939,0.094472,0.632724,1.193544,0.131079,0.366654,0.651041,0.450056,1.347224,0.420200,-0.266125,-0.324306,0.758544,0.684580,0.733577,-0.212615,0.553102,0.527912,1.131394,0.445612,0.694219,0.403204,0.131983,0.475064,0.607704,0.591510,0.667922,0.371333,0.191323,0.072261,0.251029,0.729076,0.901332,0.488949,1.026402,0.991305,0.531904,0.401443,0.292457,0.203835,0.422588,0.723096,0.718551,0.783776,0.306281,0.502614,-0.022160,0.820792,1.265638,0.045416,0.760836,0.355995,0.477828,0.093099,0.249508,1.115078,0.514220,0.179239,0.928652,0.872685,0.589060,0.256814,0.943583,0.920207,0.438772,0.754022,1.095128,0.208677,0.995955,0.850263,0.556370,0.043448,0.207808,1.042799,0.689486,0.309884,1.348460,0.018321,0.061388,0.210212,0.507454,-0.051783,1.229961,0.085133,-0.264612,0.381934,0.228684,0.031750,-0.161387,-0.111036,0.517012,0.117023,-0.164505,0.396162,0.281242,1.381613,0.650786,1.061183,-0.139961,-0.095578,0.998031,-0.175800,-0.097401,-0.055598,0.182146,0.064967,0.605503,-0.270819,0.918716,-0.276769,0.285308,0.316486,0.692371,-0.030926,0.501538,0.822564,0.318696,0.507375,0.232622,0.109037,-0.198745,0.055314,0.839620,0.159613,0.968551,0.503264,-0.101024,0.247682,0.233626,0.508717
6,1.011125,1.120132,1.263074,0.854411,0.343227,0.104823,0.550658,1.314454,0.164572,0.865597,0.639659,0.327850,0.499989,0.635503,0.867286,0.986385,0.958563,0.578235,0.818767,0.732221,1.759747,0.946465,0.768607,1.503485,0.550371,1.909719,0.282361,1.523843,0.834531,0.775030,0.800882,0.938429,0.363200,1.410113,0.841602,1.398919,1.539131,0.287691,0.630125,0.680437,1.405915,1.076079,0.385163,0.998787,-0.165544,0.559739,0.471941,0.733627,1.502760,1.192035,0.678236,1.884504,0.883423,0.057482,0.553769,0.933396,1.474754,0.807567,1.437249,1.210667,0.762620,1.289885,0.789129,0.321208,0.783866,0.503985,1.296508,1.138828,0.952957,1.159656,1.189274,1.502123,1.291703,0.819846,0.909890,0.698818,1.361512,0.422138,0.781636,0.540134,0.904186,0.205279,0.600175,0.574427,1.878425,1.479613,1.524225,0.950421,0.866642,0.988698,0.385144,2.030016,1.450626,1.038871,1.734965,1.107295,0.978854,0.459092,1.586945,1.158021,0.670587,1.324949,0.735418,1.615077,1.547522,1.466477,0.847826,0.474182,0.959567,0.199607,1.330654,0.923654,0.239827,0.440845,0.597031,0.550069,0.372327,0.911776,0.607410,0.985793,0.786687,1.087330,0.722005,0.866766,0.659553,1.020972,0.862209,0.800252,0.644292,0.486060,1.386241,1.076499,0.626813,1.053356,0.683990,0.962089,1.007545,0.624500,0.755442,0.875583,1.104031,1.088517,0.513201,0.144356,0.934891,0.848766,0.580070,0.603584,0.780413,0.951085,1.580907,1.409266,0.135514,1.342962,0.917317,1.177290,0.833141,0.915281,0.050219,0.599963,0.945345,1.402339,0.501040,0.787713,0.508122,0.315800,0.657696,0.598814,0.383594,0.393658,1.438921,0.983826,1.295198,1.393716,0.703765,1.177221,1.208832,0.500648,0.833217,1.027766,0.381431,1.411584,0.447520,0.801977,0.400942,2.110697,1.127913,0.491888,1.182987,1.055273,0.181021,1.329701,1.177290,0.287592,0.789312,0.248832,0.520259,0.334296,0.739106,1.658809
7,0.673453,0.398288,0.602972,1.190935,0.813523,1.410358,1.224802,1.335117,0.926787,0.684199,1.346588,0.493100,0.349364,0.396180,0.158802,1.658176,0.100561,1.074580,0.118728,0.174920,0.790240,0.378670,0.380270,1.130429,0.674433,0.631746,1.986496,0.002647,1.124014,0.831611,0.409847,0.546434,1.411637,0.698580,0.425731,0.534336,0.824614,1.378400,1.195739,0.158501,0.041397,0.493705,0.849421,0.068178,0.456783,0.708591,0.422020,0.524268,0.341058,0.132415,0.855943,0.203391,0.040086,-0.217484,-0.090257,0.253394,0.076967,0.872257,0.366481,0.705520,0.331763,0.792677,0.416779,0.045664,0.282487,0.275250,0.379451,0.967616,0.310339,0.557461,0.035473,0.765361,0.594689,0.412339,0.698741,-0.128673,-0.111064,-0.155903,0.382914,-0.017929,0.214300,0.338228,0.427904,-0.167245,0.824244,0.559765,-0.066389,-0.123578,0.033035,0.221470,0.204342,-0.241108,-0.027984,1.041190,0.805135,0.481364,0.071976,0.008209,0.283225,0.640953,0.883698,0.441253,0.461351,-0.283302,0.110559,-0.311081,1.054675,0.736722,0.362882,0.512108,0.682980,0.063647,0.384764,0.411616,0.761836,0.474103,-0.019881,0.365053,0.280819,0.366486,0.378043,0.507154,0.199974,0.588311,0.390119,0.037347,0.689623,0.532431,0.540346,0.425650,0.666673,1.236480,0.724795,0.295904,0.592236,0.674496,0.361249,0.728149,0.370877,0.574068,0.854724,0.988693,0.255869,-0.065781,0.008958,0.133071,0.421348,0.480639,0.871564,0.777338,0.399553,-0.073459,0.392418,0.407458,0.759411,0.398340,0.236835,1.567137,-0.005844,0.542831,0.097576,0.386727,0.023012,0.326069,-0.110524,0.578531,0.261753,0.195570,0.716258,1.158271,0.183339,0.880684,0.313474,-0.027990,0.225027,0.230001,0.845714,0.913253,0.339046,0.270202,0.543418,-0.256031,0.404532,0.740591,0.628234,0.534286,0.631677,0.213779,0.097400,0.850175,0.897778,0.097229,0.675300,1.020798,0.491616,-0.174280,1.133875,0.805923,1.162085,0.880397
8,1.613999,0.661557,0.969200,1.544929,0.287617,0.623959,0.610839,0.888704,0.254349,0.284870,0.772338,-0.224147,1.906029,0.864711,1.456811,0.010066,0.879539,0.165470,1.553027,1.048960,0.476757,0.655159,0.571601,0.622072,0.632980,1.045428,0.766680,0.378634,0.673388,0.614420,2.053927,0.748168,1.187058,0.496122,1.022093,0.356293,0.836158,1.019550,0.330234,0.404278,0.913906,0.579651,0.555978,1.030235,1.381113,0.767454,0.943990,0.919098,0.713037,0.768898,0.275701,0.362760,-0.049763,1.328938,0.306988,0.693412,1.466180,0.638404,1.391454,1.127664,1.112276,0.372005,0.414373,0.243585,0.460966,0.562272,1.057500,0.827127,0.874307,0.447197,0.716217,0.738769,0.535151,0.553560,0.721927,1.412809,0.838081,0.883659,1.114513,0.055682,1.432691,0.911616,0.819306,0.576547,0.425446,1.568423,0.914292,1.097166,1.002438,0.816054,0.139188,0.330860,0.574627,1.088361,1.148939,0.920311,0.756301,0.815085,0.298390,1.091207,1.400108,1.129034,0.385163,0.669726,0.240246,1.189634,0.880231,0.839092,0.660383,1.344284,-0.158463,0.357347,0.710595,1.276392,0.576335,0.918072,0.326696,0.745699,0.596048,0.840632,0.354583,0.827892,1.051946,0.863400,0.449818,0.607300,0.681577,0.520664,0.868191,0.991791,0.294120,0.324719,0.599769,0.990048,0.317672,0.275261,0.082481,0.097021,0.258312,0.857577,0.828938,0.814467,0.882359,0.882103,0.625578,0.868303,0.618001,0.543309,0.325108,0.571476,0.192413,0.288841,0.750621,0.260309,0.555389,0.199368,0.354273,0.489240,1.227350,-0.032408,0.897112,0.706622,0.453198,0.238664,0.989062,0.826632,0.264182,0.135430,0.555600,0.430239,0.269147,1.203169,0.302088,0.638903,0.549074,0.241484,0.302763,0.475954,0.772456,0.619664,1.025399,0.510833,0.718454,0.666335,0.562415,0.491681,0.427399,0.418519,0.188047,0.236437,0.631914,0.426354,0.309025,0.446853,0.231989,0.672324,0.272870,0.148146,0.715422,0.377203
9,1.458183,1.482977,0.935717,1.804216,0.964978,2.141517,0.634379,1.584053,0.830959,0.482652,1.479847,0.639590,0.262047,0.650652,1.395706,0.945886,0.731562,0.053827,0.365880,0.950996,0.527146,0.287780,0.844353,0.229833,0.765762,0.615281,0.673524,0.187898,0.537644,0.458399,0.578638,0.328291,0.136650,0.198232,0.677444,-0.060042,0.733317,0.881515,0.560924,-0.044451,0.350850,0.327273,-0.015728,0.341115,0.363893,0.298937,0.214173,1.142154,0.345554,0.039959,0.732615,-0.186257,0.855125,0.073784,0.044239,1.541750,0.848353,0.093953,0.296122,-0.041072,0.503496,0.200147,0.507003,0.335731,0.256117,0.171656,0.224809,0.562899,0.714160,0.776006,0.462321,0.287208,0.128622,0.399203,0.745701,0.670685,1.035142,0.929611,0.237869,0.945372,0.880023,0.372851,0.274058,0.496582,0.321902,-0.003401,0.201770,0.541371,0.179263,-0.375536,-0.249256,-0.218711,0.792591,0.876685,1.151752,0.324369,0.300335,0.804147,0.011627,0.413028,0.220340,0.471945,0.402688,0.218997,0.626809,0.237855,0.342362,0.197426,0.334376,0.199838,0.350178,0.809327,-0.173485,0.348941,0.734696,0.905510,0.291699,0.092095,0.394415,1.266369,0.204212,0.727771,0.993739,0.598334,0.437617,0.204848,0.316842,0.364377,0.112214,1.353000,0.568734,1.112903,0.276828,0.446196,-0.070034,0.194859,0.362315,-0.172586,0.338476,0.369428,1.115817,0.251837,0.569382,0.596970,-0.125707,0.265609,0.584297,0.374208,0.297184,-0.104044,0.002494,0.247441,0.635105,0.205079,-0.051786,-0.115937,0.578717,0.591390,0.586907,0.248373,0.028606,0.073546,-0.098923,0.409450,0.368943,0.315338,0.696818,0.411856,0.067549,0.304161,0.355921,0.879289,1.035450,0.857122,-0.046065,0.432886,0.572343,-0.114416,0.383691,1.136300,0.194501,0.243257,0.062533,0.798432,0.213533,0.851952,-0.046714,0.316061,0.427687,-0.001944,0.250753,-0.321557,1.291933,0.425896,0.658666,0.211852,0.878270,0.945754,0.290459,-0.048697
