Repetition,Step_1,Step_2,Step_3,Step_4,Step_5,Step_6,Step_7,Step_8,Step_9,Step_10,Step_11,Step_12,Step_13,Step_14,Step_15,Step_16,Step_17,Step_18,Step_19,Step_20,Step_21,Step_22,Step_23,Step_24,Step_25,Step_26,Step_27,Step_28,Step_29,Step_30,Step_31,Step_32,Step_33,Step_34,Step_35,Step_36,Step_37,Step_38,Step_39,Step_40,Step_41,Step_42,Step_43,Step_44,Step_45,Step_46,Step_47,Step_48,Step_49,Step_50,Step_51,Step_52,Step_53,Step_54,Step_55,Step_56,Step_57,Step_58,Step_59,Step_60,Step_61,Step_62,Step_63,Step_64,Step_65,Step_66,Step_67,Step_68,Step_69,Step_70,Step_71,Step_72,Step_73,Step_74,Step_75,Step_76,Step_77,Step_78,Step_79,Step_80,Step_81,Step_82,Step_83,Step_84,Step_85,Step_86,Step_87,Step_88,Step_89,Step_90,Step_91,Step_92,Step_93,Step_94,Step_95,Step_96,Step_97,Step_98,Step_99,Step_100,Step_101,Step_102,Step_103,Step_104,Step_105,Step_106,Step_107,Step_108,Step_109,Step_110,Step_111,Step_112,Step_113,Step_114,Step_115,Step_116,Step_117,Step_118,Step_119,Step_120,Step_121,Step_122,Step_123,Step_124,Step_125,Step_126,Step_127,Step_128,Step_129,Step_130,Step_131,Step_132,Step_133,Step_134,Step_135,Step_136,Step_137,Step_138,Step_139,Step_140,Step_141,Step_142,Step_143,Step_144,Step_145,Step_146,Step_147,Step_148,Step_149,Step_150,Step_151,Step_152,Step_153,Step_154,Step_155,Step_156,Step_157,Step_158,Step_159,Step_160,Step_161,Step_162,Step_163,Step_164,Step_165,Step_166,Step_167,Step_168,Step_169,Step_170,Step_171,Step_172,Step_173,Step_174,Step_175,Step_176,Step_177,Step_178,Step_179,Step_180,Step_181,Step_182,Step_183,Step_184,Step_185,Step_186,Step_187,Step_188,Step_189,Step_190,Step_191,Step_192,Step_193,Step_194,Step_195,Step_196,Step_197,Step_198,Step_199,Step_200
0,0.399655,0.375952,0.384401,0.373724,0.380928,0.364066,1.040105,1.633748,1.652982,1.348904,1.333944,1.329841,1.334488,1.361883,1.666481,1.657985,1.676766,1.287335,1.305094,1.638894,1.875727,1.887138,1.871761,1.873543,1.851060,1.865876,1.844422,1.879113,1.895590,1.458134,1.474057,1.467128,1.492900,1.482801,1.496403,1.502900,1.461086,1.472792,1.490905,1.482409,1.464051,1.454278,1.443783,1.448930,1.477997,0.781887,0.795634,0.416887,0.425930,0.401000,0.460764,0.687810,0.723111,0.705323,0.711113,0.696418,0.674694,0.733697,0.700881,0.731911,0.715346,0.736265,0.743392,0.708898,0.809802,0.441016,0.435171,0.477379,0.459908,0.447550,0.450222,0.474947,0.447230,0.476125,0.445109,0.470176,0.414794,0.439360,0.544899,0.421127,0.526310,0.502175,0.402305,0.409361,0.460400,0.447325,0.454035,0.420225,0.444010,0.693164,0.476120,0.417939,0.472581,0.719499,0.702835,0.679909,0.707361,0.719430,0.695661,0.701252,0.694562,0.529096,0.451386,0.712141,0.214242,0.215586,0.216574,0.197726,0.430930,0.418497,0.217119,0.230784,0.395835,0.238398,0.409621,0.431993,0.419739,0.412009,0.421505,0.400872,0.425055,0.410610,0.374055,0.406590,0.783266,0.384938,0.458560,0.401261,0.721252,0.226342,0.209863,0.183472,0.230916,0.756221,0.389050,0.416526,0.408171,0.695403,0.237619,0.205686,0.221327,0.237235,0.204048,0.205454,0.230398,0.215220,0.225885,0.211068,0.216302,0.208895,0.127909,0.121787,0.080430,0.104423,0.120134,0.156862,0.235460,0.136947,0.136346,0.127763,0.109789,0.141378,0.231835,0.210816,0.250299,0.210876,0.190414,0.209501,0.215748,0.221025,0.230597,0.229879,0.219104,0.225809,0.207211,0.213233,0.215735,0.222627,0.224357,0.233794,0.185396,0.220321,0.235399,0.229678,0.213737,0.207384,0.229051,0.209123,0.231548,0.324194,0.230370,0.234802,0.208291,0.205321,0.225306,0.219560,0.207415,0.221931,0.200995,0.229730
1,1.467202,1.466379,1.480892,1.485721,1.447177,1.470457,1.448297,1.434568,0.329550,1.347612,1.603454,1.550681,1.572957,1.576212,1.615118,0.568422,0.541474,0.590998,1.287183,1.282513,1.261110,1.291222,1.382937,0.535840,0.549136,0.941037,1.035556,0.992074,1.012824,1.044383,1.038468,0.994915,1.013260,1.016020,1.442455,0.861715,1.409868,0.827641,0.840275,1.434105,1.434761,1.440012,1.430298,1.437299,0.480719,1.406786,1.374288,1.067323,1.018584,0.486515,0.459579,0.486373,0.488396,0.705251,0.932542,0.958370,0.968040,0.933971,0.943686,0.650503,0.659360,0.656248,0.659262,0.640568,0.662507,0.511435,0.542056,0.510144,0.519417,0.519502,0.529115,0.526788,0.509441,0.526750,0.524061,0.521626,0.500738,0.517331,0.557459,0.513978,0.533013,0.534683,0.515318,0.263747,0.626277,0.608793,0.620066,0.606443,0.614213,0.594584,0.608330,0.210976,0.164599,0.183241,0.187366,0.716212,0.740283,0.689132,0.244338,0.242054,0.236662,0.274147,0.257406,0.233460,0.243582,0.242240,0.276601,0.231598,0.249813,0.264165,0.269166,0.225110,0.264515,0.218202,0.211148,0.235567,0.519885,0.527104,0.240087,0.235122,0.253612,0.241088,0.251294,0.244943,0.671640,0.279825,0.231377,0.218586,0.682556,0.735267,0.694587,0.705376,0.693663,0.207253,0.680026,0.265439,0.237251,0.246253,0.240233,0.236751,0.255814,0.224599,0.247515,0.241833,0.231447,0.263061,0.255109,0.275775,0.243588,0.229670,0.130409,0.091876,0.113079,0.144946,0.131293,0.163711,0.104286,0.147211,0.108644,0.133350,0.104329,0.095749,0.118935,0.109151,0.083095,0.082938,0.123544,0.119321,0.097756,0.147373,0.118113,0.115927,0.107388,0.141416,0.128964,0.115140,0.119193,0.119434,0.105872,0.155774,0.133118,0.097293,0.134618,0.112728,0.137373,0.239174,0.250963,0.250150,0.130847,0.240613,0.125858,0.224810,0.142208,0.110759,0.104312,0.115520,0.088098,0.225861,0.116926,0.129562
2,0.371522,0.335129,0.395443,0.848988,0.881010,0.887092,0.538575,0.519284,0.469195,0.497397,0.461182,0.464904,0.442283,0.457449,0.475001,0.446711,0.464749,0.456280,0.524819,0.457684,0.434992,0.553619,1.048075,1.070035,0.505473,0.549561,0.523247,0.526475,0.989877,0.985383,0.945625,1.006442,0.960675,0.992790,1.064637,1.077111,1.092874,0.811030,0.790218,0.024340,0.046544,0.018056,0.808674,0.800357,0.793749,0.932074,0.964180,0.996903,0.972197,0.553500,0.573987,0.540170,0.567050,0.563936,0.559963,0.609617,0.587828,0.590394,0.572275,0.578809,0.560907,0.576393,0.722498,0.711132,0.446051,0.481109,0.796360,0.472370,0.451599,0.435241,0.465488,0.459775,0.449589,0.472053,0.446480,0.470386,0.491026,0.514416,0.512824,0.503593,0.112205,0.112552,0.503629,0.439353,0.436469,0.448937,0.448004,0.134144,0.077936,0.113168,0.124572,0.468556,0.469798,0.107349,0.121896,0.479368,0.471304,0.562307,0.465993,0.462994,0.106006,0.129356,0.125236,0.135019,0.103233,0.113304,0.132814,0.562326,0.113163,0.072592,0.148347,0.131209,0.109683,0.127263,0.111850,0.110962,0.135367,0.124670,0.098606,0.030378,0.092995,0.084626,0.103506,0.105484,0.107655,0.068010,0.095754,0.143388,0.092580,0.109359,0.081532,0.122166,0.116459,0.081064,0.115383,0.091896,0.126755,0.138422,0.128946,0.098042,0.100104,0.110839,0.280693,0.120339,0.145173,0.140840,0.115878,0.108561,0.108983,0.112122,0.129445,0.114947,0.106957,0.116651,0.117327,0.106014,0.145003,0.113059,0.117009,0.081514,0.093298,0.146676,0.104543,0.112643,0.281385,0.109225,0.129176,0.164195,0.136673,0.104683,0.083922,0.116093,0.111184,0.074010,0.105503,0.131640,0.262587,0.164878,0.122118,0.055798,0.108194,0.084337,0.106362,0.133599,0.098001,0.131542,0.077637,0.032778,0.049120,0.129870,0.024402,0.353362,0.353580,0.366004,0.117873,0.101208,0.092436,0.122095,0.155910,0.084909
3,1.290176,0.370082,0.364779,0.391461,0.392447,1.423964,1.431308,1.407421,1.414889,0.984914,0.947050,1.185145,1.181500,1.197916,1.208280,1.178275,1.185181,1.116941,1.191452,1.214951,1.209766,1.154696,1.103704,1.086475,1.248216,1.200945,1.202811,1.214031,1.218455,1.220921,1.195629,0.986543,0.971200,0.949625,0.969314,0.980091,0.998354,0.939207,0.989746,0.983465,0.915719,1.415698,1.395574,1.419793,1.107783,1.086460,1.102192,1.128085,1.064272,0.969118,1.076044,0.989143,0.628565,0.615849,0.626470,0.623612,0.625528,0.612610,0.635666,0.616615,0.614399,0.632892,0.631174,0.603018,0.616111,0.608590,0.608989,0.632089,0.628094,0.604128,0.611259,0.626498,0.572287,0.555929,0.613116,0.588947,0.591680,0.588413,0.623741,0.602170,0.625337,0.595917,0.569174,0.569561,0.568716,0.611901,0.608157,0.595776,0.608763,0.600621,0.608220,0.080404,0.088985,0.100691,0.097602,0.623970,0.086383,0.634663,0.605033,0.115787,0.587118,0.117803,0.543535,0.611746,0.567105,0.584194,0.613639,0.587459,0.601713,0.572353,0.588284,0.388153,0.271652,0.242873,0.239630,0.421362,0.629603,0.589084,0.580128,0.598708,0.637717,0.607755,0.081932,0.613063,0.624637,0.592635,0.606294,0.567355,0.439490,0.408955,0.374713,0.067341,0.468401,0.455898,0.472989,0.488179,0.474365,0.491165,0.464199,0.635808,0.472661,0.622573,0.784933,0.736439,0.772596,0.734044,0.742336,0.796692,0.732830,0.651203,0.687634,0.757071,0.594338,0.769144,0.763289,0.617240,0.742670,0.778490,0.766572,0.736413,0.760083,0.765300,0.180412,0.197749,0.224346,0.174919,0.164516,-0.039806,-0.023720,-0.032665,-0.056723,-0.059474,-0.025854,-0.035608,-0.054251,-0.023202,-0.049358,-0.038145,-0.054654,-0.042957,-0.066741,-0.054927,-0.042045,-0.032588,-0.033121,-0.031846,-0.055133,-0.037586,-0.045126,-0.060532,-0.026186,-0.054426,-0.019909,-0.055726,-0.049949,-0.053783,-0.042078,-0.025037,-0.059758,-0.046433
4,0.387909,0.343889,0.318432,0.398683,0.380612,0.389667,0.208197,0.222860,0.203733,0.214347,0.215994,0.222067,0.242972,0.247804,0.252466,0.207412,0.567274,0.574639,0.557472,0.548821,0.585817,0.576969,0.551399,0.567715,0.590937,0.561358,0.882441,0.866071,0.832815,0.840999,0.588875,0.575745,0.578458,0.349637,0.401810,0.329265,0.374805,0.382591,0.363794,0.367933,0.394315,0.367372,0.336986,0.373251,0.403837,0.370801,0.352865,0.380084,0.389885,0.394934,0.755937,0.749893,0.711020,0.748239,0.757969,0.394797,0.427099,0.400514,0.173676,0.212923,0.193419,0.142672,0.153034,0.134137,0.162814,0.181182,0.165359,0.177681,0.406045,0.414507,0.398033,0.420530,0.417718,0.154084,0.442523,0.401648,0.183856,0.188799,0.348583,0.351279,0.354592,0.358317,0.388631,0.363766,0.330885,0.333186,0.373716,0.393555,0.357915,0.352775,0.364018,0.366263,0.371470,0.325191,0.361532,0.353265,0.386405,0.342652,0.376189,0.142063,0.170050,0.364860,0.184646,0.378243,0.062541,0.108267,0.089407,0.116707,0.079623,0.111392,0.375372,0.080718,0.117293,0.078015,0.400949,0.081517,0.098033,0.096809,0.084339,0.070563,0.100330,-0.059273,-0.047261,-0.062823,-0.050979,0.082158,0.073040,0.091127,0.095513,0.094251,0.535078,0.534597,0.493019,0.509406,0.536583,0.050956,0.027136,0.025851,0.062872,0.125476,-0.075644,0.536169,0.025169,0.021829,0.049689,0.042669,0.026154,0.016064,0.027411,0.391855,0.410488,0.430233,-0.011209,0.383846,-0.016123,-0.029248,0.029454,-0.013084,0.014172,0.029443,0.062685,0.032365,0.043895,0.020196,0.036968,0.052200,0.042681,0.017418,-0.004567,-0.006831,0.012344,0.017924,-0.018069,-0.019032,-0.051791,0.006754,0.031902,0.054377,0.255739,0.239271,0.069082,0.029090,0.052039,0.398211,0.399085,0.406175,0.410656,0.283383,0.235258,0.411244,0.277660,0.275043,0.288237,0.390500,0.425147,0.444648,0.410743,0.444823,0.406912,0.433150
5,0.347391,0.360293,1.060550,1.059605,1.094820,1.067610,1.031843,1.057849,0.861521,0.877043,0.848662,0.896740,0.866366,1.050025,0.850869,0.866901,0.899019,0.851015,1.038544,1.076746,1.053632,1.094458,1.088867,0.357363,1.059376,0.909178,0.905817,0.900949,0.890240,0.920077,0.931214,0.945267,0.604693,0.591204,0.574105,0.594263,0.609854,0.621872,0.681730,0.635473,0.580760,0.664656,0.712487,0.731969,0.698783,0.497275,0.280693,0.255591,0.270374,0.246907,0.261588,0.229689,0.305002,0.553058,0.533222,0.567923,0.255175,0.540773,0.549209,0.544119,0.580983,0.563037,0.529799,0.250608,0.576252,0.548344,0.522044,0.024072,0.031054,0.267303,0.718050,0.721299,0.268396,0.476250,0.293320,0.725259,0.741896,0.734859,0.645970,0.648354,0.620430,0.690559,0.671276,-0.075616,0.619634,-0.056081,0.664432,-0.058004,-0.063935,-0.071152,-0.010295,0.004536,0.024418,0.055433,0.026603,0.013767,0.026804,0.063037,0.009574,0.001968,0.052100,-0.000098,0.022803,0.029447,0.041736,-0.003863,0.016010,0.048493,0.049258,0.014501,0.028847,0.079248,0.026285,0.064506,0.042180,0.029943,-0.000351,-0.066815,-0.079175,0.040166,-0.058077,-0.078840,-0.076165,0.242825,0.240194,0.247515,0.010291,0.037564,0.258828,0.245832,0.279497,0.245925,0.282150,0.274855,0.277751,0.283239,0.249323,0.293572,0.261809,0.287698,0.240832,0.285951,0.271316,0.251848,0.247394,0.231361,0.276649,0.272285,0.300968,0.282623,0.246473,0.292636,-0.082575,-0.052435,0.296880,-0.065169,0.272890,-0.026546,0.257744,-0.093096,0.768802,-0.065435,0.251568,-0.103020,0.374929,0.350205,0.328079,0.508380,0.270529,0.352544,0.367321,-0.098332,-0.067857,0.283542,0.275529,-0.080207,-0.079659,-0.076673,-0.032860,-0.075732,-0.046660,-0.049054,-0.050247,-0.074425,-0.064247,-0.049489,-0.073727,-0.069792,-0.062008,-0.060398,-0.104560,-0.041863,0.449683,-0.078393,0.462770,-0.081991,0.420063,0.419166,0.257849,0.290656
6,0.366068,0.338323,0.373161,1.253673,0.905189,0.914974,1.033825,1.021980,1.007494,1.001043,0.920087,0.909122,0.985221,1.028715,0.604640,0.492197,0.516517,0.489014,0.867470,0.865516,0.476683,0.466915,0.464316,1.003045,0.894853,0.880505,0.774775,0.055679,0.027576,0.689778,0.722687,0.743195,0.708199,0.791972,0.400387,0.039486,0.049137,0.017712,0.039649,0.030315,0.050619,-0.003942,0.035593,0.802888,0.044700,0.007776,0.029929,0.182726,0.178708,0.817638,0.157266,0.190976,0.816021,0.815955,0.841328,0.850759,0.790637,0.788130,0.749610,0.735432,0.790124,0.764402,0.379356,0.378451,0.400415,0.421342,0.414743,0.386808,0.388542,0.407263,0.397293,0.401952,0.393279,0.423013,0.412348,0.394213,0.408314,0.412152,0.408650,0.406638,0.384057,0.376666,0.399236,0.403403,0.414432,0.374127,0.389042,0.387426,0.426041,0.389170,0.401549,0.388607,0.407878,0.417891,0.372717,0.377234,0.369768,0.389031,0.404582,0.412518,0.409971,0.406235,0.433530,0.390785,0.406722,0.225599,0.408036,0.422084,0.205469,0.385282,0.402366,0.235378,0.424483,0.392647,0.430053,0.397037,0.388293,0.365555,0.402198,0.391720,0.405846,0.392728,0.420130,0.417684,0.410938,0.424042,0.408110,0.396367,0.399223,0.428352,0.402459,0.405526,0.083120,0.408628,0.388428,0.428629,0.254794,0.399069,0.267876,0.262831,0.441947,0.394933,0.388785,0.080864,0.093487,0.082418,0.384186,0.075360,0.088173,0.091313,0.092020,0.086461,0.075241,0.077542,0.118504,0.114143,0.108154,0.103328,0.071972,0.052379,0.075213,0.052795,0.065152,0.064581,0.079081,0.083308,0.052025,0.090509,0.087998,0.061559,0.158719,0.086134,0.202360,0.086968,0.050449,0.053731,0.083064,0.062323,0.059748,0.039115,0.099923,0.085855,0.075218,0.062584,0.074662,0.057258,0.081731,0.051083,0.029161,0.214055,0.060174,0.159001,0.053956,0.093148,0.062555,0.027661,0.076927,0.037070,0.115154,0.037785
7,0.361940,0.353690,0.383173,0.339937,0.758839,0.451719,0.472673,0.470589,0.461096,0.450093,0.435796,0.855933,1.261067,0.209394,0.358407,0.216868,0.228669,0.707312,0.353372,0.325443,0.715258,0.831776,0.827892,0.015998,-0.002542,0.006950,0.005172,0.018753,0.339910,0.330492,0.044919,0.018488,0.295798,0.305081,0.320283,0.344827,0.362210,0.346738,0.358594,0.360277,0.325291,0.467077,0.430259,0.468047,0.479240,0.408760,0.715704,0.736701,0.522258,0.708215,0.729825,0.720333,0.728718,0.726263,0.723591,0.720770,0.702255,0.755583,0.712800,0.710937,0.520386,0.515474,0.753285,0.716436,0.693839,0.697410,0.720835,0.737057,0.708227,0.332436,0.342951,0.720789,0.541808,0.712582,0.698159,0.708430,0.754232,0.736553,0.747996,0.722565,0.210902,0.271766,0.248716,0.239626,0.230447,0.270880,0.240328,0.634728,0.246868,0.243351,0.134329,0.138502,0.182848,0.120661,0.140235,0.163543,0.156490,0.160813,0.163850,0.140722,0.149843,0.141705,0.361590,0.176166,0.159814,0.128688,0.154902,0.123788,0.153739,0.170486,0.133474,0.136225,0.134113,0.207666,0.234320,0.252239,0.279104,0.253957,0.229318,0.245514,0.244824,0.218491,0.261219,0.237487,0.288447,0.261446,0.165641,0.159605,0.265665,0.160774,0.162228,0.155166,0.144559,0.160570,0.152475,0.176493,0.229078,0.153742,0.252478,0.240709,-0.105282,0.253648,0.233252,0.148757,0.119880,0.167739,0.175558,0.152943,0.108967,0.136696,0.139389,0.001295,0.012059,0.025175,-0.007259,0.170044,0.152128,0.016553,0.000960,-0.004901,-0.013425,-0.002479,0.017031,-0.019220,-0.009191,-0.023243,-0.003473,0.014624,-0.022435,0.002640,-0.005655,0.004326,-0.007658,-0.017175,-0.014041,0.003393,0.011967,-0.023527,0.023131,0.010939,-0.005987,-0.002760,-0.018624,-0.023963,-0.008376,0.015173,-0.000388,-0.003909,0.018144,0.031787,-0.020011,0.006694,-0.020177,-0.008583,0.006572,-0.183612,-0.067483,-0.043775,-0.194164,-0.090232
8,1.562121,0.858381,1.206605,1.174132,1.439671,1.426294,1.416962,1.419536,1.445142,1.433694,1.417744,1.455982,1.459333,1.421358,1.416003,1.417207,1.439879,1.455819,1.422593,1.470392,1.439252,1.458956,1.441029,0.602665,0.574291,0.585975,0.561221,0.612380,0.575706,0.598917,0.588074,0.839052,0.545621,0.851097,1.483721,0.843559,1.002169,0.646043,0.684730,0.975206,0.835613,0.996007,0.705353,0.669624,0.687990,0.692270,0.852449,0.650137,1.543300,0.853052,1.561241,0.662805,1.551357,1.577594,1.525165,0.666676,0.680284,0.694459,0.685650,0.680739,0.689734,0.271167,0.264586,0.273576,0.287780,0.268328,0.294036,0.281680,0.701962,0.256888,0.705224,0.267652,0.311505,0.244918,0.289885,0.342129,0.332031,0.691288,0.684327,0.718223,0.697523,0.706009,0.096905,0.090993,0.176325,0.163811,0.162424,0.177048,0.196017,0.181829,0.193547,0.181981,0.177262,0.157845,0.067452,0.052860,0.076929,0.071829,0.055016,0.050802,0.069253,-0.217951,-0.225047,-0.193172,-0.204857,-0.180506,-0.180889,0.023519,0.019877,0.044377,0.049551,0.022961,0.064896,0.064634,-0.186810,0.349231,0.324968,-0.248002,-0.281424,-0.254411,-0.205880,-0.253720,-0.221608,-0.227319,-0.217234,-0.038534,-0.050323,-0.065141,-0.065869,-0.059842,-0.065715,-0.088085,-0.060799,-0.091208,-0.045075,-0.035063,-0.078137,-0.080950,-0.074481,-0.057163,-0.088106,-0.056097,-0.068612,-0.069497,-0.065754,-0.052879,-0.092409,-0.074321,-0.051351,-0.085956,-0.047872,-0.086447,-0.058382,-0.070175,-0.071076,-0.089191,-0.058080,-0.092859,-0.069819,-0.053131,-0.100446,-0.047868,-0.077620,-0.086056,-0.080981,-0.069263,-0.235948,-0.091672,-0.252505,-0.260276,-0.070546,-0.086725,-0.064667,-0.056148,-0.071357,-0.038921,-0.055301,-0.028665,-0.097038,-0.090725,-0.070354,-0.080841,-0.061088,-0.045748,-0.073842,-0.028123,-0.060244,-0.078777,-0.110185,-0.097525,-0.032153,-0.070357,-0.061552,-0.054571,-0.100338,-0.035871,-0.071977,-0.086037,-0.056139,-0.063832
9,0.378790,0.857305,0.907508,0.895528,0.915343,0.897502,2.533537,1.685348,1.643758,1.660341,1.143090,1.518437,1.079392,1.064321,1.039994,0.624389,0.645519,0.627593,1.339407,1.365260,0.621197,0.660792,1.322869,1.348500,0.645803,1.344167,1.365639,1.357447,0.651692,0.013231,1.311831,1.306262,1.325460,1.352980,-0.135094,1.348370,1.364445,1.375562,0.628613,-0.096276,-0.006676,1.336861,-0.095500,-0.100173,-0.132139,1.223115,1.245628,1.218988,1.212039,1.220082,1.217371,1.202201,0.039053,0.282540,0.279441,-0.088756,-0.070460,-0.128232,-0.091394,-0.056046,-0.070367,-0.084235,-0.114517,0.431540,0.154244,0.134349,0.143091,0.171870,0.117999,0.154795,0.112261,0.122235,0.126062,0.143991,0.141751,0.160458,0.128620,0.150087,0.150989,0.127831,0.160002,0.145389,0.129876,0.152833,0.134565,0.164351,0.125656,0.147560,0.161041,0.166955,0.127440,0.341579,0.346210,0.163043,0.157033,0.108351,0.098901,0.165385,0.151116,0.307200,0.173553,0.125226,0.135714,0.861031,0.884075,0.872692,0.863912,0.874357,0.893448,0.337941,0.329093,0.324591,0.349791,0.334144,0.369616,0.864107,0.854634,0.342267,0.345078,0.875252,0.346368,0.341073,0.865147,0.123582,0.350420,0.356288,0.308708,0.869776,0.907182,0.276770,0.252132,0.289906,0.253583,0.273069,0.292150,0.262148,0.125071,0.144868,0.114129,0.088069,0.132020,0.101385,0.072011,0.097846,0.090375,0.111504,0.122600,0.103934,0.090648,0.095189,0.084381,0.100382,0.093219,0.141820,0.137366,0.088701,0.091146,0.104968,0.093446,0.085354,0.096378,0.098236,0.117839,0.111147,0.107225,0.108983,0.091971,0.136127,0.105598,0.125477,0.076696,0.115034,0.091288,0.114378,0.073115,0.106332,0.114170,0.109772,0.103496,0.119058,0.080661,0.103374,0.114752,0.137391,0.127458,0.122182,0.096183,0.088117,0.077334,0.067945,0.102909,0.106491,0.062987,-0.102393,0.073140,0.104360,0.077794,0.110534,0.110306,0.102254
