Algorithm,Repetition,Iteration,Selected_Modules,Expected_Minimum
cluster,1,16,119_133_67_125_21_19_1_131_48_145,53.786775
cluster,1,17,104_17_0_144_21_36_1_131_48_85,53.295133
cluster,1,18,104_23_0_8_3_36_1_131_48_145,52.753170
cluster,1,19,104_23_0_8_111_36_1_131_48_145,53.248470
cluster,1,20,104_98_0_89_3_36_1_131_48_85,52.502244
cluster,1,21,104_98_0_8_21_62_1_131_48_85,52.393038
cluster,1,22,119_98_0_8_21_62_1_131_48_85,52.676145
cluster,1,23,119_98_0_8_21_36_1_131_48_145,53.136194
cluster,1,24,104_98_0_8_21_36_1_131_48_85,52.883871
cluster,1,25,104_98_0_8_21_36_1_7_48_145,51.776288
cluster,1,26,104_98_0_8_21_36_1_131_48_85,52.853645
cluster,1,27,104_98_0_8_21_36_1_131_48_145,52.807971
cluster,1,28,104_98_0_8_21_36_1_131_48_145,52.874343
cluster,1,29,104_98_0_8_21_36_1_131_48_145,52.864578
cluster,1,30,104_98_0_8_21_36_1_131_48_145,52.831026
cluster,1,31,104_98_0_8_21_36_1_131_48_145,52.844510
cluster,1,32,104_98_0_8_21_36_135_131_48_145,52.911693
cluster,1,33,104_98_0_8_21_36_135_131_48_145,52.867797
cluster,1,34,104_98_0_8_21_36_135_131_48_145,52.909584
cluster,1,35,104_98_0_8_21_36_135_131_48_145,52.879233
cluster,1,36,104_98_0_8_21_36_135_131_48_145,52.893397
cluster,1,37,104_98_0_8_21_36_135_131_48_145,52.897039
cluster,1,38,104_98_0_8_21_36_135_131_48_145,52.899505
cluster,1,39,104_98_0_8_21_62_135_131_48_145,52.465307
cluster,1,40,104_98_0_8_21_62_135_131_48_145,52.461482
cluster,1,41,104_98_0_8_21_62_135_131_48_145,52.430459
cluster,1,42,104_98_0_8_21_62_135_131_48_145,52.460974
cluster,1,43,104_98_0_8_21_62_135_131_48_145,52.454172
cluster,1,44,104_98_0_8_21_62_135_131_48_145,52.455716
cluster,1,45,104_98_0_8_21_62_135_131_48_145,52.430624
cluster,1,46,104_98_0_8_21_62_135_131_48_145,52.443871
cluster,1,47,104_98_0_8_21_36_135_131_48_145,52.899273
cluster,1,48,104_98_0_8_21_36_135_131_48_145,52.891105
cluster,1,49,104_98_0_8_21_36_135_131_48_145,52.899223
cluster,1,50,104_98_0_8_21_62_135_131_48_145,52.450991
cluster,1,51,104_98_0_8_21_62_135_131_48_145,52.447508
cluster,1,52,104_98_0_8_21_62_135_131_48_145,52.405696
