Repetition,Step_1,Step_2,Step_3,Step_4,Step_5,Step_6,Step_7,Step_8,Step_9,Step_10,Step_11,Step_12,Step_13,Step_14,Step_15,Step_16,Step_17,Step_18,Step_19,Step_20,Step_21,Step_22,Step_23,Step_24,Step_25,Step_26,Step_27,Step_28,Step_29,Step_30,Step_31,Step_32,Step_33,Step_34,Step_35,Step_36,Step_37,Step_38,Step_39,Step_40,Step_41,Step_42,Step_43,Step_44,Step_45,Step_46,Step_47,Step_48,Step_49,Step_50,Step_51,Step_52,Step_53,Step_54,Step_55,Step_56,Step_57,Step_58,Step_59,Step_60,Step_61,Step_62,Step_63,Step_64,Step_65,Step_66,Step_67,Step_68,Step_69,Step_70,Step_71,Step_72,Step_73,Step_74,Step_75,Step_76,Step_77,Step_78,Step_79,Step_80,Step_81,Step_82,Step_83,Step_84,Step_85,Step_86,Step_87,Step_88,Step_89,Step_90,Step_91,Step_92,Step_93,Step_94,Step_95,Step_96,Step_97,Step_98,Step_99,Step_100,Step_101,Step_102,Step_103,Step_104,Step_105,Step_106,Step_107,Step_108,Step_109,Step_110,Step_111,Step_112,Step_113,Step_114,Step_115,Step_116,Step_117,Step_118,Step_119,Step_120,Step_121,Step_122,Step_123,Step_124,Step_125,Step_126,Step_127,Step_128,Step_129,Step_130,Step_131,Step_132,Step_133,Step_134,Step_135,Step_136,Step_137,Step_138,Step_139,Step_140,Step_141,Step_142,Step_143,Step_144,Step_145,Step_146,Step_147,Step_148,Step_149,Step_150
0,2.948616,4.824717,9.398479,4.616038,9.026405,5.776832,4.770347,6.454920,3.888266,9.359718,4.515824,5.258232,5.049782,5.880983,4.605384,3.514991,3.973907,4.300875,5.948631,2.587727,2.721237,2.344848,4.331338,3.419036,2.873151,2.722833,1.616681,1.054742,2.970056,3.064520,3.472492,2.866946,3.818867,0.877815,2.055033,2.716353,3.521101,3.355103,1.776062,2.358730,3.955440,2.551796,1.177737,0.464006,1.720543,2.705545,2.801983,3.500508,2.909529,2.998501,2.670169,2.561191,3.003711,2.695071,2.022939,1.559898,0.876639,1.549592,1.110562,1.046585,0.951063,1.641856,1.646019,1.181307,1.153832,1.044755,0.400934,0.396995,0.488448,0.609269,0.393735,0.413544,0.650310,0.900952,0.909602,0.374286,1.190706,1.464583,1.127463,1.141922,1.093417,1.538678,1.320496,1.194047,1.183936,1.209479,0.844737,1.155882,1.614899,1.677239,1.376243,1.710521,1.663380,1.102876,1.334128,0.698484,1.140002,1.138805,1.452293,1.602428,1.394423,1.184270,1.217529,0.929966,0.934079,1.125349,1.054193,1.151796,0.956539,0.841197,0.520818,0.622052,0.844116,0.585730,0.585563,0.828322,0.603225,0.821705,0.844042,0.963044,0.340010,0.807620,0.221234,1.056290,1.324957,0.738020,0.940804,0.932790,0.947341,0.612003,0.700614,1.513115,1.493469,1.507640,1.579440
1,5.977211,10.746404,5.770565,3.756724,7.214114,3.745840,6.223789,4.610330,2.923953,4.194024,3.077315,4.196964,2.884247,2.592345,2.601426,2.772007,2.430694,2.092309,2.536129,1.591248,1.254773,2.710185,2.319135,2.091685,1.588802,2.044052,2.418003,2.020836,1.586072,1.322956,2.757128,2.464293,2.429662,2.966966,2.656443,1.947488,2.117108,1.465627,2.035664,1.349883,2.410428,1.449544,2.115569,1.273649,1.820987,1.781488,1.400942,1.799857,1.625039,1.238039,2.289843,0.785672,0.968367,0.995470,1.665433,1.505477,1.402554,1.543506,1.783320,1.552318,1.264924,1.120537,2.845126,1.725621,1.477113,1.803961,0.945037,0.669420,0.673754,0.635913,0.984226,0.790831,0.432348,0.615212,0.431278,0.792479,0.772524,0.628924,0.503860,0.615690,0.662459,0.823467,0.684522,0.543576,0.390833,0.378592,0.527036,0.692748,0.700518,0.889886,0.869841,0.676412,0.681987,0.717107,0.697222,0.679629,0.791145,0.779383,0.852197,0.877760,0.848109,0.882976,0.737853,0.743993,0.854345,0.873149,0.738068,0.691171,0.686996,0.910175,0.698195,0.796069,0.926602,0.820514,0.840136,0.767851,0.589294,0.601734,0.836227,0.460693,0.439792,0.807535,0.645301,0.718642,0.617190,0.688726,0.530473,0.756914,0.746856,0.874921,0.706074,0.720975,0.404838,0.731380,0.630418
2,5.857874,4.301799,4.561661,4.062954,8.610547,6.869174,7.985301,3.791892,2.956280,4.776444,3.939837,1.693313,3.561021,2.286103,2.232988,1.813055,2.170133,2.869446,2.452374,1.457071,1.299408,1.454350,1.441054,1.734822,2.466405,2.211809,1.691210,1.449611,1.871467,0.936927,1.807558,0.822848,1.801702,1.528783,1.401178,1.597499,0.686360,0.939935,0.929018,1.168690,0.790382,1.209483,0.890987,0.874326,0.644627,1.460097,1.162384,1.259582,0.960096,0.784723,0.801089,1.343876,0.943034,1.338959,1.244636,1.615852,1.350084,1.236347,1.572714,1.248590,1.156920,1.376835,1.423493,1.161850,1.684507,1.707807,1.276707,1.290739,1.250943,1.007101,1.275945,0.991956,1.138736,0.980735,1.101964,1.409629,0.904996,0.947771,1.904475,1.153812,0.925335,0.987775,0.833334,0.958894,0.605406,0.602245,0.627754,0.893197,1.011477,0.853338,0.494201,0.519310,0.833821,0.796504,0.800614,0.822393,0.821767,0.898888,0.624841,0.872642,0.899768,0.612947,0.822605,0.892900,0.874771,0.672473,0.898815,0.622995,0.588207,0.624866,0.834993,0.647295,0.574114,0.629561,0.614371,0.876607,0.853367,0.611495,0.675723,0.494975,0.870344,0.485626,0.918251,0.819805,0.631810,0.881377,0.726637,0.734832,0.747743,0.774480,0.771893,0.756176,0.780770,0.783563,0.757757
3,5.795603,9.186881,9.001258,6.755412,4.469762,5.032547,7.926627,4.575222,10.653219,3.150339,2.982783,4.021405,2.825985,4.092996,4.527037,2.740679,2.408790,2.049819,1.920134,4.603618,1.079259,2.280266,2.270084,2.765841,1.914678,2.937602,1.272241,1.429894,2.397743,1.288082,2.210484,1.141225,1.188361,1.203146,1.470097,2.539736,2.767963,1.123125,1.156408,2.053949,1.877878,0.899927,1.045003,1.281492,1.924848,1.146210,2.752517,1.112131,1.884935,1.832259,1.253371,1.259923,1.096605,1.061793,1.054166,1.049434,1.070867,1.077823,1.439808,0.884309,0.705791,0.776184,0.898525,0.908163,0.642930,0.933973,0.915204,1.010737,0.964001,0.921049,0.946086,1.458983,1.812264,1.070070,0.749250,1.287037,1.272060,1.590185,1.994182,0.922625,0.894313,0.924615,0.998086,1.024090,0.530897,0.544327,0.968049,0.899815,0.716959,1.700139,1.739487,0.680910,0.641609,1.314218,1.256586,1.328319,1.377919,1.775572,0.769157,1.880015,1.574440,1.529840,1.556350,1.496375,1.908562,1.562107,1.584263,1.564146,1.562787,2.002851,1.943701,1.960837,2.026970,1.507534,2.169293,1.390788,1.388839,2.179139,2.185299,1.172077,1.515957,1.370302,1.419701,1.398266,1.456026,1.462672,1.699043,1.593576,0.999517,1.001849,0.988945,0.940459,1.360350,1.234769,0.753855
4,4.010598,7.892158,5.538706,7.259772,5.955597,5.315551,4.996437,5.588424,4.355636,5.746530,6.075913,2.923447,3.629252,3.290312,3.659257,6.315813,5.783096,6.100520,3.921037,4.078208,2.717589,3.555133,4.011393,2.949210,1.978767,0.644616,1.418043,1.180099,1.277387,1.340591,1.480043,1.338880,1.837090,1.108910,0.861168,1.196194,1.421115,1.247684,1.559182,1.635342,0.893506,0.726088,0.862391,0.863919,1.028621,1.625096,1.748729,1.373058,1.549117,0.825944,1.591073,0.970146,1.753214,1.433038,1.449254,1.125554,1.390008,0.583010,1.349291,1.801853,1.616512,1.003990,1.226714,1.362082,1.726595,1.583195,0.780420,1.241422,1.515891,0.903186,1.856493,1.589283,1.687399,1.143320,1.251682,0.757147,0.258621,0.526228,0.575928,0.611752,0.607375,0.368833,1.037673,0.934991,0.942545,0.958289,1.080829,1.114084,1.347637,1.090544,1.168507,1.145931,1.160675,1.065115,1.187842,1.220383,1.223689,1.091738,1.294461,1.292893,1.414459,1.227834,0.904217,1.353694,1.144090,1.152328,0.682306,0.643035,1.587286,1.408244,1.513642,1.589286,1.031752,1.022320,1.100536,0.823535,0.977067,0.958399,0.453669,0.417319,0.417483,0.966257,1.067718,1.122159,1.102702,0.962163,1.349815,0.466259,0.472349,1.022050,0.582521,1.155785,1.099270,0.379003,0.580732
5,5.104149,8.050199,5.094730,3.888999,5.874483,6.599813,5.144005,4.388787,7.603413,1.738841,2.314600,2.189649,3.467270,3.144346,3.019533,4.253802,2.223551,2.350038,1.398254,2.150222,1.927617,2.111410,1.450604,0.832225,1.557719,1.671070,1.619414,0.935543,2.118651,2.880577,2.447955,2.329377,2.435133,1.467534,1.533273,1.930864,0.698112,1.829598,1.552902,1.489102,1.810509,3.030951,2.287391,2.625172,2.515719,1.866121,2.018919,0.764350,0.874726,0.828879,0.649874,0.700030,0.691336,0.716472,1.592856,1.387930,1.716646,1.665370,1.683753,2.449126,1.699947,2.379683,1.924116,1.502343,1.613729,1.380880,1.508939,1.445894,1.471878,1.651478,2.111537,1.091371,0.902203,1.075244,1.477092,0.936970,1.020422,1.678247,1.585292,0.824526,1.034880,1.046531,0.673410,0.898144,0.778729,0.882817,0.869599,0.719592,1.235923,0.761476,0.900945,0.721423,1.156629,1.075469,1.167862,1.333822,1.155218,1.191508,0.789123,1.382467,1.831287,1.030471,1.660330,1.462420,1.076419,1.377113,1.472492,1.367535,1.146348,1.335978,1.602590,1.122666,1.352443,1.144914,2.003717,1.913019,1.669332,2.161267,2.046291,1.954331,1.939480,1.723166,2.115280,0.788681,1.056967,1.050692,1.081918,0.992560,0.604607,1.233480,1.154060,1.347005,1.704003,1.736241,1.287827
6,1.535644,8.747008,6.926938,7.081500,7.526854,3.188217,6.759345,4.463333,6.610827,8.160153,5.053281,1.414565,6.286485,3.137832,1.065392,2.260447,2.835328,2.687563,3.211875,1.430659,1.896182,1.533691,2.025993,3.240297,2.504703,2.814911,2.879949,1.807197,2.151181,2.371635,3.056474,2.621523,1.850134,1.824309,2.630803,2.256033,2.747041,1.730783,2.550287,2.158888,2.509591,2.349146,2.569435,1.346453,1.767457,1.323802,1.430968,2.460780,2.354203,1.982006,1.909088,2.510720,1.099014,2.229808,1.817054,2.964007,3.042873,1.838381,1.605452,1.538008,0.683070,0.708091,0.883526,0.826636,0.674279,0.778596,0.804574,0.868520,0.609157,0.845052,0.636362,0.824120,0.817367,0.889707,1.271335,0.729106,0.808531,1.029996,0.666126,1.080662,1.135547,0.768081,1.029785,0.903970,0.781362,1.439771,1.482985,1.081402,0.812746,0.856628,0.778447,0.740628,1.011395,1.110283,0.674068,1.055489,0.683177,0.937144,0.951096,1.451960,0.812623,0.890573,1.241528,0.691835,1.062195,1.067243,0.726107,0.893664,0.619265,0.825332,1.080995,0.675945,0.850785,1.023050,0.887964,0.826733,0.875144,0.840717,1.067563,1.016863,1.044816,0.989472,0.817436,0.811579,1.103684,0.834545,0.881044,0.826268,0.734049,1.099801,0.663682,0.708300,0.732864,0.875256,1.142004
7,7.222229,7.854233,3.866258,4.446276,6.368207,8.327183,3.253052,6.011306,4.751029,5.860553,2.724918,3.667140,3.672556,3.026745,1.755124,3.892674,2.430349,2.804940,3.633267,3.965197,2.419344,1.810897,2.278584,2.569519,2.576593,2.657492,1.566065,3.332710,2.927645,3.048522,1.820663,3.435705,2.519257,2.529414,2.441213,2.463678,2.563323,2.582997,3.388905,2.050860,2.989921,2.003730,2.603840,2.348474,1.423281,2.926828,2.389798,2.891425,1.480502,3.284795,3.286013,2.658891,1.905561,3.550581,3.293807,1.868536,3.492405,3.527953,1.904324,2.508283,2.453341,2.434613,2.772566,2.084119,2.449698,1.808152,2.702154,3.140765,2.883305,3.578859,2.692693,1.616856,2.539203,1.790242,2.469826,2.725513,2.356055,1.996440,1.997206,1.907577,2.494504,2.136406,2.527907,2.426789,1.799391,2.096556,1.529980,1.770564,1.332366,1.318223,1.480680,0.673639,0.723113,0.749137,1.180580,0.689098,0.670748,0.688353,1.100930,1.435550,1.963829,2.113675,1.159652,2.282714,2.063748,1.655261,1.660348,1.986933,1.292744,1.645478,1.658862,1.568514,1.041156,1.704960,1.587155,1.030784,1.669060,1.703076,2.289101,1.655470,1.567479,2.199262,1.340244,1.088829,1.746407,2.063101,2.076237,1.425793,1.139024,1.075532,1.884050,1.467608,1.460214,0.846572,0.770474
8,2.623317,8.350414,8.377540,5.223352,7.928583,5.843198,6.163608,5.069229,3.136697,2.260529,3.005747,4.852785,3.341448,3.784569,2.344564,3.117732,5.039575,1.496502,1.850588,1.728341,1.238584,1.760396,1.891128,1.020478,1.114502,2.403186,2.282126,3.982488,2.632697,1.344188,0.303193,0.739909,0.626173,4.041609,3.441834,2.774052,2.686400,2.126883,2.338455,1.567457,3.020230,1.744426,1.731349,1.620543,1.790910,1.630147,1.105168,2.530174,2.114291,2.174324,1.592007,1.355153,1.479963,1.675889,1.605782,1.434821,1.253609,1.087076,1.092324,1.113146,1.156222,1.533730,1.142406,1.605958,1.986600,2.063966,1.754081,1.753789,1.417455,1.663415,1.458171,1.422106,1.800976,1.737976,1.789030,1.544567,1.588651,1.851707,1.315009,1.335117,1.635944,1.355052,2.881044,2.561372,1.013269,1.290675,1.044180,0.929750,1.711348,1.507528,1.579402,1.711123,1.513705,1.502058,1.165595,0.774839,0.742693,1.738599,1.623755,1.753337,1.580909,1.620301,1.512027,1.586382,1.572413,1.144282,1.156732,1.433509,1.919495,1.259264,1.613011,1.272756,2.387629,2.131943,1.163398,1.527440,1.500327,1.258777,1.343034,1.284810,1.155237,1.070359,0.898069,1.165328,0.945495,1.099392,1.566787,2.480025,1.289527,1.385976,0.990631,1.050014,0.955464,0.540382,1.738215
9,3.014461,5.412171,7.140922,7.094801,8.919255,5.296029,4.102293,4.370405,10.856637,5.476630,3.345772,6.150541,5.736130,2.794905,3.089227,3.685692,3.879932,1.967540,2.711189,2.331965,3.556193,5.318370,2.868807,2.452191,3.617223,2.514945,3.999312,3.777073,2.325761,1.668699,0.980566,1.373263,1.575953,1.555980,1.594578,1.413073,1.472010,1.362381,1.798977,1.601776,1.108544,1.703603,1.554320,1.946090,0.916742,0.896450,1.255933,1.049314,1.662566,1.210687,0.965345,0.511907,0.811341,1.287671,1.065242,0.830327,1.052339,0.930008,1.405662,0.665474,0.806718,0.603230,0.696469,1.500494,0.945331,0.923245,0.643665,0.831338,0.708300,0.611899,0.790465,1.152475,0.924092,0.878612,1.563737,1.415626,0.903527,0.793795,0.604097,0.665353,1.207102,1.416108,0.618432,0.662646,1.223367,1.117566,1.095458,1.157254,1.394885,1.600641,1.270478,1.189940,1.259499,1.090053,0.862761,0.875846,0.801852,0.917500,0.685758,1.029367,0.868978,1.133765,1.003803,0.789258,0.704244,0.255439,0.578823,0.969596,0.910040,0.877730,0.796550,0.654163,1.151304,0.511558,0.649349,1.179712,0.808093,0.814564,0.918783,1.026780,1.028206,1.026355,0.873703,0.893471,0.730339,0.626171,0.618600,0.661182,0.793469,0.850542,1.038306,0.728642,0.909677,0.751255,0.639127
