Algorithm,Repetition,Iteration,Selected_Modules,Expected_Minimum
smallest,1,11,69_13_99_108_197_164_42_53_66_20_126_171_63_11_109_116_178_133_78_149,47.807787
smallest,1,12,123_109_11_99_42_149_69_37_20_126_108_63_13_116_197_66_164_47_183_94,47.937911
smallest,1,13,123_11_109_42_108_20_99_63_149_116_197_126_69_164_66_13_157_19_113_45,47.647939
smallest,1,14,123_11_109_20_42_63_116_99_108_149_157_197_44_126_164_69_66_13_5_140,47.802338
smallest,1,15,123_11_20_63_116_42_109_108_157_99_44_197_149_126_164_66_69_13_5_83,47.742171
smallest,1,16,11_123_20_42_63_149_116_99_109_157_108_44_197_83_86_126_69_164_100_66,46.836621
smallest,1,17,11_149_123_20_83_42_63_116_99_109_157_86_44_108_100_126_197_66_69_164,46.865014
smallest,1,18,11_42_20_149_83_63_86_123_116_99_109_157_100_44_108_75_126_69_197_66,46.527105
smallest,1,19,11_83_42_20_149_63_99_123_116_109_86_157_100_44_126_108_69_75_66_197,46.488735
smallest,1,20,11_149_42_20_86_99_83_63_123_100_109_116_75_157_108_69_126_129_44_197,46.456044
smallest,1,21,11_149_42_86_83_20_99_63_123_109_116_100_157_126_69_108_44_66_197_164,46.855421
smallest,1,22,11_149_42_86_20_99_63_83_116_123_109_100_157_126_69_108_66_44_197_164,46.850300
smallest,1,23,11_149_86_42_20_99_63_83_100_116_109_123_157_126_108_69_66_197_75_164,46.505522
smallest,1,24,11_86_149_42_99_20_100_83_63_123_109_116_157_69_108_126_75_44_197_66,46.526120
smallest,1,25,11_86_149_42_99_20_100_123_63_83_109_116_157_69_126_108_44_75_197_66,46.522844
smallest,1,26,86_11_149_42_20_99_100_123_83_63_109_116_157_69_108_126_75_44_197_66,46.507360
smallest,1,27,86_11_42_149_100_20_99_123_83_63_109_116_157_69_108_126_75_197_44_66,46.541266
smallest,1,28,86_11_149_42_99_20_83_123_100_63_109_116_69_157_108_126_75_44_197_66,46.506969
smallest,1,29,86_11_149_42_99_83_20_100_123_63_116_109_69_157_108_75_126_44_197_66,46.502390
smallest,1,30,86_11_42_149_99_83_20_100_123_63_116_109_69_157_108_75_44_126_197_66,46.527163
smallest,1,31,86_11_42_99_149_83_100_20_123_63_116_109_69_157_108_75_44_126_197_13,46.517358
smallest,1,32,86_149_11_99_42_83_100_20_123_63_109_69_116_157_108_13_75_126_44_197,46.526228
smallest,1,33,86_149_11_83_99_42_100_123_20_109_63_69_116_157_108_126_75_13_197_44,46.534462
smallest,1,34,86_149_11_83_42_99_100_20_123_63_109_116_69_157_108_75_126_197_44_13,46.522033
smallest,1,35,86_83_11_149_42_99_100_123_20_109_63_116_69_108_75_126_157_197_44_66,46.506556
smallest,1,36,86_11_83_149_100_42_99_123_20_109_63_69_116_108_75_126_157_197_44_66,46.513918
smallest,1,37,86_11_83_100_149_42_99_20_123_109_63_69_116_108_75_126_157_197_44_66,46.518578
smallest,1,38,86_11_83_149_99_42_100_20_123_109_63_69_116_108_75_157_126_197_44_164,46.529191
smallest,1,39,86_11_99_83_149_42_100_20_123_69_109_63_116_108_75_157_44_197_126_13,46.498754
smallest,1,40,86_11_149_83_99_42_100_20_123_63_109_69_116_108_75_157_126_197_44_13,46.537492
smallest,1,41,11_86_149_99_83_42_100_20_123_109_69_63_116_108_75_126_157_13_197_44,46.491795
smallest,1,42,11_86_149_99_83_42_100_20_123_109_69_63_116_108_75_126_157_13_197_44,46.513578
smallest,1,43,86_11_149_83_99_42_100_20_123_69_109_63_116_108_75_126_13_197_157_44,46.500098
smallest,1,44,86_11_149_83_99_42_100_20_123_109_69_63_116_108_75_126_197_157_13_164,46.486458
smallest,1,45,86_11_149_83_99_42_100_20_123_109_69_63_116_126_108_157_75_13_197_66,46.491742
smallest,1,46,86_11_149_83_99_42_100_20_123_109_69_63_116_126_108_157_13_75_66_197,46.511872
smallest,1,47,11_86_83_149_99_42_100_20_109_123_69_63_116_126_13_108_157_66_75_197,46.493953
smallest,1,48,86_11_149_83_99_42_100_20_123_109_63_69_116_126_108_157_75_66_13_197,46.495864
smallest,1,49,86_11_83_149_99_42_100_20_123_109_63_69_116_126_108_75_157_13_66_197,46.480551
smallest,1,50,11_86_149_83_99_42_100_20_123_109_69_63_116_126_108_75_157_66_13_197,46.470075
smallest,1,51,11_86_149_83_99_42_100_20_109_123_69_63_116_126_108_157_75_66_13_197,46.510784
smallest,1,52,11_86_83_149_99_42_100_20_109_123_63_69_116_126_108_157_75_66_197_164,46.499461
smallest,1,53,11_86_149_83_99_42_100_20_109_63_123_69_116_126_157_108_66_75_197_164,46.525294
smallest,1,54,11_86_149_83_99_42_100_20_109_63_123_69_116_126_157_108_66_75_197_164,46.557009
smallest,1,55,11_86_149_83_99_42_100_20_109_63_123_69_116_126_157_108_66_75_13_197,46.488987
smallest,1,56,11_86_83_149_99_42_20_100_109_123_63_69_116_126_157_108_66_75_13_197,46.478079
