Algorithm,Repetition,Iteration,Selected_Modules,Expected_Minimum
independent,1,8,19_48_16_9_10_30_40_26,53.140126
independent,1,9,31_3_24_38_41_42_37_34,55.269464
independent,1,10,21_47_12_11_27_45_32_23,54.895274
independent,1,11,4_8_46_17_49_35_40_26,55.579222
independent,1,12,5_15_19_22_38_2_1_40,53.427697
independent,1,13,42_9_40_2_14_39_19_48,52.543629
independent,1,14,40_30_49_29_13_2_26_35,52.761213
independent,1,15,40_46_19_30_48_36_5_2,52.185071
independent,1,16,19_4_26_40_35_9_30_2,52.015695
independent,1,17,9_31_13_40_26_16_42_2,51.968658
independent,1,18,35_38_11_29_9_31_26_2,52.908111
independent,1,19,1_30_45_40_12_26_48_2,52.667841
independent,1,20,19_13_36_35_40_12_48_2,52.425857
independent,1,21,49_12_43_35_26_40_36_2,52.639699
independent,1,22,12_10_2_40_5_0_43_32,51.120314
independent,1,23,9_16_46_36_5_32_40_2,51.328913
independent,1,24,13_26_31_2_32_25_16_40,50.962436
independent,1,25,30_5_35_31_9_43_40_32,50.331656
independent,1,26,2_31_35_40_9_5_30_32,49.924237
independent,1,27,12_18_43_19_40_30_31_32,50.769839
independent,1,28,42_35_2_40_1_30_31_32,50.002273
independent,1,29,42_48_2_30_40_35_31_32,49.936629
independent,1,30,4_48_30_35_2_31_40_32,50.216298
independent,1,31,26_38_12_35_2_31_40_32,50.398212
independent,1,32,9_26_23_12_31_40_2_32,50.573544
independent,1,33,35_48_30_47_40_2_31_32,50.074256
independent,1,34,19_48_42_43_32_40_2_31,50.453266
independent,1,35,26_36_5_48_31_40_2_32,50.598295
independent,1,36,29_36_13_32_9_31_40_2,51.118407
independent,1,37,3_30_45_36_40_31_2_32,50.826722
independent,1,38,35_43_40_38_31_30_2_32,49.926079
independent,1,39,35_31_42_30_40_38_2_32,50.106771
independent,1,40,30_13_35_27_40_31_2_32,50.308329
independent,1,41,43_12_2_30_35_31_40_32,49.684899
independent,1,42,46_35_30_12_2_31_40_32,50.048989
independent,1,43,48_35_30_6_40_2_31_32,50.220953
independent,1,44,12_45_1_30_40_2_31_32,50.380785
independent,1,45,42_26_1_30_40_2_31_32,50.258316
independent,1,46,32_31_35_26_1_40_30_2,50.071256
independent,1,47,48_19_30_40_1_2_31_32,50.026907
independent,1,48,38_1_31_40_30_19_2_32,50.049938
independent,1,49,30_40_4_18_2_31_19_32,50.381538
independent,1,50,12_47_30_40_2_32_31_19,49.921593
independent,1,51,34_40_31_30_1_2_32_19,50.238229
independent,1,52,9_35_30_40_31_2_32_19,49.518893
independent,1,53,12_40_26_30_31_2_32_19,49.771113
independent,1,54,34_26_30_2_40_32_31_19,50.073980
independent,1,55,35_36_30_40_2_32_19_31,49.779946
independent,1,56,9_30_40_5_2_19_31_32,49.678182
independent,1,57,2_9_30_32_5_40_31_19,49.695505
independent,1,58,5_30_40_32_9_31_2_19,49.664216
independent,1,59,43_40_30_9_31_2_32_19,49.943370
independent,1,60,5_40_30_9_2_32_31_19,49.643785
independent,1,61,5_19_9_30_40_2_31_32,49.629507
independent,1,62,41_9_30_40_19_2_31_32,49.900081
independent,1,63,2_9_19_30_41_40_31_32,49.954727
independent,1,64,42_32_9_30_40_2_19_31,49.824275
independent,1,65,7_43_30_40_2_31_19_32,50.299990
independent,1,66,30_23_40_36_2_31_19_32,50.253901
independent,1,67,30_23_40_36_2_31_19_32,50.277370
independent,1,68,31_36_23_30_40_2_19_32,50.256929
independent,1,69,10_30_23_2_40_31_19_32,50.295525
independent,1,70,26_23_32_30_40_31_2_19,50.039724
independent,1,71,43_48_40_30_2_31_32_19,50.020003
independent,1,72,1_40_42_30_2_31_19_32,50.014037
independent,1,73,28_32_42_30_40_2_31_19,50.135230
independent,1,74,35_42_30_31_40_2_32_19,49.607881
independent,1,75,42_9_30_40_31_19_2_32,49.790410
independent,1,76,40_26_42_32_30_2_31_19,49.819826
independent,1,77,26_42_30_40_31_2_32_19,49.861985
independent,1,78,26_42_30_40_2_31_19_32,49.846760
independent,1,79,26_42_30_40_2_31_19_32,49.843860
independent,1,80,19_42_26_30_31_40_2_32,49.843528
independent,1,81,19_40_42_26_30_2_32_31,49.849917
independent,1,82,41_9_31_30_40_2_19_32,49.912019
independent,1,83,43_9_19_30_40_2_31_32,49.846769
independent,1,84,43_31_9_30_40_2_19_32,49.874764
independent,1,85,43_39_30_40_2_19_31_32,50.135250
independent,1,86,12_43_30_40_2_31_19_32,49.913535
independent,1,87,0_43_30_40_31_2_19_32,50.171802
independent,1,88,9_30_43_40_31_2_19_32,49.839364
independent,1,89,9_30_31_43_40_32_2_19,49.861722
independent,1,90,9_30_43_32_40_31_2_19,49.850358
independent,1,91,31_9_30_43_40_2_19_32,49.819989
independent,1,92,40_9_30_43_2_19_31_32,49.877339
independent,1,93,9_32_30_43_40_31_2_19,49.895170
independent,1,94,9_30_19_43_40_2_31_32,49.832630
independent,1,95,30_43_9_31_40_2_19_32,49.872668
independent,1,96,30_9_43_32_40_2_31_19,49.840703
independent,1,97,30_9_43_40_19_2_31_32,49.862985
independent,1,98,43_30_9_40_19_2_31_32,49.875541
independent,1,99,30_9_43_40_19_2_31_32,49.875811
independent,1,100,43_30_40_9_2_31_19_32,49.875925
independent,1,101,43_40_9_30_2_19_31_32,49.870945
independent,1,102,43_30_9_40_2_31_19_32,49.859190
independent,1,103,43_30_9_40_31_32_2_19,49.876096
independent,1,104,40_43_31_9_19_30_2_32,49.890966
independent,1,105,43_9_30_40_2_19_31_32,49.894670
independent,1,106,19_43_9_30_40_2_31_32,49.870714
independent,1,107,43_9_32_30_40_19_2_31,49.884721
independent,1,108,43_19_9_30_40_2_31_32,49.890636
independent,1,109,43_9_30_40_2_19_31_32,49.900947
independent,1,110,43_32_9_30_40_31_19_2,49.832997
independent,1,111,43_9_30_40_19_2_31_32,49.855801
independent,1,112,43_30_9_40_2_31_19_32,49.912958
independent,1,113,43_30_9_40_2_31_19_32,49.869846
independent,1,114,30_43_9_40_2_31_19_32,49.867655
independent,1,115,30_32_43_9_40_2_31_19,49.878440
independent,1,116,30_43_9_40_2_19_31_32,49.885712
independent,1,117,9_30_19_43_40_31_2_32,49.885772
independent,1,118,43_30_9_40_2_19_31_32,49.886076
independent,1,119,30_9_43_40_2_31_19_32,49.837418
independent,1,120,30_2_32_9_31_43_40_19,49.855235
independent,1,121,30_43_2_9_40_31_19_32,49.897867
independent,1,122,30_9_43_40_2_19_31_32,49.902104
independent,1,123,30_43_9_32_40_31_2_19,49.904276
independent,1,124,30_43_9_40_2_31_19_32,49.840210
independent,1,125,43_9_30_40_2_19_31_32,49.809642
independent,1,126,30_43_9_40_31_2_19_32,49.917285
independent,1,127,32_2_30_9_19_43_40_31,49.859471
independent,1,128,30_43_9_40_2_19_31_32,49.861037
independent,1,129,30_43_9_40_2_19_31_32,49.861003
independent,1,130,43_30_9_40_2_31_19_32,49.898325
independent,1,131,43_30_9_40_31_19_2_32,49.878986
independent,1,132,43_30_9_40_19_2_31_32,49.899199
independent,1,133,30_43_9_40_19_2_31_32,49.852159
independent,1,134,19_43_30_9_31_40_32_2,49.877587
independent,1,135,43_30_9_40_19_31_2_32,49.901247
independent,1,136,43_30_9_2_31_40_19_32,49.858527
independent,1,137,30_43_9_31_40_19_2_32,49.848515
independent,1,138,40_30_9_23_19_31_2_32,49.952619
independent,1,139,30_1_40_9_19_2_31_32,49.812624
independent,1,140,45_9_11_19_31_40_32_2,50.496532
independent,1,141,19_43_30_9_40_31_2_32,49.848455
independent,1,142,43_30_9_32_40_19_2_31,49.902037
independent,1,143,3_32_43_9_19_40_2_31,50.514261
independent,1,144,43_37_9_19_40_2_31_32,50.544390
independent,1,145,43_40_9_19_2_37_31_32,50.508939
independent,1,146,43_37_9_19_2_40_31_32,50.517698
independent,1,147,43_9_19_37_40_2_31_32,50.531850
independent,1,148,9_43_19_2_31_40_37_32,50.481113
independent,1,149,43_40_9_19_2_37_31_32,50.499215
independent,1,150,31_43_9_19_40_2_37_32,50.537943
independent,2,8,30_28_10_45_19_40_36_26,54.243752
independent,2,9,34_31_24_38_35_2_29_37,53.455806
independent,2,10,5_18_47_11_48_23_46_27,57.607369
independent,2,11,30_8_48_40_22_12_21_41,55.517855
independent,2,12,44_30_28_48_13_46_32_1,54.196898
independent,2,13,5_46_45_47_30_19_16_48,54.211783
independent,2,14,13_30_40_32_23_4_47_48,53.167242
independent,2,15,37_11_14_9_47_40_32_48,53.238465
independent,2,16,36_5_30_47_46_2_48_32,51.931295
independent,2,17,13_45_27_40_36_7_48_32,54.522686
