Algorithm,Repetition,Iteration,Selected_Modules,Expected_Minimum
cluster,1,8,7_47_39_0_4_8_43_32,53.802892
cluster,1,9,17_47_39_3_30_31_15_32,53.253201
cluster,1,10,41_47_5_23_30_31_2_1,52.634606
cluster,1,11,41_47_5_23_30_31_15_1,54.138383
cluster,1,12,41_47_5_23_30_31_19_1,53.035644
cluster,1,13,41_47_5_23_30_31_19_1,52.999150
cluster,1,14,41_47_5_23_30_31_19_1,52.998092
cluster,1,15,41_47_5_23_30_31_19_1,53.032225
cluster,1,16,41_47_5_23_30_31_19_1,53.010756
cluster,1,17,41_47_5_23_30_31_19_1,53.002459
cluster,1,18,41_47_5_23_30_31_19_1,53.009216
cluster,1,19,41_47_5_23_30_31_19_1,52.992159
cluster,1,20,41_47_5_23_30_31_19_1,52.986205
cluster,1,21,41_47_5_23_30_31_19_1,53.019757
cluster,1,22,41_47_5_23_30_31_19_1,53.006655
cluster,1,23,41_47_5_23_30_31_19_1,53.018581
cluster,1,24,41_47_5_23_30_31_19_1,53.014243
cluster,1,25,41_47_5_23_30_31_19_1,53.005460
cluster,1,26,41_47_5_23_30_31_19_1,53.012640
cluster,1,27,41_47_5_23_30_31_19_1,52.970596
cluster,1,28,41_47_5_23_30_31_19_1,53.031319
cluster,1,29,41_47_5_23_30_31_19_1,52.990677
cluster,1,30,41_47_5_23_30_31_19_1,52.993889
cluster,1,31,41_47_5_23_30_31_19_1,53.011194
cluster,1,32,41_47_5_23_30_31_19_1,53.026115
cluster,1,33,41_47_5_23_30_31_19_1,53.001626
cluster,1,34,41_47_5_23_30_31_19_1,53.033320
cluster,1,35,41_47_5_23_30_31_19_1,52.996610
cluster,1,36,41_47_5_23_30_31_19_1,53.052045
cluster,1,37,41_47_5_23_30_31_19_1,53.011941
cluster,1,38,41_47_5_23_30_31_19_1,53.015575
cluster,1,39,41_47_5_23_30_31_19_1,53.029181
cluster,1,40,41_47_5_23_30_31_19_1,52.998875
cluster,1,41,41_47_5_23_30_31_19_1,52.996920
cluster,1,42,41_47_5_23_30_31_19_1,53.021103
cluster,1,43,41_47_5_23_30_31_19_1,53.023072
cluster,1,44,41_47_5_23_30_31_19_1,53.018551
cluster,1,45,41_47_5_23_30_31_19_1,53.008387
cluster,1,46,41_47_5_23_30_31_19_1,53.027091
cluster,1,47,41_47_5_23_30_31_19_1,52.972339
cluster,1,48,41_47_5_23_30_31_19_1,53.024077
cluster,1,49,41_47_5_23_30_31_19_1,53.003380
cluster,1,50,41_47_5_23_30_31_19_1,53.002369
cluster,1,51,41_47_5_23_30_31_19_1,52.996736
cluster,1,52,41_47_5_23_30_31_19_1,53.030399
cluster,1,53,41_47_5_23_30_31_19_1,53.004689
cluster,1,54,41_47_5_23_30_31_19_1,52.996287
cluster,1,55,41_47_5_23_30_31_19_1,52.999322
cluster,1,56,41_47_5_23_30_31_19_1,52.971929
cluster,1,57,41_47_5_23_30_31_19_1,53.009459
cluster,1,58,41_47_5_23_30_31_19_1,52.996491
cluster,1,59,41_47_5_23_30_31_19_1,53.018597
cluster,1,60,41_47_5_23_30_31_19_1,53.016271
cluster,1,61,41_47_5_23_30_31_19_1,53.012837
cluster,1,62,41_47_5_23_30_31_19_1,52.988280
cluster,1,63,41_47_5_23_30_31_19_1,53.001767
cluster,1,64,41_47_5_23_30_31_19_1,52.983233
cluster,1,65,41_47_5_23_30_31_19_1,53.020707
cluster,1,66,41_47_5_23_30_31_19_1,53.049647
cluster,1,67,41_47_5_23_30_31_19_1,53.010841
cluster,1,68,41_47_5_23_30_31_19_1,53.010695
cluster,1,69,41_47_5_23_30_31_19_1,53.027397
cluster,1,70,41_47_5_23_30_31_19_1,52.998671
cluster,1,71,41_47_5_23_30_31_19_1,52.963494
cluster,1,72,41_47_5_23_30_31_19_1,53.019187
cluster,1,73,41_47_5_23_30_31_19_1,53.016793
cluster,1,74,41_47_5_23_30_31_19_1,52.989639
cluster,1,75,41_47_5_23_30_31_19_1,53.014565
cluster,1,76,41_47_5_23_30_31_19_1,53.005772
cluster,1,77,41_47_5_23_30_31_19_1,53.012800
cluster,1,78,41_47_5_23_30_31_19_1,53.016636
cluster,1,79,41_47_5_23_30_31_19_1,53.008284
cluster,1,80,41_47_5_23_30_31_19_1,53.045989
cluster,1,81,41_47_5_23_30_31_19_1,53.027319
cluster,1,82,41_47_5_23_30_31_19_1,53.029247
cluster,1,83,41_47_5_23_30_31_19_1,53.039761
cluster,1,84,41_47_5_23_30_31_19_1,53.013042
cluster,1,85,41_47_5_23_30_31_19_1,53.044814
cluster,1,86,41_47_5_23_30_31_19_1,52.998257
cluster,1,87,41_47_5_23_30_31_19_1,53.022069
cluster,1,88,41_47_5_23_30_31_19_1,53.041676
cluster,1,89,41_47_5_23_30_31_19_1,53.037045
cluster,1,90,41_47_5_23_30_31_19_1,53.028890
cluster,1,91,41_47_5_23_30_31_19_1,53.006811
cluster,1,92,41_47_5_23_30_31_19_1,53.032524
cluster,1,93,41_47_5_23_30_31_19_1,53.002973
cluster,1,94,41_47_5_23_30_31_19_1,53.018092
cluster,1,95,41_47_5_23_30_31_19_1,53.030166
cluster,1,96,41_47_5_23_30_31_19_1,52.991120
cluster,1,97,41_47_5_23_30_31_19_1,52.979852
cluster,1,98,41_47_5_23_30_31_19_1,53.026893
cluster,1,99,41_47_5_23_30_31_19_1,53.009023
cluster,1,100,41_47_5_23_30_31_19_1,53.021167
cluster,1,101,41_47_5_23_30_31_19_1,53.037041
cluster,1,102,41_47_5_23_30_31_19_1,52.984227
cluster,1,103,41_47_5_23_30_31_19_1,52.989530
cluster,1,104,41_47_5_23_30_31_19_1,53.048410
cluster,1,105,41_47_5_23_30_31_19_1,53.038226
cluster,1,106,41_47_5_23_30_31_19_1,53.000995
cluster,1,107,41_47_5_23_30_31_19_1,53.044103
