Repetition,Step_1,Step_2,Step_3,Step_4,Step_5,Step_6,Step_7,Step_8,Step_9,Step_10,Step_11,Step_12,Step_13,Step_14,Step_15,Step_16,Step_17,Step_18,Step_19,Step_20,Step_21,Step_22,Step_23,Step_24,Step_25,Step_26,Step_27,Step_28,Step_29,Step_30,Step_31,Step_32,Step_33,Step_34,Step_35,Step_36,Step_37,Step_38,Step_39,Step_40,Step_41,Step_42,Step_43,Step_44,Step_45,Step_46,Step_47,Step_48,Step_49,Step_50,Step_51,Step_52,Step_53,Step_54,Step_55,Step_56,Step_57,Step_58,Step_59,Step_60,Step_61,Step_62,Step_63,Step_64,Step_65,Step_66,Step_67,Step_68,Step_69,Step_70,Step_71,Step_72,Step_73,Step_74,Step_75,Step_76,Step_77,Step_78,Step_79,Step_80,Step_81,Step_82,Step_83,Step_84,Step_85,Step_86,Step_87,Step_88,Step_89,Step_90,Step_91,Step_92,Step_93,Step_94,Step_95,Step_96,Step_97,Step_98,Step_99,Step_100,Step_101,Step_102,Step_103,Step_104,Step_105,Step_106,Step_107,Step_108,Step_109,Step_110,Step_111,Step_112,Step_113,Step_114,Step_115,Step_116,Step_117,Step_118,Step_119,Step_120,Step_121,Step_122,Step_123,Step_124,Step_125,Step_126,Step_127,Step_128,Step_129,Step_130,Step_131,Step_132,Step_133,Step_134,Step_135,Step_136,Step_137,Step_138,Step_139,Step_140,Step_141,Step_142,Step_143,Step_144,Step_145,Step_146,Step_147,Step_148,Step_149,Step_150
0,2.879103,4.838127,5.765896,10.697515,4.095848,3.940306,2.788065,2.964796,3.133724,4.023678,1.666510,4.927948,5.375786,2.809325,1.777059,1.070012,4.173067,2.576508,2.994601,2.608915,1.587473,0.802053,0.981798,1.192323,1.849834,1.817490,1.588245,1.161778,1.653230,0.993002,0.910843,0.473726,1.039143,1.287499,0.712181,0.424935,0.455665,0.368830,0.415374,1.128305,0.575752,0.520448,1.251517,0.818486,0.973918,0.519847,0.342512,0.959064,0.923223,0.922286,0.938129,0.983438,0.784300,0.785196,0.869569,0.581574,0.733716,0.706997,0.817340,1.035443,0.221072,0.506804,0.515936,0.857583,0.261519,0.334025,0.587498,0.534943,0.435108,0.533878,0.346459,0.339929,0.294988,0.167375,0.354578,0.421056,0.542757,0.615341,0.698957,0.821281,0.737302,0.740744,0.265740,0.258998,0.583768,0.593085,0.695257,0.766798,0.769294,0.715640,0.543834,0.505927,0.545836,0.338869,0.311591,0.390170,0.834625,0.619773,0.382735,0.455896,0.427071,0.540881,0.644854,0.465159,0.455414,0.590180,0.620575,0.529047,0.471737,0.421549,0.447541,0.476555,0.522878,0.464667,0.525413,0.514454,0.514120,0.423959,0.416388,0.580074,0.492419,0.439426,0.520046,0.536179,0.501946,0.603929,0.392746,0.424040,0.620798,0.591883,0.620056,0.836481,0.540577,0.836679,0.583118,0.432396,0.460431,0.440690,0.612411,0.457639
1,2.034085,4.735501,7.057020,7.847928,5.956734,11.482737,3.385005,4.535003,6.369903,6.093068,3.858822,2.587554,3.083256,2.017900,3.018936,2.880121,2.000411,1.867137,2.454271,1.401239,1.335802,3.304198,1.529284,1.903844,2.056118,0.761090,1.495057,1.896428,1.702163,2.049446,1.792260,1.733256,1.382895,1.635436,1.714939,1.327757,0.913208,1.470932,1.340147,1.935367,2.232460,1.285692,2.019363,2.436028,1.785373,1.651591,1.109149,1.031951,1.524598,2.851061,1.463760,1.374046,1.414039,0.743171,1.666768,1.263315,2.662928,1.103467,0.989310,1.749253,1.511552,2.254962,1.549177,1.776600,1.198360,1.422128,1.545254,0.298296,1.348108,0.339603,0.434326,0.430590,1.432072,1.513809,0.768227,0.355696,0.357019,0.350731,0.913037,0.807143,0.622442,0.869012,0.976209,0.670097,0.601787,0.650883,0.590380,0.582740,0.877044,0.549666,0.857313,0.986787,0.807605,0.978039,1.080619,0.816185,0.932855,0.908626,0.899470,0.690993,0.361100,0.674040,0.487769,0.334142,0.262131,0.303551,0.244329,0.296530,0.271421,0.264955,0.218629,0.211735,0.245440,0.233220,0.286800,0.420438,0.268365,0.233709,0.226826,0.449973,0.610440,0.507932,0.455384,0.255755,0.245906,0.490537,0.570964,0.390020,0.376601,0.397004,0.379858,0.387394,0.325311,0.343932,0.303664,0.323558,0.360227,0.478402,0.334950,0.183720
2,3.203355,3.522294,3.707345,10.514109,4.716001,4.766661,5.057372,3.067829,4.093417,1.854481,3.902030,2.041041,5.240483,3.488751,3.251268,2.557084,2.475430,1.936507,3.886701,1.785715,1.561658,1.532782,2.817890,2.096865,2.578529,1.397444,1.489009,1.175992,1.934026,0.892561,0.773447,1.160373,1.858068,2.218079,1.677653,1.919776,1.874991,1.918585,1.365876,1.302885,1.554971,1.531274,1.486541,1.100520,1.029231,0.607981,0.665829,1.319152,0.818646,0.818265,1.254136,1.128227,1.422478,1.649860,1.957626,1.493646,0.701639,0.901109,0.836386,1.142996,0.572758,1.264569,0.971476,1.293428,0.707978,0.780196,0.560714,0.635468,0.620951,0.950618,1.088622,1.007001,1.060511,0.830283,1.944156,0.715451,1.276101,1.112237,0.534179,0.689641,0.798300,0.419963,0.718470,1.571303,0.719489,0.670398,0.511341,0.853681,1.106488,0.774471,0.533414,1.088164,1.622438,1.307591,0.621706,1.662562,0.308688,0.668626,1.715575,1.628379,1.399114,1.310284,0.678818,0.365070,1.877985,0.466813,0.352530,0.609672,0.598268,0.203220,0.346856,0.564410,0.627489,0.639985,0.855541,0.640111,0.811634,0.877166,0.890517,0.573184,0.603663,0.617403,1.834406,1.801759,1.869785,0.887668,1.806465,0.657365,0.652401,0.526265,0.880061,0.762453,1.032549,0.513581,0.492417,0.361257,0.326372,0.621171,0.476147,0.700112
3,2.555885,4.244752,7.741588,7.165071,7.933731,5.703082,4.302112,4.676375,2.816293,3.616386,3.381074,4.305565,3.249907,2.973377,2.186950,3.285133,3.513506,1.548100,1.417324,2.087062,1.362483,1.739935,2.465455,1.648484,1.695718,1.129078,2.246621,2.561008,1.498887,1.986013,1.465490,1.902872,1.932183,1.481703,2.886478,1.836754,1.477719,1.497684,1.845383,0.943242,2.169910,1.626661,1.903806,1.623671,2.161713,1.986790,1.307481,1.085835,1.537590,1.634029,1.605287,1.680090,1.242016,1.645287,1.709550,0.937175,1.215408,1.412504,1.411744,1.294704,1.199000,1.113999,1.554891,1.750842,1.711491,1.143675,1.480119,1.588170,1.445175,1.814302,1.692947,1.755516,1.744011,1.594938,1.704441,1.169566,1.255600,1.323700,1.418281,1.433993,1.371972,1.403003,1.104905,0.853839,1.533464,1.191332,0.840956,0.649561,0.847227,0.885798,0.786577,0.635924,0.696791,0.665117,0.691463,0.784954,0.756095,0.673226,0.633194,0.647999,0.624947,0.633379,0.669345,0.679471,0.734563,0.691729,0.705153,0.642762,0.989842,1.043864,1.018042,1.094284,1.098676,0.638192,0.646432,1.105832,0.701515,0.907929,1.009719,0.937670,0.806092,1.086786,0.954642,1.075333,1.039425,1.027242,1.023770,1.029723,0.997305,1.024148,1.035227,1.054937,1.029172,1.051074,1.064141,0.998147,1.022990,0.465284,1.009968,1.039777
4,2.932125,5.213188,5.496458,6.027597,9.232747,7.206113,3.579722,3.542495,4.407585,5.656625,3.339940,4.199535,1.418799,0.975587,2.493022,1.272846,3.173686,1.515046,1.718619,2.017062,3.553780,1.402261,1.171809,2.792513,1.881607,4.755503,0.978892,1.582892,1.568226,3.705910,1.516339,1.069844,1.738620,0.698518,1.169716,0.578508,1.053118,0.598535,1.231386,1.722299,1.104164,2.112909,1.163129,1.662141,1.333814,1.087572,1.993145,1.896625,1.152492,1.466046,1.464682,1.333759,1.370909,1.013212,1.396199,0.728346,1.195124,1.072334,1.254560,1.478561,1.318542,0.940396,0.885780,0.503179,1.013830,0.948888,0.959696,0.935967,1.080831,1.199774,1.092934,0.939142,0.951039,1.086681,1.100227,1.033177,0.818136,1.259366,0.713180,0.859922,0.589659,1.512181,0.785272,0.694618,1.100400,2.144223,0.870791,1.962636,0.753102,0.715895,0.902577,0.888843,1.451777,1.442505,1.237877,1.034701,1.345960,1.186682,0.783448,1.305131,1.293217,1.057573,1.194570,1.353318,0.698310,1.229315,0.899228,1.093755,1.117116,1.686707,1.033765,0.822138,0.898910,1.135093,1.067240,1.006694,0.946096,1.052898,0.954920,1.023975,1.146412,1.205420,1.077697,1.410200,1.107897,1.053054,1.068542,0.751111,0.777437,1.791155,0.805074,0.807503,0.966669,0.882654,0.818859,0.806856,0.777285,0.809172,0.617005,0.857685
5,3.411849,7.159417,5.850447,6.683065,8.843584,5.773589,7.242362,3.591773,3.658819,4.821189,4.706593,3.494710,2.103047,2.269775,3.222262,3.836773,5.153221,4.399031,2.982330,2.900581,1.489815,2.181979,3.049196,3.280009,2.949884,3.615063,2.779521,2.405666,1.167994,0.886181,2.233592,3.159300,2.483845,2.252464,3.017491,1.973210,2.139991,1.680042,1.678361,0.928375,1.645815,2.198219,1.543546,1.631502,1.389626,1.515167,1.479693,1.564446,2.235024,1.608561,0.452061,0.366843,0.516083,0.400095,0.665054,0.196345,0.105170,0.109387,0.525554,0.531983,0.389594,0.391581,0.547562,0.969229,0.226621,0.442723,0.213386,0.442249,0.596160,0.998393,0.811326,1.229576,0.878037,0.601906,0.655509,0.278930,0.419439,0.368791,0.540871,0.190249,0.565628,2.259697,0.437598,0.467914,0.318447,0.336066,0.340781,0.066759,0.102912,0.656322,0.609664,0.213915,0.257798,0.176469,0.413426,0.340223,0.330785,0.128051,0.218450,0.211981,0.405783,0.209591,0.434007,0.309654,0.564494,0.359675,0.679559,0.440788,0.586677,0.358574,0.401793,0.313394,0.359162,0.355370,0.400595,0.590457,0.378505,0.558774,0.530669,0.664558,0.284570,0.167789,0.292669,0.272668,0.450699,0.380357,1.117381,0.118270,0.257039,0.419545,0.256943,0.261296,0.263789,0.252481,0.227256,0.258704,0.215164,0.424171,0.560813,0.456763
6,3.060695,7.954236,6.366378,4.914011,5.652373,6.220119,5.117719,2.246140,2.351003,2.400193,5.251167,1.957790,1.953056,1.313310,1.363653,1.199687,2.165075,1.590573,3.318163,1.963270,1.248836,1.104538,0.921867,1.099033,1.985348,2.366831,1.421789,1.316015,2.069326,1.721685,1.058436,1.282561,1.039693,1.488852,1.590941,1.075743,1.282757,1.004574,1.287249,1.800584,1.090803,1.054839,1.151905,0.834881,1.025303,0.765866,0.969019,1.827572,1.266934,1.076753,2.180261,1.047587,1.326933,1.626372,0.728482,1.613863,1.403567,1.110540,1.437141,2.094984,0.961211,1.312355,0.981981,1.465555,1.470293,1.425786,1.319380,1.351557,1.102604,1.295535,1.097237,1.408989,1.430393,1.292270,2.175165,1.001253,1.154141,1.100388,1.165036,2.242075,0.940474,1.105511,0.850691,1.068329,0.991984,0.996542,0.977212,1.308217,1.150164,0.889717,0.730791,0.912768,0.681830,0.981357,1.022554,0.839663,0.988674,1.012884,1.228105,1.267727,1.189270,0.905031,0.894225,0.685391,1.000815,1.086687,0.882881,0.521286,1.029489,1.163776,1.123531,1.015477,1.086348,1.389804,1.258569,1.057909,1.464916,1.319439,1.336294,0.907333,1.278885,1.239078,1.247285,1.267547,1.283931,1.241256,1.455108,1.268657,1.256111,1.365262,1.450191,1.324811,1.368134,0.849246,1.105493,1.180153,2.494140,1.353411,1.186893,0.785162
7,3.224694,5.386043,5.503136,6.993127,4.910237,5.158761,5.309122,5.012607,2.433074,1.644001,3.501988,1.640416,1.834178,1.450647,1.835051,1.826027,1.469185,1.555110,0.679931,1.589766,1.238013,1.217766,1.285254,1.475033,0.950634,0.792854,1.281611,1.188210,1.211413,1.451076,0.817786,2.638085,2.753800,1.112466,2.795837,0.559935,2.087041,0.339534,1.705555,0.540091,0.592517,0.924606,0.984927,0.588346,0.762498,1.063845,0.830005,1.274076,0.765541,0.580376,0.396610,0.510361,0.390863,0.413265,0.437589,0.761995,0.430760,1.786499,0.649083,0.532114,0.737676,0.568676,0.545773,0.541814,0.546508,0.762294,0.418573,0.446713,0.398096,0.329103,0.412303,0.381547,0.358570,0.343643,0.401074,0.407057,0.414589,0.445368,0.587502,0.401326,0.524526,0.425762,0.393547,0.189224,0.448819,0.938428,0.205391,0.233046,0.610052,0.596643,0.772264,0.919615,0.565259,0.423053,0.427419,0.742439,0.778791,0.730134,0.814632,0.516618,0.397913,0.431767,0.207011,0.216707,0.330724,0.364084,0.428981,0.500999,0.422582,0.288143,0.262644,0.603311,0.550821,0.443438,0.314213,0.233057,0.245100,0.235931,0.396319,0.220990,0.348138,0.414890,0.170600,0.776962,1.302070,0.997423,0.629632,0.763252,0.851736,0.810075,0.948764,1.737325,1.113601,0.856094,0.846505,0.868544,0.688428,0.584817,0.670810,0.801265
8,1.901196,5.776822,4.863010,6.793426,9.656191,7.085407,6.337601,5.640681,5.259924,5.563000,4.428246,4.219879,1.573520,1.452685,3.212614,1.435820,3.717182,1.713518,2.250993,2.021907,2.374137,4.029444,2.460013,2.712360,2.477019,1.187683,2.519657,1.856338,1.486623,2.040573,1.530690,1.634607,2.031839,1.130633,1.489733,0.504059,0.577204,1.789443,1.306112,0.449193,0.759468,0.505482,0.804867,0.889387,1.199517,0.999406,1.109198,1.443196,0.442777,0.909056,0.743171,0.851918,0.433937,0.963276,1.776299,0.806673,2.013636,0.620597,0.687905,1.550258,0.803083,0.819877,0.756712,0.527918,0.488094,0.498996,0.514879,0.504150,0.467515,0.570397,0.480835,0.551759,0.423264,0.352563,0.565440,0.573532,0.332831,0.509144,0.472608,0.484311,0.489527,0.584056,0.583678,0.431469,0.384727,0.550589,0.544684,0.593797,0.495276,0.446814,0.483765,0.467458,0.563556,0.600743,0.607619,0.500801,0.449178,0.460826,0.568226,0.559708,0.567140,0.553047,0.554099,0.579839,0.712223,0.573176,0.527809,0.250204,0.252330,0.241597,0.282729,0.276504,0.266577,0.272393,0.287552,0.403569,0.452039,0.385699,0.456456,0.450182,0.476519,0.552598,0.568944,0.473389,0.486705,0.497073,0.546783,0.445004,0.460583,0.567259,0.870428,0.445874,0.463541,0.821654,0.964347,0.436973,0.804771,0.826604,0.777597,0.276282
9,6.194649,4.212650,6.968732,6.466230,7.390485,5.464366,3.740178,4.130481,2.846233,2.738324,2.046655,4.006749,2.766773,2.602811,1.929937,2.188960,1.747818,1.716736,2.187143,1.861965,1.194073,3.517729,1.032841,1.364383,1.962768,2.085488,1.200086,1.702325,3.345554,1.943922,3.497031,1.554153,1.867590,1.659197,2.105922,1.783749,1.740602,1.666937,1.054275,1.385653,2.192975,3.907200,1.488933,1.228703,1.080683,0.929966,1.482468,1.228403,1.139002,1.320115,1.554578,1.639707,1.659989,2.066532,1.326122,1.555729,1.654807,1.084445,1.682272,1.958104,1.626532,1.371040,1.582207,1.568084,1.616834,1.285186,2.691214,1.336325,1.086854,1.311989,1.365546,0.878079,1.798983,1.763578,2.168239,1.956964,1.363814,1.813892,1.259340,1.529039,1.194147,1.204900,1.216974,1.709632,0.837919,0.806045,1.486071,1.157837,1.187016,1.616736,1.304585,1.372980,1.352571,1.340005,1.340033,1.348520,1.359749,1.333648,1.335209,1.295522,1.271902,1.351007,1.294250,1.309213,1.357148,1.334767,1.349036,1.322472,1.443387,1.280619,1.285394,1.628743,1.269410,1.238871,1.471799,0.984347,1.597381,1.413643,1.327089,1.546244,1.536196,1.638334,0.796094,1.011699,0.987140,0.782409,0.983610,0.972691,0.781969,0.782109,0.797423,0.937012,0.925547,0.739516,0.868416,0.988621,0.889670,0.842906,0.876569,0.864257
