Algorithm,Repetition,Iteration,Selected_Modules,Expected_Minimum
smallest,1,21,163_128_148_57_121_88_101_147_167_49,53.612963
smallest,1,22,163_128_148_167_57_165_89_185_77_193,53.208236
smallest,1,23,163_128_148_57_167_77_161_0_192_3,52.661258
smallest,1,24,96_54_192_160_163_128_17_148_166_77,48.670025
smallest,1,25,96_54_192_163_128_160_148_17_167_57,49.041906
smallest,1,26,96_54_192_128_163_160_148_17_167_77,49.016349
smallest,1,27,96_54_128_192_148_160_163_167_17_166,48.506511
smallest,1,28,96_54_192_128_148_163_160_167_17_77,49.020265
smallest,1,29,96_54_192_148_128_160_163_167_17_77,49.015837
smallest,1,30,96_54_128_160_163_192_148_17_167_166,48.499027
smallest,1,31,96_54_128_160_163_148_192_17_167_166,48.489497
smallest,1,32,54_96_160_128_163_148_17_192_166_167,48.500561
smallest,1,33,96_54_128_163_160_148_17_192_166_167,48.526041
smallest,1,34,128_54_163_160_96_17_148_166_192_167,48.514137
smallest,1,35,128_163_54_160_96_17_148_166_192_97,48.526925
smallest,1,36,97_128_40_163_166_54_160_17_45_96,49.179594
smallest,1,37,128_163_54_160_96_17_148_166_192_167,48.525045
smallest,1,38,128_163_54_160_17_148_96_166_192_167,48.508781
smallest,1,39,128_54_160_163_17_96_148_166_192_167,48.524502
smallest,1,40,128_148_160_54_163_17_96_166_192_167,48.476151
smallest,1,41,128_148_163_160_17_54_166_96_167_192,48.467504
smallest,1,42,128_148_160_163_17_54_166_96_167_192,48.481157
smallest,1,43,128_148_160_17_163_54_166_96_167_192,48.513730
smallest,1,44,128_148_17_160_163_166_54_96_167_192,48.513170
smallest,1,45,128_17_148_160_166_163_54_96_167_97,48.890553
smallest,1,46,128_160_17_148_54_163_166_96_167_192,48.552695
smallest,1,47,128_160_17_148_163_54_166_96_167_192,48.524197
smallest,1,48,128_160_17_148_163_54_166_96_167_192,48.520954
smallest,1,49,128_160_17_148_163_54_166_96_167_192,48.496113
smallest,1,50,128_148_160_17_163_54_166_96_167_192,48.484401
smallest,1,51,128_163_148_17_160_166_54_96_167_192,48.475393
smallest,1,52,128_148_163_17_160_54_166_96_167_192,48.497583
