Algorithm,Repetition,Iteration,Selected_Modules,Expected_Minimum
cluster,1,11,51_28_86_19_69_17_29_4_66_36,53.017810
cluster,1,12,35_25_6_19_27_55_24_63_62_36,50.346847
cluster,1,13,87_25_6_19_27_16_24_63_1_36,51.082970
cluster,1,14,87_25_10_19_27_93_24_63_64_36,51.544249
cluster,1,15,42_25_10_19_27_16_24_63_1_36,51.490358
cluster,1,16,87_25_10_19_27_55_24_63_1_36,50.217824
cluster,1,17,42_25_6_19_27_55_24_63_1_36,50.331229
cluster,1,18,87_25_10_19_27_55_24_63_1_36,50.236261
cluster,1,19,84_25_10_19_27_16_24_63_1_36,51.440652
cluster,1,20,87_25_10_19_27_55_24_63_1_36,50.252620
cluster,1,21,87_25_10_19_27_55_24_63_1_36,50.257020
cluster,1,22,87_25_6_19_27_55_24_63_1_36,50.151760
cluster,1,23,87_25_10_19_27_55_24_41_1_36,50.252866
cluster,1,24,87_25_10_19_27_55_24_13_1_36,50.278940
cluster,1,25,87_25_10_19_27_55_24_13_40_36,50.540614
cluster,1,26,87_25_10_19_27_55_24_13_1_36,50.333842
cluster,1,27,87_25_10_19_27_55_24_13_1_36,50.281635
cluster,1,28,87_25_10_19_27_55_24_13_1_36,50.292414
cluster,1,29,9_25_10_19_27_55_24_13_1_36,50.361383
cluster,1,30,9_25_10_19_27_55_24_13_1_36,50.345594
cluster,1,31,42_25_10_19_27_55_24_13_1_36,50.477146
cluster,1,32,42_25_10_19_27_55_24_13_1_36,50.527217
cluster,1,33,42_25_10_19_27_55_24_13_1_36,50.533597
cluster,1,34,42_25_10_19_27_55_24_13_1_36,50.462020
cluster,1,35,42_25_10_19_27_55_24_13_1_36,50.500991
cluster,1,36,42_25_10_19_27_55_24_13_1_36,50.501514
cluster,1,37,42_25_10_19_27_55_24_13_1_36,50.463683
cluster,1,38,42_25_10_19_27_55_24_13_1_36,50.484992
cluster,1,39,42_25_10_19_27_55_24_13_1_36,50.501919
cluster,1,40,42_25_10_19_27_55_24_13_1_36,50.478946
cluster,1,41,42_25_10_19_27_55_24_13_1_36,50.496868
cluster,1,42,42_25_10_19_27_55_24_13_1_36,50.503741
cluster,1,43,42_25_10_19_27_55_24_13_1_36,50.480418
cluster,1,44,42_25_10_19_27_55_24_13_1_36,50.459347
cluster,1,45,42_25_10_19_27_55_24_13_1_36,50.489242
cluster,1,46,42_25_10_19_27_55_24_13_1_36,50.488358
cluster,1,47,42_25_10_19_27_55_24_13_1_36,50.486123
cluster,1,48,42_25_10_19_27_55_24_13_1_36,50.487999
cluster,1,49,42_25_10_19_27_55_24_13_1_36,50.461308
cluster,1,50,42_25_10_19_27_55_24_13_1_36,50.525337
