Algorithm,Repetition,Iteration,Selected_Modules,Expected_Minimum
cluster,1,8,48_11_10_30_0_9_44_49,58.003773
cluster,1,9,33_34_35_30_0_36_42_32,54.650551
cluster,1,10,14_5_12_30_0_6_18_13,57.820783
cluster,1,11,45_46_10_30_0_20_44_47,58.999022
cluster,1,12,7_31_35_30_0_1_18_49,55.300574
cluster,1,13,33_34_35_40_0_36_44_32,55.117487
cluster,1,14,3_31_15_30_0_2_18_32,54.606545
cluster,1,15,33_31_35_30_0_1_44_4,54.239240
cluster,1,16,21_22_35_30_0_2_44_49,56.799429
cluster,1,17,3_8_16_30_0_2_44_4,55.365591
cluster,1,18,48_34_35_30_0_6_44_32,55.791754
cluster,1,19,37_31_35_30_0_1_44_47,55.584467
cluster,1,20,33_31_10_30_0_9_42_32,55.137795
cluster,1,21,33_31_35_30_0_2_44_32,54.097668
cluster,1,22,33_31_35_30_0_1_44_32,54.077357
cluster,1,23,33_31_35_30_0_2_18_32,54.139319
cluster,1,24,3_31_12_30_0_2_44_29,54.843170
cluster,1,25,48_5_35_30_0_2_44_49,56.170321
cluster,1,26,3_31_10_30_0_2_44_32,54.601089
cluster,1,27,3_5_35_30_0_2_44_4,54.973202
cluster,1,28,3_5_35_30_0_2_44_4,54.991608
cluster,1,29,3_34_35_30_0_2_44_32,54.172055
cluster,1,30,3_31_35_30_0_2_44_32,54.292848
cluster,1,31,33_31_35_30_0_2_44_32,54.117907
cluster,1,32,3_31_35_30_0_2_44_4,54.532311
cluster,1,33,33_31_35_30_0_2_44_32,54.129940
cluster,1,34,33_31_35_30_0_1_44_32,54.083492
cluster,1,35,33_31_35_30_0_2_42_32,54.123303
cluster,1,36,33_31_35_30_0_6_44_32,54.863380
cluster,1,37,33_31_35_30_0_1_44_32,54.064377
cluster,1,38,33_31_35_30_0_1_44_32,54.079403
cluster,1,39,33_31_35_30_0_2_44_32,54.109168
cluster,1,40,33_34_35_30_0_2_44_32,53.927361
cluster,1,41,33_31_35_30_0_1_44_32,54.070651
cluster,1,42,33_31_35_30_0_2_44_32,54.119889
cluster,1,43,33_31_35_30_0_2_44_32,54.106642
cluster,1,44,48_31_35_30_0_6_44_32,55.945252
cluster,1,45,33_31_35_30_0_1_18_32,54.063385
cluster,1,46,33_31_35_30_0_1_44_32,54.061446
cluster,1,47,7_31_12_30_0_2_18_49,55.575715
cluster,1,48,33_31_35_30_0_1_44_32,54.074496
cluster,1,49,33_31_35_30_0_2_44_32,54.133322
cluster,1,50,33_31_35_30_0_1_18_32,54.070902
cluster,1,51,33_31_15_30_0_1_42_32,54.347555
cluster,1,52,28_31_12_30_0_6_44_32,55.916453
cluster,1,53,48_31_15_30_0_6_44_47,57.190052
cluster,1,54,33_31_10_30_0_2_44_32,54.352018
cluster,1,55,33_31_12_30_0_2_44_32,54.282616
cluster,1,56,33_8_35_30_0_2_44_32,54.556189
cluster,1,57,33_31_35_30_0_2_44_32,54.111597
cluster,1,58,3_31_35_30_0_2_44_32,54.325634
cluster,1,59,3_31_35_30_0_2_44_32,54.343245
cluster,1,60,3_31_12_30_0_2_44_32,54.530737
cluster,1,61,3_31_35_30_0_2_44_32,54.344511
cluster,1,62,3_5_35_30_0_2_44_4,54.999236
cluster,1,63,3_31_10_30_0_2_44_32,54.583276
cluster,1,64,3_31_35_30_0_2_44_32,54.313519
cluster,1,65,3_31_35_30_0_2_44_32,54.294179
cluster,1,66,3_31_35_30_0_2_44_32,54.331763
cluster,1,67,3_31_35_30_0_2_44_32,54.313682
cluster,1,68,3_31_12_30_0_2_44_32,54.531740
cluster,1,69,3_31_12_30_0_2_44_32,54.538446
cluster,1,70,3_31_24_30_0_2_44_32,54.588003
cluster,1,71,3_31_35_26_0_2_44_32,54.806556
cluster,1,72,3_31_35_30_0_2_44_32,54.338191
cluster,1,73,3_31_35_30_0_2_44_32,54.341508
cluster,1,74,3_31_35_30_0_2_42_32,54.340429
cluster,1,75,3_31_35_30_0_2_42_32,54.321338
cluster,1,76,3_31_35_30_0_2_44_32,54.321204
cluster,1,77,3_31_16_30_0_2_44_32,54.577450
cluster,1,78,3_31_35_30_0_2_44_32,54.302175
cluster,1,79,3_31_35_30_0_2_44_32,54.310248
cluster,1,80,3_31_35_30_0_2_44_32,54.310782
cluster,1,81,3_31_35_30_0_2_44_32,54.327209
cluster,1,82,3_31_10_30_0_2_44_32,54.562228
cluster,1,83,3_31_35_30_0_2_44_32,54.297147
cluster,1,84,3_31_35_30_0_2_44_32,54.340895
cluster,1,85,3_31_35_30_0_2_44_32,54.306594
cluster,1,86,33_31_35_30_0_2_44_32,54.135462
cluster,1,87,3_31_35_30_0_2_44_32,54.320558
cluster,1,88,3_31_35_30_0_2_44_32,54.323644
cluster,1,89,3_31_35_30_0_2_44_32,54.299083
cluster,1,90,3_31_35_30_0_2_44_32,54.325735
cluster,1,91,3_31_35_30_0_2_44_32,54.332627
cluster,1,92,3_31_35_30_0_2_44_32,54.295848
cluster,1,93,3_31_35_30_0_2_42_32,54.332564
cluster,1,94,3_31_35_30_0_2_44_32,54.317719
cluster,1,95,3_31_35_30_0_2_44_32,54.328943
cluster,1,96,3_31_12_30_0_2_44_32,54.544901
cluster,1,97,3_31_35_30_0_2_44_32,54.319671
cluster,1,98,3_31_35_30_0_2_44_32,54.286082
cluster,1,99,3_31_15_30_0_2_44_32,54.597608
cluster,1,100,3_31_35_30_0_2_44_32,54.329787
cluster,1,101,3_31_12_30_0_2_44_32,54.535609
cluster,1,102,3_31_15_30_0_2_44_32,54.590314
cluster,1,103,3_31_35_30_0_2_44_32,54.319436
cluster,1,104,3_31_35_30_0_2_44_32,54.329270
cluster,1,105,3_31_10_30_0_2_44_32,54.594576
cluster,1,106,3_31_35_30_0_2_44_32,54.340917
