Algorithm,Repetition,Iteration,Selected_Modules,Expected_Minimum
independent,1,8,30_3_7_2_25_27_1_28,55.407143
independent,1,9,4_32_5_48_49_30_31_33,55.252005
independent,1,10,8_0_34_11_35_9_36_12,57.153731
independent,1,11,35_1_34_33_17_20_18_19,55.352304
independent,1,12,30_3_34_0_33_2_29_1,53.563067
independent,1,13,38_34_31_3_33_1_2_30,53.652800
independent,1,14,30_28_34_45_33_2_0_1,53.973311
independent,1,15,31_0_35_2_30_34_33_1,53.561677
independent,1,16,0_3_47_34_33_2_30_1,53.683420
independent,1,17,30_35_7_34_0_2_33_1,53.761545
independent,1,18,13_3_33_29_28_2_30_1,54.432111
independent,1,19,1_34_15_12_0_33_2_30,53.989158
independent,1,20,8_2_33_1_10_9_11_30,54.872089
independent,1,21,31_0_3_7_6_30_2_1,54.409794
independent,1,22,0_2_31_33_29_28_1_30,53.926165
independent,1,23,1_28_31_3_33_46_2_30,54.049091
independent,1,24,28_33_29_0_3_2_30_1,54.262429
independent,1,25,11_31_0_33_3_2_30_1,53.797975
independent,1,26,4_12_33_37_3_30_2_1,54.328975
independent,1,27,34_33_4_7_3_30_2_1,53.602683
independent,1,28,28_5_33_7_30_3_2_1,54.429778
independent,1,29,4_33_28_7_30_3_2_1,54.347655
independent,1,30,4_34_33_7_30_3_2_1,53.630486
independent,1,31,1_35_34_9_33_2_3_30,53.652274
independent,1,32,33_11_8_7_3_30_2_1,54.389746
independent,1,33,30_12_33_11_28_3_2_1,54.375120
independent,1,34,28_34_33_0_3_2_30_1,53.684018
independent,1,35,31_2_34_33_0_3_30_1,53.456718
independent,1,36,31_1_0_34_33_3_30_2,53.457544
independent,1,37,34_29_0_33_1_3_30_2,53.579789
independent,1,38,34_0_7_33_1_3_30_2,53.727265
independent,1,39,28_34_33_0_3_30_2_1,53.673339
independent,1,40,0_3_1_35_34_33_30_2,53.528606
independent,1,41,31_35_30_34_1_33_3_2,53.405875
independent,1,42,28_35_34_33_3_30_2_1,53.640147
independent,1,43,31_1_35_34_33_3_2_30,53.357354
independent,1,44,28_31_34_33_2_3_30_1,53.570098
independent,1,45,27_33_28_34_3_2_30_1,53.883666
independent,1,46,32_31_34_33_2_3_30_1,53.212824
independent,1,47,33_11_30_31_34_3_2_1,53.562504
independent,1,48,12_1_31_34_33_3_2_30,53.525507
independent,1,49,35_33_31_34_3_2_30_1,53.407914
independent,1,50,35_31_34_33_3_2_30_1,53.386765
independent,1,51,31_3_11_34_33_2_30_1,53.563966
independent,1,52,12_11_34_3_33_2_30_1,53.767065
independent,1,53,33_9_0_34_3_2_30_1,53.727734
independent,1,54,35_31_34_2_3_33_30_1,53.370630
independent,1,55,11_1_35_3_34_33_2_30,53.583201
independent,1,56,30_7_31_3_34_1_33_2,53.590220
independent,1,57,2_33_7_31_34_3_30_1,53.591866
independent,1,58,31_7_34_3_33_2_30_1,53.593227
independent,1,59,31_35_34_3_33_2_1_30,53.389671
independent,1,60,31_35_3_34_33_2_30_1,53.369910
independent,1,61,35_0_30_3_34_33_2_1,53.520270
independent,1,62,31_35_3_34_33_2_30_1,53.366651
independent,1,63,33_31_35_34_3_2_30_1,53.398138
independent,1,64,32_31_34_2_3_33_30_1,53.259540
independent,1,65,7_3_31_34_33_30_2_1,53.587565
independent,1,66,7_8_34_3_33_30_2_1,53.899338
independent,1,67,31_0_34_3_33_2_30_1,53.480273
independent,1,68,0_31_1_34_3_33_30_2,53.464461
independent,1,69,31_0_34_3_33_2_30_1,53.438308
independent,1,70,0_30_31_34_3_33_2_1,53.427696
independent,1,71,35_2_31_34_3_33_30_1,53.409464
independent,1,72,32_2_31_34_3_33_30_1,53.242282
independent,1,73,33_31_0_34_3_2_30_1,53.454977
independent,1,74,0_31_34_2_3_33_30_1,53.463575
independent,1,75,0_35_34_3_33_30_2_1,53.520219
independent,1,76,35_31_3_34_33_2_30_1,53.418216
independent,1,77,0_35_3_34_33_30_2_1,53.501612
independent,1,78,36_33_1_35_3_34_30_2,53.642150
independent,1,79,35_24_34_3_33_30_2_1,53.696994
independent,1,80,26_28_3_34_33_30_2_1,53.911402
independent,1,81,0_28_30_3_34_33_2_1,53.713708
independent,1,82,0_2_28_34_3_33_30_1,53.690941
independent,1,83,35_3_28_34_30_33_2_1,53.632827
independent,1,84,0_33_28_34_3_30_2_1,53.691914
independent,1,85,11_9_3_34_30_33_2_1,53.847900
independent,1,86,35_2_33_7_3_34_30_1,53.660380
independent,1,87,35_31_3_34_30_33_2_1,53.381187
independent,1,88,31_2_35_3_34_30_33_1,53.389371
independent,1,89,3_31_35_34_30_2_33_1,53.381127
independent,1,90,28_35_3_34_30_2_33_1,53.642640
independent,1,91,3_2_5_35_30_34_33_1,53.618208
independent,1,92,31_35_3_34_30_2_33_1,53.392158
independent,1,93,31_35_3_30_34_33_2_1,53.395743
independent,1,94,31_35_3_30_34_2_33_1,53.390388
independent,1,95,3_31_35_30_34_2_33_1,53.372700
independent,1,96,32_35_1_3_30_34_2_33,53.253399
independent,1,97,31_1_35_3_30_34_2_33,53.389836
independent,1,98,35_31_3_34_30_2_33_1,53.392962
independent,1,99,34_31_35_1_3_30_2_33,53.368897
independent,1,100,35_31_3_34_30_2_33_1,53.366265
independent,1,101,33_31_35_3_34_30_2_1,53.391548
independent,1,102,30_31_35_33_3_34_2_1,53.383463
independent,1,103,35_31_3_34_1_30_2_33,53.401017
independent,1,104,1_31_35_3_30_34_2_33,53.344146
independent,1,105,31_30_1_35_2_3_34_33,53.379237
independent,1,106,30_31_35_3_34_2_33_1,53.391457
independent,1,107,31_35_3_34_30_2_33_1,53.409914
independent,1,108,35_31_30_3_33_34_2_1,53.377814
independent,1,109,31_35_1_3_34_2_30_33,53.377993
independent,1,110,31_2_35_3_34_30_33_1,53.389075
independent,1,111,1_31_35_3_30_34_2_33,53.391331
independent,1,112,31_35_3_1_34_2_30_33,53.381553
independent,1,113,31_33_30_35_3_34_2_1,53.402447
independent,1,114,1_31_35_3_2_30_34_33,53.418828
independent,1,115,34_35_31_3_2_30_33_1,53.389287
independent,1,116,35_3_31_34_2_30_33_1,53.382919
independent,1,117,3_1_31_35_34_2_30_33,53.405148
independent,1,118,31_30_35_3_1_2_34_33,53.396636
independent,1,119,31_35_3_2_30_34_33_1,53.391845
independent,1,120,31_2_35_3_34_30_33_1,53.401925
independent,1,121,1_31_35_3_34_2_30_33,53.378947
independent,1,122,1_28_35_3_34_33_2_30,53.641406
independent,1,123,28_35_2_3_34_30_33_1,53.611178
independent,1,124,28_35_3_34_30_2_33_1,53.626563
independent,1,125,28_35_34_3_2_1_30_33,53.597092
independent,1,126,28_30_35_3_34_2_33_1,53.623124
independent,1,127,28_33_30_35_3_34_2_1,53.630274
independent,1,128,28_35_3_33_34_2_30_1,53.627872
independent,1,129,28_35_2_34_3_30_33_1,53.592829
independent,1,130,31_35_1_3_30_34_2_33,53.401661
independent,1,131,43_35_3_33_34_2_30_1,53.646319
independent,1,132,28_39_3_2_34_30_33_1,53.904322
independent,1,133,30_31_28_3_34_2_33_1,53.569822
independent,1,134,31_35_1_3_34_2_30_33,53.394893
independent,1,135,31_35_3_2_34_30_33_1,53.410635
independent,1,136,28_30_31_3_34_2_33_1,53.589987
independent,1,137,34_35_31_3_2_30_33_1,53.374680
independent,1,138,31_35_34_3_2_33_30_1,53.373306
independent,1,139,35_31_3_34_2_30_33_1,53.392950
independent,1,140,31_17_3_34_2_33_30_1,53.652004
independent,1,141,23_22_3_34_2_30_33_1,53.939362
independent,1,142,2_35_31_3_34_30_33_1,53.386037
independent,1,143,32_31_3_34_2_30_33_1,53.260388
independent,1,144,35_31_3_34_2_30_33_1,53.394403
independent,1,145,35_2_31_3_34_30_33_1,53.382533
independent,1,146,35_31_30_33_3_34_2_1,53.345940
independent,1,147,31_35_3_34_2_30_33_1,53.368744
independent,1,148,31_33_35_2_30_34_3_1,53.354775
independent,1,149,35_31_3_30_34_2_33_1,53.390746
independent,1,150,1_31_35_3_2_30_34_33,53.365099
independent,2,8,17_22_18_23_24_12_20_25,63.010314
independent,2,9,32_48_1_35_49_0_34_33,54.280208
independent,2,10,13_10_11_35_8_9_34_33,56.235838
independent,2,11,34_30_1_32_11_36_33_35,53.947649
independent,2,12,32_43_0_2_1_34_3_33,53.746937
independent,2,13,32_30_1_44_34_31_45_33,54.023838
independent,2,14,11_9_7_34_33_0_2_1,54.520204
independent,2,15,1_30_47_2_31_28_34_33,53.846363
independent,2,16,12_34_11_1_31_29_30_33,54.075213
independent,2,17,11_34_30_29_31_1_28_33,54.108553
independent,2,18,3_2_34_0_31_30_1_33,53.435919
independent,2,19,12_31_34_2_11_1_30_33,53.819280
independent,2,20,31_2_34_12_1_11_30_33,53.776406
independent,2,21,31_32_19_34_1_30_33_11,53.980686
independent,2,22,12_34_0_2_30_1_11_33,53.924029
independent,2,23,0_2_11_34_49_30_1_33,53.923010
independent,2,24,3_0_33_34_1_11_2_30,53.701082
independent,2,25,2_11_34_31_30_0_33_1,53.724691
independent,2,26,32_34_31_0_2_30_33_1,53.370692
independent,2,27,31_11_34_0_2_30_33_1,53.711125
independent,2,28,1_31_11_30_0_34_2_33,53.739482
independent,2,29,32_34_11_31_2_30_1_33,53.482493
independent,2,30,31_11_32_2_30_34_1_33,53.477093
independent,2,31,32_11_31_34_2_30_1_33,53.480535
independent,2,32,2_32_11_34_30_31_1_33,53.489243
independent,2,33,0_32_2_31_34_1_30_33,53.389988
independent,2,34,31_3_11_2_30_34_1_33,53.604078
independent,2,35,31_3_11_30_34_2_1_33,53.571082
independent,2,36,31_32_11_30_34_2_1_33,53.480549
independent,2,37,32_11_33_31_2_30_34_1,53.484620
independent,2,38,49_35_34_1_32_2_30_33,53.540934
independent,2,39,9_32_31_30_2_33_34_1,53.558139
independent,2,40,32_2_14_35_30_34_1_33,53.552421
independent,2,41,0_32_35_30_2_34_1_33,53.405378
independent,2,42,1_11_35_32_2_30_34_33,53.471079
independent,2,43,35_27_31_2_30_34_1_33,53.695935
independent,2,44,31_38_35_30_2_34_1_33,53.692775
independent,2,45,39_41_37_30_35_34_1_33,54.577997
independent,2,46,36_11_33_2_34_35_30_1,53.893603
independent,2,47,31_11_2_35_30_34_1_33,53.661596
independent,2,48,0_31_2_35_30_34_1_33,53.552855
independent,2,49,32_31_2_35_30_1_34_33,53.295190
independent,2,50,32_2_35_31_30_34_33_1,53.297202
independent,2,51,32_31_35_2_30_34_1_33,53.302144
independent,2,52,11_34_31_2_35_30_1_33,53.636359
independent,2,53,32_31_35_2_30_33_34_1,53.314539
independent,2,54,34_32_33_2_31_35_30_1,53.304288
independent,2,55,0_31_35_2_30_34_1_33,53.564156
independent,2,56,31_34_38_2_35_30_1_33,53.687595
independent,2,57,32_31_35_2_30_1_33_34,53.296116
independent,2,58,11_35_31_2_30_34_1_33,53.648371
independent,2,59,31_35_9_2_30_34_1_33,53.715391
independent,2,60,11_31_1_35_2_30_34_33,53.640233
independent,2,61,20_31_35_2_30_1_34_33,53.722615
independent,2,62,3_31_35_2_30_34_1_33,53.384105
independent,2,63,31_3_33_35_2_30_34_1,53.381910
independent,2,64,0_31_35_2_30_34_1_33,53.546862
independent,2,65,31_0_30_35_2_34_33_1,53.576054
independent,2,66,28_33_2_31_35_30_34_1,53.627821
independent,2,67,0_31_35_2_30_34_33_1,53.565431
independent,2,68,0_31_35_30_2_34_33_1,53.540977
independent,2,69,0_30_31_35_2_34_33_1,53.555184
independent,2,70,31_11_35_2_30_34_33_1,53.653606
independent,2,71,3_31_35_34_2_30_33_1,53.353991
independent,2,72,11_34_31_35_30_2_33_1,53.653294
independent,2,73,31_3_35_30_2_34_33_1,53.378473
independent,2,74,31_3_35_30_2_34_33_1,53.367369
independent,2,75,34_0_35_1_3_30_2_33,53.496290
