Algorithm,Repetition,Iteration,Selected_Modules,Expected_Minimum
smallest,1,5,37_38_36_39_35_40_32_31_30_34_2_3_5_6_33_7,53.347043
smallest,1,6,0_1_49_2_3_4_32_31_30_28_33_29_5_8_10_34,52.886657
smallest,1,7,0_1_14_13_32_2_33_31_3_15_34_35_4_6_30_7,52.742089
smallest,1,8,23_24_22_0_32_1_2_31_11_3_25_33_4_27_30_49,53.268059
smallest,1,9,0_1_32_31_2_33_47_3_30_49_34_46_29_4_5_41,52.895694
smallest,1,10,0_1_2_32_31_3_33_30_4_29_5_34_12_28_13_11,52.764003
smallest,1,11,1_0_2_31_32_3_30_33_10_4_12_11_9_29_13_8,53.143414
smallest,1,12,2_1_31_3_32_30_0_33_4_10_11_29_12_9_5_49,53.126708
smallest,1,13,2_1_31_32_0_3_30_33_11_10_29_4_12_34_9_49,52.861179
smallest,1,14,2_1_31_32_3_30_0_33_29_4_34_35_28_11_12_49,52.647033
smallest,1,15,1_2_31_32_0_3_30_33_34_4_29_35_36_5_11_28,52.641219
smallest,1,16,1_2_0_31_32_3_30_33_4_34_29_10_11_12_5_13,52.823544
smallest,1,17,1_2_31_32_0_30_3_33_29_4_34_6_35_5_8_28,52.674505
smallest,1,18,31_32_1_2_0_30_33_3_29_34_4_5_7_35_6_10,52.716057
smallest,1,19,31_32_2_1_30_33_3_0_34_29_4_5_8_9_35_7,52.668236
smallest,1,20,31_32_2_1_30_33_0_3_34_29_4_5_35_6_28_36,52.687952
smallest,1,21,31_32_1_2_30_33_0_3_34_29_4_35_5_48_43_10,52.718374
smallest,1,22,32_31_1_33_2_30_0_3_34_29_4_5_35_37_6_14,52.768282
smallest,1,23,32_31_2_1_33_30_3_0_34_4_29_5_35_12_13_11,52.658078
smallest,1,24,31_32_2_1_30_33_3_0_4_34_29_5_35_6_38_14,52.752963
smallest,1,25,32_31_33_2_1_30_3_0_34_4_29_5_13_12_35_6,52.696417
smallest,1,26,32_31_33_30_2_1_3_0_34_4_29_5_6_7_35_17,52.684159
smallest,1,27,32_31_33_30_2_1_3_0_34_4_29_19_5_20_15_14,52.913502
smallest,1,28,32_31_33_30_2_1_3_0_34_4_29_5_16_12_21_11,52.828426
smallest,1,29,32_31_33_2_1_30_3_0_34_4_29_15_5_13_17_14,52.932063
smallest,1,30,32_31_2_33_1_30_3_0_34_4_29_5_44_35_9_10,52.735800
smallest,1,31,32_31_33_2_1_30_3_0_34_4_29_5_35_28_6_40,52.685725
smallest,1,32,32_31_33_1_2_30_0_3_34_4_29_5_35_28_6_8,52.684984
smallest,1,33,32_31_2_33_1_30_3_0_34_4_29_5_35_39_28_41,52.712935
smallest,1,34,32_31_2_1_33_30_0_3_34_4_29_5_35_27_28_11,52.652192
smallest,1,35,32_31_1_33_2_30_0_3_34_4_29_5_35_28_10_11,52.672441
smallest,1,36,32_31_33_1_2_0_30_3_34_4_29_35_5_10_9_36,52.727448
smallest,1,37,32_31_1_2_33_0_30_3_34_4_29_5_35_28_11_12,52.639076
smallest,1,38,32_31_1_2_33_0_30_3_34_4_29_5_35_28_11_10,52.674719
smallest,1,39,32_31_1_2_33_0_30_3_34_4_29_5_35_28_49_48,52.705576
smallest,1,40,32_31_1_2_33_0_30_3_34_4_29_5_35_36_28_6,52.713399
smallest,1,41,32_31_1_2_33_0_30_3_34_4_29_35_5_36_28_37,52.692233
smallest,1,42,32_31_1_2_33_0_30_3_34_4_29_35_5_28_36_7,52.669659
smallest,1,43,32_31_1_2_33_0_30_3_34_4_29_35_5_28_36_6,52.673338
smallest,1,44,32_31_1_33_2_30_0_3_34_4_29_35_5_28_36_8,52.675998
smallest,1,45,32_31_1_2_33_30_0_3_34_29_4_35_5_28_6_36,52.717775
smallest,1,46,32_31_1_2_33_30_0_3_34_29_4_35_5_28_9_36,52.694043
smallest,1,47,32_31_2_1_33_30_0_3_34_29_4_35_5_28_10_9,52.712827
smallest,1,48,32_31_2_1_33_30_3_0_34_29_4_35_5_28_27_10,52.695184
smallest,1,49,2_1_32_31_33_3_30_0_34_29_4_35_5_28_36_27,52.701956
smallest,1,50,2_32_1_31_33_3_30_0_34_29_4_35_28_5_47_18,52.706488
smallest,1,51,2_32_1_31_33_3_30_0_34_4_29_35_5_28_36_6,52.683417
smallest,1,52,32_2_1_31_33_3_0_30_34_4_29_35_5_28_6_7,52.690835
smallest,1,53,2_1_32_31_33_3_0_30_34_4_29_35_5_28_6_36,52.682006
smallest,1,54,1_2_32_31_33_0_3_30_34_4_29_35_5_28_6_8,52.658638
smallest,1,55,1_2_32_31_0_33_3_30_34_4_29_35_5_28_36_37,52.689281
smallest,1,56,1_2_32_31_0_33_3_30_34_4_29_35_5_28_42_6,52.701341
smallest,1,57,1_2_32_31_0_33_3_30_34_4_29_35_5_28_11_12,52.627352
smallest,1,58,1_2_32_31_0_33_3_30_34_4_29_35_5_28_11_10,52.681872
smallest,1,59,1_2_32_31_0_3_33_30_34_4_29_35_5_28_11_12,52.601769
smallest,1,60,1_2_32_31_0_3_33_30_34_4_29_35_5_28_16_49,52.697633
smallest,1,61,1_2_32_31_0_3_33_30_34_4_29_35_5_28_11_9,52.648736
smallest,1,62,1_2_32_31_0_3_33_30_34_4_29_35_5_28_11_10,52.664225
smallest,1,63,1_2_32_31_0_3_33_30_34_4_29_35_5_28_6_8,52.724821
smallest,1,64,1_2_32_31_0_3_33_30_34_4_29_35_5_28_6_7,52.687862
smallest,1,65,1_2_32_31_3_0_33_30_34_4_29_35_5_28_6_7,52.666862
smallest,1,66,2_1_32_31_3_0_33_30_34_4_29_35_5_28_6_9,52.676252
smallest,1,67,1_2_32_31_0_3_33_30_34_4_29_35_5_28_6_36,52.685197
smallest,1,68,1_2_32_31_0_3_33_30_34_4_29_35_5_28_6_36,52.719791
smallest,1,69,1_2_32_31_0_3_33_30_34_4_29_35_5_28_6_36,52.706827
smallest,1,70,1_2_32_31_0_3_33_30_34_4_29_35_5_28_36_6,52.689532
smallest,1,71,1_2_31_32_0_3_33_30_34_4_29_35_5_28_36_37,52.698184
smallest,1,72,1_2_32_31_0_3_33_30_34_4_29_35_5_28_36_6,52.706140
smallest,1,73,1_2_31_32_0_3_33_30_34_4_29_35_5_28_36_6,52.703239
smallest,1,74,1_2_31_32_0_3_33_30_34_4_29_35_5_28_36_6,52.678999
smallest,1,75,1_2_31_32_0_3_33_30_34_4_29_35_5_28_36_6,52.704328
