Repetition,Step_1,Step_2,Step_3,Step_4,Step_5,Step_6,Step_7,Step_8,Step_9,Step_10,Step_11,Step_12,Step_13,Step_14,Step_15,Step_16,Step_17,Step_18,Step_19,Step_20,Step_21,Step_22,Step_23,Step_24,Step_25,Step_26,Step_27,Step_28,Step_29,Step_30,Step_31,Step_32,Step_33,Step_34,Step_35,Step_36,Step_37,Step_38,Step_39,Step_40,Step_41,Step_42,Step_43,Step_44,Step_45,Step_46,Step_47,Step_48,Step_49,Step_50,Step_51,Step_52,Step_53,Step_54,Step_55,Step_56,Step_57,Step_58,Step_59,Step_60,Step_61,Step_62,Step_63,Step_64,Step_65,Step_66,Step_67,Step_68,Step_69,Step_70,Step_71,Step_72,Step_73,Step_74,Step_75,Step_76,Step_77,Step_78,Step_79,Step_80,Step_81,Step_82,Step_83,Step_84,Step_85,Step_86,Step_87,Step_88,Step_89,Step_90,Step_91,Step_92,Step_93,Step_94,Step_95,Step_96,Step_97,Step_98,Step_99,Step_100,Step_101,Step_102,Step_103,Step_104,Step_105,Step_106,Step_107,Step_108,Step_109,Step_110,Step_111,Step_112,Step_113,Step_114,Step_115,Step_116,Step_117,Step_118,Step_119,Step_120,Step_121,Step_122,Step_123,Step_124,Step_125,Step_126,Step_127,Step_128,Step_129,Step_130,Step_131,Step_132,Step_133,Step_134,Step_135,Step_136,Step_137,Step_138,Step_139,Step_140,Step_141,Step_142,Step_143,Step_144,Step_145,Step_146,Step_147,Step_148,Step_149,Step_150
0,0.924841,0.345548,0.215865,0.288909,0.235890,0.025469,-0.037062,-0.056032,0.388735,-0.085901,-0.025013,0.082224,-0.070765,-0.027923,-0.013175,-0.050549,0.162078,-0.058463,-0.027887,0.065326,-0.064419,-0.042779,-0.007356,-0.055396,-0.089316,-0.025040,-0.007472,-0.024009,-0.037285,-0.044036,-0.040906,-0.092639,-0.064803,-0.037934,-0.051042,-0.047789,-0.053369,-0.073246,-0.075357,-0.090209,-0.030834,-0.050514,-0.042624,-0.019292,-0.053822,-0.058875,-0.059560,-0.033281,-0.043588,-0.055940,-0.023621,-0.059824,-0.028363,-0.082622,-0.072933,-0.066358,-0.103922,-0.113755,-0.055794,-0.067436,-0.047183,0.001965,-0.038920,-0.121681,-0.025176,-0.037822,-0.079948,-0.098482,-0.040495,-0.043425,-0.055780,-0.055364,-0.042474,-0.089178,-0.051994,-0.079293,-0.077248,-0.056632,-0.043040,-0.118252,-0.050509,-0.059840,-0.071708,-0.092893,-0.086122,-0.049807,-0.066174,-0.049025,-0.084017,-0.124954,-0.078284,-0.045224,-0.017022,-0.020258,-0.090787,-0.051431,-0.050405,-0.092498,-0.059933,-0.064688,-0.060256,-0.097616,-0.002749,-0.074820,-0.058676,-0.117943,-0.079672,-0.122611,-0.018629,-0.081237,-0.091825,-0.064905,-0.096025,-0.033452,-0.038048,-0.100978,-0.083535,-0.098285,-0.030502,-0.091704,-0.100604,-0.066628,-0.043339,-0.029590,-0.091802,-0.015559,-0.108515,-0.091504,-0.094475,-0.106629,-0.025041,-0.069669,-0.099745,-0.062549,-0.110833,-0.101043,-0.094974,-0.088966,-0.108601,-0.093497,-0.044890,-0.067562,-0.088536,-0.062984,-0.050219,-0.088675
1,2.005440,1.126291,0.754529,0.395240,0.396133,0.331656,0.430228,0.217709,0.372816,0.371963,0.391021,0.089189,0.329485,0.137295,0.374001,0.360744,0.360691,0.334077,0.329238,0.131391,0.015500,0.087494,0.098843,0.083940,0.105601,0.167388,-0.012867,0.307522,0.090052,0.113998,0.141910,0.162034,0.344825,0.142051,-0.045587,-0.085197,0.051900,-0.042798,0.019914,-0.066053,0.036620,0.100377,-0.067308,-0.061842,-0.045069,-0.064061,-0.079470,-0.070300,-0.059639,0.058258,-0.027846,-0.097174,-0.068497,-0.063040,-0.038388,-0.069061,-0.069290,-0.110762,-0.049525,-0.075269,-0.064151,-0.108604,-0.095660,-0.057401,-0.043091,-0.053345,-0.073870,-0.076455,-0.041873,-0.085054,-0.044406,-0.034258,-0.060629,-0.073161,-0.077468,-0.081473,-0.055179,-0.117359,-0.070996,-0.081521,-0.057718,-0.035768,-0.028472,-0.059747,-0.068645,-0.049136,-0.082512,-0.092182,-0.082093,-0.043368,-0.055207,-0.075944,-0.091642,-0.052951,-0.068973,-0.095938,-0.095118,-0.036263,-0.088465,-0.058735,-0.039627,-0.085160,-0.082151,-0.071054,-0.064617,-0.045349,-0.087621,-0.072628,-0.038418,-0.084321,-0.088825,-0.048768,-0.047627,-0.040982,-0.033717,-0.074619,-0.077112,-0.087323,-0.073857,-0.080440,-0.067842,-0.084874,-0.066153,-0.016542,-0.071582,-0.045899,-0.087899,-0.048683,-0.058641,-0.031725,-0.077029,-0.086656,-0.026781,-0.099887,-0.072665,-0.095920,-0.118483,-0.075714,-0.021045,-0.045636,-0.079734,-0.048056,-0.067398,-0.035316,-0.073710,-0.070344
2,0.465506,0.860740,0.358636,0.160596,0.217343,-0.049041,-0.012903,-0.072616,-0.064231,-0.054095,-0.073127,-0.013770,-0.007876,-0.065967,-0.070655,-0.082237,-0.092735,-0.082429,-0.076301,-0.068417,-0.047878,-0.055976,-0.068294,-0.063424,-0.104491,-0.010707,-0.058847,-0.001627,-0.027051,-0.080971,-0.015606,-0.081051,-0.054228,-0.040872,-0.043814,-0.083748,-0.064485,-0.072989,-0.082179,-0.081379,-0.085348,-0.081794,-0.003926,-0.034492,-0.076147,-0.080511,-0.037273,-0.064602,-0.100650,-0.077542,-0.088335,-0.076892,-0.072944,-0.085512,-0.100672,-0.069062,-0.092230,-0.072876,-0.080618,-0.058691,-0.102393,-0.070332,-0.075649,-0.082605,-0.062783,-0.036566,-0.085901,-0.098629,-0.039499,-0.119318,-0.112291,-0.049616,-0.088736,-0.054234,-0.058786,-0.048371,-0.071385,-0.089970,-0.076817,-0.070193,-0.065832,-0.047342,-0.068444,-0.098120,-0.088182,-0.055975,-0.105904,-0.118678,-0.100566,-0.052173,-0.062670,-0.098642,-0.107207,-0.073360,-0.059996,-0.043307,-0.053740,-0.056370,-0.065446,-0.077911,-0.090460,-0.099341,-0.054095,-0.062935,-0.068162,-0.076182,-0.039742,-0.040294,-0.086421,-0.106367,-0.082192,-0.105050,-0.090969,-0.066805,-0.072326,-0.094019,-0.050683,-0.056864,-0.080154,-0.078610,-0.088156,-0.074523,-0.054136,-0.033732,-0.105507,-0.076619,-0.121815,-0.095761,-0.091119,-0.058698,-0.055069,-0.040407,-0.056676,-0.053366,-0.070515,-0.061290,-0.106023,-0.113236,-0.102788,-0.074433,-0.087741,-0.091392,-0.076164,-0.105507,-0.050106,-0.060434
3,1.579087,-0.027925,0.267959,-0.013820,-0.031776,0.124013,0.089405,0.088806,-0.019830,0.003109,0.005469,-0.029239,-0.040231,-0.055791,-0.085548,-0.066610,-0.058762,-0.097081,-0.045645,-0.039337,0.053929,-0.055976,-0.053323,-0.098994,-0.027560,-0.039627,-0.079315,-0.062707,-0.080184,-0.084851,-0.073597,-0.062626,-0.040443,-0.082205,-0.087509,-0.075191,-0.044549,-0.046834,-0.077424,-0.075502,-0.000508,-0.015537,-0.034361,-0.013997,-0.077421,0.001291,-0.021905,-0.027415,-0.040506,-0.015291,-0.064953,-0.070051,-0.050486,-0.010905,-0.020370,-0.031416,-0.026020,-0.065491,-0.046566,-0.011907,-0.022175,-0.047447,-0.070288,-0.072454,-0.060970,-0.046525,-0.069828,-0.051672,-0.032020,-0.041979,-0.040297,-0.024325,-0.113158,-0.045999,-0.024048,-0.037362,-0.043391,-0.080364,-0.066037,-0.071513,-0.036956,-0.052446,-0.106775,-0.055120,-0.060758,-0.116333,-0.062718,-0.113075,-0.045902,-0.007738,-0.030500,-0.074909,-0.085306,-0.080457,-0.100370,-0.082644,-0.057921,-0.051502,-0.108291,-0.071159,-0.074118,-0.054495,-0.042176,-0.091977,-0.059644,-0.090736,-0.072874,-0.057170,-0.002970,-0.069478,-0.101992,-0.060936,-0.070274,-0.055885,-0.057857,-0.072079,-0.042353,-0.102047,-0.033763,-0.071104,-0.046660,-0.067122,-0.053276,-0.055460,-0.083250,-0.058463,-0.067294,-0.058165,-0.045152,-0.100927,-0.121187,-0.116996,-0.080286,-0.059387,-0.085794,-0.086527,-0.079175,-0.055964,-0.070592,-0.089892,-0.086689,-0.053159,-0.069767,-0.063294,-0.065782,-0.072514
4,1.664650,0.259536,0.989243,0.025749,0.537347,0.463059,0.346690,0.131138,0.358703,0.507096,0.595826,0.119067,0.124466,0.136098,-0.058802,0.166068,0.267912,0.188914,-0.054148,-0.053050,0.139188,0.092115,0.000167,0.040819,0.016514,-0.068954,0.164785,-0.000464,-0.055779,-0.071322,0.087526,-0.022256,0.027115,-0.023374,-0.041670,-0.054333,-0.025277,-0.029447,-0.033954,-0.023633,-0.009701,-0.036189,-0.036592,0.105828,-0.035525,-0.046105,0.018148,0.008479,-0.055185,0.030591,-0.073887,-0.069859,-0.002962,-0.087326,-0.015022,-0.067706,-0.047913,-0.055126,-0.030560,-0.049444,-0.086317,-0.040160,0.007939,-0.111428,0.009678,-0.061722,-0.000410,-0.021305,-0.042395,-0.047028,0.001609,-0.019778,-0.028269,-0.021243,-0.044279,-0.061574,-0.055260,-0.080229,-0.035377,-0.058758,-0.046813,-0.073069,-0.081754,-0.062144,-0.082737,-0.112020,-0.054855,-0.041282,-0.059541,-0.077907,-0.060601,-0.035135,-0.070801,-0.097859,-0.043195,-0.076383,-0.070255,-0.113782,-0.065172,-0.061286,-0.043481,-0.112992,-0.078475,-0.050559,-0.041004,-0.101097,-0.048676,-0.030526,-0.063634,-0.061753,-0.053522,0.005633,-0.032945,-0.053481,-0.101483,-0.042251,-0.064563,-0.076057,-0.062719,-0.051387,-0.061313,-0.078066,-0.031350,-0.073964,-0.096314,-0.039579,-0.037909,-0.065669,-0.054054,-0.092841,-0.068512,-0.048852,-0.050061,-0.075841,-0.095323,-0.079533,-0.054643,-0.083417,-0.117702,-0.089024,-0.051960,-0.113912,-0.048080,-0.038598,-0.100770,-0.053469
5,0.704820,0.807946,0.052973,0.227444,0.099646,0.069342,0.063946,0.288107,0.283710,0.306661,0.246908,0.215450,-0.084045,-0.094269,-0.046421,0.090974,-0.049004,-0.058903,-0.032028,-0.033243,0.033802,-0.080612,-0.040073,-0.104788,0.002320,-0.022028,-0.065244,-0.077233,-0.046856,-0.063811,-0.110242,-0.071905,-0.102875,-0.030751,-0.032327,-0.073998,-0.022947,-0.079489,-0.049123,-0.048065,-0.024488,-0.074504,-0.086486,-0.047743,-0.116326,-0.091569,-0.078637,-0.049320,-0.034954,-0.114949,-0.082646,-0.002894,-0.023927,-0.061781,-0.108577,-0.100435,-0.023240,-0.108357,-0.059531,-0.087706,-0.071915,-0.092344,-0.071685,-0.071893,-0.040628,-0.086529,-0.068148,-0.090313,-0.078115,-0.093351,-0.122308,-0.068679,-0.080250,-0.105005,-0.048860,-0.058406,-0.110800,-0.044312,-0.094311,-0.057700,-0.065090,-0.051858,-0.109494,-0.091691,-0.105612,-0.105620,-0.094326,-0.037668,-0.078046,-0.102157,-0.091398,-0.050278,-0.072805,-0.059260,-0.111278,-0.079832,-0.081649,-0.053904,-0.091512,-0.094135,-0.110494,-0.060839,-0.073675,-0.051393,-0.102338,-0.088452,-0.076560,-0.075063,-0.087290,-0.102681,-0.092267,-0.058985,-0.094802,-0.087950,-0.109722,-0.070696,-0.037405,-0.052770,-0.039219,-0.079774,-0.103621,-0.065407,-0.114679,-0.094398,-0.107892,-0.062994,-0.117378,-0.068048,-0.054069,-0.091933,-0.049074,-0.058744,-0.077858,-0.087890,-0.018848,-0.059813,-0.096163,-0.103905,-0.071766,-0.078098,-0.051819,-0.082388,-0.111093,-0.099055,-0.083791,-0.066201
6,2.541600,0.038471,1.703980,0.750392,0.453732,0.994418,0.126276,0.324672,0.179976,-0.017580,-0.049434,0.049752,-0.041157,0.085312,-0.065501,0.025676,-0.013885,-0.012937,-0.044367,-0.007870,-0.080148,-0.070917,-0.082149,-0.047352,-0.066437,-0.015625,-0.052209,-0.034318,-0.019442,-0.099468,-0.060374,-0.055425,-0.032839,-0.034877,-0.039262,-0.023997,-0.045939,-0.077361,-0.025629,-0.031673,-0.024658,-0.043003,-0.009708,-0.064374,-0.103435,-0.079501,-0.078684,-0.069201,-0.099934,-0.073105,-0.044026,-0.054808,-0.049825,-0.022997,-0.056343,-0.070929,-0.067330,-0.035618,-0.091804,-0.062842,-0.123300,-0.122318,-0.095675,-0.106617,-0.073526,-0.063483,-0.071447,-0.045666,-0.040661,-0.070707,-0.083873,-0.070594,-0.055919,-0.094581,-0.093502,-0.045904,-0.076427,-0.081602,-0.028276,-0.103845,-0.087253,-0.088889,-0.089885,-0.073388,-0.107785,-0.128063,-0.065798,-0.090523,-0.065435,-0.071062,-0.117012,-0.114194,-0.078730,-0.076539,-0.101168,-0.100698,-0.073958,-0.103504,-0.048675,-0.013066,-0.103117,-0.067796,-0.097050,-0.094054,-0.072629,-0.100550,-0.096354,-0.100281,-0.071463,-0.046168,-0.042923,-0.085930,-0.096474,-0.080171,-0.107038,-0.073717,-0.062422,-0.063262,-0.093426,-0.032575,-0.094600,-0.104688,-0.094583,-0.081041,-0.086008,-0.090994,-0.080910,-0.055169,-0.071488,-0.074361,-0.041639,-0.109748,-0.113537,-0.083416,-0.087904,-0.077406,-0.105483,-0.060987,-0.080713,-0.087414,-0.087387,-0.069446,-0.064023,-0.034468,-0.027573,-0.055882
7,5.031227,0.273926,0.447084,0.636051,0.607701,0.290132,0.177978,0.389741,0.455546,0.521350,0.634517,0.212811,0.305841,-0.070329,0.123018,0.043142,0.487666,0.092659,0.075221,0.261377,-0.077493,-0.060677,-0.103783,-0.042843,-0.086217,-0.045832,-0.018019,0.004870,-0.030569,-0.035123,-0.108605,-0.077199,-0.074180,-0.083715,-0.043452,-0.012945,-0.067729,-0.029040,-0.047908,-0.109491,-0.091047,-0.092051,-0.026467,-0.116506,-0.052541,-0.096878,-0.106020,-0.090716,0.039971,-0.052619,-0.095912,-0.032482,-0.083046,-0.117954,-0.073766,-0.107998,-0.060734,-0.067493,-0.053620,-0.097465,-0.047025,-0.049644,-0.101989,-0.044791,-0.116004,-0.057670,-0.026300,-0.071190,-0.022590,-0.064656,-0.065803,-0.109857,-0.055138,-0.088983,0.032264,-0.042946,-0.050704,-0.003437,-0.062292,-0.058576,-0.036511,-0.043440,-0.008580,-0.068993,-0.069732,-0.053937,0.056200,-0.058504,-0.064344,0.036166,-0.076460,-0.062577,-0.058870,-0.040050,-0.084299,-0.100882,-0.068718,-0.067937,-0.061703,-0.066218,-0.061179,-0.067140,-0.050592,0.008773,-0.005378,-0.037005,-0.075474,-0.051166,-0.099883,-0.031461,-0.027318,-0.086048,-0.029504,-0.086323,-0.066473,-0.029913,-0.093939,-0.088327,-0.050090,-0.075524,-0.063370,-0.030451,-0.094244,-0.069606,-0.068636,-0.039506,-0.117242,-0.077639,-0.073315,-0.104358,-0.022693,-0.098634,-0.082636,-0.098854,-0.115710,-0.021868,-0.036877,-0.042848,-0.062412,-0.046094,-0.073581,-0.046706,-0.090410,-0.082271,-0.013876,-0.062887
8,0.956428,1.375207,0.242786,0.226717,0.598441,0.233996,0.037171,0.133173,0.120501,-0.037713,0.004831,-0.020462,0.024948,-0.077790,0.014303,-0.024003,-0.021312,-0.067512,-0.019720,-0.066231,-0.081200,-0.008300,-0.070523,-0.008804,-0.074017,-0.029201,-0.077280,-0.102858,-0.050664,0.027010,0.013249,-0.027378,-0.071006,0.006262,0.011151,-0.004774,-0.057806,-0.041422,-0.069136,-0.034453,-0.036208,-0.089596,-0.009079,-0.109135,-0.065321,-0.092822,-0.038321,-0.010715,-0.015267,-0.090032,-0.016784,-0.107354,-0.061570,-0.077337,-0.032529,-0.048797,-0.057022,-0.092256,-0.084483,-0.061094,-0.050084,-0.051582,-0.060192,-0.080598,-0.056596,-0.083378,-0.041117,-0.035555,-0.023001,-0.107387,-0.074948,-0.065129,-0.061812,-0.059046,-0.096086,-0.094665,-0.097053,-0.033974,-0.091083,-0.083846,-0.101143,-0.079450,-0.062183,-0.078832,-0.032881,-0.081815,-0.078915,-0.075838,-0.078230,-0.086642,-0.075257,-0.089862,-0.083190,-0.098390,-0.086696,-0.095987,-0.057018,-0.091858,-0.088497,-0.063018,-0.083807,-0.071587,-0.048723,-0.068733,-0.045852,-0.048375,-0.053155,-0.077873,-0.038754,-0.086723,-0.063139,-0.085796,-0.066480,-0.102396,-0.096641,-0.052854,-0.052554,-0.065032,-0.024127,-0.066524,-0.124727,-0.108769,-0.114526,-0.041533,-0.084357,-0.074776,-0.076743,-0.069021,-0.081478,-0.125795,-0.103236,-0.092012,-0.079975,-0.114302,-0.062299,-0.070788,-0.072320,-0.068801,-0.083945,-0.101083,-0.119240,-0.064820,-0.083175,-0.068298,-0.026275,-0.110341
9,2.236918,0.637695,0.380363,-0.000585,0.142881,0.085126,0.177959,0.139806,0.046773,-0.049001,-0.034292,0.119122,0.136662,-0.069150,-0.028132,-0.076938,-0.032112,-0.067232,-0.013084,-0.027151,-0.069456,0.010917,-0.008346,-0.024000,-0.095488,-0.065313,-0.056132,-0.050140,-0.078266,-0.110396,-0.076968,-0.061697,-0.055424,-0.096643,-0.088878,-0.045645,-0.065729,-0.093517,-0.081604,-0.049908,-0.102574,-0.096118,-0.100791,-0.081510,-0.023363,-0.090943,-0.085426,-0.129617,-0.048601,-0.020562,-0.017589,-0.095777,-0.058447,-0.098412,-0.061174,-0.115785,-0.059038,-0.052799,-0.094238,-0.074586,-0.081916,-0.094105,-0.105623,-0.098871,-0.072809,-0.027127,-0.096052,-0.061730,-0.062342,-0.060271,-0.045607,-0.077890,-0.118113,-0.005474,-0.082530,-0.031370,-0.063639,-0.081381,-0.037845,-0.040943,-0.058146,-0.089662,-0.059073,-0.047866,-0.014611,-0.072438,-0.078239,-0.085817,-0.060215,-0.032267,-0.113309,-0.057907,-0.097164,-0.069391,-0.064982,-0.072773,-0.071960,-0.032411,-0.034661,-0.089758,-0.074468,-0.075316,-0.074921,-0.044049,-0.074868,-0.083677,-0.096079,-0.040590,-0.089377,-0.079411,-0.096026,-0.103602,-0.008852,-0.073585,-0.053046,-0.094048,-0.082852,-0.055696,-0.053222,-0.041114,-0.064063,-0.070043,-0.090465,-0.064264,-0.051679,-0.042312,-0.017556,-0.099071,-0.081974,-0.072528,-0.107606,-0.074846,-0.094563,-0.081517,-0.101631,-0.075825,-0.079288,-0.048135,-0.078872,-0.069458,-0.076545,-0.097567,-0.076031,-0.062471,-0.086132,-0.089571
