Algorithm,Repetition,Iteration,Selected_Modules,Expected_Minimum
cluster,1,8,36_37_33_47_21_44_24_6,57.310759
cluster,1,9,36_37_29_20_21_38_24_48,55.355398
cluster,1,10,36_37_29_13_42_38_24_48,55.188028
cluster,1,11,36_37_35_40_42_38_24_30,55.230871
cluster,1,12,36_37_29_40_42_38_24_48,55.955012
cluster,1,13,36_37_29_40_42_38_24_48,55.918958
cluster,1,14,36_37_29_47_42_38_24_48,55.424261
cluster,1,15,5_12_29_0_21_38_2_48,52.785404
cluster,1,16,5_23_29_13_4_38_2_48,53.122308
cluster,1,17,5_37_29_13_21_38_2_48,53.059410
cluster,1,18,5_12_29_13_21_38_2_48,52.586384
cluster,1,19,5_37_29_13_21_38_2_48,53.015353
cluster,1,20,5_37_29_13_21_38_24_48,53.243276
cluster,1,21,5_37_29_13_21_38_24_48,53.265014
cluster,1,22,5_37_29_13_21_38_2_48,53.040453
cluster,1,23,5_23_29_13_21_38_2_48,52.926179
cluster,1,24,5_37_29_13_21_38_2_48,53.035356
cluster,1,25,5_23_29_13_21_38_2_48,52.916493
cluster,1,26,5_37_29_13_21_38_24_48,53.248307
cluster,1,27,5_23_29_13_21_38_2_30,52.830140
cluster,1,28,5_37_29_13_21_38_2_48,53.042865
cluster,1,29,5_37_29_13_21_38_2_48,53.012447
cluster,1,30,5_37_29_13_21_38_2_48,53.030789
cluster,1,31,5_37_29_13_21_38_24_48,53.252204
cluster,1,32,5_37_29_13_21_38_2_48,53.028233
cluster,1,33,5_37_29_13_21_38_2_48,53.026466
cluster,1,34,5_37_29_13_21_38_2_48,53.032038
cluster,1,35,5_37_29_13_21_38_2_48,53.004569
cluster,1,36,5_12_29_13_21_38_2_30,52.543663
cluster,1,37,5_49_29_13_21_38_8_30,52.655003
cluster,1,38,5_12_29_13_21_38_28_30,52.252022
cluster,1,39,5_12_29_13_21_38_28_30,52.269852
cluster,1,40,5_37_29_13_21_38_8_30,52.682189
cluster,1,41,5_37_29_13_21_38_8_30,52.676790
cluster,1,42,5_37_29_13_21_38_8_30,52.709775
cluster,1,43,5_37_29_13_21_38_8_30,52.698132
cluster,1,44,5_12_29_13_21_38_8_30,52.246781
cluster,1,45,5_12_29_13_21_38_8_30,52.282523
cluster,1,46,5_12_29_13_21_38_8_30,52.267883
