Algorithm,Repetition,Iteration,Selected_Modules,Expected_Minimum
cluster,1,5,43_36_1_37_35_15_20_47_21_9_22_44_28_24_48_6,53.774511
cluster,1,6,5_26_49_12_33_29_40_19_21_42_38_41_8_2_30_27,51.244111
cluster,1,7,5_26_49_32_25_11_31_0_21_9_38_41_8_24_30_7,51.510729
cluster,1,8,5_46_39_32_14_29_13_0_21_42_38_41_28_2_48_7,51.962676
cluster,1,9,5_26_16_32_14_29_31_47_21_9_38_41_8_2_30_7,51.784222
cluster,1,10,5_26_49_32_14_11_13_0_21_9_38_41_28_24_30_6,51.280856
cluster,1,11,5_3_49_32_25_29_13_10_4_42_38_41_8_24_30_6,52.541869
cluster,1,12,5_26_16_32_14_11_13_47_21_9_38_41_8_2_30_7,51.272689
cluster,1,13,5_26_16_32_33_29_13_0_21_9_38_41_28_2_30_27,51.124363
cluster,1,14,5_26_39_12_25_29_13_19_21_9_38_41_8_2_48_6,51.548825
cluster,1,15,5_26_49_32_14_11_13_47_21_42_38_41_8_24_30_7,51.355832
cluster,1,16,5_26_49_32_33_11_13_47_21_9_38_41_8_2_30_27,50.851752
cluster,1,17,5_26_16_23_33_11_40_19_21_42_38_41_28_24_48_7,51.443693
cluster,1,18,5_26_49_32_14_15_13_0_21_9_38_41_8_2_30_6,51.629661
cluster,1,19,5_26_49_32_35_15_13_47_21_9_38_41_8_2_30_7,51.616483
cluster,1,20,5_26_16_32_14_15_13_0_21_42_38_41_28_2_30_6,51.587221
cluster,1,21,5_26_49_23_14_45_13_47_21_42_38_41_8_24_48_6,51.760351
cluster,1,22,5_26_49_23_14_45_13_47_21_42_38_41_28_2_48_7,51.576408
cluster,1,23,5_26_16_23_14_29_13_0_21_42_38_41_8_24_48_7,51.806177
cluster,1,24,5_26_39_32_14_29_40_0_21_42_38_41_28_2_48_7,51.827510
cluster,1,25,5_26_16_32_14_15_13_0_21_42_38_41_8_24_48_7,51.830939
cluster,1,26,5_26_16_32_14_29_13_0_21_42_38_41_28_24_48_7,51.761880
cluster,1,27,5_26_16_12_14_29_13_19_21_42_38_41_28_2_48_6,51.411488
cluster,1,28,5_26_16_12_14_29_13_0_21_42_38_41_8_2_30_7,51.337328
cluster,1,29,5_26_16_32_14_29_13_0_21_42_38_34_8_2_30_7,51.170758
cluster,1,30,5_26_16_23_14_11_13_19_21_42_38_41_8_24_30_27,51.229674
cluster,1,31,5_26_16_23_14_29_13_19_21_42_38_41_28_2_48_7,51.679214
cluster,1,32,5_26_16_23_14_29_13_47_21_42_38_41_8_2_48_6,51.664639
cluster,1,33,5_26_1_32_14_29_13_47_21_42_38_41_28_2_30_6,51.393370
cluster,1,34,5_26_16_32_14_29_13_0_21_42_38_41_8_2_30_6,51.639833
cluster,1,35,5_26_16_23_14_29_13_19_21_42_38_41_28_2_48_7,51.680093
cluster,1,36,5_26_16_32_14_11_13_19_21_42_38_41_28_2_30_7,51.331562
cluster,1,37,5_26_16_32_14_29_13_0_21_42_38_41_28_24_30_7,51.635847
cluster,1,38,5_26_16_32_14_29_13_0_21_42_38_41_28_2_30_7,51.575714
cluster,1,39,5_26_16_32_14_29_13_0_21_42_38_41_8_2_30_7,51.638771
cluster,1,40,5_26_16_23_14_29_13_0_21_42_38_41_8_2_30_7,51.575641
cluster,1,41,5_26_16_32_14_29_40_0_21_42_38_41_8_2_30_7,51.827145
cluster,1,42,5_26_49_32_14_29_13_0_21_42_38_41_8_2_30_7,51.626397
cluster,1,43,5_26_16_32_14_29_13_0_21_42_38_41_8_2_30_7,51.649257
cluster,1,44,5_26_16_32_14_29_13_0_21_42_38_41_28_24_30_7,51.619283
cluster,1,45,5_26_49_32_14_45_13_0_21_42_38_41_8_24_30_7,51.611442
cluster,1,46,5_26_39_32_14_29_13_10_21_42_38_41_8_24_30_7,51.769759
cluster,1,47,5_26_16_32_14_29_13_0_21_42_38_41_8_24_30_7,51.694119
cluster,1,48,5_26_49_32_14_29_13_47_21_42_38_41_28_2_30_7,51.517064
cluster,1,49,5_26_49_23_14_29_13_0_21_42_38_34_28_2_30_7,51.106379
cluster,1,50,5_26_49_32_14_45_13_0_21_42_38_41_8_24_30_7,51.636001
cluster,1,51,5_26_49_32_14_45_31_0_21_42_38_41_8_24_30_7,51.720338
cluster,1,52,5_26_1_32_14_29_13_47_21_42_38_41_8_2_30_27,51.225578
cluster,1,53,5_26_49_32_14_29_13_0_21_42_38_41_8_2_30_7,51.611240
cluster,1,54,5_26_16_37_14_29_13_0_21_9_38_34_8_2_30_27,51.008370
cluster,1,55,5_26_16_37_14_29_13_47_21_42_38_41_8_24_30_27,51.516563
cluster,1,56,5_26_49_32_14_29_13_0_21_42_38_41_28_24_48_27,51.593562
cluster,1,57,5_26_49_32_14_29_13_0_21_42_38_41_8_24_30_27,51.519557
cluster,1,58,5_26_49_32_14_29_13_0_21_42_38_34_8_24_30_27,51.076919
cluster,1,59,5_26_49_32_14_29_13_0_21_42_38_41_8_2_30_27,51.475334
cluster,1,60,5_26_49_32_14_29_13_0_21_42_38_41_8_24_30_27,51.562688
cluster,1,61,5_26_49_32_14_11_13_0_21_42_38_41_8_24_30_27,51.230181
cluster,1,62,5_26_49_32_14_11_13_0_21_42_38_34_8_24_30_27,50.791784
cluster,1,63,5_26_49_32_14_29_13_0_21_42_38_41_8_2_30_27,51.511382
cluster,1,64,5_26_49_32_14_29_13_0_21_42_38_41_8_2_30_27,51.516662
cluster,1,65,5_26_49_32_14_29_13_0_21_42_38_41_8_24_30_27,51.546874
cluster,1,66,5_26_49_32_14_29_13_0_21_42_38_41_8_2_30_27,51.453223
cluster,1,67,5_26_49_32_14_29_13_47_21_42_38_41_28_2_30_27,51.390391
cluster,1,68,5_26_39_23_14_29_13_0_21_42_38_41_28_2_30_27,51.411936
cluster,1,69,5_26_49_32_14_29_13_0_21_42_38_41_28_2_30_27,51.406998
cluster,1,70,5_26_49_32_14_29_13_0_21_42_38_41_8_24_30_27,51.569235
cluster,1,71,5_26_49_32_14_29_13_0_21_42_38_41_8_2_30_27,51.492503
cluster,1,72,5_26_49_32_14_29_13_0_21_42_38_41_8_24_30_27,51.560367
cluster,1,73,5_26_49_32_14_29_13_0_21_42_38_41_8_24_30_27,51.572034
cluster,1,74,5_26_49_32_14_29_13_0_21_42_38_41_8_24_30_27,51.524071
cluster,1,75,5_26_49_32_14_29_13_0_21_42_38_41_8_24_30_27,51.554270
cluster,1,76,5_26_49_32_14_29_13_0_21_42_38_41_8_24_30_27,51.534159
cluster,1,77,5_26_49_32_14_29_13_0_21_42_38_41_8_2_30_27,51.472180
cluster,1,78,5_26_49_32_14_11_13_0_21_42_38_41_8_24_30_27,51.230203
cluster,1,79,5_26_49_32_14_45_13_0_21_42_38_34_8_24_30_27,51.047711
cluster,1,80,5_26_49_23_14_29_13_0_21_42_38_41_8_24_30_27,51.516786
cluster,1,81,5_26_49_23_14_29_13_0_21_9_38_41_8_24_30_27,51.493307
cluster,1,82,5_26_49_32_14_29_13_0_21_42_38_41_8_2_30_27,51.518634
cluster,1,83,5_26_49_32_14_11_40_0_21_42_38_41_8_24_30_27,51.372672
cluster,1,84,5_26_49_32_14_11_13_0_21_42_38_41_8_2_30_27,51.199239
cluster,1,85,5_26_49_32_14_11_13_0_21_42_38_41_8_2_30_27,51.239321
cluster,1,86,5_26_49_32_14_29_13_0_21_42_38_41_8_2_30_27,51.485974
cluster,1,87,5_26_49_32_14_29_13_47_21_42_38_34_8_2_30_27,51.023093
cluster,1,88,5_26_49_32_14_29_13_0_21_42_38_41_8_2_30_27,51.481492
cluster,1,89,5_26_49_32_14_11_13_47_21_42_38_41_8_2_30_27,51.186902
cluster,1,90,5_26_49_32_14_11_13_0_21_42_38_34_8_2_30_27,50.764114
cluster,1,91,5_26_49_32_14_11_13_19_21_9_38_41_8_2_30_27,51.178724
cluster,1,92,5_26_49_32_14_29_13_0_21_9_38_41_8_2_30_27,51.461630
cluster,1,93,5_26_49_32_14_29_13_0_21_42_38_41_8_24_30_27,51.497177
cluster,1,94,5_26_49_32_14_29_13_0_21_42_38_41_8_2_30_27,51.493030
cluster,1,95,5_26_49_32_14_29_13_0_21_42_38_41_8_2_30_27,51.477792
cluster,1,96,5_26_16_32_14_29_13_0_21_42_38_41_28_2_30_27,51.412396
cluster,1,97,5_26_49_32_14_29_13_0_21_42_38_41_28_2_30_27,51.403262
cluster,1,98,5_26_49_32_14_29_13_0_21_42_38_41_28_2_30_27,51.402052
cluster,1,99,5_26_16_32_14_29_13_0_21_42_38_41_28_2_30_27,51.436617
cluster,1,100,5_26_39_32_14_29_13_0_21_42_38_41_28_2_30_27,51.419736
cluster,1,101,5_26_49_23_14_45_13_0_21_42_38_41_28_2_48_27,51.403785
cluster,1,102,5_26_49_23_14_45_13_10_21_42_38_41_28_2_30_27,51.455799
cluster,1,103,5_26_49_32_14_29_13_0_21_42_38_41_8_2_30_27,51.523989
cluster,1,104,5_26_49_23_14_29_13_19_21_42_38_41_8_2_30_27,51.522080
cluster,1,105,5_26_16_32_14_29_13_0_21_42_38_41_8_2_30_27,51.502027
cluster,1,106,5_26_16_23_14_29_13_0_21_9_38_41_8_2_30_27,51.448662
cluster,1,107,5_26_16_32_14_29_13_0_21_42_38_41_8_2_30_27,51.477429
cluster,1,108,5_26_16_32_14_29_13_0_21_42_38_34_28_2_30_27,50.947278
cluster,1,109,5_26_16_32_14_29_13_0_21_42_38_34_28_2_30_27,50.961326
cluster,1,110,5_26_16_32_14_29_13_0_21_42_38_34_28_2_30_27,50.963611
cluster,1,111,5_26_16_32_14_29_13_0_21_42_38_41_28_2_30_27,51.416366
cluster,1,112,5_26_49_32_14_29_13_0_21_42_38_41_8_2_30_27,51.504122
cluster,1,113,5_26_49_32_14_29_13_47_21_42_38_41_28_2_30_27,51.410020
cluster,1,114,5_26_49_37_14_29_13_47_21_42_38_41_28_2_30_27,51.415183
cluster,1,115,5_26_49_32_14_29_13_47_21_42_38_41_28_24_30_27,51.466737
cluster,1,116,5_26_49_23_14_29_13_0_21_42_38_41_28_2_30_27,51.389609
cluster,1,117,5_26_49_32_14_29_13_0_21_42_38_41_28_2_30_27,51.406495
cluster,1,118,5_26_1_32_14_29_13_0_21_42_38_41_28_2_30_27,51.191595
cluster,1,119,5_26_1_23_14_29_13_0_21_42_38_41_28_2_30_27,51.248216
