Algorithm,Repetition,Iteration,Selected_Modules,Expected_Minimum
independent,1,21,182_1_52_134_140_50_69_139_11_154,48.163306
independent,1,22,113_25_81_186_165_183_43_192_150_80,53.536719
independent,1,23,185_161_191_174_86_75_17_163_12_33,48.827023
independent,1,24,55_187_7_93_46_157_76_197_153_62,53.750233
independent,1,25,147_65_125_101_114_38_188_121_67_127,54.940610
independent,1,26,178_73_98_155_14_84_162_177_110_9,54.429919
independent,1,27,108_126_123_35_77_87_96_199_149_176,52.515803
independent,1,28,159_97_193_54_129_103_70_154_95_51,50.994638
independent,1,29,21_115_24_107_154_170_112_94_53_83,52.312851
independent,1,30,34_57_60_11_66_197_126_112_61_142,51.442380
independent,1,31,86_30_22_41_2_116_82_137_198_6,52.769994
independent,1,32,23_191_178_63_154_11_71_141_39_20,48.082459
independent,1,33,166_54_160_197_148_75_159_37_92_140,49.828147
independent,1,34,96_86_130_9_197_28_154_105_48_11,49.108223
independent,1,35,45_27_56_156_64_16_119_191_192_131,53.321065
independent,1,36,196_146_11_85_75_50_178_26_197_184,51.323861
independent,1,37,54_9_104_106_11_48_197_108_8_140,50.125093
independent,1,38,163_86_173_157_7_44_43_191_54_96,49.063734
independent,1,39,118_126_54_191_154_179_50_124_157_116,48.845762
independent,1,40,158_2_107_150_191_129_11_79_116_157,48.533436
independent,1,41,9_86_89_172_174_116_95_157_191_188,48.117478
independent,1,42,75_157_120_188_174_181_159_170_191_182,48.310986
independent,1,43,170_33_4_191_163_7_159_157_128_116,49.786846
independent,1,44,67_91_150_154_9_190_191_116_32_157,49.396716
independent,1,45,75_86_158_175_165_192_197_182_50_95,48.550181
independent,1,46,43_180_48_67_78_182_197_17_134_86,48.856494
independent,1,47,107_11_116_67_191_53_86_197_150_167,47.073084
independent,1,48,138_80_167_191_197_15_86_150_115_11,48.910574
independent,1,49,95_157_129_197_5_50_75_86_73_11,47.667261
independent,1,50,112_54_75_154_86_197_73_11_50_160,46.904432
independent,1,51,188_126_75_197_116_73_86_191_11_50,46.708998
independent,1,52,191_67_126_136_23_116_86_197_50_11,47.392973
independent,1,53,23_157_50_191_116_197_152_67_86_11,47.014633
