Algorithm,Repetition,Iteration,Selected_Modules,Expected_Minimum
cluster,1,11,65_13_95_31_30_86_46_43_7_1,52.691100
cluster,1,12,93_13_64_31_4_70_46_43_41_1,51.404986
cluster,1,13,93_0_39_31_4_58_32_43_41_1,51.735146
cluster,1,14,93_0_45_31_4_58_32_43_41_1,51.727127
cluster,1,15,93_0_39_31_4_58_32_43_41_1,51.742829
cluster,1,16,93_0_39_31_4_58_32_43_41_1,51.753349
cluster,1,17,93_0_39_31_4_58_32_43_41_1,51.720192
cluster,1,18,93_0_39_31_4_58_32_43_41_1,51.761745
cluster,1,19,93_0_39_31_4_58_32_43_41_1,51.731000
cluster,1,20,93_0_39_31_4_58_32_43_41_1,51.762239
cluster,1,21,93_0_39_31_4_58_32_43_41_1,51.722822
cluster,1,22,93_0_39_31_4_58_32_43_41_1,51.722614
cluster,1,23,93_0_39_31_4_58_32_43_41_1,51.745602
cluster,1,24,93_0_39_31_4_58_32_43_41_1,51.744524
cluster,1,25,93_0_39_31_4_58_32_43_41_1,51.727075
cluster,1,26,93_0_39_31_4_58_32_43_41_1,51.727006
cluster,1,27,93_0_35_31_4_58_32_43_41_1,51.203687
cluster,1,28,93_0_39_31_4_58_32_43_41_1,51.755608
cluster,1,29,93_0_39_31_4_58_32_43_41_1,51.697319
cluster,1,30,93_0_39_31_4_58_32_43_41_1,51.731343
cluster,1,31,93_0_39_31_4_58_32_43_41_1,51.753459
cluster,1,32,93_0_39_31_4_58_32_43_41_1,51.733309
cluster,1,33,93_0_39_31_4_58_32_43_41_1,51.718968
cluster,1,34,93_0_39_31_4_58_32_43_41_1,51.750387
cluster,1,35,93_0_39_31_4_58_32_43_41_1,51.748853
cluster,1,36,93_0_39_31_4_58_32_43_41_1,51.762891
cluster,1,37,93_0_39_31_4_58_32_43_41_1,51.736167
cluster,1,38,93_0_39_31_4_58_32_43_41_1,51.748014
cluster,1,39,93_0_39_31_4_58_32_43_41_1,51.730280
cluster,1,40,93_0_39_31_4_58_32_43_41_1,51.738592
cluster,1,41,93_0_39_31_4_58_32_43_41_1,51.738272
cluster,1,42,93_0_39_31_4_58_32_43_41_1,51.741804
cluster,1,43,93_0_39_31_4_58_32_43_41_1,51.700315
cluster,1,44,93_0_39_31_4_58_32_43_41_1,51.742329
cluster,1,45,93_0_39_31_4_58_32_43_41_1,51.740288
cluster,1,46,93_0_39_31_4_58_32_43_41_1,51.731083
cluster,1,47,93_0_39_31_4_58_32_43_41_1,51.730278
cluster,1,48,93_0_39_31_4_58_32_43_41_1,51.736053
cluster,1,49,93_0_39_31_4_58_32_43_41_1,51.737104
cluster,1,50,93_0_39_31_4_58_32_43_41_1,51.733908
cluster,1,51,93_0_39_31_4_58_32_43_41_1,51.720458
cluster,1,52,93_0_39_31_4_58_32_43_41_1,51.732993
cluster,1,53,93_0_39_31_4_58_32_43_41_1,51.747176
cluster,1,54,93_0_39_31_4_58_32_43_41_1,51.743972
cluster,1,55,93_0_39_31_4_58_32_43_41_1,51.740250
cluster,1,56,93_0_39_31_4_58_32_43_41_1,51.745170
cluster,1,57,53_0_39_31_4_58_32_43_41_1,51.218552
cluster,1,58,53_0_39_31_4_58_32_43_41_1,51.252402
cluster,1,59,53_0_39_31_4_58_32_43_41_1,51.270591
cluster,1,60,53_0_39_31_4_58_32_43_41_1,51.198320
cluster,1,61,53_0_39_31_4_58_32_43_41_1,51.218083
cluster,1,62,53_0_39_31_4_58_32_43_41_1,51.266056
cluster,1,63,53_0_39_31_4_58_32_43_41_1,51.200311
cluster,1,64,53_0_39_31_4_58_32_43_41_1,51.181485
cluster,1,65,53_0_39_31_4_58_32_43_41_1,51.222380
cluster,1,66,53_0_39_31_4_58_32_43_41_1,51.234458
cluster,1,67,53_0_39_31_4_58_32_43_41_1,51.255627
cluster,1,68,53_0_39_31_4_58_32_43_41_1,51.177134
cluster,1,69,53_0_39_31_4_58_32_43_41_1,51.236700
cluster,1,70,53_0_39_31_4_58_32_43_41_1,51.224582
cluster,1,71,53_0_39_31_4_58_32_43_41_1,51.221825
cluster,1,72,53_0_39_31_4_58_32_43_41_1,51.290870
cluster,1,73,53_0_39_31_4_58_32_43_41_1,51.244562
cluster,1,74,53_0_39_31_4_58_32_43_41_1,51.255488
cluster,1,75,53_0_39_31_4_58_32_43_41_1,51.205502
cluster,1,76,53_0_39_31_4_58_32_43_41_1,51.256334
cluster,1,77,53_0_39_31_4_58_32_43_41_1,51.220558
cluster,1,78,53_0_39_31_4_58_32_43_41_1,51.227107
cluster,1,79,53_0_39_31_4_58_32_43_41_1,51.251563
cluster,1,80,53_0_39_31_4_58_32_43_41_1,51.227104
cluster,1,81,53_0_39_31_4_58_32_43_41_1,51.243661
cluster,1,82,53_0_39_31_4_58_32_43_41_1,51.224835
cluster,1,83,53_0_39_31_4_58_32_43_41_1,51.216747
cluster,1,84,53_0_39_31_4_58_32_43_41_1,51.236239
cluster,1,85,57_0_39_31_4_58_32_43_41_1,51.863757
cluster,1,86,57_0_39_31_4_58_32_43_41_1,51.846074
cluster,1,87,57_0_39_31_4_58_32_43_41_1,51.824870
cluster,1,88,57_0_39_31_4_58_32_43_41_1,51.817272
cluster,1,89,57_0_39_31_4_58_32_43_41_1,51.849946
cluster,1,90,57_0_39_31_4_58_32_43_41_1,51.822080
cluster,1,91,53_0_39_31_4_58_32_43_41_1,51.220414
cluster,1,92,53_0_39_31_4_58_32_43_41_1,51.238654
cluster,1,93,53_0_39_31_4_58_32_43_41_1,51.232161
cluster,1,94,53_0_39_31_4_58_32_43_41_1,51.254625
cluster,1,95,53_0_39_31_4_58_32_43_41_1,51.244739
cluster,1,96,53_0_39_31_4_58_32_43_41_1,51.223419
cluster,1,97,53_0_39_31_4_58_32_43_41_1,51.254340
cluster,1,98,53_0_39_31_4_58_32_43_41_1,51.217984
cluster,1,99,53_0_39_31_4_58_32_43_41_1,51.242057
cluster,1,100,53_0_39_31_4_58_32_43_41_1,51.203333
cluster,1,101,53_0_39_31_4_58_32_43_41_1,51.240279
cluster,1,102,57_0_39_31_4_58_32_43_41_1,51.841159
cluster,1,103,57_0_35_31_4_58_32_43_41_1,51.269408
cluster,1,104,52_0_35_31_4_58_32_43_41_1,51.333303
cluster,1,105,52_0_35_31_4_58_32_43_41_1,51.311774
cluster,1,106,53_0_35_31_4_58_32_43_41_1,50.728196
cluster,1,107,93_0_35_31_4_58_32_43_41_1,51.200870
cluster,1,108,93_0_35_31_4_58_32_43_41_1,51.198730
cluster,1,109,93_0_35_31_4_58_32_43_41_1,51.192029
cluster,1,110,93_0_35_31_4_58_32_43_41_1,51.219655
cluster,1,111,93_0_35_31_4_58_32_43_41_1,51.207019
cluster,1,112,93_0_35_31_4_58_32_43_41_1,51.226306
cluster,1,113,93_0_35_31_4_58_32_43_41_1,51.223245
cluster,1,114,93_0_35_31_4_58_32_43_41_1,51.190160
