Algorithm,Repetition,Iteration,Selected_Modules,Expected_Minimum
independent,1,8,23_27_9_48_2_3_11_43,54.235966
independent,1,9,33_32_39_46_35_0_25_7,58.374357
independent,1,10,11_47_43_5_38_37_36_34,51.978176
independent,1,11,8_20_30_34_12_5_43_38,51.719347
independent,1,12,27_43_38_26_12_2_34_20,51.501197
independent,1,13,29_43_2_12_5_38_24_34,52.030044
independent,1,14,11_19_5_9_45_38_34_6,52.770910
independent,1,15,18_41_8_26_28_11_5_38,52.110782
independent,1,16,8_11_20_28_34_41_13_38,53.576787
independent,1,17,42_20_38_28_1_35_30_5,52.572842
independent,1,18,11_18_5_33_38_8_40_30,52.205267
independent,1,19,28_18_48_1_5_38_8_30,52.895225
independent,1,20,43_11_30_27_26_38_5_34,51.237617
independent,1,21,8_43_14_1_5_27_34_38,51.354105
independent,1,22,5_30_1_8_34_27_38_43,51.646102
independent,1,23,34_41_8_5_33_27_38_43,51.440634
independent,1,24,30_5_28_8_41_43_34_38,52.045868
independent,1,25,1_11_5_22_17_34_43_38,52.116051
independent,1,26,5_27_12_2_24_43_38_34,51.806925
independent,1,27,5_30_12_2_8_43_34_38,51.736942
independent,1,28,26_2_5_11_34_15_43_38,51.376908
independent,1,29,8_28_27_21_5_34_43_38,51.721962
independent,1,30,1_11_5_34_26_41_43_38,51.619652
independent,1,31,12_26_5_41_11_34_43_38,51.422007
independent,1,32,19_41_20_5_11_34_43_38,52.274838
independent,1,33,27_26_2_5_34_8_43_38,51.439609
independent,1,34,34_48_12_41_5_43_27_38,52.211488
independent,1,35,30_41_12_27_5_34_43_38,52.012341
independent,1,36,12_26_41_5_27_34_43_38,51.711140
independent,1,37,28_2_41_34_27_43_5_38,51.823951
independent,1,38,30_14_43_48_41_5_34_38,52.257947
independent,1,39,8_48_41_5_14_43_34_38,51.850745
independent,1,40,1_14_43_5_38_11_41_34,51.973858
independent,1,41,13_30_11_41_43_38_5_34,51.629818
independent,1,42,27_11_14_5_41_43_34_38,51.892539
independent,1,43,12_23_27_5_41_43_34_38,52.073976
independent,1,44,27_24_11_5_41_43_34_38,51.763181
independent,1,45,8_49_27_5_41_43_34_38,52.074942
independent,1,46,34_8_28_41_27_43_5_38,51.937057
independent,1,47,41_43_2_33_27_5_34_38,51.634169
independent,1,48,27_33_11_5_43_41_34_38,51.576138
independent,1,49,8_33_11_41_5_43_34_38,51.289265
independent,1,50,8_30_41_11_5_34_43_38,51.461896
independent,1,51,30_8_41_11_5_43_34_38,51.464626
