Algorithm,Repetition,Iteration,Selected_Modules,Expected_Minimum
smallest,1,8,14_34_43_27_37_36_21_48,52.950656
smallest,1,9,38_41_13_9_5_26_19_2,52.527217
smallest,1,10,38_32_6_41_17_16_5_0,54.110043
smallest,1,11,38_23_20_25_41_7_5_39,53.723150
smallest,1,12,38_41_15_35_13_4_21_5,53.466337
smallest,1,13,38_26_41_5_14_49_21_18,53.028050
smallest,1,14,30_18_49_38_26_23_5_41,53.055485
smallest,1,15,38_30_5_26_18_8_49_41,52.724001
smallest,1,16,38_5_26_14_41_18_23_12,52.687095
smallest,1,17,38_5_41_26_24_21_14_47,52.560036
smallest,1,18,38_44_33_5_41_47_26_22,52.822946
smallest,1,19,38_5_26_41_11_13_32_23,52.418499
smallest,1,20,38_5_26_21_32_23_41_49,53.243608
smallest,1,21,5_26_38_23_21_14_0_41,52.692793
smallest,1,22,38_5_26_23_25_44_30_49,52.838953
smallest,1,23,38_5_26_23_41_14_34_36,52.458370
smallest,1,24,5_26_38_37_23_10_33_41,52.825020
smallest,1,25,5_26_38_23_36_32_7_17,53.605149
smallest,1,26,5_26_38_18_29_23_41_30,53.010296
smallest,1,27,5_26_38_16_12_45_46_22,53.091266
smallest,1,28,5_26_38_40_7_3_0_46,53.672737
smallest,1,29,5_26_38_16_17_12_29_41,53.233970
smallest,1,30,5_38_26_41_16_17_21_37,53.500352
smallest,1,31,5_26_38_41_0_39_18_24,53.208286
smallest,1,32,5_26_38_2_36_24_41_0,52.933119
smallest,1,33,5_26_38_41_25_2_13_24,52.486750
smallest,1,34,5_38_26_41_13_11_19_8,51.858114
smallest,1,35,5_38_26_41_13_36_46_47,53.062504
smallest,1,36,5_38_26_41_1_29_12_28,52.490072
smallest,1,37,5_38_26_41_13_30_23_2,52.423887
smallest,1,38,38_5_26_41_13_30_18_6,52.861833
smallest,1,39,5_38_26_41_13_44_33_23,52.418869
smallest,1,40,5_38_26_41_32_8_18_12,52.642922
smallest,1,41,5_38_26_41_30_49_18_37,53.260302
smallest,1,42,5_38_26_41_16_23_14_29,53.006931
smallest,1,43,5_38_26_41_23_21_14_49,52.747186
smallest,1,44,5_38_26_41_23_34_13_45,52.465589
smallest,1,45,5_38_26_41_14_20_42_30,52.758628
smallest,1,46,5_38_26_41_8_30_32_10,52.672365
smallest,1,47,5_38_26_41_8_30_23_18,52.739347
smallest,1,48,5_38_26_41_47_7_17_16,53.519444
smallest,1,49,5_38_26_41_22_47_27_12,52.494326
smallest,1,50,5_38_26_48_41_12_4_32,53.139662
smallest,1,51,5_38_26_48_41_21_12_6,52.846657
smallest,1,52,5_38_26_48_41_21_32_6,53.344043
smallest,1,53,5_38_26_41_48_21_13_32,52.884666
smallest,1,54,5_38_26_41_21_32_0_13,52.930928
smallest,1,55,38_5_26_41_13_47_6_14,52.738186
smallest,1,56,5_38_26_41_13_14_21_24,52.443374
smallest,1,57,5_38_26_41_21_13_14_16,52.731669
smallest,1,58,5_38_26_41_21_14_13_48,52.611870
smallest,1,59,5_38_26_41_21_14_13_11,52.402392
smallest,1,60,5_38_26_41_43_21_13_30,52.048669
smallest,1,61,5_38_26_41_34_27_43_14,51.704296
smallest,1,62,5_38_26_34_41_27_43_14,51.721354
smallest,1,63,5_38_26_41_34_14_29_18,52.790734
smallest,1,64,5_38_26_41_34_45_39_22,53.000251
smallest,1,65,5_38_26_41_34_14_19_30,52.072444
smallest,1,66,5_38_26_41_34_14_8_30,51.777245
smallest,1,67,5_38_26_41_34_23_14_0,52.286440
smallest,1,68,5_38_26_41_34_14_0_23,52.307558
smallest,1,69,5_38_26_41_34_14_0_32,52.463867
smallest,1,70,5_38_26_41_32_0_34_46,52.916519
smallest,1,71,5_38_26_41_34_0_32_14,52.441342
smallest,1,72,5_38_26_34_41_43_14_32,52.116568
smallest,1,73,5_38_26_34_41_43_14_0,51.955828
smallest,1,74,5_38_26_34_41_43_14_27,51.692364
smallest,1,75,5_38_26_34_41_43_14_27,51.742137
smallest,1,76,5_38_26_34_41_14_32_0,52.466402
smallest,1,77,5_38_26_34_41_14_23_37,52.490522
smallest,1,78,5_38_26_34_41_14_43_23,51.917298
smallest,1,79,5_38_26_34_41_14_43_23,51.912894
smallest,1,80,5_26_38_34_41_23_14_43,51.901452
smallest,1,81,5_26_38_34_41_43_23_14,51.900732
smallest,1,82,5_26_38_34_41_43_23_13,51.918231
smallest,1,83,5_26_38_34_41_43_27_23,51.922900
smallest,1,84,5_38_26_34_41_43_13_14,51.864305
smallest,1,85,5_38_26_34_41_43_13_32,52.131172
smallest,1,86,5_38_26_34_41_43_13_12,51.722784
smallest,1,87,5_38_26_34_41_43_13_23,51.920558
smallest,1,88,5_38_26_34_41_43_13_44,52.246141
smallest,1,89,5_38_26_34_41_13_25_49,52.602212
smallest,1,90,5_38_26_34_41_13_14_23,52.165513
smallest,1,91,5_38_26_34_41_14_13_6,52.434058
smallest,1,92,5_38_26_34_41_14_13_48,52.266828
smallest,1,93,5_38_26_34_41_13_14_37,52.350021
smallest,1,94,5_38_26_34_41_14_12_16,52.252675
smallest,1,95,5_26_38_34_41_23_48_7,52.764062
smallest,1,96,5_26_38_41_34_23_14_13,52.185487
smallest,1,97,5_26_38_41_34_23_14_13,52.143157
smallest,1,98,5_26_38_41_34_23_14_13,52.164043
smallest,1,99,5_26_38_41_34_23_14_13,52.124902
smallest,1,100,5_26_38_41_34_23_14_0,52.238397
smallest,1,101,5_26_38_41_34_23_14_0,52.269869
smallest,1,102,5_26_38_41_34_23_14_32,52.431847
smallest,1,103,5_26_38_41_34_23_32_0,52.717570
smallest,1,104,5_26_38_41_34_23_29_48,52.705079
smallest,1,105,5_26_38_41_34_23_11_19,52.028541
smallest,1,106,5_26_38_41_34_23_28_13,52.066743
smallest,1,107,5_26_38_41_23_34_8_30,52.161624
smallest,1,108,5_26_38_41_8_34_28_30,52.042482
smallest,1,109,5_26_38_41_34_23_30_8,52.164828
smallest,1,110,5_26_38_41_34_18_23_30,52.525312
smallest,1,111,5_26_38_41_34_23_30_8,52.158802
smallest,1,112,5_26_38_41_34_23_13_14,52.125050
smallest,1,113,5_26_38_41_34_23_17_13,52.532667
smallest,1,114,5_26_38_41_34_23_13_32,52.462031
smallest,1,115,5_26_38_41_34_23_13_2,52.000490
smallest,1,116,5_26_38_41_34_23_13_47,52.280373
smallest,1,117,5_26_38_41_34_23_13_10,52.508213
smallest,1,118,5_26_38_41_34_13_23_18,52.489416
smallest,1,119,5_26_38_41_34_13_19_12,52.123572
smallest,1,120,5_26_38_41_34_12_29_13,52.277087
smallest,1,121,5_26_38_41_34_13_14_23,52.137005
smallest,1,122,5_26_38_41_34_13_14_36,52.427142
smallest,1,123,5_26_38_41_34_14_13_40,52.447438
smallest,1,124,5_26_38_41_34_1_14_13,52.145951
smallest,1,125,5_26_38_41_34_14_13_46,52.388889
smallest,1,126,5_26_38_41_34_13_37_32,52.697308
smallest,1,127,5_26_38_41_34_13_3_14,52.422857
smallest,1,128,5_26_38_41_34_13_14_18,52.448592
smallest,1,129,5_26_38_41_34_13_30_18,52.276086
smallest,1,130,5_26_38_41_34_13_30_18,52.319751
smallest,1,131,5_26_38_41_34_13_14_24,52.063971
smallest,1,132,5_26_38_41_34_24_2_13,52.132481
smallest,1,133,5_26_38_41_34_13_14_30,51.953506
smallest,1,134,5_26_38_41_34_13_14_32,52.319222
smallest,1,135,5_26_38_41_34_13_14_32,52.315430
smallest,1,136,5_26_38_41_34_13_14_23,52.188579
smallest,1,137,5_26_38_41_34_13_14_23,52.157546
smallest,1,138,5_26_38_41_34_13_14_23,52.189502
smallest,1,139,5_26_38_41_34_13_14_33,52.045615
smallest,1,140,5_26_38_41_34_13_14_16,52.394906
smallest,1,141,5_26_38_41_34_13_14_11,52.106892
smallest,1,142,5_26_38_41_34_13_14_33,52.017127
smallest,1,143,5_26_38_41_34_13_14_19,52.264037
smallest,1,144,5_26_38_41_34_13_14_49,52.379474
smallest,1,145,5_26_38_41_34_13_14_23,52.147859
smallest,1,146,5_26_38_41_34_13_14_27,51.984711
smallest,1,147,5_26_38_41_34_13_14_8,51.742300
smallest,1,148,5_26_38_41_34_13_14_28,51.748215
smallest,1,149,5_26_38_41_34_13_8_28,51.882884
smallest,1,150,5_26_38_41_34_13_14_11,52.096709
smallest,2,8,9_15_35_20_42_48_1_28,57.961684
smallest,2,9,27_43_40_36_19_37_31_34,53.686315
smallest,2,10,46_0_7_5_14_32_34_26,53.091564
smallest,2,11,41_49_38_18_30_13_25_5,53.145030
smallest,2,12,27_43_6_5_34_38_48_17,52.895754
smallest,2,13,5_8_26_34_21_38_33_14,51.489456
smallest,2,14,5_34_26_43_1_38_8_27,51.292687
smallest,2,15,5_26_14_34_17_38_48_41,52.592608
smallest,2,16,5_26_38_30_28_11_12_34,51.181406
smallest,2,17,5_8_16_26_38_30_2_28,52.602698
smallest,2,18,5_24_26_38_21_41_7_8,52.716355
smallest,2,19,5_34_26_43_38_18_8_20,51.861879
smallest,2,20,5_34_26_38_44_14_40_43,52.170857
smallest,2,21,5_26_34_14_38_29_2_12,51.730636
smallest,2,22,5_26_34_38_28_14_27_46,51.658792
smallest,2,23,5_26_38_34_27_8_21_43,51.390008
smallest,2,24,5_26_28_30_8_34_38_32,52.004126
smallest,2,25,5_26_28_8_34_30_23_4,52.861241
smallest,2,26,5_26_8_23_34_28_30_13,52.420940
smallest,2,27,5_41_8_26_28_38_34_3,52.366032
smallest,2,28,5_26_41_38_13_23_8_34,52.013945
smallest,2,29,5_38_41_26_13_19_21_27,52.639269
smallest,2,30,5_26_38_41_14_11_13_8,51.945231
smallest,2,31,5_26_38_41_14_19_21_23,52.773721
smallest,2,32,5_26_14_38_41_34_13_43,51.870791
smallest,2,33,5_26_38_17_14_41_16_48,53.139966
smallest,2,34,5_26_38_41_13_24_0_14,52.460330
smallest,2,35,5_38_2_41_26_13_32_24,52.647859
smallest,2,36,5_38_26_8_28_41_30_18,52.563593
smallest,2,37,5_26_38_23_41_39_8_49,52.972897
smallest,2,38,5_26_38_41_28_23_1_8,52.598597
smallest,2,39,5_26_38_41_40_28_8_13,52.420712
smallest,2,40,5_26_38_40_41_13_1_19,52.871692
smallest,2,41,5_26_38_41_13_11_23_27,52.037384
smallest,2,42,5_26_38_41_23_13_0_7,52.817293
smallest,2,43,5_26_38_21_14_41_40_34,52.546159
smallest,2,44,5_26_38_41_21_14_34_13,52.275677
smallest,2,45,5_26_38_41_14_21_34_19,52.567019
smallest,2,46,5_26_38_14_34_41_21_13,52.252915
smallest,2,47,5_26_38_21_14_41_34_13,52.257682
smallest,2,48,5_26_38_14_21_41_13_34,52.259186
smallest,2,49,5_26_38_14_21_41_13_34,52.243556
smallest,2,50,5_26_38_14_41_21_13_34,52.269414
