Algorithm,Repetition,Iteration,Selected_Modules,Expected_Minimum
cyclic,1,21,197_52_11_183_1_7_50_34_33_112,50.413890
cyclic,1,22,55_193_89_80_104_43_154_140_176_165,51.372978
cyclic,1,23,2_159_154_25_65_134_113_67_35_58,50.931021
cyclic,1,24,30_93_163_107_150_161_75_86_186_22,52.827672
cyclic,1,25,144_116_38_135_178_28_82_87_127_185,53.254452
cyclic,1,26,3_78_191_9_179_27_156_154_124_48,51.487996
cyclic,1,27,198_84_138_77_123_139_177_6_162_192,55.915865
cyclic,1,28,70_62_130_174_20_73_114_69_97_45,56.206025
cyclic,1,29,3_0_101_7_121_170_14_24_137_153,51.521355
cyclic,1,30,37_126_167_118_182_57_115_88_154_49,53.825807
cyclic,1,31,74_88_157_132_149_159_147_129_43_154,49.463048
cyclic,1,32,74_154_127_7_21_88_10_85_121_43,47.631385
cyclic,1,33,88_188_41_12_127_151_94_53_25_199,49.989729
cyclic,1,34,8_88_113_186_19_121_53_69_127_13,49.840324
cyclic,1,35,121_91_175_198_173_7_157_44_127_98,50.634742
cyclic,1,36,95_28_154_43_155_51_127_187_159_83,51.119254
cyclic,1,37,170_133_159_7_30_176_43_68_25_127,49.000470
cyclic,1,38,154_169_104_3_76_88_74_56_150_127,46.632184
cyclic,1,39,27_50_154_150_4_59_169_127_76_136,47.312645
cyclic,1,40,67_140_153_76_120_59_7_127_104_143,50.062422
cyclic,1,41,170_80_67_23_46_161_47_127_7_104,50.929495
cyclic,1,42,45_80_170_7_154_150_76_27_104_105,48.340108
cyclic,1,43,153_24_74_119_127_159_88_158_104_7,48.831425
cyclic,1,44,88_170_7_127_1_43_101_159_16_108,47.985893
cyclic,1,45,170_45_104_43_154_197_11_127_7_6,50.031006
cyclic,1,46,154_111_27_88_50_76_7_166_120_127,47.605475
cyclic,1,47,197_139_128_88_146_127_104_11_7_43,49.833671
cyclic,1,48,36_115_7_180_43_191_62_154_121_127,49.467237
cyclic,1,49,170_43_3_154_88_61_115_104_7_127,48.344318
cyclic,1,50,127_142_43_50_176_7_154_121_114_112,48.929511
cyclic,1,51,50_154_61_7_104_15_43_73_127_114,50.193749
cyclic,1,52,114_74_170_93_186_67_43_104_7_127,48.846151
cyclic,1,53,154_25_76_88_113_7_74_159_104_127,46.478800
cyclic,1,54,43_101_11_115_154_25_7_159_104_127,48.551037
cyclic,1,55,120_104_153_113_55_141_43_74_7_127,48.970120
cyclic,1,56,154_127_45_74_18_104_93_7_113_43,48.346677
cyclic,1,57,197_50_127_34_136_198_121_7_169_90,48.089114
cyclic,1,58,6_88_169_139_121_43_127_73_50_7,47.546050
cyclic,1,59,159_45_73_136_76_140_169_50_7_127,47.650885
cyclic,1,60,76_88_159_176_169_50_136_121_7_127,46.249056
cyclic,1,61,113_137_176_159_169_136_127_50_7_76,47.197288
cyclic,1,62,7_127_159_113_136_76_169_50_63_121,46.838277
cyclic,1,63,197_94_127_50_136_7_169_38_159_76,47.808055
cyclic,1,64,120_126_7_159_197_136_108_127_169_76,48.106502
cyclic,1,65,159_104_136_196_76_74_112_7_169_127,46.844841
cyclic,1,66,136_154_170_18_161_104_76_169_7_127,47.393603
cyclic,1,67,170_3_88_136_7_154_169_104_76_127,46.783252
cyclic,1,68,55_127_7_143_154_136_169_104_76_198,47.605584
cyclic,1,69,118_186_154_7_40_104_169_76_127_136,48.128046
cyclic,1,70,140_104_159_30_127_92_169_145_76_7,48.447463
cyclic,1,71,25_50_136_7_117_104_198_154_127_119,49.053765
cyclic,1,72,121_30_62_127_88_25_170_7_50_43,47.514293
cyclic,1,73,1_69_104_32_74_146_7_76_27_127,47.738143
cyclic,1,74,7_136_104_28_154_33_43_169_127_119,48.225129
cyclic,1,75,88_80_169_115_127_76_104_7_27_113,46.545980
cyclic,1,76,113_154_19_76_74_88_7_169_121_127,46.025113
cyclic,1,77,169_74_88_127_104_120_154_7_76_6,46.757397
cyclic,1,78,27_7_74_88_120_169_38_76_104_22,46.956807
cyclic,1,79,113_74_104_169_27_76_38_88_127_120,46.371823
