Algorithm,Repetition,Iteration,Selected_Modules,Expected_Minimum
smallest,1,8,49_48_23_22_24_47_21_25,60.410940
smallest,1,9,4_38_3_39_37_5_40_2,55.681921
smallest,1,10,32_9_10_44_33_31_43_45,56.213597
smallest,1,11,8_46_11_1_16_6_9_12,56.492313
smallest,1,12,18_15_19_41_30_3_14_17,56.606642
smallest,1,13,15_16_36_35_0_2_14_4,55.906390
smallest,1,14,3_1_2_5_4_28_0_6,56.170652
smallest,1,15,2_3_1_4_0_5_49_6,56.301807
smallest,1,16,2_1_3_0_4_5_7_15,56.024212
smallest,1,17,2_1_3_0_4_5_6_27,55.825719
smallest,1,18,2_3_1_4_0_5_42_46,55.638896
smallest,1,19,3_2_4_1_5_0_13_14,55.695827
smallest,1,20,2_3_1_4_5_0_32_6,55.960271
smallest,1,21,2_3_1_4_0_5_31_45,56.121472
smallest,1,22,2_3_1_4_30_31_33_32,56.994638
smallest,1,23,2_3_31_32_30_1_4_33,57.012433
smallest,1,24,31_2_3_32_30_29_1_4,56.040058
smallest,1,25,2_3_31_32_1_30_4_33,57.020976
smallest,1,26,2_3_1_31_32_4_30_33,57.010845
smallest,1,27,2_3_31_32_1_30_33_4,57.015645
smallest,1,28,32_31_2_3_33_34_1_30,57.001619
smallest,1,29,2_3_32_31_1_33_4_0,57.125555
smallest,1,30,2_32_3_31_1_33_0_4,57.154968
smallest,1,31,2_32_3_1_31_0_33_34,57.041341
smallest,1,32,2_32_1_3_31_0_33_4,57.135666
smallest,1,33,2_32_1_3_31_0_33_30,56.956140
smallest,1,34,2_32_1_3_31_0_33_4,57.114302
smallest,1,35,2_32_1_3_31_0_33_30,56.946461
smallest,1,36,2_3_1_32_31_0_4_33,57.116291
smallest,1,37,2_3_1_32_31_0_4_33,57.126439
smallest,1,38,2_3_32_1_31_0_4_33,57.114855
smallest,1,39,2_3_1_32_31_4_33_0,57.121922
smallest,1,40,2_3_1_32_31_4_0_33,57.136693
smallest,1,41,2_3_1_32_31_0_4_33,57.137412
smallest,1,42,2_3_1_32_0_31_4_33,57.115293
smallest,1,43,2_3_1_32_31_4_0_33,57.162844
smallest,1,44,2_3_1_32_31_0_4_33,57.128472
smallest,1,45,2_3_1_32_31_0_33_4,57.095536
smallest,1,46,2_1_3_32_0_31_33_34,57.065123
smallest,1,47,2_1_3_32_0_31_33_4,57.145370
smallest,1,48,2_3_1_32_33_31_0_34,57.090869
smallest,1,49,2_1_3_32_33_35_0_31,56.210373
smallest,1,50,2_1_3_32_33_0_31_4,57.189675
smallest,1,51,2_1_3_32_33_0_31_34,57.099284
smallest,1,52,2_1_3_32_33_0_31_4,57.139124
smallest,1,53,2_1_3_32_33_0_31_4,57.118680
smallest,1,54,2_1_3_32_33_0_31_4,57.133105
smallest,1,55,2_1_3_32_33_0_31_34,57.059936
smallest,1,56,2_1_3_32_33_0_31_4,57.102966
smallest,1,57,2_1_3_32_33_0_31_34,57.059272
smallest,1,58,2_1_3_32_33_0_31_34,57.078013
smallest,1,59,2_1_3_32_33_31_0_4,57.106651
smallest,1,60,2_1_3_32_33_31_0_4,57.106957
smallest,1,61,2_1_3_32_33_0_31_16,56.693646
smallest,1,62,2_1_3_32_33_31_0_26,56.698893
smallest,1,63,2_1_3_32_33_0_31_15,56.691841
smallest,1,64,2_1_3_32_33_31_0_8,56.383663
smallest,1,65,2_1_3_32_33_31_0_4,57.111190
smallest,1,66,2_1_3_32_33_31_0_4,57.143171
smallest,1,67,2_1_3_32_33_31_0_4,57.116345
smallest,1,68,2_1_3_32_33_31_0_4,57.142003
smallest,1,69,2_1_32_3_33_31_0_12,56.569427
smallest,1,70,2_1_32_3_31_33_0_29,56.041232
smallest,1,71,2_1_32_3_33_31_0_4,57.127795
smallest,1,72,2_1_32_3_33_31_0_34,57.055509
smallest,1,73,2_1_32_3_33_31_0_30,56.943880
smallest,1,74,2_1_32_3_33_31_0_30,56.927716
smallest,1,75,2_1_32_3_31_33_30_0,56.953179
smallest,1,76,2_1_32_3_31_33_30_0,56.935826
smallest,1,77,2_1_32_3_31_33_30_44,56.585725
smallest,1,78,2_1_32_3_31_33_10_11,56.166905
smallest,1,79,2_1_32_3_31_33_30_0,56.950279
smallest,1,80,2_1_32_3_31_33_30_0,56.921958
smallest,1,81,2_1_32_3_31_33_0_4,57.103818
smallest,1,82,2_1_32_3_31_33_0_4,57.119467
smallest,1,83,2_1_32_3_31_33_0_4,57.137895
smallest,1,84,2_32_1_3_31_33_0_4,57.111857
smallest,1,85,2_32_1_3_31_33_34_4,57.199176
smallest,1,86,2_1_32_3_31_33_43_16,56.186266
smallest,1,87,2_32_1_3_31_33_17_0,56.481999
smallest,1,88,2_32_1_3_31_33_15_0,56.706142
smallest,1,89,2_32_1_3_31_33_7_0,56.469913
smallest,1,90,2_32_1_3_33_31_34_0,57.064086
smallest,1,91,2_32_1_3_33_31_34_35,56.279171
smallest,1,92,2_32_1_33_3_31_34_0,57.055695
smallest,1,93,2_32_1_33_3_31_34_36,56.514441
smallest,1,94,2_32_1_33_3_31_34_35,56.281099
smallest,1,95,2_32_1_33_3_31_34_0,57.087912
smallest,1,96,2_32_1_33_3_31_34_8,56.434979
smallest,1,97,2_32_1_33_3_31_34_0,57.075975
smallest,1,98,2_32_1_33_3_31_4_34,57.172486
smallest,1,99,2_32_1_33_3_31_0_47,56.649446
smallest,1,100,2_32_1_33_3_31_20_28,56.233571
smallest,1,101,2_32_1_33_3_31_18_29,55.776309
smallest,1,102,2_32_1_33_3_31_42_41,56.109571
smallest,1,103,2_32_1_33_40_3_31_39,56.309070
smallest,1,104,2_32_1_33_3_31_30_29,55.978408
smallest,1,105,2_32_1_33_31_3_30_27,56.495650
smallest,1,106,2_32_1_33_3_31_30_34,56.977010
smallest,1,107,2_32_1_31_3_33_30_0,56.921162
smallest,1,108,2_32_1_3_33_31_30_34,56.964920
smallest,1,109,2_32_1_31_3_33_30_0,56.964630
smallest,1,110,2_32_1_31_33_3_30_29,55.982912
smallest,1,111,2_32_1_31_33_3_30_0,56.944996
smallest,1,112,2_32_1_31_33_3_30_0,56.953562
smallest,1,113,2_32_1_31_33_3_30_28,56.315827
smallest,1,114,2_32_1_31_33_3_30_0,56.934991
smallest,1,115,2_32_1_31_33_3_30_0,56.943027
smallest,1,116,2_32_1_31_33_3_30_0,56.933729
smallest,1,117,2_32_1_31_33_3_30_0,56.939988
smallest,1,118,32_2_1_31_33_3_30_0,56.956714
smallest,1,119,32_2_31_1_33_3_30_0,56.966024
smallest,1,120,32_2_31_1_33_3_30_29,55.981668
smallest,1,121,32_2_1_31_33_3_30_0,56.946289
