Algorithm,Repetition,Iteration,Selected_Modules,Expected_Minimum
cyclic,1,5,20_4_2_9_7_17_13_8_5_18_3_21_19_33_14_6,53.650968
cyclic,1,6,47_3_12_2_0_33_27_32_35_14_11_13_44_43_45_46,53.625113
cyclic,1,7,37_10_29_38_21_15_24_27_25_17_0_34_35_28_18_26,54.247318
cyclic,1,8,30_23_27_29_13_22_31_25_28_16_32_0_18_24_17_26,53.856106
cyclic,1,9,28_8_1_41_18_40_17_26_31_25_0_2_5_34_27_24,53.745701
cyclic,1,10,26_27_45_6_19_32_29_33_16_23_2_0_43_20_5_18,53.551013
cyclic,1,11,35_8_46_14_26_6_0_34_18_22_13_36_32_33_5_17,53.261908
cyclic,1,12,22_43_14_2_48_45_33_44_17_19_30_32_46_5_47_29,53.364783
cyclic,1,13,26_35_2_19_0_25_34_14_13_17_8_29_18_46_28_33,53.545769
cyclic,1,14,17_35_33_18_22_34_27_46_48_21_13_0_15_14_11_26,54.023377
cyclic,1,15,35_7_26_34_45_12_17_46_16_32_20_24_14_13_18_3,53.893823
cyclic,1,16,9_4_32_13_47_25_33_23_17_0_22_27_28_44_5_40,53.652422
cyclic,1,17,34_6_7_1_24_32_17_0_14_29_10_5_13_18_35_26,53.458325
cyclic,1,18,6_23_9_25_45_24_49_4_8_14_32_3_5_11_13_33,53.962750
cyclic,1,19,0_45_34_8_2_19_26_28_21_10_32_18_11_30_14_27,53.747159
cyclic,1,20,45_38_9_21_31_34_16_13_11_28_22_17_26_12_0_27,54.275696
cyclic,1,21,13_20_18_26_17_35_9_5_34_32_41_0_30_27_16_48,53.557851
cyclic,1,22,45_5_28_21_2_14_17_24_10_34_0_43_39_32_26_35,53.376634
cyclic,1,23,0_40_27_13_22_32_33_38_17_5_47_18_41_29_35_8,53.291963
cyclic,1,24,10_36_42_20_31_32_39_11_17_18_14_34_40_21_13_33,53.765732
cyclic,1,25,14_42_29_18_34_30_22_2_12_32_40_7_20_35_19_31,53.534536
cyclic,1,26,39_8_47_17_37_20_6_34_38_29_22_31_36_33_12_32,53.641916
cyclic,1,27,41_21_8_37_47_29_22_18_9_33_20_34_31_32_5_17,53.465487
cyclic,1,28,33_39_10_25_30_27_29_8_17_6_18_31_37_22_2_32,53.446862
cyclic,1,29,24_7_8_33_9_38_43_31_5_17_20_29_30_42_34_32,53.390110
cyclic,1,30,21_12_0_16_32_29_17_14_30_13_33_35_18_8_5_26,53.275491
cyclic,1,31,11_32_30_10_35_40_27_47_5_29_33_25_13_46_22_18,53.444969
cyclic,1,32,42_5_33_28_2_20_6_22_32_7_17_14_8_31_46_29,53.287241
cyclic,1,33,18_23_32_33_34_29_36_22_13_31_30_5_39_47_27_8,53.368876
cyclic,1,34,34_15_9_21_38_25_0_32_22_19_35_17_27_8_5_33,53.688579
cyclic,1,35,18_24_40_34_17_33_13_32_36_48_8_14_35_5_29_47,53.435898
cyclic,1,36,9_8_27_47_34_18_33_10_26_39_14_6_32_46_49_17,53.673572
cyclic,1,37,13_31_20_17_33_47_48_27_2_29_0_12_39_49_21_32,53.594255
cyclic,1,38,27_47_0_6_35_38_23_33_10_11_31_39_29_32_13_30,53.531753
cyclic,1,39,14_35_33_25_32_27_18_47_36_17_31_30_34_21_29_12,53.675929
cyclic,1,40,21_42_13_33_34_48_49_11_14_29_18_23_32_15_8_30,53.801502
cyclic,1,41,23_44_14_22_9_32_28_26_33_29_39_31_48_30_0_13,53.631412
cyclic,1,42,17_14_29_33_8_48_38_35_25_31_47_18_27_39_32_22,53.627943
cyclic,1,43,46_34_33_25_31_29_35_13_41_22_6_7_48_17_27_18,53.893608
cyclic,1,44,13_35_8_34_5_40_25_23_29_26_22_32_33_18_45_6,53.627199
cyclic,1,45,26_20_22_7_14_30_31_9_21_4_32_29_8_5_17_38,53.399903
cyclic,1,46,35_22_26_5_6_17_32_4_31_38_28_8_30_14_46_3,53.311792
cyclic,1,47,9_5_32_15_35_18_17_36_30_21_6_14_34_3_27_47,53.528849
cyclic,1,48,20_18_12_47_34_6_29_30_33_17_27_5_4_39_8_43,53.462935
cyclic,1,49,4_33_13_32_36_20_21_7_24_17_29_42_22_5_18_26,53.641812
cyclic,1,50,33_9_28_34_14_0_32_37_46_29_30_19_26_5_45_43,53.488760
cyclic,1,51,29_10_27_48_5_2_39_21_44_32_17_30_3_28_19_47,53.396999
cyclic,1,52,28_27_32_17_38_2_21_29_26_14_39_35_9_8_30_5,53.192532
cyclic,1,53,29_32_39_33_27_2_40_18_14_1_5_13_30_35_46_47,53.091492
cyclic,1,54,26_5_18_30_16_2_17_45_10_27_29_24_38_8_32_46,53.314637
cyclic,1,55,6_31_7_32_35_5_3_17_47_18_29_28_26_27_2_20,53.541872
cyclic,1,56,47_2_18_5_10_42_46_3_14_43_32_17_30_45_39_35,53.190629
cyclic,1,57,47_5_20_29_33_9_19_39_17_32_26_2_8_46_42_48,53.348475
cyclic,1,58,9_48_26_32_8_40_46_2_3_31_5_14_30_29_17_37,53.162337
cyclic,1,59,28_26_29_46_5_24_30_32_17_3_31_18_38_2_41_37,53.440949
cyclic,1,60,21_35_28_29_10_32_2_40_14_42_3_47_30_17_5_38,53.127478
cyclic,1,61,3_46_4_29_6_47_30_13_22_39_2_5_14_32_27_18,53.175761
cyclic,1,62,46_27_38_39_5_43_0_4_30_47_26_2_32_20_29_3,53.266577
