Algorithm,Repetition,Iteration,Selected_Modules,Expected_Minimum
dynamic,1,5,49_48_22_47_21_20_0_23_46_19_42_9_10_8_43_25,55.380634
dynamic,1,6,4_5_17_18_40_3_45_14_6_44_39_15_8_46_47_16,54.079236
dynamic,1,7,31_49_48_47_46_30_9_0_17_8_20_42_37_29_19_18,53.842016
dynamic,1,8,33_35_18_17_21_22_20_16_19_48_38_14_15_34_39_37,54.660865
dynamic,1,9,49_0_10_40_17_38_41_19_16_47_21_20_48_39_13_46,54.876015
dynamic,1,10,12_10_0_13_32_38_40_39_23_2_9_24_46_45_47_22,54.057831
dynamic,1,11,11_27_1_22_24_10_38_23_25_39_26_21_40_13_44_9,55.251895
dynamic,1,12,33_12_37_38_35_39_47_46_22_41_23_40_20_21_36_48,54.928972
dynamic,1,13,34_36_37_38_39_35_40_41_13_22_8_17_47_21_48_10,54.516884
dynamic,1,14,34_35_37_38_39_40_13_33_41_36_48_17_47_15_22_18,54.289949
dynamic,1,15,34_35_37_38_39_40_45_41_33_13_36_47_48_16_32_46,53.997263
dynamic,1,16,34_35_14_37_38_13_39_33_8_9_48_10_43_47_17_40,54.301367
dynamic,1,17,34_35_14_37_13_33_38_15_32_8_39_10_9_36_48_46,54.033869
dynamic,1,18,31_35_14_5_43_42_13_38_37_39_15_32_8_36_44_10,54.048240
dynamic,1,19,33_49_35_37_34_8_10_38_9_18_13_32_39_48_36_47,53.918429
dynamic,1,20,31_35_14_38_8_9_39_32_37_6_10_17_13_40_5_20,53.650233
dynamic,1,21,33_5_7_35_14_8_37_18_34_13_16_38_9_17_10_6,54.102102
dynamic,1,22,33_12_35_14_18_16_13_17_8_37_15_10_9_19_38_34,54.495443
dynamic,1,23,31_35_8_17_32_14_9_10_18_20_3_29_21_38_30_19,53.543634
dynamic,1,24,33_11_35_8_14_10_13_9_37_16_27_38_15_34_17_39,54.646514
dynamic,1,25,4_36_27_26_8_35_24_25_10_9_37_38_16_15_17_13,54.956256
dynamic,1,26,30_7_8_27_26_5_29_25_38_24_9_39_2_16_10_28,53.678661
dynamic,1,27,30_29_27_26_25_28_38_8_24_9_23_10_39_31_5_17,53.776286
dynamic,1,28,3_7_6_8_14_26_9_27_10_37_35_13_38_39_5_25,54.317212
dynamic,1,29,4_6_8_27_7_35_37_9_38_10_26_29_5_15_16_45,54.502375
dynamic,1,30,31_6_8_35_9_10_5_29_14_38_13_36_39_17_7_37,54.219099
dynamic,1,31,31_29_8_9_14_10_28_5_13_17_30_32_27_35_11_38,53.642086
dynamic,1,32,31_29_8_9_14_10_32_28_13_5_35_17_27_30_36_26,53.580821
dynamic,1,33,31_29_8_9_14_10_7_35_32_5_17_36_13_49_11_39,53.889816
dynamic,1,34,31_29_8_32_9_14_17_35_10_30_28_5_36_39_38_13,53.513611
dynamic,1,35,32_35_8_29_9_14_17_13_18_31_5_10_28_36_30_16,53.598833
dynamic,1,36,32_35_8_14_9_29_17_13_37_16_31_10_36_5_15_33,53.820163
dynamic,1,37,32_35_8_29_17_14_9_13_18_16_37_31_5_10_15_36,53.937258
dynamic,1,38,32_35_29_8_14_17_9_31_5_36_28_27_30_6_13_33,53.582159
dynamic,1,39,32_35_29_8_31_5_36_14_9_28_17_30_33_6_7_10,53.645712
dynamic,1,40,32_35_8_29_17_9_14_37_5_18_31_36_6_33_42_38,53.577690
dynamic,1,41,32_35_29_8_17_5_31_14_33_9_36_28_6_10_13_27,53.752444
dynamic,1,42,32_35_29_8_5_9_31_14_33_17_36_6_10_13_12_39,53.610888
dynamic,1,43,32_35_8_29_17_9_5_14_31_10_33_36_13_6_39_16,53.595207
dynamic,1,44,32_35_8_29_17_14_9_5_13_31_10_36_33_16_6_39,53.617503
dynamic,1,45,32_35_29_8_17_14_9_18_31_5_36_16_33_13_10_38,53.658343
dynamic,1,46,32_35_8_29_17_9_14_31_5_33_36_10_13_38_39_27,53.575471
dynamic,1,47,32_35_8_29_17_9_14_37_5_31_36_33_10_39_38_27,53.666083
dynamic,1,48,32_35_8_29_14_17_9_13_5_31_33_10_36_43_39_16,53.620796
dynamic,1,49,32_35_8_29_14_5_9_17_13_31_33_6_10_3_36_39,53.526241
dynamic,1,50,32_35_8_5_2_29_17_14_9_13_33_37_18_16_10_6,53.581457
dynamic,1,51,32_35_5_8_29_3_14_2_13_31_6_9_33_10_36_39,53.533202
dynamic,1,52,32_35_5_29_8_14_3_2_13_31_9_6_33_28_36_39,53.517108
dynamic,1,53,32_35_5_29_8_14_13_9_31_24_26_10_39_27_33_41,53.543787
dynamic,1,54,32_35_5_29_8_14_13_26_9_31_24_27_28_25_3_10,53.907290
dynamic,1,55,32_35_5_29_8_31_14_36_30_6_33_9_13_38_3_4,53.579958
dynamic,1,56,32_35_29_5_8_31_14_30_36_9_33_13_28_38_39_6,53.488970
dynamic,1,57,32_35_29_5_8_31_14_30_36_13_28_38_9_39_33_27,53.525988
dynamic,1,58,32_35_29_5_8_31_14_30_36_28_13_9_33_38_39_40,53.425376
dynamic,1,59,32_35_29_5_8_31_30_14_28_36_13_9_33_49_10_17,53.672587
dynamic,1,60,32_35_29_5_8_31_14_36_30_13_28_33_9_7_6_10,53.896980
dynamic,1,61,32_35_29_5_8_31_14_28_13_30_9_33_36_10_11_49,53.995149
